"ple0022","year","age_gr","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Yes","2011","16-34 y.","1-pers.-HH","32","0.0465367064415316","0.0301916071716578","0.0628818057114054"
"Yes","2011","16-34 y.","(Married) couple without C. ","44","0.0586915604741522","0.0427489785344503","0.0746341424138541"
"Yes","2011","16-34 y.","Single parent ","22","","",""
"Yes","2011","16-34 y.","Couple + C. LE 16 ","51","0.0662564438855686","0.0491168037022009","0.0833960840689363"
"Yes","2011","16-34 y.","Couple + C. GT 16 ","31","0.0330242081316628","0.0223268950764221","0.0437215211869036"
"Yes","2011","16-34 y.","Couple + C. LE and GT 16","7","","",""
"Yes","2011","35-65 y.","1-pers.-HH","331","0.212020719723931","0.19127369519079","0.232767744257071"
"Yes","2011","35-65 y.","(Married) couple without C. ","845","0.216566011405491","0.203723913498386","0.229408109312596"
"Yes","2011","35-65 y.","Single parent ","128","0.224631278697429","0.192398747573343","0.256863809821516"
"Yes","2011","35-65 y.","Couple + C. LE 16 ","244","0.104585829583599","0.0920821399233897","0.117089519243808"
"Yes","2011","35-65 y.","Couple + C. GT 16 ","359","0.187915512930436","0.170464740776705","0.205366285084167"
"Yes","2011","35-65 y.","Couple + C. LE and GT 16","132","0.172992365442079","0.147504636639601","0.198480094244558"
"Yes","2011","66 and older","1-pers.-HH","418","0.297482411270131","0.27391166054278","0.321053161997481"
"Yes","2011","66 and older","(Married) couple without C. ","886","0.282518937991435","0.267291152557395","0.297746723425474"
"Yes","2011","66 and older","Single parent ","16","","",""
"Yes","2011","66 and older","Couple + C. LE 16 ","4","","",""
"Yes","2011","66 and older","Couple + C. GT 16 ","32","0.159475756525646","0.109235081596346","0.209716431454946"
"Yes","2011","66 and older","Couple + C. LE and GT 16","","","",""
"No","2011","16-34 y.","1-pers.-HH","606","0.953463293558468","0.937118194288595","0.969808392828342"
"No","2011","16-34 y.","(Married) couple without C. ","791","0.941308439525848","0.925365857586146","0.95725102146555"
"No","2011","16-34 y.","Single parent ","427","0.954708974063228","0.935475111777063","0.973942836349392"
"No","2011","16-34 y.","Couple + C. LE 16 ","758","0.933743556114431","0.916603915931064","0.950883196297799"
"No","2011","16-34 y.","Couple + C. GT 16 ","1041","0.966975791868337","0.956278478813096","0.977673104923578"
"No","2011","16-34 y.","Couple + C. LE and GT 16","380","0.986623974919951","0.975178548492853","0.99806940134705"
"No","2011","35-65 y.","1-pers.-HH","1160","0.787979280276069","0.767232255742929","0.80872630480921"
"No","2011","35-65 y.","(Married) couple without C. ","3107","0.783433988594509","0.770591890687404","0.796276086501614"
"No","2011","35-65 y.","Single parent ","516","0.775368721302571","0.743136190178484","0.807601252426657"
"No","2011","35-65 y.","Couple + C. LE 16 ","2057","0.895414170416401","0.882910480756192","0.90791786007661"
