"ple0022","year","bula_h","sex","n","percent","lower_confidence","upper_confidence"
"Yes","2011","Schleswig-Holstein","Male","53","0.155139240587433","0.114707156014363","0.195571325160503"
"Yes","2011","Schleswig-Holstein","Female","57","0.164485254208137","0.125367033905236","0.203603474511038"
"Yes","2011","Hamburg","Male","17","","",""
"Yes","2011","Hamburg","Female","27","","",""
"Yes","2011","Lower Saxony","Male","148","0.157900319603817","0.134156135664053","0.181644503543581"
"Yes","2011","Lower Saxony","Female","212","0.235502211783954","0.209385726773894","0.261618696794013"
"Yes","2011","Bremen","Male","5","","",""
"Yes","2011","Bremen","Female","12","","",""
"Yes","2011","North Rhine-Westphalia","Male","344","0.172098059770351","0.155459252410239","0.188736867130462"
"Yes","2011","North Rhine-Westphalia","Female","428","0.223123255366005","0.205638175000042","0.240608335731967"
"Yes","2011","Hesse","Male","114","0.184066197707383","0.154500331555502","0.213632063859263"
"Yes","2011","Hesse","Female","146","0.220570011217113","0.191033313417938","0.250106709016289"
"Yes","2011","Rhineland-Palatinate,Saarland","Male","88","0.154093233459226","0.123920144030231","0.184266322888222"
"Yes","2011","Rhineland-Palatinate,Saarland","Female","118","0.160224047383905","0.132281585801284","0.188166508966526"
"Yes","2011","Baden-Württemberg","Male","153","0.126231659251303","0.107209844786466","0.145253473716141"
"Yes","2011","Baden-Württemberg","Female","218","0.202371109015479","0.180762652452451","0.223979565578507"
"Yes","2011","Bavaria","Male","239","0.160131773642099","0.14165300790644","0.178610539377758"
"Yes","2011","Bavaria","Female","331","0.188867465029329","0.1701956577448","0.207539272313858"
"Yes","2011","Berlin","Male","57","0.173244372889986","0.134095522350632","0.212393223429339"
"Yes","2011","Berlin","Female","81","0.2182766119421","0.178958258929399","0.257594964954801"
"Yes","2011","Brandenburg","Male","58","0.151828498156711","0.117590343310654","0.186066653002769"
"Yes","2011","Brandenburg","Female","92","0.202251942354934","0.165821128026825","0.238682756683043"
"Yes","2011","Mecklenburg-Western Pomerania","Male","40","0.185226551931784","0.136581899597727","0.233871204265841"
"Yes","2011","Mecklenburg-Western Pomerania","Female","61","0.297495252035657","0.24336532259841","0.351625181472905"
"Yes","2011","Saxony","Male","111","0.146203741814758","0.119764901572608","0.172642582056907"
"Yes","2011","Saxony","Female","142","0.221980458253598","0.191709133138289","0.252251783368907"
"Yes","2011","Saxony-Anhalt","Male","68","0.159918768055109","0.124440164172559","0.195397371937659"
"Yes","2011","Saxony-Anhalt","Female","89","0.204545726874991","0.167684312903883","0.2414071408461"
"Yes","2011","Thuringia","Male","70","0.172732263139875","0.13653707363343","0.20892745264632"
"Yes","2011","Thuringia","Female","91","0.210827629404285","0.173990367980733","0.247664890827838"
"No","2011","Schleswig-Holstein","Male","255","0.844860759412567","0.804428674839497","0.885292843985637"
"No","2011","Schleswig-Holstein","Female","288","0.835514745791863","0.796396525488962","0.874632966094764"
"No","2011","Hamburg","Male","135","0.874350132560628","0.821657486925375","0.927042778195881"
"No","2011","Hamburg","Female","136","0.866473826727146","0.814256430236767","0.918691223217525"
"No","2011","Lower Saxony","Male","758","0.842099680396183","0.818355496456419","0.865843864335947"
"No","2011","Lower Saxony","Female","802","0.764497788216047","0.738381303205987","0.790614273226106"
"No","2011","Bremen","Male","56","0.869766935654399","0.785308068839785","0.954225802469013"
"No","2011","Bremen","Female","54","0.76382843540979","0.661360534972467","0.866296335847113"
"No","2011","North Rhine-Westphalia","Male","1633","0.827901940229649","0.811263132869538","0.84454074758976"
"No","2011","North Rhine-Westphalia","Female","1750","0.776876744633995","0.759391664268033","0.794361824999958"
"No","2011","Hesse","Male","546","0.815933802292617","0.786367936140737","0.845499668444498"
"No","2011","Hesse","Female","611","0.779429988782887","0.749893290983711","0.808966686582062"
