"year","age_gr","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","16-34 y.","general elemantary","3.65","4","937","3","3","4","5","5","3.6","3.7","1","5","4","4"
"1990","16-34 y.","higher education","3.31","3","198","2","3","4","4","5","3.21","3.41","2","5","3","3"
"1990","16-34 y.","higher vocational","3.41","3","165","3","3","4","4","5","3.31","3.51","2","5","3","4"
"1990","16-34 y.","in school","3.62","4","162","3","3","4","4","5","3.51","3.73","1","5","4","4"
"1990","16-34 y.","inadequately","3.83","4","159","3","3","4","5","5","3.69","3.97","1","5","4","4"
"1990","16-34 y.","middle vocational","3.55","4","1745","3","3","4","4","5","3.52","3.58","1","5","4","4"
"1990","16-34 y.","vocational + Abi","3.46","3","164","3","3","4","4","5","3.35","3.57","2","5","3","4"
"1990","35-65 y.","general elemantary","3.73","4","1148","3","3","4","5","5","3.68","3.78","1","5","4","4"
"1990","35-65 y.","higher education","3.25","3","437","2","3","4","4","4","3.18","3.32","1","5","3","3"
"1990","35-65 y.","higher vocational","3.41","3.02","278","2","3","4","4","5","3.32","3.5","1","5","3","4"
"1990","35-65 y.","in school","","","","","","","","","","","","","",""
"1990","35-65 y.","inadequately","4.04","4","455","3","4","5","5","5","3.96","4.12","1","5","4","4"
"1990","35-65 y.","middle vocational","3.52","4","2302","3","3","4","4","5","3.49","3.55","1","5","4","4"
"1990","35-65 y.","vocational + Abi","3.33","3","106","2","3","4","4","5","3.16","3.5","2","5","3","4"
"1990","66 and older","general elemantary","4.1","4","385","3","4","5","5","5","4.02","4.18","1","5","4","4"
"1990","66 and older","higher education","3.3","3","62","2","3","4","4","5","3.09","3.51","2","5","3","4"
"1990","66 and older","higher vocational","3.65","4","70","2","3","4","5","5","3.43","3.87","2","5","3","4"
"1990","66 and older","in school","","","","","","","","","","","","","",""
"1990","66 and older","inadequately","","","","","","","","","","","","","",""
"1990","66 and older","middle vocational","3.78","4","499","3","3","4","5","5","3.7","3.86","1","5","4","4"
"1990","66 and older","vocational + Abi","","","","","","","","","","","","","",""
"1991","16-34 y.","general elemantary","","","","","","","","","","","","","",""
"1991","16-34 y.","higher education","","","","","","","","","","","","","",""
"1991","16-34 y.","higher vocational","","","","","","","","","","","","","",""
