"year","age_gr","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","16-34 y.","(Married) couple without C.","3.45","4","630","2","3","4","4","5","3.39","3.51","1","5","3","4"
"1990","16-34 y.","1-pers.-HH","3.47","4","265","3","3","4","4","5","3.38","3.56","2","5","3","4"
"1990","16-34 y.","Couple + C. GT 16 ","3.52","4","844","3","3","4","4","5","3.47","3.57","1","5","4","4"
"1990","16-34 y.","Couple + C. LE 16","3.61","4","1040","3","3","4","4","5","3.56","3.66","1","5","4","4"
"1990","16-34 y.","Couple + C. LE and GT 16","3.7","4","358","3","3","4","5","5","3.62","3.78","2","5","4","4"
"1990","16-34 y.","Single parent","3.62","4","223","3","3","4","4","5","3.52","3.72","2","5","4","4"
"1990","35-65 y.","(Married) couple without C.","3.44","4","1174","2","3","4","4","5","3.39","3.49","1","5","4","4"
"1990","35-65 y.","1-pers.-HH","3.51","4","393","2","3","4","5","5","3.42","3.6","1","5","4","4"
"1990","35-65 y.","Couple + C. GT 16 ","3.63","4","1139","3","3","4","4","5","3.58","3.68","1","5","4","4"
"1990","35-65 y.","Couple + C. LE 16","3.48","4","1039","3","3","4","4","5","3.43","3.53","1","5","4","4"
"1990","35-65 y.","Couple + C. LE and GT 16","3.69","4","530","3","3","4","4","5","3.62","3.76","1","5","4","4"
"1990","35-65 y.","Single parent","3.7","4","212","3","3","4","5","5","3.59","3.81","2","5","4","4"
"1990","66 and older","(Married) couple without C.","3.68","4","500","2","3","4","5","5","3.6","3.76","1","5","4","4"
"1990","66 and older","1-pers.-HH","4","4","375","3","3","5","5","5","3.91","4.09","1","5","4","4"
"1990","66 and older","Couple + C. GT 16 ","3.84","4","67","3","3","4","5","5","3.65","4.03","2","5","4","4"
"1990","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"1990","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1990","66 and older","Single parent","","","","","","","","","","","","","",""
"1991","16-34 y.","(Married) couple without C.","","","","","","","","","","","","","",""
"1991","16-34 y.","1-pers.-HH","","","","","","","","","","","","","",""
"1991","16-34 y.","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1991","16-34 y.","Couple + C. LE 16","","","","","","","","","","","","","",""
"1991","16-34 y.","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1991","16-34 y.","Single parent","","","","","","","","","","","","","",""
"1991","35-65 y.","(Married) couple without C.","","","","","","","","","","","","","",""
"1991","35-65 y.","1-pers.-HH","","","","","","","","","","","","","",""
"1991","35-65 y.","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1991","35-65 y.","Couple + C. LE 16","","","","","","","","","","","","","",""
"1991","35-65 y.","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1991","35-65 y.","Single parent","","","","","","","","","","","","","",""
"1991","66 and older","(Married) couple without C.","","","","","","","","","","","","","",""
"1991","66 and older","1-pers.-HH","","","","","","","","","","","","","",""
"1991","66 and older","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1991","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"1991","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1991","66 and older","Single parent","","","","","","","","","","","","","",""
"1992","16-34 y.","(Married) couple without C.","","","","","","","","","","","","","",""
"1992","16-34 y.","1-pers.-HH","","","","","","","","","","","","","",""
"1992","16-34 y.","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1992","16-34 y.","Couple + C. LE 16","","","","","","","","","","","","","",""
"1992","16-34 y.","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1992","16-34 y.","Single parent","","","","","","","","","","","","","",""
"1992","35-65 y.","(Married) couple without C.","","","","","","","","","","","","","",""
"1992","35-65 y.","1-pers.-HH","","","","","","","","","","","","","",""
"1992","35-65 y.","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1992","35-65 y.","Couple + C. LE 16","","","","","","","","","","","","","",""
"1992","35-65 y.","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1992","35-65 y.","Single parent","","","","","","","","","","","","","",""
"1992","66 and older","(Married) couple without C.","","","","","","","","","","","","","",""
"1992","66 and older","1-pers.-HH","","","","","","","","","","","","","",""
"1992","66 and older","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1992","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"1992","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1992","66 and older","Single parent","","","","","","","","","","","","","",""
"1993","16-34 y.","(Married) couple without C.","","","","","","","","","","","","","",""
"1993","16-34 y.","1-pers.-HH","","","","","","","","","","","","","",""
"1993","16-34 y.","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1993","16-34 y.","Couple + C. LE 16","","","","","","","","","","","","","",""
"1993","16-34 y.","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1993","16-34 y.","Single parent","","","","","","","","","","","","","",""
"1993","35-65 y.","(Married) couple without C.","","","","","","","","","","","","","",""
"1993","35-65 y.","1-pers.-HH","","","","","","","","","","","","","",""
"1993","35-65 y.","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1993","35-65 y.","Couple + C. LE 16","","","","","","","","","","","","","",""
"1993","35-65 y.","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1993","35-65 y.","Single parent","","","","","","","","","","","","","",""
"1993","66 and older","(Married) couple without C.","","","","","","","","","","","","","",""
"1993","66 and older","1-pers.-HH","","","","","","","","","","","","","",""
"1993","66 and older","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1993","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"1993","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1993","66 and older","Single parent","","","","","","","","","","","","","",""
"1994","16-34 y.","(Married) couple without C.","","","","","","","","","","","","","",""
"1994","16-34 y.","1-pers.-HH","","","","","","","","","","","","","",""
"1994","16-34 y.","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1994","16-34 y.","Couple + C. LE 16","","","","","","","","","","","","","",""
"1994","16-34 y.","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1994","16-34 y.","Single parent","","","","","","","","","","","","","",""
"1994","35-65 y.","(Married) couple without C.","","","","","","","","","","","","","",""
"1994","35-65 y.","1-pers.-HH","","","","","","","","","","","","","",""
"1994","35-65 y.","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1994","35-65 y.","Couple + C. LE 16","","","","","","","","","","","","","",""
"1994","35-65 y.","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
