"year","migback","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","direct migration background","general elemantary","3.84","4","849","3","3","4","5","5","3.78","3.9","1","5","4","4"
"1990","direct migration background","higher education","3.25","3","89","2","3","4","4","5","3.09","3.41","2","5","3","4"
"1990","direct migration background","higher vocational","3.65","4","49","3","3","4","5","5","3.42","3.88","1","5","3","4"
"1990","direct migration background","in school","","","","","","","","","","","","","",""
"1990","direct migration background","inadequately","4.07","4","549","3","4","5","5","5","4","4.14","1","5","4","4"
"1990","direct migration background","middle vocational","3.68","4","801","3","3","4","5","5","3.62","3.74","1","5","4","4"
"1990","direct migration background","vocational + Abi","3.62","4","95","2","3","4","5","5","3.44","3.8","2","5","4","4"
"1990","indirect migration background","general elemantary","3.6","4","116","2","3","4","4","5","3.45","3.75","2","5","4","4"
"1990","indirect migration background","higher education","","","","","","","","","","","","","",""
"1990","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"1990","indirect migration background","in school","3.79","4","34","3","3","4","5","5","3.49","4.09","1","5","4","4"
"1990","indirect migration background","inadequately","","","","","","","","","","","","","",""
"1990","indirect migration background","middle vocational","3.53","4","96","3","3","4","4","5","3.39","3.67","2","5","3","4"
"1990","indirect migration background","vocational + Abi","","","","","","","","","","","","","",""
"1990","no migration background","general elemantary","3.81","4","1505","3","3","4","5","5","3.77","3.85","1","5","4","4"
"1990","no migration background","higher education","3.27","3","605","2","3","4","4","5","3.21","3.33","1","5","3","3"
"1990","no migration background","higher vocational","3.44","3.28","458","2","3","4","4","5","3.37","3.51","1","5","3","4"
"1990","no migration background","in school","3.6","4","101","3","3","4","4","4","3.48","3.72","2","5","4","4"
"1990","no migration background","inadequately","3.76","4","65","3","3","4","5","5","3.52","4","1","5","4","4"
"1990","no migration background","middle vocational","3.56","4","3649","3","3","4","4","5","3.54","3.58","1","5","4","4"
"1990","no migration background","vocational + Abi","3.42","3","191","3","3","4","4","5","3.32","3.52","2","5","3","4"
"1991","direct migration background","general elemantary","","","","","","","","","","","","","",""
"1991","direct migration background","higher education","","","","","","","","","","","","","",""
"1991","direct migration background","higher vocational","","","","","","","","","","","","","",""
"1991","direct migration background","in school","","","","","","","","","","","","","",""
"1991","direct migration background","inadequately","","","","","","","","","","","","","",""
"1991","direct migration background","middle vocational","","","","","","","","","","","","","",""
"1991","direct migration background","vocational + Abi","","","","","","","","","","","","","",""
"1991","indirect migration background","general elemantary","","","","","","","","","","","","","",""
"1991","indirect migration background","higher education","","","","","","","","","","","","","",""
"1991","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"1991","indirect migration background","in school","","","","","","","","","","","","","",""
"1991","indirect migration background","inadequately","","","","","","","","","","","","","",""
"1991","indirect migration background","middle vocational","","","","","","","","","","","","","",""
"1991","indirect migration background","vocational + Abi","","","","","","","","","","","","","",""
"1991","no migration background","general elemantary","","","","","","","","","","","","","",""
"1991","no migration background","higher education","","","","","","","","","","","","","",""
"1991","no migration background","higher vocational","","","","","","","","","","","","","",""
"1991","no migration background","in school","","","","","","","","","","","","","",""
"1991","no migration background","inadequately","","","","","","","","","","","","","",""
"1991","no migration background","middle vocational","","","","","","","","","","","","","",""
"1991","no migration background","vocational + Abi","","","","","","","","","","","","","",""
"1992","direct migration background","general elemantary","","","","","","","","","","","","","",""
"1992","direct migration background","higher education","","","","","","","","","","","","","",""
"1992","direct migration background","higher vocational","","","","","","","","","","","","","",""
"1992","direct migration background","in school","","","","","","","","","","","","","",""
"1992","direct migration background","inadequately","","","","","","","","","","","","","",""
"1992","direct migration background","middle vocational","","","","","","","","","","","","","",""
"1992","direct migration background","vocational + Abi","","","","","","","","","","","","","",""
"1992","indirect migration background","general elemantary","","","","","","","","","","","","","",""
"1992","indirect migration background","higher education","","","","","","","","","","","","","",""
"1992","indirect migration background","higher vocational","","","","","","","","","","","","","",""
