"year","hgtyp1hh","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","(Married) couple without C.","(0) in school","","","","","","","","","","","","","",""
"1990","(Married) couple without C.","(1a) inadequately completed","3.88","4","79","3","4","4","5","5","3.7","4.06","1","5","4","4"
"1990","(Married) couple without C.","(1b) general elementary school","3.7","4","484","3","3","4","5","5","3.62","3.78","1","5","4","4"
"1990","(Married) couple without C.","(1c) basic vocational qualification","3.5","4","932","2","3","4","4","5","3.45","3.55","1","5","4","4"
"1990","(Married) couple without C.","(2a) intermediate vocational","3.44","4","367","2","3","4","4","5","3.36","3.52","2","5","3","4"
"1990","(Married) couple without C.","(2b) intermediate general qualification","3.37","3","56","3","3","4","4","4","3.21","3.53","2","5","3","4"
"1990","(Married) couple without C.","(2c_gen) general maturity certificate","3.5","4","41","2","3","4","4","4","3.27","3.73","2","5","3","4"
"1990","(Married) couple without C.","(2c_voc) vocational maturity certificate","3.47","4","118","2","3","4","4","5","3.33","3.61","1","5","3","4"
"1990","(Married) couple without C.","(3a) lower tertiary education","3.22","3","77","3","3","4","4","5","3.06","3.38","1","5","3","3"
"1990","(Married) couple without C.","(3b) higher tertiary education","3.22","3","120","2","3","4","4","5","3.09","3.35","2","5","3","3"
"1990","1-pers.-HH","(0) in school","","","","","","","","","","","","","",""
"1990","1-pers.-HH","(1a) inadequately completed","4.21","4.34","40","3","3","5","5","5","3.92","4.5","2","5","4","5"
"1990","1-pers.-HH","(1b) general elementary school","4.08","4","262","3","4","5","5","5","3.97","4.19","1","5","4","4"
"1990","1-pers.-HH","(1c) basic vocational qualification","3.71","4","312","3","3","4","5","5","3.61","3.81","2","5","4","4"
"1990","1-pers.-HH","(2a) intermediate vocational","3.61","4","156","3","3","4","5","5","3.48","3.74","2","5","3","4"
"1990","1-pers.-HH","(2b) intermediate general qualification","3.52","4","42","2","3","4","5","5","3.24","3.8","1","5","3","4"
"1990","1-pers.-HH","(2c_gen) general maturity certificate","3.53","3","33","2","3","4","5","5","3.22","3.84","2","5","3","4"
"1990","1-pers.-HH","(2c_voc) vocational maturity certificate","3.29","3","63","2","3","4","4","5","3.09","3.49","2","5","3","3"
"1990","1-pers.-HH","(3a) lower tertiary education","3.12","3","37","2","2","4","4","4","2.85","3.39","2","4","3","4"
"1990","1-pers.-HH","(3b) higher tertiary education","3.39","3","73","2","3","4","4","4","3.24","3.54","2","5","3","4"
"1990","Couple + C. GT 16 ","(0) in school","3.51","4","71","3","3","4","4","4","3.33","3.69","1","5","3","4"
"1990","Couple + C. GT 16 ","(1a) inadequately completed","3.94","4","156","3","4","5","5","5","3.82","4.06","2","5","4","4"
"1990","Couple + C. GT 16 ","(1b) general elementary school","3.77","4","447","3","3","4","5","5","3.7","3.84","1","5","4","4"
"1990","Couple + C. GT 16 ","(1c) basic vocational qualification","3.6","4","657","3","3","4","4","5","3.54","3.66","1","5","4","4"
"1990","Couple + C. GT 16 ","(2a) intermediate vocational","3.5","4","224","3","3","4","4","5","3.41","3.59","1","5","4","4"
"1990","Couple + C. GT 16 ","(2b) intermediate general qualification","3.6","4","127","3","3","4","4","5","3.46","3.74","2","5","4","4"
"1990","Couple + C. GT 16 ","(2c_gen) general maturity certificate","3.64","4","136","3","3","4","4","5","3.52","3.76","2","5","4","4"
"1990","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","3.36","3","72","2","3","4","4","5","3.18","3.54","2","5","3","4"
"1990","Couple + C. GT 16 ","(3a) lower tertiary education","3.16","3","40","2","2","4","4","4","2.9","3.42","2","4","3","4"
"1990","Couple + C. GT 16 ","(3b) higher tertiary education","3.28","3","72","2","3","4","4","4","3.11","3.45","1","4","3","4"
"1990","Couple + C. LE 16","(0) in school","","","","","","","","","","","","","",""
"1990","Couple + C. LE 16","(1a) inadequately completed","3.96","4","164","3","4","4","5","5","3.84","4.08","1","5","4","4"
"1990","Couple + C. LE 16","(1b) general elementary school","3.85","4","373","3","3","4","5","5","3.77","3.93","1","5","4","4"
"1990","Couple + C. LE 16","(1c) basic vocational qualification","3.58","4","766","3","3","4","4","5","3.53","3.63","2","5","4","4"
"1990","Couple + C. LE 16","(2a) intermediate vocational","3.45","4","358","3","3","4","4","5","3.38","3.52","2","5","3","4"
"1990","Couple + C. LE 16","(2b) intermediate general qualification","3.56","4","30","3","3","4","4","5","3.29","3.83","2","5","3","4"
"1990","Couple + C. LE 16","(2c_gen) general maturity certificate","3.39","3","55","3","3","4","4","5","3.17","3.61","2","5","3","4"
"1990","Couple + C. LE 16","(2c_voc) vocational maturity certificate","3.37","3","99","2","3","4","4","5","3.22","3.52","2","5","3","4"
"1990","Couple + C. LE 16","(3a) lower tertiary education","3.35","3","59","2","3","4","4","5","3.16","3.54","2","5","3","4"
"1990","Couple + C. LE 16","(3b) higher tertiary education","3.22","3","135","2","3","4","4","4","3.1","3.34","2","5","3","3"
