"year","migback","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","direct migration background","Female","3.81","4","1195","3","3","4","5","5","3.76","3.86","1","5","4","4"
"1990","direct migration background","Male","3.69","4","1332","3","3","4","5","5","3.64","3.74","1","5","4","4"
"1990","indirect migration background","Female","3.57","4","150","3","3","4","4","5","3.45","3.69","2","5","4","4"
"1990","indirect migration background","Male","3.66","4","145","3","3","4","5","5","3.52","3.8","1","5","3","4"
"1990","no migration background","Female","3.64","4","3453","3","3","4","5","5","3.61","3.67","1","5","4","4"
"1990","no migration background","Male","3.52","4","3194","3","3","4","4","5","3.49","3.55","1","5","4","4"
"1991","direct migration background","Female","","","","","","","","","","","","","",""
"1991","direct migration background","Male","","","","","","","","","","","","","",""
"1991","indirect migration background","Female","","","","","","","","","","","","","",""
"1991","indirect migration background","Male","","","","","","","","","","","","","",""
"1991","no migration background","Female","","","","","","","","","","","","","",""
"1991","no migration background","Male","","","","","","","","","","","","","",""
"1992","direct migration background","Female","","","","","","","","","","","","","",""
"1992","direct migration background","Male","","","","","","","","","","","","","",""
"1992","indirect migration background","Female","","","","","","","","","","","","","",""
"1992","indirect migration background","Male","","","","","","","","","","","","","",""
"1992","no migration background","Female","","","","","","","","","","","","","",""
"1992","no migration background","Male","","","","","","","","","","","","","",""
"1993","direct migration background","Female","","","","","","","","","","","","","",""
"1993","direct migration background","Male","","","","","","","","","","","","","",""
"1993","indirect migration background","Female","","","","","","","","","","","","","",""
"1993","indirect migration background","Male","","","","","","","","","","","","","",""
"1993","no migration background","Female","","","","","","","","","","","","","",""
"1993","no migration background","Male","","","","","","","","","","","","","",""
"1994","direct migration background","Female","","","","","","","","","","","","","",""
"1994","direct migration background","Male","","","","","","","","","","","","","",""
"1994","indirect migration background","Female","","","","","","","","","","","","","",""
"1994","indirect migration background","Male","","","","","","","","","","","","","",""
"1994","no migration background","Female","","","","","","","","","","","","","",""
"1994","no migration background","Male","","","","","","","","","","","","","",""
"1995","direct migration background","Female","3.93","4","1377","3","4","4","5","5","3.89","3.97","1","5","4","4"
"1995","direct migration background","Male","3.85","4","1411","3","3","4","5","5","3.81","3.89","1","5","4","4"
"1995","indirect migration background","Female","3.82","4","256","3","3","4","5","5","3.73","3.91","1","5","4","4"
"1995","indirect migration background","Male","3.83","4","254","3","4","4","5","5","3.74","3.92","2","5","4","4"
"1995","no migration background","Female","3.75","4","5248","3","3","4","5","5","3.73","3.77","1","5","4","4"
"1995","no migration background","Male","3.63","4","4737","3","3","4","4","5","3.61","3.65","1","5","4","4"
"1996","direct migration background","Female","","","","","","","","","","","","","",""
"1996","direct migration background","Male","","","","","","","","","","","","","",""
"1996","indirect migration background","Female","","","","","","","","","","","","","",""
"1996","indirect migration background","Male","","","","","","","","","","","","","",""
"1996","no migration background","Female","","","","","","","","","","","","","",""
"1996","no migration background","Male","","","","","","","","","","","","","",""
"1997","direct migration background","Female","","","","","","","","","","","","","",""
"1997","direct migration background","Male","","","","","","","","","","","","","",""
"1997","indirect migration background","Female","","","","","","","","","","","","","",""
"1997","indirect migration background","Male","","","","","","","","","","","","","",""
"1997","no migration background","Female","","","","","","","","","","","","","",""
"1997","no migration background","Male","","","","","","","","","","","","","",""
"1998","direct migration background","Female","3.93","4","1189","3","4","4","5","5","3.89","3.97","1","5","4","4"
"1998","direct migration background","Male","3.88","4","1208","3","3","4","5","5","3.84","3.92","1","5","4","4"
"1998","indirect migration background","Female","3.8","4","289","3","4","4","4","5","3.72","3.88","1","5","4","4"
"1998","indirect migration background","Male","3.71","4","309","3","3","4","5","5","3.63","3.79","1","5","4","4"
"1998","no migration background","Female","3.77","4","5873","3","3","4","5","5","3.75","3.79","1","5","4","4"
"1998","no migration background","Male","3.69","4","5352","3","3","4","4","5","3.67","3.71","1","5","4","4"
"1999","direct migration background","Female","","","","","","","","","","","","","",""
"1999","direct migration background","Male","","","","","","","","","","","","","",""
"1999","indirect migration background","Female","","","","","","","","","","","","","",""
"1999","indirect migration background","Male","","","","","","","","","","","","","",""
"1999","no migration background","Female","","","","","","","","","","","","","",""
"1999","no migration background","Male","","","","","","","","","","","","","",""
"2000","direct migration background","Female","","","","","","","","","","","","","",""
"2000","direct migration background","Male","","","","","","","","","","","","","",""
"2000","indirect migration background","Female","","","","","","","","","","","","","",""
"2000","indirect migration background","Male","","","","","","","","","","","","","",""
"2000","no migration background","Female","","","","","","","","","","","","","",""
"2000","no migration background","Male","","","","","","","","","","","","","",""
"2001","direct migration background","Female","","","","","","","","","","","","","",""
"2001","direct migration background","Male","","","","","","","","","","","","","",""
"2001","indirect migration background","Female","","","","","","","","","","","","","",""
"2001","indirect migration background","Male","","","","","","","","","","","","","",""
"2001","no migration background","Female","","","","","","","","","","","","","",""
"2001","no migration background","Male","","","","","","","","","","","","","",""
"2002","direct migration background","Female","","","","","","","","","","","","","",""
"2002","direct migration background","Male","","","","","","","","","","","","","",""
"2002","indirect migration background","Female","","","","","","","","","","","","","",""
"2002","indirect migration background","Male","","","","","","","","","","","","","",""
"2002","no migration background","Female","","","","","","","","","","","","","",""
"2002","no migration background","Male","","","","","","","","","","","","","",""
"2003","direct migration background","Female","4","4","1359","3","4","4","5","5","3.96","4.04","2","5","4","4"
"2003","direct migration background","Male","3.95","4","1261","3","4","4","5","5","3.91","3.99","1","5","4","4"
"2003","indirect migration background","Female","3.9","4","411","3","4","4","5","5","3.83","3.97","2","5","4","4"
"2003","indirect migration background","Male","3.97","4","374","3","4","4","5","5","3.9","4.04","1","5","4","4"
"2003","no migration background","Female","3.82","4","9723","3","3","4","5","5","3.81","3.83","1","5","4","4"
"2003","no migration background","Male","3.72","4","9042","3","3","4","5","5","3.71","3.73","1","5","4","4"
"2004","direct migration background","Female","","","","","","","","","","","","","",""
"2004","direct migration background","Male","","","","","","","","","","","","","",""
"2004","indirect migration background","Female","","","","","","","","","","","","","",""
"2004","indirect migration background","Male","","","","","","","","","","","","","",""
"2004","no migration background","Female","","","","","","","","","","","","","",""
"2004","no migration background","Male","","","","","","","","","","","","","",""
"2005","direct migration background","Female","","","","","","","","","","","","","",""
"2005","direct migration background","Male","","","","","","","","","","","","","",""
"2005","indirect migration background","Female","","","","","","","","","","","","","",""
"2005","indirect migration background","Male","","","","","","","","","","","","","",""
"2005","no migration background","Female","","","","","","","","","","","","","",""
"2005","no migration background","Male","","","","","","","","","","","","","",""
"2006","direct migration background","Female","","","","","","","","","","","","","",""
"2006","direct migration background","Male","","","","","","","","","","","","","",""
"2006","indirect migration background","Female","","","","","","","","","","","","","",""
"2006","indirect migration background","Male","","","","","","","","","","","","","",""
"2006","no migration background","Female","","","","","","","","","","","","","",""
"2006","no migration background","Male","","","","","","","","","","","","","",""
"2007","direct migration background","Female","","","","","","","","","","","","","",""
"2007","direct migration background","Male","","","","","","","","","","","","","",""
"2007","indirect migration background","Female","","","","","","","","","","","","","",""
"2007","indirect migration background","Male","","","","","","","","","","","","","",""
"2007","no migration background","Female","","","","","","","","","","","","","",""
"2007","no migration background","Male","","","","","","","","","","","","","",""
"2008","direct migration background","Female","4.08","4","1025","3","4","5","5","5","4.04","4.12","1","5","4","4"
"2008","direct migration background","Male","4.06","4","881","3","4","4","5","5","4.01","4.11","2","5","4","4"
"2008","indirect migration background","Female","4","4","398","3","4","4","5","5","3.93","4.07","1","5","4","4"
"2008","indirect migration background","Male","3.98","4","370","3","4","4","5","5","3.91","4.05","2","5","4","4"
"2008","no migration background","Female","3.93","4","8707","3","4","4","5","5","3.92","3.94","1","5","4","4"
"2008","no migration background","Male","3.85","4","7967","3","3","4","5","5","3.83","3.87","1","5","4","4"
"2009","direct migration background","Female","","","","","","","","","","","","","",""
"2009","direct migration background","Male","","","","","","","","","","","","","",""
"2009","indirect migration background","Female","","","","","","","","","","","","","",""
"2009","indirect migration background","Male","","","","","","","","","","","","","",""
"2009","no migration background","Female","","","","","","","","","","","","","",""
"2009","no migration background","Male","","","","","","","","","","","","","",""
"2010","direct migration background","Female","","","","","","","","","","","","","",""
"2010","direct migration background","Male","","","","","","","","","","","","","",""
"2010","indirect migration background","Female","","","","","","","","","","","","","",""
"2010","indirect migration background","Male","","","","","","","","","","","","","",""
"2010","no migration background","Female","","","","","","","","","","","","","",""
