"year","migback","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","direct migration background","(0) in school","","","","","","","","","","","","","",""
"1990","direct migration background","(1a) inadequately completed","4.07","4","611","3","4","5","5","5","4","4.14","1","5","4","4"
"1990","direct migration background","(1b) general elementary school","3.86","4","804","3","3","4","5","5","3.8","3.92","1","5","4","4"
"1990","direct migration background","(1c) basic vocational qualification","3.72","4","567","3","3","4","5","5","3.65","3.79","1","5","4","4"
"1990","direct migration background","(2a) intermediate vocational","3.46","3.61","95","3","3","4","4","5","3.31","3.61","2","5","3","4"
"1990","direct migration background","(2b) intermediate general qualification","3.61","4","49","3","3","4","4","4","3.42","3.8","2","5","3","4"
"1990","direct migration background","(2c_gen) general maturity certificate","3.62","4","91","2","3","4","5","5","3.44","3.8","2","5","4","4"
"1990","direct migration background","(2c_voc) vocational maturity certificate","3.68","4","110","3","3","4","5","5","3.52","3.84","2","5","4","4"
"1990","direct migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1990","direct migration background","(3b) higher tertiary education","3.2","3","62","2","3","4","4","5","3.01","3.39","2","5","3","4"
"1990","indirect migration background","(0) in school","3.79","4","34","3","3","4","5","5","3.49","4.09","1","5","4","4"
"1990","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1990","indirect migration background","(1b) general elementary school","3.65","4","86","2","3","4","5","5","3.47","3.83","2","5","3","4"
"1990","indirect migration background","(1c) basic vocational qualification","3.61","4","59","3","3","4","4","5","3.42","3.8","2","5","3","4"
"1990","indirect migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1990","indirect migration background","(2b) intermediate general qualification","3.64","4","34","3","3","4","5","5","3.37","3.91","2","5","4","4"
"1990","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1990","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1990","indirect migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1990","indirect migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1990","no migration background","(0) in school","3.6","4","101","3","3","4","4","4","3.48","3.72","2","5","4","4"
"1990","no migration background","(1a) inadequately completed","3.85","4","56","3","3","4","5","5","3.61","4.09","1","5","4","4"
"1990","no migration background","(1b) general elementary school","3.86","4","1250","3","3","4","5","5","3.81","3.91","1","5","4","4"
"1990","no migration background","(1c) basic vocational qualification","3.58","4","2590","3","3","4","4","5","3.55","3.61","1","5","4","4"
"1990","no migration background","(2a) intermediate vocational","3.5","4","1152","2","3","4","4","5","3.46","3.54","1","5","4","4"
"1990","no migration background","(2b) intermediate general qualification","3.55","4","275","3","3","4","4","5","3.46","3.64","1","5","3","4"
"1990","no migration background","(2c_gen) general maturity certificate","3.54","4","230","3","3","4","4","5","3.45","3.63","2","5","4","4"
"1990","no migration background","(2c_voc) vocational maturity certificate","3.35","3","294","2","3","4","4","5","3.26","3.44","1","5","3","3"
