"year","education","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","college entrance qualification","direct migration background","3.39","3","118","2","3","4","4","5","3.25","3.53","2","5","3","4"
"1990","college entrance qualification","indirect migration background","","","","","","","","","","","","","",""
"1990","college entrance qualification","no migration background","3.35","3","1058","2","3","4","4","5","3.31","3.39","1","5","3","3"
"1990","lower secondary degree","direct migration background","3.71","4","586","3","3","4","5","5","3.64","3.78","1","5","4","4"
"1990","lower secondary degree","indirect migration background","3.63","4","136","3","3","4","5","5","3.49","3.77","2","5","3","4"
"1990","lower secondary degree","no migration background","3.67","4","3814","3","3","4","5","5","3.64","3.7","1","5","4","4"
"1990","no degree/no degree yet","direct migration background","4.03","4","632","3","4","5","5","5","3.97","4.09","1","5","4","4"
"1990","no degree/no degree yet","indirect migration background","3.87","4","49","3","4","4","5","5","3.63","4.11","1","5","4","4"
"1990","no degree/no degree yet","no migration background","3.69","4","157","3","3","4","4","5","3.57","3.81","1","5","4","4"
"1990","Other degree","direct migration background","3.89","4","951","3","3","5","5","5","3.83","3.95","1","5","4","4"
"1990","Other degree","indirect migration background","","","","","","","","","","","","","",""
"1990","Other degree","no migration background","3.67","4","40","2","3","4","5","5","3.37","3.97","2","5","3","4"
"1990","secondary school degree","direct migration background","3.5","4","148","3","3","4","4","5","3.38","3.62","2","5","3","4"
"1990","secondary school degree","indirect migration background","3.42","3","53","2","3","4","4","5","3.21","3.63","2","5","3","4"
"1990","secondary school degree","no migration background","3.5","4","1480","3","3","4","4","5","3.46","3.54","1","5","4","4"
"1991","college entrance qualification","direct migration background","","","","","","","","","","","","","",""
"1991","college entrance qualification","indirect migration background","","","","","","","","","","","","","",""
"1991","college entrance qualification","no migration background","","","","","","","","","","","","","",""
"1991","lower secondary degree","direct migration background","","","","","","","","","","","","","",""
"1991","lower secondary degree","indirect migration background","","","","","","","","","","","","","",""
"1991","lower secondary degree","no migration background","","","","","","","","","","","","","",""
"1991","no degree/no degree yet","direct migration background","","","","","","","","","","","","","",""
"1991","no degree/no degree yet","indirect migration background","","","","","","","","","","","","","",""
"1991","no degree/no degree yet","no migration background","","","","","","","","","","","","","",""
"1991","Other degree","direct migration background","","","","","","","","","","","","","",""
"1991","Other degree","indirect migration background","","","","","","","","","","","","","",""
"1991","Other degree","no migration background","","","","","","","","","","","","","",""
"1991","secondary school degree","direct migration background","","","","","","","","","","","","","",""
"1991","secondary school degree","indirect migration background","","","","","","","","","","","","","",""
"1991","secondary school degree","no migration background","","","","","","","","","","","","","",""
"1992","college entrance qualification","direct migration background","","","","","","","","","","","","","",""
"1992","college entrance qualification","indirect migration background","","","","","","","","","","","","","",""
"1992","college entrance qualification","no migration background","","","","","","","","","","","","","",""
