"year","hgtyp1hh","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","(Married) couple without C.","direct migration background","3.62","4","415","3","3","4","5","5","3.53","3.71","1","5","4","4"
"1990","(Married) couple without C.","indirect migration background","","","","","","","","","","","","","",""
"1990","(Married) couple without C.","no migration background","3.5","4","1863","2","3","4","4","5","3.46","3.54","1","5","4","4"
"1990","1-pers.-HH","direct migration background","3.91","4","159","3","3","5","5","5","3.78","4.04","2","5","4","4"
"1990","1-pers.-HH","indirect migration background","","","","","","","","","","","","","",""
"1990","1-pers.-HH","no migration background","3.7","4","862","3","3","4","5","5","3.64","3.76","1","5","4","4"
"1990","Couple + C. GT 16 ","direct migration background","3.81","4","499","3","3","4","5","5","3.74","3.88","1","5","4","4"
"1990","Couple + C. GT 16 ","indirect migration background","3.64","4","127","3","3","4","4","5","3.5","3.78","1","5","3","4"
"1990","Couple + C. GT 16 ","no migration background","3.57","4","1424","3","3","4","4","5","3.53","3.61","1","5","4","4"
"1990","Couple + C. LE 16","direct migration background","3.66","4","679","3","3","4","5","5","3.6","3.72","1","5","4","4"
"1990","Couple + C. LE 16","indirect migration background","","","","","","","","","","","","","",""
"1990","Couple + C. LE 16","no migration background","3.52","4","1372","3","3","4","4","5","3.48","3.56","1","5","4","4"
"1990","Couple + C. LE and GT 16","direct migration background","3.89","4","420","3","3","4","5","5","3.81","3.97","1","5","4","4"
"1990","Couple + C. LE and GT 16","indirect migration background","3.7","4","71","3","3","4","5","5","3.51","3.89","2","5","4","4"
"1990","Couple + C. LE and GT 16","no migration background","3.63","4","398","3","3","4","4","5","3.56","3.7","1","5","4","4"
"1990","Single parent","direct migration background","3.71","4","81","2","3","4","5","5","3.51","3.91","2","5","4","4"
"1990","Single parent","indirect migration background","","","","","","","","","","","","","",""
"1990","Single parent","no migration background","3.68","4","367","3","3","4","5","5","3.6","3.76","2","5","4","4"
"1991","(Married) couple without C.","direct migration background","","","","","","","","","","","","","",""
"1991","(Married) couple without C.","indirect migration background","","","","","","","","","","","","","",""
"1991","(Married) couple without C.","no migration background","","","","","","","","","","","","","",""
"1991","1-pers.-HH","direct migration background","","","","","","","","","","","","","",""
"1991","1-pers.-HH","indirect migration background","","","","","","","","","","","","","",""
"1991","1-pers.-HH","no migration background","","","","","","","","","","","","","",""
"1991","Couple + C. GT 16 ","direct migration background","","","","","","","","","","","","","",""
"1991","Couple + C. GT 16 ","indirect migration background","","","","","","","","","","","","","",""
"1991","Couple + C. GT 16 ","no migration background","","","","","","","","","","","","","",""
"1991","Couple + C. LE 16","direct migration background","","","","","","","","","","","","","",""
"1991","Couple + C. LE 16","indirect migration background","","","","","","","","","","","","","",""
"1991","Couple + C. LE 16","no migration background","","","","","","","","","","","","","",""
"1991","Couple + C. LE and GT 16","direct migration background","","","","","","","","","","","","","",""
"1991","Couple + C. LE and GT 16","indirect migration background","","","","","","","","","","","","","",""
"1991","Couple + C. LE and GT 16","no migration background","","","","","","","","","","","","","",""
"1991","Single parent","direct migration background","","","","","","","","","","","","","",""
"1991","Single parent","indirect migration background","","","","","","","","","","","","","",""
"1991","Single parent","no migration background","","","","","","","","","","","","","",""
"1992","(Married) couple without C.","direct migration background","","","","","","","","","","","","","",""
"1992","(Married) couple without C.","indirect migration background","","","","","","","","","","","","","",""
"1992","(Married) couple without C.","no migration background","","","","","","","","","","","","","",""
"1992","1-pers.-HH","direct migration background","","","","","","","","","","","","","",""
"1992","1-pers.-HH","indirect migration background","","","","","","","","","","","","","",""
"1992","1-pers.-HH","no migration background","","","","","","","","","","","","","",""
"1992","Couple + C. GT 16 ","direct migration background","","","","","","","","","","","","","",""
"1992","Couple + C. GT 16 ","indirect migration background","","","","","","","","","","","","","",""
"1992","Couple + C. GT 16 ","no migration background","","","","","","","","","","","","","",""
"1992","Couple + C. LE 16","direct migration background","","","","","","","","","","","","","",""
"1992","Couple + C. LE 16","indirect migration background","","","","","","","","","","","","","",""
"1992","Couple + C. LE 16","no migration background","","","","","","","","","","","","","",""
"1992","Couple + C. LE and GT 16","direct migration background","","","","","","","","","","","","","",""
"1992","Couple + C. LE and GT 16","indirect migration background","","","","","","","","","","","","","",""
"1992","Couple + C. LE and GT 16","no migration background","","","","","","","","","","","","","",""
"1992","Single parent","direct migration background","","","","","","","","","","","","","",""
"1992","Single parent","indirect migration background","","","","","","","","","","","","","",""
"1992","Single parent","no migration background","","","","","","","","","","","","","",""
"1993","(Married) couple without C.","direct migration background","","","","","","","","","","","","","",""
"1993","(Married) couple without C.","indirect migration background","","","","","","","","","","","","","",""
"1993","(Married) couple without C.","no migration background","","","","","","","","","","","","","",""
"1993","1-pers.-HH","direct migration background","","","","","","","","","","","","","",""
