"year","hgtyp1hh","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","(Married) couple without C.","general elemantary","3.67","4","538","3","3","4","5","5","3.6","3.74","1","5","4","4"
"1990","(Married) couple without C.","higher education","3.22","3","197","2","3","4","4","5","3.12","3.32","1","5","3","3"
"1990","(Married) couple without C.","higher vocational","3.42","3","155","2","3","4","4","5","3.3","3.54","1","5","3","4"
"1990","(Married) couple without C.","in school","","","","","","","","","","","","","",""
"1990","(Married) couple without C.","inadequately","3.65","4","68","2","3","4","5","5","3.44","3.86","1","5","4","4"
"1990","(Married) couple without C.","middle vocational","3.49","4","1243","2","3","4","4","5","3.45","3.53","1","5","4","4"
"1990","(Married) couple without C.","vocational + Abi","3.58","4","79","3","3","4","4","5","3.42","3.74","2","5","3","4"
"1990","1-pers.-HH","general elemantary","4","4","304","3","3","5","5","5","3.9","4.1","1","5","4","4"
"1990","1-pers.-HH","higher education","3.3","3","110","2","3","4","4","4","3.16","3.44","2","5","3","4"
"1990","1-pers.-HH","higher vocational","3.42","3","56","2","3","4","5","5","3.18","3.66","2","5","3","4"
"1990","1-pers.-HH","in school","","","","","","","","","","","","","",""
"1990","1-pers.-HH","inadequately","4.19","4.19","34","3","3","5","5","5","3.9","4.48","3","5","4","5"
"1990","1-pers.-HH","middle vocational","3.69","4","479","3","3","4","5","5","3.61","3.77","2","5","4","4"
"1990","1-pers.-HH","vocational + Abi","3.3","3","39","3","3","4","4","5","3.07","3.53","2","5","3","4"
"1990","Couple + C. GT 16 ","general elemantary","3.73","4","564","3","3","4","5","5","3.66","3.8","1","5","4","4"
"1990","Couple + C. GT 16 ","higher education","3.24","3","112","2","3","4","4","4","3.1","3.38","1","4","3","4"
"1990","Couple + C. GT 16 ","higher vocational","3.56","4","79","3","3","4","4","5","3.4","3.72","2","5","3","4"
"1990","Couple + C. GT 16 ","in school","3.51","4","71","3","3","4","4","4","3.33","3.69","1","5","3","4"
"1990","Couple + C. GT 16 ","inadequately","3.92","4","151","3","4","4","5","5","3.79","4.05","2","5","4","4"
"1990","Couple + C. GT 16 ","middle vocational","3.58","4","977","3","3","4","4","5","3.53","3.63","1","5","4","4"
"1990","Couple + C. GT 16 ","vocational + Abi","3.3","3","58","2","3","4","4","5","3.09","3.51","2","5","3","4"
"1990","Couple + C. LE 16","general elemantary","3.81","4","398","3","3","4","5","5","3.73","3.89","1","5","4","4"
"1990","Couple + C. LE 16","higher education","3.26","3","194","2","3","4","4","5","3.16","3.36","2","5","3","3"
"1990","Couple + C. LE 16","higher vocational","3.47","4","149","3","3","4","4","5","3.36","3.58","2","5","3","4"
"1990","Couple + C. LE 16","in school","","","","","","","","","","","","","",""
"1990","Couple + C. LE 16","inadequately","3.99","4","149","3","4","4","5","5","3.86","4.12","1","5","4","4"
"1990","Couple + C. LE 16","middle vocational","3.53","4","1084","3","3","4","4","5","3.49","3.57","2","5","4","4"
"1990","Couple + C. LE 16","vocational + Abi","3.49","3","73","3","3","4","4","5","3.31","3.67","2","5","3","4"
"1990","Couple + C. LE and GT 16","general elemantary","3.71","4","292","3","3","4","5","5","3.62","3.8","1","5","4","4"
"1990","Couple + C. LE and GT 16","higher education","3.5","3.57","35","3","3","4","4","5","3.28","3.72","2","5","3","4"
"1990","Couple + C. LE and GT 16","higher vocational","","","","","","","","","","","","","",""
"1990","Couple + C. LE and GT 16","in school","3.75","4","63","3","3","4","4","5","3.59","3.91","2","5","4","4"
"1990","Couple + C. LE and GT 16","inadequately","4.01","4","114","3","4","5","5","5","3.84","4.18","1","5","4","4"
"1990","Couple + C. LE and GT 16","middle vocational","3.72","4","315","3","3","4","4","5","3.64","3.8","2","5","4","4"
"1990","Couple + C. LE and GT 16","vocational + Abi","","","","","","","","","","","","","",""
"1990","Single parent","general elemantary","3.88","4","142","3","3","4","5","5","3.75","4.01","2","5","4","4"
"1990","Single parent","higher education","","","","","","","","","","","","","",""
"1990","Single parent","higher vocational","","","","","","","","","","","","","",""
"1990","Single parent","in school","","","","","","","","","","","","","",""
"1990","Single parent","inadequately","4.15","4","31","3","4","5","5","5","3.8","4.5","2","5","4","5"
"1990","Single parent","middle vocational","3.6","4","205","3","3","4","5","5","3.5","3.7","2","5","4","4"
"1990","Single parent","vocational + Abi","","","","","","","","","","","","","",""
"1991","(Married) couple without C.","general elemantary","","","","","","","","","","","","","",""
"1991","(Married) couple without C.","higher education","","","","","","","","","","","","","",""
"1991","(Married) couple without C.","higher vocational","","","","","","","","","","","","","",""
"1991","(Married) couple without C.","in school","","","","","","","","","","","","","",""
"1991","(Married) couple without C.","inadequately","","","","","","","","","","","","","",""
"1991","(Married) couple without C.","middle vocational","","","","","","","","","","","","","",""
"1991","(Married) couple without C.","vocational + Abi","","","","","","","","","","","","","",""
"1991","1-pers.-HH","general elemantary","","","","","","","","","","","","","",""
"1991","1-pers.-HH","higher education","","","","","","","","","","","","","",""
"1991","1-pers.-HH","higher vocational","","","","","","","","","","","","","",""
"1991","1-pers.-HH","in school","","","","","","","","","","","","","",""
"1991","1-pers.-HH","inadequately","","","","","","","","","","","","","",""
"1991","1-pers.-HH","middle vocational","","","","","","","","","","","","","",""
