"year","pgisced97","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","general elemantary","Rural Area","3.82","4","529","3","3","4","5","5","3.75","3.89","1","5","4","4"
"1990","general elemantary","Urban Area","3.8","4","1941","3","3","4","5","5","3.76","3.84","1","5","4","4"
"1990","higher education","Rural Area","3.24","3","101","2","3","4","4","5","3.09","3.39","1","5","3","3"
"1990","higher education","Urban Area","3.27","3","596","2","3","4","4","5","3.21","3.33","1","5","3","3"
"1990","higher vocational","Rural Area","3.34","3","111","2","3","4","4","5","3.19","3.49","1","5","3","4"
"1990","higher vocational","Urban Area","3.48","4","402","3","3","4","4","5","3.41","3.55","1","5","3","4"
"1990","in school","Rural Area","","","","","","","","","","","","","",""
"1990","in school","Urban Area","3.61","4","134","3","3","4","4","5","3.49","3.73","1","5","4","4"
"1990","inadequately","Rural Area","3.78","4","81","3","3","4","5","5","3.58","3.98","2","5","4","4"
"1990","inadequately","Urban Area","4.01","4","551","3","4","5","5","5","3.94","4.08","1","5","4","4"
"1990","middle vocational","Rural Area","3.58","4","992","3","3","4","4","5","3.53","3.63","1","5","4","4"
"1990","middle vocational","Urban Area","3.57","4","3554","3","3","4","4","5","3.54","3.6","1","5","4","4"
"1990","vocational + Abi","Rural Area","3.63","4","40","3","3","4","4","5","3.41","3.85","2","5","3","4"
"1990","vocational + Abi","Urban Area","3.42","3","253","3","3","4","4","5","3.32","3.52","2","5","3","4"
"1991","general elemantary","Rural Area","","","","","","","","","","","","","",""
"1991","general elemantary","Urban Area","","","","","","","","","","","","","",""
"1991","higher education","Rural Area","","","","","","","","","","","","","",""
"1991","higher education","Urban Area","","","","","","","","","","","","","",""
"1991","higher vocational","Rural Area","","","","","","","","","","","","","",""
"1991","higher vocational","Urban Area","","","","","","","","","","","","","",""
"1991","in school","Rural Area","","","","","","","","","","","","","",""
"1991","in school","Urban Area","","","","","","","","","","","","","",""
"1991","inadequately","Rural Area","","","","","","","","","","","","","",""
"1991","inadequately","Urban Area","","","","","","","","","","","","","",""
"1991","middle vocational","Rural Area","","","","","","","","","","","","","",""
"1991","middle vocational","Urban Area","","","","","","","","","","","","","",""
"1991","vocational + Abi","Rural Area","","","","","","","","","","","","","",""
"1991","vocational + Abi","Urban Area","","","","","","","","","","","","","",""
"1992","general elemantary","Rural Area","","","","","","","","","","","","","",""
"1992","general elemantary","Urban Area","","","","","","","","","","","","","",""
"1992","higher education","Rural Area","","","","","","","","","","","","","",""
"1992","higher education","Urban Area","","","","","","","","","","","","","",""
"1992","higher vocational","Rural Area","","","","","","","","","","","","","",""
"1992","higher vocational","Urban Area","","","","","","","","","","","","","",""
"1992","in school","Rural Area","","","","","","","","","","","","","",""
"1992","in school","Urban Area","","","","","","","","","","","","","",""
"1992","inadequately","Rural Area","","","","","","","","","","","","","",""
"1992","inadequately","Urban Area","","","","","","","","","","","","","",""
"1992","middle vocational","Rural Area","","","","","","","","","","","","","",""
"1992","middle vocational","Urban Area","","","","","","","","","","","","","",""
"1992","vocational + Abi","Rural Area","","","","","","","","","","","","","",""
"1992","vocational + Abi","Urban Area","","","","","","","","","","","","","",""
"1993","general elemantary","Rural Area","","","","","","","","","","","","","",""
"1993","general elemantary","Urban Area","","","","","","","","","","","","","",""
"1993","higher education","Rural Area","","","","","","","","","","","","","",""
"1993","higher education","Urban Area","","","","","","","","","","","","","",""
"1993","higher vocational","Rural Area","","","","","","","","","","","","","",""
"1993","higher vocational","Urban Area","","","","","","","","","","","","","",""
"1993","in school","Rural Area","","","","","","","","","","","","","",""
"1993","in school","Urban Area","","","","","","","","","","","","","",""
"1993","inadequately","Rural Area","","","","","","","","","","","","","",""
"1993","inadequately","Urban Area","","","","","","","","","","","","","",""
"1993","middle vocational","Rural Area","","","","","","","","","","","","","",""
"1993","middle vocational","Urban Area","","","","","","","","","","","","","",""
"1993","vocational + Abi","Rural Area","","","","","","","","","","","","","",""
