"year","bula_h","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","Baden-W?rttemberg","Female","3.66","4","889","3","3","4","5","5","3.61","3.71","1","5","4","4"
"1990","Baden-W?rttemberg","Male","3.54","4","902","3","3","4","4","5","3.49","3.59","1","5","4","4"
"1990","Bavaria","Female","3.58","4","812","2","3","4","4","5","3.53","3.63","1","5","4","4"
"1990","Bavaria","Male","3.43","3.01","784","2","3","4","4","5","3.38","3.48","1","5","3","4"
"1990","Berlin","Female","3.61","4","176","3","3","4","5","5","3.47","3.75","2","5","4","4"
"1990","Berlin","Male","3.62","4","155","3","3","4","5","5","3.48","3.76","2","5","4","4"
"1990","Brandenburg","Female","","","","","","","","","","","","","",""
"1990","Brandenburg","Male","","","","","","","","","","","","","",""
"1990","Bremen","Female","3.5","3.4","56","2","3","4","5","5","3.23","3.77","1","5","3","4"
"1990","Bremen","Male","3.4","3","47","2","3","4","5","5","3.11","3.69","1","5","3","4"
"1990","Hamburg","Female","3.68","4","87","3","3","4","5","5","3.51","3.85","2","5","3","4"
"1990","Hamburg","Male","3.45","3","81","2","3","4","5","5","3.26","3.64","2","5","3","4"
"1990","Hesse","Female","3.66","4","492","3","3","4","5","5","3.58","3.74","1","5","4","4"
"1990","Hesse","Male","3.51","4","491","2","3","4","4","5","3.43","3.59","1","5","4","4"
"1990","Lower Saxony","Female","3.67","4","491","3","3","4","5","5","3.6","3.74","1","5","4","4"
"1990","Lower Saxony","Male","3.57","4","485","3","3","4","4","5","3.5","3.64","1","5","4","4"
"1990","Mecklenburg-Western Pomerania","Female","","","","","","","","","","","","","",""
"1990","Mecklenburg-Western Pomerania","Male","","","","","","","","","","","","","",""
"1990","North Rhine-Westphalia","Female","3.7","4","1301","3","3","4","5","5","3.66","3.74","1","5","4","4"
"1990","North Rhine-Westphalia","Male","3.63","4","1267","3","3","4","4","5","3.59","3.67","1","5","4","4"
"1990","Rhineland-Palatinate,Saarland","Female","3.67","4","349","3","3","4","5","5","3.58","3.76","1","5","4","4"
"1990","Rhineland-Palatinate,Saarland","Male","3.55","4","321","2","3","4","5","5","3.46","3.64","1","5","4","4"
"1990","Saxony","Female","","","","","","","","","","","","","",""
"1990","Saxony","Male","","","","","","","","","","","","","",""
"1990","Saxony-Anhalt","Female","","","","","","","","","","","","","",""
"1990","Saxony-Anhalt","Male","","","","","","","","","","","","","",""
"1990","Schleswig-Holstein","Female","3.71","4","145","3","3","4","5","5","3.59","3.83","1","5","4","4"
"1990","Schleswig-Holstein","Male","3.45","4","138","2","3","4","4","5","3.32","3.58","1","5","4","4"
"1990","Thuringia","Female","","","","","","","","","","","","","",""
"1990","Thuringia","Male","","","","","","","","","","","","","",""
"1991","Baden-W?rttemberg","Female","","","","","","","","","","","","","",""
"1991","Baden-W?rttemberg","Male","","","","","","","","","","","","","",""
"1991","Bavaria","Female","","","","","","","","","","","","","",""
"1991","Bavaria","Male","","","","","","","","","","","","","",""
"1991","Berlin","Female","","","","","","","","","","","","","",""
"1991","Berlin","Male","","","","","","","","","","","","","",""
"1991","Brandenburg","Female","","","","","","","","","","","","","",""
"1991","Brandenburg","Male","","","","","","","","","","","","","",""
"1991","Bremen","Female","","","","","","","","","","","","","",""
"1991","Bremen","Male","","","","","","","","","","","","","",""
"1991","Hamburg","Female","","","","","","","","","","","","","",""
"1991","Hamburg","Male","","","","","","","","","","","","","",""
"1991","Hesse","Female","","","","","","","","","","","","","",""
"1991","Hesse","Male","","","","","","","","","","","","","",""
"1991","Lower Saxony","Female","","","","","","","","","","","","","",""
"1991","Lower Saxony","Male","","","","","","","","","","","","","",""
"1991","Mecklenburg-Western Pomerania","Female","","","","","","","","","","","","","",""
"1991","Mecklenburg-Western Pomerania","Male","","","","","","","","","","","","","",""
"1991","North Rhine-Westphalia","Female","","","","","","","","","","","","","",""
"1991","North Rhine-Westphalia","Male","","","","","","","","","","","","","",""
"1991","Rhineland-Palatinate,Saarland","Female","","","","","","","","","","","","","",""
