"year","e11103","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","Full Time","general elemantary","3.64","4","896","3","3","4","5","5","3.59","3.69","1","5","4","4"
"1990","Full Time","higher education","3.27","3","432","2","3","4","4","4","3.2","3.34","1","5","3","3"
"1990","Full Time","higher vocational","3.42","4","287","3","3","4","4","5","3.34","3.5","1","5","3","4"
"1990","Full Time","in school","","","","","","","","","","","","","",""
"1990","Full Time","inadequately","3.88","4","255","3","3","4","5","5","3.78","3.98","2","5","4","4"
"1990","Full Time","middle vocational","3.51","4","2333","3","3","4","4","5","3.48","3.54","1","5","4","4"
"1990","Full Time","vocational + Abi","3.4","3","150","3","3","4","4","5","3.28","3.52","2","5","3","4"
"1990","Not Working","general elemantary","3.92","4","1086","3","3","4","5","5","3.87","3.97","1","5","4","4"
"1990","Not Working","higher education","3.27","3","132","2","3","4","4","5","3.14","3.4","2","5","3","3"
"1990","Not Working","higher vocational","3.55","4","138","2","3","4","5","5","3.4","3.7","1","5","3","4"
"1990","Not Working","in school","3.64","4","147","3","3","4","4","5","3.53","3.75","1","5","4","4"
"1990","Not Working","inadequately","4.06","4","268","3","4","5","5","5","3.97","4.15","1","5","4","4"
"1990","Not Working","middle vocational","3.66","4","1420","3","3","4","5","5","3.62","3.7","1","5","4","4"
"1990","Not Working","vocational + Abi","3.49","4","84","2","3","4","4","5","3.31","3.67","2","5","3","4"
"1990","Part Time","general elemantary","3.71","4","488","3","3","4","5","5","3.64","3.78","1","5","4","4"
"1990","Part Time","higher education","3.27","3","133","2","3","4","4","5","3.14","3.4","1","5","3","3"
"1990","Part Time","higher vocational","3.34","3","88","3","3","4","4","5","3.2","3.48","2","5","3","4"
"1990","Part Time","in school","","","","","","","","","","","","","",""
"1990","Part Time","inadequately","3.9","4","109","3","3","5","5","5","3.72","4.08","1","5","4","4"
"1990","Part Time","middle vocational","3.57","4","793","3","3","4","4","5","3.52","3.62","2","5","4","4"
"1990","Part Time","vocational + Abi","3.51","3.75","59","3","3","4","4","5","3.32","3.7","2","5","3","4"
"1991","Full Time","general elemantary","","","","","","","","","","","","","",""
"1991","Full Time","higher education","","","","","","","","","","","","","",""
"1991","Full Time","higher vocational","","","","","","","","","","","","","",""
"1991","Full Time","in school","","","","","","","","","","","","","",""
"1991","Full Time","inadequately","","","","","","","","","","","","","",""
"1991","Full Time","middle vocational","","","","","","","","","","","","","",""
"1991","Full Time","vocational + Abi","","","","","","","","","","","","","",""
"1991","Not Working","general elemantary","","","","","","","","","","","","","",""
"1991","Not Working","higher education","","","","","","","","","","","","","",""
"1991","Not Working","higher vocational","","","","","","","","","","","","","",""
"1991","Not Working","in school","","","","","","","","","","","","","",""
"1991","Not Working","inadequately","","","","","","","","","","","","","",""
"1991","Not Working","middle vocational","","","","","","","","","","","","","",""
"1991","Not Working","vocational + Abi","","","","","","","","","","","","","",""
"1991","Part Time","general elemantary","","","","","","","","","","","","","",""
"1991","Part Time","higher education","","","","","","","","","","","","","",""
"1991","Part Time","higher vocational","","","","","","","","","","","","","",""
"1991","Part Time","in school","","","","","","","","","","","","","",""
