"year","pgcasmin","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","(0) in school","Female","3.68","4","70","3","3","4","4","5","3.54","3.82","2","5","4","4"
"1990","(0) in school","Male","3.57","4","92","3","3","4","4","5","3.41","3.73","1","5","4","4"
"1990","(1a) inadequately completed","Female","4.04","4","393","3","4","5","5","5","3.96","4.12","1","5","4","4"
"1990","(1a) inadequately completed","Male","3.96","4","290","3","4","4","5","5","3.87","4.05","1","5","4","4"
"1990","(1b) general elementary school","Female","3.9","4","1379","3","3","4","5","5","3.86","3.94","1","5","4","4"
"1990","(1b) general elementary school","Male","3.73","4","761","3","3","4","5","5","3.67","3.79","1","5","4","4"
"1990","(1c) basic vocational qualification","Female","3.6","4","1341","3","3","4","5","5","3.56","3.64","1","5","4","4"
"1990","(1c) basic vocational qualification","Male","3.59","4","1875","3","3","4","4","5","3.55","3.63","1","5","4","4"
"1990","(2a) intermediate vocational","Female","3.52","4","735","2","3","4","4","5","3.47","3.57","1","5","4","4"
"1990","(2a) intermediate vocational","Male","3.46","4","530","3","3","4","4","5","3.4","3.52","1","5","3","4"
"1990","(2b) intermediate general qualification","Female","3.57","4","239","3","3","4","4","5","3.48","3.66","1","5","4","4"
"1990","(2b) intermediate general qualification","Male","3.52","4","119","3","3","4","4","5","3.38","3.66","2","5","3","4"
"1990","(2c_gen) general maturity certificate","Female","3.6","4","133","2","3","4","4","5","3.47","3.73","2","5","4","4"
"1990","(2c_gen) general maturity certificate","Male","3.52","4","209","3","3","4","4","5","3.42","3.62","2","5","4","4"
"1990","(2c_voc) vocational maturity certificate","Female","3.37","3","180","2","3","4","4","5","3.26","3.48","2","5","3","4"
"1990","(2c_voc) vocational maturity certificate","Male","3.41","3","231","2","3","4","4","5","3.3","3.52","1","5","3","4"
"1990","(3a) lower tertiary education","Female","3.13","3","65","2","3","4","4","4","2.93","3.33","1","5","3","3"
"1990","(3a) lower tertiary education","Male","3.26","3","172","2","3","4","4","5","3.15","3.37","2","5","3","3"
"1990","(3b) higher tertiary education","Female","3.4","3","162","3","3","4","4","5","3.3","3.5","2","5","3","4"
"1990","(3b) higher tertiary education","Male","3.23","3","298","2","3","4","4","5","3.15","3.31","1","5","3","3"
"1991","(0) in school","Female","","","","","","","","","","","","","",""
"1991","(0) in school","Male","","","","","","","","","","","","","",""
"1991","(1a) inadequately completed","Female","","","","","","","","","","","","","",""
"1991","(1a) inadequately completed","Male","","","","","","","","","","","","","",""
"1991","(1b) general elementary school","Female","","","","","","","","","","","","","",""
"1991","(1b) general elementary school","Male","","","","","","","","","","","","","",""
"1991","(1c) basic vocational qualification","Female","","","","","","","","","","","","","",""
"1991","(1c) basic vocational qualification","Male","","","","","","","","","","","","","",""
"1991","(2a) intermediate vocational","Female","","","","","","","","","","","","","",""
"1991","(2a) intermediate vocational","Male","","","","","","","","","","","","","",""
"1991","(2b) intermediate general qualification","Female","","","","","","","","","","","","","",""
"1991","(2b) intermediate general qualification","Male","","","","","","","","","","","","","",""
"1991","(2c_gen) general maturity certificate","Female","","","","","","","","","","","","","",""
"1991","(2c_gen) general maturity certificate","Male","","","","","","","","","","","","","",""
"1991","(2c_voc) vocational maturity certificate","Female","","","","","","","","","","","","","",""
"1991","(2c_voc) vocational maturity certificate","Male","","","","","","","","","","","","","",""
"1991","(3a) lower tertiary education","Female","","","","","","","","","","","","","",""
"1991","(3a) lower tertiary education","Male","","","","","","","","","","","","","",""
"1991","(3b) higher tertiary education","Female","","","","","","","","","","","","","",""
"1991","(3b) higher tertiary education","Male","","","","","","","","","","","","","",""
