"year","bula_h","education","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","Baden-Württemberg","college entrance qualification","3.26","3","177","2","3","4","4","5","3.15","3.37","1","5","3","3"
"1990","Baden-Württemberg","lower secondary degree","3.71","4","839","3","3","4","5","5","3.66","3.76","1","5","4","4"
"1990","Baden-Württemberg","no degree/no degree yet","3.81","4","208","3","3","4","5","5","3.7","3.92","1","5","4","4"
"1990","Baden-Württemberg","Other degree","3.8","4","262","2","3","4","5","5","3.7","3.9","1","5","4","4"
"1990","Baden-Württemberg","secondary school degree","3.44","4","266","3","3","4","4","5","3.36","3.52","2","5","3","4"
"1990","Bavaria","college entrance qualification","3.24","3","199","2","3","4","4","5","3.13","3.35","2","5","3","3"
"1990","Bavaria","lower secondary degree","3.58","4","807","3","3","4","4","5","3.53","3.63","1","5","4","4"
"1990","Bavaria","no degree/no degree yet","3.55","3.85","96","3","3","4","4","5","3.4","3.7","2","5","4","4"
"1990","Bavaria","Other degree","3.67","4","165","3","3","4","5","5","3.54","3.8","1","5","4","4"
"1990","Bavaria","secondary school degree","3.45","4","298","2","3","4","4","5","3.37","3.53","2","5","3","4"
"1990","Berlin","college entrance qualification","3.31","3","51","2","3","4","4","5","3.11","3.51","2","5","3","4"
"1990","Berlin","lower secondary degree","3.64","4","125","2","3","4","5","5","3.48","3.8","2","5","4","4"
"1990","Berlin","no degree/no degree yet","4.2","4","35","3","4","5","5","5","3.99","4.41","3","5","4","5"
"1990","Berlin","Other degree","4.22","4","42","3","4","5","5","5","3.98","4.46","2","5","4","5"
"1990","Berlin","secondary school degree","3.51","4","62","3","3","4","4","5","3.32","3.7","2","5","3","4"
"1990","Brandenburg","college entrance qualification","","","","","","","","","","","","","",""
"1990","Brandenburg","lower secondary degree","","","","","","","","","","","","","",""
"1990","Brandenburg","no degree/no degree yet","","","","","","","","","","","","","",""
"1990","Brandenburg","Other degree","","","","","","","","","","","","","",""
"1990","Brandenburg","secondary school degree","","","","","","","","","","","","","",""
"1990","Bremen","college entrance qualification","","","","","","","","","","","","","",""
"1990","Bremen","lower secondary degree","3.52","3","57","2","3","4","5","5","3.27","3.77","1","5","3","4"
"1990","Bremen","no degree/no degree yet","","","","","","","","","","","","","",""
"1990","Bremen","Other degree","","","","","","","","","","","","","",""
"1990","Bremen","secondary school degree","","","","","","","","","","","","","",""
"1990","Hamburg","college entrance qualification","","","","","","","","","","","","","",""
"1990","Hamburg","lower secondary degree","3.63","4","75","3","3","4","5","5","3.44","3.82","2","5","3","4"
"1990","Hamburg","no degree/no degree yet","","","","","","","","","","","","","",""
"1990","Hamburg","Other degree","","","","","","","","","","","","","",""
"1990","Hamburg","secondary school degree","3.43","3.28","36","2","3","4","4","5","3.14","3.72","2","5","3","4"
"1990","Hesse","college entrance qualification","3.26","3","136","2","3","4","4","5","3.14","3.38","2","5","3","3"
"1990","Hesse","lower secondary degree","3.68","4","413","3","3","4","5","5","3.6","3.76","1","5","4","4"
"1990","Hesse","no degree/no degree yet","4.15","4","109","3","4","5","5","5","3.98","4.32","2","5","4","5"
"1990","Hesse","Other degree","4.03","4","135","3","4","5","5","5","3.89","4.17","2","5","4","4"
"1990","Hesse","secondary school degree","3.47","3","169","2","3","4","5","5","3.35","3.59","1","5","3","4"
"1990","Lower Saxony","college entrance qualification","3.37","3","130","2","3","4","4","5","3.25","3.49","2","5","3","4"
"1990","Lower Saxony","lower secondary degree","3.74","4","502","3","3","4","5","5","3.67","3.81","1","5","4","4"
"1990","Lower Saxony","no degree/no degree yet","3.89","4","56","3","3","4","5","5","3.7","4.08","2","5","4","4"
"1990","Lower Saxony","Other degree","3.58","3.39","59","2","3","4","5","5","3.35","3.81","1","5","4","4"
"1990","Lower Saxony","secondary school degree","3.45","3","215","3","3","4","4","5","3.35","3.55","2","5","3","4"
"1990","Mecklenburg-Western Pomerania","college entrance qualification","","","","","","","","","","","","","",""
"1990","Mecklenburg-Western Pomerania","lower secondary degree","","","","","","","","","","","","","",""
"1990","Mecklenburg-Western Pomerania","no degree/no degree yet","","","","","","","","","","","","","",""
"1990","Mecklenburg-Western Pomerania","Other degree","","","","","","","","","","","","","",""
"1990","Mecklenburg-Western Pomerania","secondary school degree","","","","","","","","","","","","","",""
"1990","North Rhine-Westphalia","college entrance qualification","3.56","4","375","3","3","4","4","5","3.49","3.63","1","5","4","4"
"1990","North Rhine-Westphalia","lower secondary degree","3.7","4","1151","3","3","4","5","5","3.66","3.74","1","5","4","4"
"1990","North Rhine-Westphalia","no degree/no degree yet","3.92","4","264","3","4","4","5","5","3.83","4.01","1","5","4","4"
"1990","North Rhine-Westphalia","Other degree","3.87","4","257","3","3","5","5","5","3.76","3.98","1","5","4","4"
"1990","North Rhine-Westphalia","secondary school degree","3.59","4","454","3","3","4","4","5","3.53","3.65","1","5","4","4"
"1990","Rhineland-Palatinate,Saarland","college entrance qualification","3.3","3","72","3","3","4","4","5","3.13","3.47","1","5","3","4"
"1990","Rhineland-Palatinate,Saarland","lower secondary degree","3.69","4","412","3","3","4","5","5","3.61","3.77","2","5","4","4"
