"year","e11102","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","Employed","direct migration background","3.71","4","1730","3","3","4","5","5","3.67","3.75","1","5","4","4"
"1990","Employed","indirect migration background","3.53","4","176","3","3","4","4","5","3.42","3.64","2","5","3","4"
"1990","Employed","no migration background","3.49","4","4233","3","3","4","4","5","3.47","3.51","1","5","4","4"
"1990","Not Employed","direct migration background","3.82","4","797","3","3","4","5","5","3.76","3.88","1","5","4","4"
"1990","Not Employed","indirect migration background","3.7","4","119","3","3","4","5","5","3.56","3.84","1","5","4","4"
"1990","Not Employed","no migration background","3.72","4","2414","3","3","4","5","5","3.69","3.75","1","5","4","4"
"1991","Employed","direct migration background","","","","","","","","","","","","","",""
"1991","Employed","indirect migration background","","","","","","","","","","","","","",""
"1991","Employed","no migration background","","","","","","","","","","","","","",""
"1991","Not Employed","direct migration background","","","","","","","","","","","","","",""
"1991","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1991","Not Employed","no migration background","","","","","","","","","","","","","",""
"1992","Employed","direct migration background","","","","","","","","","","","","","",""
"1992","Employed","indirect migration background","","","","","","","","","","","","","",""
"1992","Employed","no migration background","","","","","","","","","","","","","",""
"1992","Not Employed","direct migration background","","","","","","","","","","","","","",""
"1992","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1992","Not Employed","no migration background","","","","","","","","","","","","","",""
"1993","Employed","direct migration background","","","","","","","","","","","","","",""
"1993","Employed","indirect migration background","","","","","","","","","","","","","",""
"1993","Employed","no migration background","","","","","","","","","","","","","",""
"1993","Not Employed","direct migration background","","","","","","","","","","","","","",""
"1993","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1993","Not Employed","no migration background","","","","","","","","","","","","","",""
"1994","Employed","direct migration background","","","","","","","","","","","","","",""
"1994","Employed","indirect migration background","","","","","","","","","","","","","",""
"1994","Employed","no migration background","","","","","","","","","","","","","",""
"1994","Not Employed","direct migration background","","","","","","","","","","","","","",""
"1994","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1994","Not Employed","no migration background","","","","","","","","","","","","","",""
"1995","Employed","direct migration background","3.82","4","1694","3","3","4","5","5","3.78","3.86","1","5","4","4"
"1995","Employed","indirect migration background","3.8","4","338","3","3","4","5","5","3.72","3.88","1","5","4","4"
