"plh0185","year","education","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Very rare","2007","lower secondary degree","(0) in school","","","",""
"Very rare","2007","lower secondary degree","(1a) inadequately completed","","","",""
"Very rare","2007","lower secondary degree","(1b) general elementary school","493","0.344495776345035","0.319594653444312","0.369396899245758"
"Very rare","2007","lower secondary degree","(1c) basic vocational qualification","2219","0.406003934818683","0.392762849257622","0.419245020379743"
"Very rare","2007","lower secondary degree","(2b) intermediate general qualification","2","","",""
"Very rare","2007","lower secondary degree","(2a) intermediate vocational","5","","",""
"Very rare","2007","lower secondary degree","(2c_gen) general maturity certificate","3","","",""
"Very rare","2007","lower secondary degree","(2c_voc) vocational maturity certificate","7","","",""
"Very rare","2007","lower secondary degree","(3a) lower tertiary education","62","0.444671103393453","0.362937902164959","0.526404304621946"
"Very rare","2007","lower secondary degree","(3b) higher tertiary education","19","","",""
"Very rare","2007","secondary school degree","(0) in school","","","",""
"Very rare","2007","secondary school degree","(1a) inadequately completed","","","",""
"Very rare","2007","secondary school degree","(1b) general elementary school","","","",""
"Very rare","2007","secondary school degree","(1c) basic vocational qualification","","","",""
"Very rare","2007","secondary school degree","(2b) intermediate general qualification","204","0.394041232662508","0.352042248087531","0.436040217237484"
"Very rare","2007","secondary school degree","(2a) intermediate vocational","1949","0.384326994121349","0.370648293747687","0.39800569449501"
"Very rare","2007","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Very rare","2007","secondary school degree","(2c_voc) vocational maturity certificate","13","","",""
"Very rare","2007","secondary school degree","(3a) lower tertiary education","197","0.381261385023883","0.339354222028851","0.423168548018915"
"Very rare","2007","secondary school degree","(3b) higher tertiary education","58","0.449060411654896","0.358932452866024","0.539188370443767"
"Very rare","2007","college entrance qualification","(0) in school","","","",""
"Very rare","2007","college entrance qualification","(1a) inadequately completed","","","",""
"Very rare","2007","college entrance qualification","(1b) general elementary school","","","",""
"Very rare","2007","college entrance qualification","(1c) basic vocational qualification","","","",""
"Very rare","2007","college entrance qualification","(2b) intermediate general qualification","","","",""
