"year","e11102","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Employed","direct migration background","7.49","8","2382","5","6","9","10","10","7.4","7.58","0","10","8","8"
"1984","Employed","indirect migration background","8.13","8.84","70","6","6","10","10","10","7.72","8.54","5","10","8","9"
"1984","Employed","no migration background","7.59","8","5009","5","7","9","10","10","7.54","7.64","0","10","8","8"
"1984","Not Employed","direct migration background","7.24","8","981","4","6","9","10","10","7.09","7.39","0","10","8","8"
"1984","Not Employed","indirect migration background","7.61","7","58","6","7","8","10","10","7.19","8.03","2","10","8","9"
"1984","Not Employed","no migration background","7.27","8","3542","4","6","9","10","10","7.19","7.35","0","10","8","8"
"1985","Employed","direct migration background","7.44","8","2028","5","6","9","10","10","7.35","7.53","0","10","8","8"
"1985","Employed","indirect migration background","7.67","8","72","5","7","9","10","10","7.27","8.07","3","10","8","9"
"1985","Employed","no migration background","7.47","8","4682","5","7","9","10","10","7.42","7.52","0","10","8","8"
"1985","Not Employed","direct migration background","7.17","8","871","4","6","9","10","10","7.02","7.32","0","10","7","8"
"1985","Not Employed","indirect migration background","7.95","8","70","5","7","9","10","10","7.57","8.33","5","10","8","9"
"1985","Not Employed","no migration background","7.21","8","3223","4","6","9","10","10","7.13","7.29","0","10","8","8"
"1986","Employed","direct migration background","7.55","8","1969","5","7","9","10","10","7.47","7.63","0","10","8","8"
"1986","Employed","indirect migration background","7.95","8","92","5","7","9","10","10","7.6","8.3","3","10","8","8"
"1986","Employed","no migration background","7.58","8","4560","5","7","9","10","10","7.53","7.63","0","10","8","8"
"1986","Not Employed","direct migration background","7.43","8","843","5","6","9","10","10","7.29","7.57","0","10","8","8"
"1986","Not Employed","indirect migration background","8.4","8.02","64","7","7","10","10","10","7.95","8.85","3","10","8","9"
"1986","Not Employed","no migration background","7.42","8","2988","5","6","9","10","10","7.35","7.49","0","10","8","8"
"1987","Employed","direct migration background","7.38","8","1958","5","6","9","10","10","7.3","7.46","0","10","8","8"
"1987","Employed","indirect migration background","7.84","8","100","5","7","9","10","10","7.46","8.22","1","10","8","9"
"1987","Employed","no migration background","7.32","8","4578","5","6","8","9","10","7.27","7.37","0","10","8","8"
"1987","Not Employed","direct migration background","7.27","8","838","5","6","9","10","10","7.13","7.41","0","10","8","8"
"1987","Not Employed","indirect migration background","7.87","8","74","6","7","9","10","10","7.58","8.16","5","10","8","9"
"1987","Not Employed","no migration background","7.2","8","2832","5","6","9","10","10","7.13","7.27","0","10","8","8"
"1988","Employed","direct migration background","","","","","","","","","","","","","",""
"1988","Employed","indirect migration background","","","","","","","","","","","","","",""
"1988","Employed","no migration background","","","","","","","","","","","","","",""
"1988","Not Employed","direct migration background","","","","","","","","","","","","","",""
"1988","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1988","Not Employed","no migration background","","","","","","","","","","","","","",""
"1989","Employed","direct migration background","","","","","","","","","","","","","",""
"1989","Employed","indirect migration background","","","","","","","","","","","","","",""
"1989","Employed","no migration background","","","","","","","","","","","","","",""
"1989","Not Employed","direct migration background","","","","","","","","","","","","","",""
"1989","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1989","Not Employed","no migration background","","","","","","","","","","","","","",""
"1990","Employed","direct migration background","","","","","","","","","","","","","",""
"1990","Employed","indirect migration background","","","","","","","","","","","","","",""
"1990","Employed","no migration background","","","","","","","","","","","","","",""
"1990","Not Employed","direct migration background","","","","","","","","","","","","","",""
"1990","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1990","Not Employed","no migration background","","","","","","","","","","","","","",""
"1991","Employed","direct migration background","","","","","","","","","","","","","",""
"1991","Employed","indirect migration background","","","","","","","","","","","","","",""
"1991","Employed","no migration background","","","","","","","","","","","","","",""
"1991","Not Employed","direct migration background","","","","","","","","","","","","","",""
"1991","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1991","Not Employed","no migration background","","","","","","","","","","","","","",""
"1992","Employed","direct migration background","","","","","","","","","","","","","",""
"1992","Employed","indirect migration background","","","","","","","","","","","","","",""
"1992","Employed","no migration background","","","","","","","","","","","","","",""
"1992","Not Employed","direct migration background","","","","","","","","","","","","","",""
"1992","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1992","Not Employed","no migration background","","","","","","","","","","","","","",""
"1993","Employed","direct migration background","","","","","","","","","","","","","",""
"1993","Employed","indirect migration background","","","","","","","","","","","","","",""
"1993","Employed","no migration background","","","","","","","","","","","","","",""
"1993","Not Employed","direct migration background","","","","","","","","","","","","","",""
"1993","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1993","Not Employed","no migration background","","","","","","","","","","","","","",""
"1994","Employed","direct migration background","","","","","","","","","","","","","",""
"1994","Employed","indirect migration background","","","","","","","","","","","","","",""
"1994","Employed","no migration background","","","","","","","","","","","","","",""
"1994","Not Employed","direct migration background","","","","","","","","","","","","","",""
"1994","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1994","Not Employed","no migration background","","","","","","","","","","","","","",""
"1995","Employed","direct migration background","","","","","","","","","","","","","",""
"1995","Employed","indirect migration background","","","","","","","","","","","","","",""
"1995","Employed","no migration background","","","","","","","","","","","","","",""
"1995","Not Employed","direct migration background","","","","","","","","","","","","","",""
"1995","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1995","Not Employed","no migration background","","","","","","","","","","","","","",""
