"year","migback","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","direct migration background","Female","7.36","8","1580","5","6","9","10","10","7.25","7.47","0","10","8","8"
"1984","direct migration background","Male","7.45","8","1783","5","6","9","10","10","7.34","7.56","0","10","8","8"
"1984","indirect migration background","Female","7.83","7.93","66","6","7","9","10","10","7.41","8.25","5","10","7","9"
"1984","indirect migration background","Male","8.02","8","62","6","7","9","10","10","7.63","8.41","2","10","8","9"
"1984","no migration background","Female","7.47","8","4499","5","6","9","10","10","7.41","7.53","0","10","8","8"
"1984","no migration background","Male","7.42","8","4052","5","6","9","10","10","7.36","7.48","0","10","8","8"
"1985","direct migration background","Female","7.31","8","1348","5","6","9","10","10","7.2","7.42","0","10","8","8"
"1985","direct migration background","Male","7.38","8","1551","5","6","9","10","10","7.28","7.48","0","10","8","8"
"1985","indirect migration background","Female","7.96","8","77","5","7","9","10","10","7.58","8.34","4","10","8","9"
"1985","indirect migration background","Male","7.57","8","65","5","7","9","10","10","7.16","7.98","3","10","8","9"
"1985","no migration background","Female","7.39","8","4118","5","6","9","10","10","7.33","7.45","0","10","8","8"
"1985","no migration background","Male","7.32","8","3787","5","6","9","10","10","7.26","7.38","0","10","8","8"
"1986","direct migration background","Female","7.49","8","1297","5","6","9","10","10","7.38","7.6","0","10","8","8"
"1986","direct migration background","Male","7.52","8","1515","5","7","9","10","10","7.42","7.62","0","10","8","8"
"1986","indirect migration background","Female","8.06","8","83","5","7","9","10","10","7.7","8.42","3","10","8","9"
"1986","indirect migration background","Male","8.27","8","73","7","7","10","10","10","7.84","8.7","3","10","8","9"
"1986","no migration background","Female","7.52","8","3931","5","6","9","10","10","7.46","7.58","0","10","8","8"
"1986","no migration background","Male","7.5","8","3617","5","7","9","10","10","7.44","7.56","0","10","8","8"
"1987","direct migration background","Female","7.34","8","1297","5","6","9","10","10","7.24","7.44","0","10","8","8"
"1987","direct migration background","Male","7.35","8","1499","5","6","9","10","10","7.25","7.45","0","10","8","8"
"1987","indirect migration background","Female","8.07","8","94","6","7","9","10","10","7.8","8.34","5","10","8","9"
"1987","indirect migration background","Male","7.51","8","80","2","7","9","10","10","7.06","7.96","1","10","8","9"
"1987","no migration background","Female","7.26","8","3844","5","6","9","10","10","7.2","7.32","0","10","8","8"
"1987","no migration background","Male","7.29","8","3566","5","6","8","9","10","7.23","7.35","0","10","8","8"
"1988","direct migration background","Female","","","","","","","","","","","","","",""
"1988","direct migration background","Male","","","","","","","","","","","","","",""
"1988","indirect migration background","Female","","","","","","","","","","","","","",""
"1988","indirect migration background","Male","","","","","","","","","","","","","",""
"1988","no migration background","Female","","","","","","","","","","","","","",""
"1988","no migration background","Male","","","","","","","","","","","","","",""
"1989","direct migration background","Female","","","","","","","","","","","","","",""
"1989","direct migration background","Male","","","","","","","","","","","","","",""
"1989","indirect migration background","Female","","","","","","","","","","","","","",""
"1989","indirect migration background","Male","","","","","","","","","","","","","",""
"1989","no migration background","Female","","","","","","","","","","","","","",""
"1989","no migration background","Male","","","","","","","","","","","","","",""
"1990","direct migration background","Female","","","","","","","","","","","","","",""
"1990","direct migration background","Male","","","","","","","","","","","","","",""
"1990","indirect migration background","Female","","","","","","","","","","","","","",""
"1990","indirect migration background","Male","","","","","","","","","","","","","",""
"1990","no migration background","Female","","","","","","","","","","","","","",""
"1990","no migration background","Male","","","","","","","","","","","","","",""
"1991","direct migration background","Female","","","","","","","","","","","","","",""
"1991","direct migration background","Male","","","","","","","","","","","","","",""
"1991","indirect migration background","Female","","","","","","","","","","","","","",""
"1991","indirect migration background","Male","","","","","","","","","","","","","",""
"1991","no migration background","Female","","","","","","","","","","","","","",""
"1991","no migration background","Male","","","","","","","","","","","","","",""
"1992","direct migration background","Female","","","","","","","","","","","","","",""
"1992","direct migration background","Male","","","","","","","","","","","","","",""
"1992","indirect migration background","Female","","","","","","","","","","","","","",""
"1992","indirect migration background","Male","","","","","","","","","","","","","",""
"1992","no migration background","Female","","","","","","","","","","","","","",""
"1992","no migration background","Male","","","","","","","","","","","","","",""
"1993","direct migration background","Female","","","","","","","","","","","","","",""
"1993","direct migration background","Male","","","","","","","","","","","","","",""
"1993","indirect migration background","Female","","","","","","","","","","","","","",""
"1993","indirect migration background","Male","","","","","","","","","","","","","",""
"1993","no migration background","Female","","","","","","","","","","","","","",""
"1993","no migration background","Male","","","","","","","","","","","","","",""
"1994","direct migration background","Female","","","","","","","","","","","","","",""
"1994","direct migration background","Male","","","","","","","","","","","","","",""
"1994","indirect migration background","Female","","","","","","","","","","","","","",""
"1994","indirect migration background","Male","","","","","","","","","","","","","",""
"1994","no migration background","Female","","","","","","","","","","","","","",""
"1994","no migration background","Male","","","","","","","","","","","","","",""
"1995","direct migration background","Female","","","","","","","","","","","","","",""
"1995","direct migration background","Male","","","","","","","","","","","","","",""
"1995","indirect migration background","Female","","","","","","","","","","","","","",""
"1995","indirect migration background","Male","","","","","","","","","","","","","",""
"1995","no migration background","Female","","","","","","","","","","","","","",""
"1995","no migration background","Male","","","","","","","","","","","","","",""
"1996","direct migration background","Female","","","","","","","","","","","","","",""
"1996","direct migration background","Male","","","","","","","","","","","","","",""
"1996","indirect migration background","Female","","","","","","","","","","","","","",""
"1996","indirect migration background","Male","","","","","","","","","","","","","",""
"1996","no migration background","Female","","","","","","","","","","","","","",""
"1996","no migration background","Male","","","","","","","","","","","","","",""
"1997","direct migration background","Female","","","","","","","","","","","","","",""
"1997","direct migration background","Male","","","","","","","","","","","","","",""
"1997","indirect migration background","Female","","","","","","","","","","","","","",""
"1997","indirect migration background","Male","","","","","","","","","","","","","",""
"1997","no migration background","Female","","","","","","","","","","","","","",""
"1997","no migration background","Male","","","","","","","","","","","","","",""
"1998","direct migration background","Female","","","","","","","","","","","","","",""
"1998","direct migration background","Male","","","","","","","","","","","","","",""
"1998","indirect migration background","Female","","","","","","","","","","","","","",""
"1998","indirect migration background","Male","","","","","","","","","","","","","",""
"1998","no migration background","Female","","","","","","","","","","","","","",""
"1998","no migration background","Male","","","","","","","","","","","","","",""
