"year","bula_h","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Baden-Württemberg","direct migration background","7.67","8","876","5","6","10","10","10","7.53","7.81","0","10","8","8"
"1984","Baden-Württemberg","indirect migration background","","","","","","","","","","","","","",""
"1984","Baden-Württemberg","no migration background","7.49","8","1330","5","6","9","10","10","7.38","7.6","0","10","8","8"
"1984","Bavaria","direct migration background","7.46","8","452","5","6","9","10","10","7.26","7.66","0","10","8","8"
"1984","Bavaria","indirect migration background","","","","","","","","","","","","","",""
"1984","Bavaria","no migration background","7.36","8","1590","5","6","9","10","10","7.26","7.46","0","10","8","8"
"1984","Berlin","direct migration background","6.9","7","110","4","5","9","10","10","6.41","7.39","0","10","6","7"
"1984","Berlin","indirect migration background","","","","","","","","","","","","","",""
"1984","Berlin","no migration background","7.44","8","287","5","6","9","10","10","7.19","7.69","0","10","8","8"
"1984","Brandenburg","direct migration background","","","","","","","","","","","","","",""
"1984","Brandenburg","indirect migration background","","","","","","","","","","","","","",""
"1984","Brandenburg","no migration background","","","","","","","","","","","","","",""
"1984","Bremen","direct migration background","6.45","7.68","34","2","4","9","10","10","5.42","7.48","0","10","5","8"
"1984","Bremen","indirect migration background","","","","","","","","","","","","","",""
"1984","Bremen","no migration background","6.91","7","96","3","5","9","10","10","6.37","7.45","0","10","7","8"
"1984","Hamburg","direct migration background","6.89","7.07","88","3","5","9","9","10","6.39","7.39","0","10","7","8"
"1984","Hamburg","indirect migration background","","","","","","","","","","","","","",""
"1984","Hamburg","no migration background","7.47","8","216","5","6","9","10","10","7.18","7.76","0","10","8","8"
"1984","Hesse","direct migration background","7.59","8","466","5","6","9","10","10","7.38","7.8","0","10","8","8"
"1984","Hesse","indirect migration background","","","","","","","","","","","","","",""
"1984","Hesse","no migration background","7.45","8","752","5","6","9","10","10","7.3","7.6","0","10","8","8"
