"year","migback","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","direct migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1984","direct migration background","Westdeutschland, alte Bundeslaender","7.41","8","3363","5","6","9","10","10","7.33","7.49","0","10","8","8"
"1984","indirect migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1984","indirect migration background","Westdeutschland, alte Bundeslaender","7.91","8","128","6","7","9","10","10","7.62","8.2","2","10","8","9"
"1984","no migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1984","no migration background","Westdeutschland, alte Bundeslaender","7.45","8","8551","5","6","9","10","10","7.41","7.49","0","10","8","8"
"1985","direct migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1985","direct migration background","Westdeutschland, alte Bundeslaender","7.34","8","2899","5","6","9","10","10","7.26","7.42","0","10","8","8"
"1985","indirect migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1985","indirect migration background","Westdeutschland, alte Bundeslaender","7.8","8","142","5","7","9","10","10","7.53","8.07","3","10","8","9"
"1985","no migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1985","no migration background","Westdeutschland, alte Bundeslaender","7.36","8","7905","5","6","9","10","10","7.32","7.4","0","10","8","8"
"1986","direct migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1986","direct migration background","Westdeutschland, alte Bundeslaender","7.51","8","2812","5","6","9","10","10","7.44","7.58","0","10","8","8"
"1986","indirect migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1986","indirect migration background","Westdeutschland, alte Bundeslaender","8.15","8","156","6","7","9","10","10","7.88","8.42","3","10","8","8"
"1986","no migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1986","no migration background","Westdeutschland, alte Bundeslaender","7.51","8","7548","5","7","9","10","10","7.47","7.55","0","10","8","8"
"1987","direct migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1987","direct migration background","Westdeutschland, alte Bundeslaender","7.34","8","2796","5","6","9","10","10","7.27","7.41","0","10","8","8"
"1987","indirect migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
