"year","migback","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","direct migration background","(0) in school","","","","","","","","","","","","","",""
"1984","direct migration background","(1a) inadequately completed","7.2","8","1027","4","6","9","10","10","7.06","7.34","0","10","8","8"
"1984","direct migration background","(1b) general elementary school","7.27","8","1002","4","6","9","10","10","7.13","7.41","0","10","8","8"
"1984","direct migration background","(1c) basic vocational qualification","7.6","8","712","5","7","9","10","10","7.44","7.76","0","10","8","8"
"1984","direct migration background","(2a) intermediate vocational","8.01","8","88","5","7","10","10","10","7.62","8.4","2","10","8","9"
"1984","direct migration background","(2b) intermediate general qualification","6.81","7.45","51","4","5","8","9","10","6.22","7.4","0","10","7","8"
"1984","direct migration background","(2c_gen) general maturity certificate","7.07","7.08","128","5","6","9","10","10","6.65","7.49","0","10","7","8"
"1984","direct migration background","(2c_voc) vocational maturity certificate","7.29","8","144","5","6","9","10","10","6.94","7.64","0","10","7","8"
"1984","direct migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1984","direct migration background","(3b) higher tertiary education","7.61","8","99","5","7","9","10","10","7.2","8.02","1","10","7","8"
"1984","indirect migration background","(0) in school","","","","","","","","","","","","","",""
"1984","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1984","indirect migration background","(1b) general elementary school","7.97","8","37","6","7","9","9","10","7.49","8.45","5","10","8","9"
"1984","indirect migration background","(1c) basic vocational qualification","7.71","7","38","6","7","9","10","10","7.15","8.27","5","10","7","9"
"1984","indirect migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1984","indirect migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1984","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1984","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1984","indirect migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1984","indirect migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1984","no migration background","(0) in school","7.92","8","156","5","7","9","10","10","7.66","8.18","3","10","8","8"
"1984","no migration background","(1a) inadequately completed","6.28","6","67","2","5","9","10","10","5.6","6.96","0","10","6","7"
"1984","no migration background","(1b) general elementary school","7.04","7","1928","4","5","9","10","10","6.94","7.14","0","10","7","8"
"1984","no migration background","(1c) basic vocational qualification","7.4","8","3464","5","6","9","10","10","7.33","7.47","0","10","8","8"
"1984","no migration background","(2a) intermediate vocational","7.88","8","1287","5","7","9","10","10","7.78","7.98","0","10","8","8"
