"plh0110","year","bula_h","e11102","n","percent","lower_confidence","upper_confidence","value"
"Important","1990","Lower Saxony","Not Employed","111","0.366477504282574","0.313097254300485","0.419857754264663","2"
"Important","1990","North Rhine-Westphalia","Not Employed","285","0.387051891510949","0.351910709788851","0.422193073233047","2"
"Important","1990","Bremen","Employed","16","","","","2"
"Important","1990","Lower Saxony","Employed","199","0.392805895378693","0.35099059515487","0.434621195602515","2"
"Important","1990","Hamburg","Employed","29","","","","2"
"Important","1990","Bremen","Not Employed","15","","","","2"
"Important","1990","Schleswig-Holstein","Not Employed","26","","","","2"
"Important","1990","North Rhine-Westphalia","Employed","468","0.399574202567321","0.371603470170249","0.427544934964393","2"
"Important","1990","Hesse","Not Employed","110","0.444343113612069","0.38199608571968","0.506690141504458","2"
"Important","1990","Schleswig-Holstein","Employed","58","0.342189416669771","0.267976076305067","0.416402757034475","2"
"Important","1990","Hamburg","Not Employed","21","","","","2"
"Important","1990","Rhineland-Palatinate,Saarland","Employed","123","0.384579515027838","0.331688066841417","0.437470963214259","2"
"Important","1990","Bavaria","Not Employed","177","0.453950062893381","0.405341163376177","0.502558962410586","2"
"Important","1990","Hesse","Employed","174","0.411184387010092","0.364070488069713","0.458298285950472","2"
"Important","1990","Rhineland-Palatinate,Saarland","Not Employed","97","0.454628715627852","0.390416646227834","0.518840785027869","2"
"Important","1990","Baden-Württemberg","Not Employed","147","0.395919944432519","0.345817549398121","0.446022339466916","2"
"Important","1990","Baden-Württemberg","Employed","298","0.380077513465464","0.346034550126313","0.414120476804615","2"
"Important","1990","Bavaria","Employed","356","0.410848914214902","0.377832645661527","0.443865182768278","2"
"Important","1990","Berlin","Not Employed","27","","","","2"
"Important","1990","Brandenburg","Employed","","","","","2"
"Important","1990","Berlin","Employed","70","0.447401057494393","0.370596201203886","0.524205913784901","2"
"Important","1990","Brandenburg","Not Employed","","","","","2"
"Important","1990","Saxony","Not Employed","","","","","2"
"Important","1990","Mecklenburg-Western Pomerania","Employed","","","","","2"
"Important","1990","Mecklenburg-Western Pomerania","Not Employed","","","","","2"
"Important","1990","Saxony","Employed","","","","","2"
"Important","1990","Saxony-Anhalt","Not Employed","","","","","2"
"Important","1990","Thuringia","Employed","","","","","2"
"Important","1990","Thuringia","Not Employed","","","","","2"
"Important","1990","Saxony-Anhalt","Employed","","","","","2"
"Less important","1990","Bremen","Employed","3","","","","3"
"Less important","1990","Lower Saxony","Not Employed","28","","","","3"
"Less important","1990","Hamburg","Not Employed","6","","","","3"
"Less important","1990","Bremen","Not Employed","4","","","","3"
"Less important","1990","Schleswig-Holstein","Employed","32","0.239312584426908","0.172572899960967","0.306052268892849","3"
"Less important","1990","Hamburg","Employed","16","","","","3"
"Less important","1990","North Rhine-Westphalia","Not Employed","91","0.124838258081106","0.100991029079223","0.148685487082989","3"
"Less important","1990","North Rhine-Westphalia","Employed","202","0.195167910500808","0.172535422751109","0.217800398250506","3"
"Less important","1990","Schleswig-Holstein","Not Employed","10","","","","3"
"Less important","1990","Lower Saxony","Employed","86","0.172444496144323","0.140099605878989","0.204789386409658","3"
"Less important","1990","Hesse","Not Employed","26","","","","3"
"Less important","1990","Hesse","Employed","89","0.212089503941584","0.172947855613378","0.251231152269791","3"
"Less important","1990","Rhineland-Palatinate,Saarland","Not Employed","27","","","","3"
"Less important","1990","Rhineland-Palatinate,Saarland","Employed","42","0.168788745433545","0.128066299011046","0.209511191856044","3"
"Less important","1990","Baden-Württemberg","Not Employed","39","0.110493661187492","0.0783754940315522","0.142611828343432","3"
"Less important","1990","Baden-Württemberg","Employed","111","0.152047038555317","0.126864620025867","0.177229457084766","3"
"Less important","1990","Bavaria","Not Employed","48","0.113790246956914","0.0827863453058535","0.144794148607974","3"
"Less important","1990","Bavaria","Employed","124","0.15980091292519","0.135211152010788","0.184390673839591","3"
"Less important","1990","Berlin","Not Employed","10","","","","3"
"Less important","1990","Berlin","Employed","34","0.229317256549075","0.164380388410236","0.294254124687913","3"
"Less important","1990","Brandenburg","Not Employed","","","","","3"
"Less important","1990","Mecklenburg-Western Pomerania","Employed","","","","","3"
"Less important","1990","Mecklenburg-Western Pomerania","Not Employed","","","","","3"
"Less important","1990","Brandenburg","Employed","","","","","3"
"Less important","1990","Saxony","Not Employed","","","","","3"
"Less important","1990","Saxony","Employed","","","","","3"
"Less important","1990","Saxony-Anhalt","Not Employed","","","","","3"
"Less important","1990","Saxony-Anhalt","Employed","","","","","3"
"Less important","1990","Thuringia","Not Employed","","","","","3"
"Less important","1990","Thuringia","Employed","","","","","3"
"Quite unimportant","1990","Schleswig-Holstein","Not Employed","8","","","","4"
"Quite unimportant","1990","Schleswig-Holstein","Employed","5","","","","4"
"Quite unimportant","1990","Hamburg","Employed","11","","","","4"
"Quite unimportant","1990","Lower Saxony","Not Employed","29","","","","4"
"Quite unimportant","1990","Hamburg","Not Employed","8","","","","4"
"Quite unimportant","1990","Lower Saxony","Employed","31","0.0645559942623196","0.0435153209722684","0.0855966675523707","4"
"Quite unimportant","1990","North Rhine-Westphalia","Not Employed","41","0.0697083839971407","0.0513357268357005","0.0880810411585809","4"
"Quite unimportant","1990","Bremen","Not Employed","6","","","","4"
"Quite unimportant","1990","Bremen","Employed","5","","","","4"
"Quite unimportant","1990","North Rhine-Westphalia","Employed","49","0.0485251402064734","0.0362547745724021","0.0607955058405447","4"
"Quite unimportant","1990","Berlin","Employed","15","","","","4"
"Quite unimportant","1990","Brandenburg","Not Employed","","","","","4"
"Quite unimportant","1990","Berlin","Not Employed","9","","","","4"
"Quite unimportant","1990","Rhineland-Palatinate,Saarland","Not Employed","19","","","","4"
"Quite unimportant","1990","Brandenburg","Employed","","","","","4"
"Quite unimportant","1990","Hesse","Not Employed","24","","","","4"
"Quite unimportant","1990","Hesse","Employed","27","","","","4"
"Quite unimportant","1990","Rhineland-Palatinate,Saarland","Employed","17","","","","4"
"Quite unimportant","1990","Baden-Württemberg","Not Employed","21","","","","4"
"Quite unimportant","1990","Baden-Württemberg","Employed","44","0.0685538518396985","0.0508316621632102","0.0862760415161868","4"
"Quite unimportant","1990","Bavaria","Not Employed","29","","","","4"
"Quite unimportant","1990","Bavaria","Employed","53","0.0746250149122624","0.0569900472107296","0.0922599826137951","4"
"Quite unimportant","1990","Mecklenburg-Western Pomerania","Not Employed","","","","","4"
"Quite unimportant","1990","Mecklenburg-Western Pomerania","Employed","","","","","4"
"Quite unimportant","1990","Saxony","Not Employed","","","","","4"
"Quite unimportant","1990","Saxony","Employed","","","","","4"
"Quite unimportant","1990","Saxony-Anhalt","Not Employed","","","","","4"
"Quite unimportant","1990","Saxony-Anhalt","Employed","","","","","4"
"Quite unimportant","1990","Thuringia","Not Employed","","","","","4"
"Quite unimportant","1990","Thuringia","Employed","","","","","4"
"Very important","1990","Schleswig-Holstein","Not Employed","50","0.47454174184319","0.373595423282482","0.575488060403899","1"
"Very important","1990","Schleswig-Holstein","Employed","62","0.383517710551302","0.307458593563062","0.459576827539541","1"
"Very important","1990","Hamburg","Not Employed","14","","","","1"
"Very important","1990","Hamburg","Employed","21","","","","1"
"Very important","1990","Lower Saxony","Not Employed","145","0.43707036303729","0.382118976055262","0.492021750019317","1"
"Very important","1990","Lower Saxony","Employed","208","0.370193614214664","0.328850761629657","0.411536466799672","1"
"Very important","1990","Bremen","Not Employed","22","","","","1"
"Very important","1990","Bremen","Employed","13","","","","1"
"Very important","1990","North Rhine-Westphalia","Not Employed","321","0.418401466410805","0.382811452273373","0.453991480548237","1"
"Very important","1990","North Rhine-Westphalia","Employed","459","0.356732746725398","0.329377372751367","0.384088120699428","1"
"Very important","1990","Hesse","Not Employed","84","0.308192442243453","0.250255333167155","0.36612955131975","1"
"Very important","1990","Hesse","Employed","129","0.30480506930031","0.260728734766449","0.348881403834172","1"
"Very important","1990","Rhineland-Palatinate,Saarland","Not Employed","88","0.326401787235176","0.265934730694244","0.386868843776109","1"
"Very important","1990","Rhineland-Palatinate,Saarland","Employed","143","0.388366644383833","0.335379202563357","0.441354086204308","1"
"Very important","1990","Baden-Württemberg","Not Employed","159","0.411986346656349","0.361561723031835","0.462410970280864","1"
"Very important","1990","Baden-Württemberg","Employed","328","0.399321596139521","0.364973317105378","0.433669875173663","1"
"Very important","1990","Bavaria","Not Employed","149","0.353603389320479","0.30692634877115","0.400280429869807","1"
"Very important","1990","Bavaria","Employed","320","0.354725157947646","0.322618733897178","0.386831581998113","1"
"Very important","1990","Berlin","Not Employed","23","","","","1"
"Very important","1990","Berlin","Employed","42","0.231266478126581","0.166136728872565","0.296396227380597","1"
"Very important","1990","Brandenburg","Not Employed","","","","","1"
"Very important","1990","Brandenburg","Employed","","","","","1"
"Very important","1990","Mecklenburg-Western Pomerania","Not Employed","","","","","1"
"Very important","1990","Mecklenburg-Western Pomerania","Employed","","","","","1"
"Very important","1990","Saxony","Not Employed","","","","","1"
"Very important","1990","Saxony","Employed","","","","","1"
"Very important","1990","Saxony-Anhalt","Not Employed","","","","","1"
"Very important","1990","Saxony-Anhalt","Employed","","","","","1"
"Very important","1990","Thuringia","Not Employed","","","","","1"
"Very important","1990","Thuringia","Employed","","","","","1"
"Important","1991","Bremen","Not Employed","","","","","2"
"Important","1991","Hamburg","Employed","","","","","2"
"Important","1991","Schleswig-Holstein","Not Employed","","","","","2"
"Important","1991","Bremen","Employed","","","","","2"
"Important","1991","Lower Saxony","Not Employed","","","","","2"
"Important","1991","Lower Saxony","Employed","","","","","2"
"Important","1991","North Rhine-Westphalia","Not Employed","","","","","2"
"Important","1991","Hamburg","Not Employed","","","","","2"
"Important","1991","North Rhine-Westphalia","Employed","","","","","2"
"Important","1991","Schleswig-Holstein","Employed","","","","","2"
"Important","1991","Bavaria","Not Employed","","","","","2"
"Important","1991","Hesse","Not Employed","","","","","2"
"Important","1991","Rhineland-Palatinate,Saarland","Not Employed","","","","","2"
"Important","1991","Rhineland-Palatinate,Saarland","Employed","","","","","2"
"Important","1991","Baden-Württemberg","Employed","","","","","2"
"Important","1991","Hesse","Employed","","","","","2"
"Important","1991","Baden-Württemberg","Not Employed","","","","","2"
"Important","1991","Berlin","Not Employed","","","","","2"
"Important","1991","Bavaria","Employed","","","","","2"
"Important","1991","Brandenburg","Employed","","","","","2"
"Important","1991","Brandenburg","Not Employed","","","","","2"
"Important","1991","Berlin","Employed","","","","","2"
"Important","1991","Mecklenburg-Western Pomerania","Employed","","","","","2"
"Important","1991","Saxony","Not Employed","","","","","2"
"Important","1991","Mecklenburg-Western Pomerania","Not Employed","","","","","2"
"Important","1991","Saxony","Employed","","","","","2"
"Important","1991","Saxony-Anhalt","Not Employed","","","","","2"
"Important","1991","Thuringia","Not Employed","","","","","2"
"Important","1991","Thuringia","Employed","","","","","2"
"Important","1991","Saxony-Anhalt","Employed","","","","","2"
"Less important","1991","Hamburg","Not Employed","","","","","3"
"Less important","1991","Schleswig-Holstein","Employed","","","","","3"
"Less important","1991","Hamburg","Employed","","","","","3"
"Less important","1991","Schleswig-Holstein","Not Employed","","","","","3"
"Less important","1991","Lower Saxony","Employed","","","","","3"
"Less important","1991","Bremen","Not Employed","","","","","3"
"Less important","1991","Bremen","Employed","","","","","3"
"Less important","1991","Lower Saxony","Not Employed","","","","","3"
"Less important","1991","North Rhine-Westphalia","Not Employed","","","","","3"
"Less important","1991","North Rhine-Westphalia","Employed","","","","","3"
"Less important","1991","Hesse","Not Employed","","","","","3"
"Less important","1991","Hesse","Employed","","","","","3"
"Less important","1991","Rhineland-Palatinate,Saarland","Not Employed","","","","","3"
"Less important","1991","Baden-Württemberg","Employed","","","","","3"
"Less important","1991","Rhineland-Palatinate,Saarland","Employed","","","","","3"
"Less important","1991","Baden-Württemberg","Not Employed","","","","","3"
"Less important","1991","Bavaria","Not Employed","","","","","3"
"Less important","1991","Bavaria","Employed","","","","","3"
"Less important","1991","Berlin","Not Employed","","","","","3"
"Less important","1991","Berlin","Employed","","","","","3"
"Less important","1991","Brandenburg","Not Employed","","","","","3"
"Less important","1991","Mecklenburg-Western Pomerania","Not Employed","","","","","3"
"Less important","1991","Mecklenburg-Western Pomerania","Employed","","","","","3"
"Less important","1991","Brandenburg","Employed","","","","","3"
"Less important","1991","Saxony","Not Employed","","","","","3"
"Less important","1991","Saxony","Employed","","","","","3"
"Less important","1991","Saxony-Anhalt","Not Employed","","","","","3"
"Less important","1991","Saxony-Anhalt","Employed","","","","","3"
"Less important","1991","Thuringia","Not Employed","","","","","3"
"Less important","1991","Thuringia","Employed","","","","","3"
"Quite unimportant","1991","Schleswig-Holstein","Not Employed","","","","","4"
"Quite unimportant","1991","Schleswig-Holstein","Employed","","","","","4"
"Quite unimportant","1991","Lower Saxony","Not Employed","","","","","4"
"Quite unimportant","1991","Hamburg","Not Employed","","","","","4"
"Quite unimportant","1991","Hamburg","Employed","","","","","4"
"Quite unimportant","1991","Lower Saxony","Employed","","","","","4"
"Quite unimportant","1991","Bremen","Employed","","","","","4"
"Quite unimportant","1991","North Rhine-Westphalia","Not Employed","","","","","4"
"Quite unimportant","1991","Bremen","Not Employed","","","","","4"
"Quite unimportant","1991","North Rhine-Westphalia","Employed","","","","","4"
"Quite unimportant","1991","Brandenburg","Not Employed","","","","","4"
"Quite unimportant","1991","Berlin","Not Employed","","","","","4"
"Quite unimportant","1991","Berlin","Employed","","","","","4"
"Quite unimportant","1991","Brandenburg","Employed","","","","","4"
"Quite unimportant","1991","Rhineland-Palatinate,Saarland","Not Employed","","","","","4"
"Quite unimportant","1991","Rhineland-Palatinate,Saarland","Employed","","","","","4"
"Quite unimportant","1991","Hesse","Employed","","","","","4"
"Quite unimportant","1991","Hesse","Not Employed","","","","","4"
"Quite unimportant","1991","Baden-Württemberg","Not Employed","","","","","4"
"Quite unimportant","1991","Baden-Württemberg","Employed","","","","","4"
"Quite unimportant","1991","Bavaria","Not Employed","","","","","4"
"Quite unimportant","1991","Bavaria","Employed","","","","","4"
"Quite unimportant","1991","Mecklenburg-Western Pomerania","Not Employed","","","","","4"
"Quite unimportant","1991","Mecklenburg-Western Pomerania","Employed","","","","","4"
