"plh0110","year","e11103","education","n","percent","lower_confidence","upper_confidence"
"Very important","1990","Full Time","lower secondary degree","641","0.355513536073362","0.332556023749226","0.378471048397497"
"Very important","1990","Full Time","secondary school degree","279","0.313837339294064","0.282361979701527","0.345312698886601"
"Very important","1990","Full Time","college entrance qualification","201","0.323313493746617","0.285115326773923","0.36151166071931"
"Very important","1990","Full Time","Other degree","14","","",""
"Very important","1990","Full Time","no degree/no degree yet","7","","",""
"Very important","1990","Part Time","lower secondary degree","327","0.44042899978435","0.403360583364963","0.477497416203737"
"Very important","1990","Part Time","secondary school degree","137","0.428425351471016","0.373516184654865","0.483334518287168"
"Very important","1990","Part Time","college entrance qualification","94","0.317399654021731","0.262285989777138","0.372513318266324"
"Very important","1990","Part Time","Other degree","1","","",""
"Very important","1990","Part Time","no degree/no degree yet","6","","",""
"Very important","1990","Not Working","lower secondary degree","736","0.410445135264419","0.386922654604568","0.433967615924269"
"Very important","1990","Not Working","secondary school degree","187","0.404090874612579","0.356935525416507","0.451246223808652"
"Very important","1990","Not Working","college entrance qualification","86","0.29561679872367","0.243006808697345","0.348226788749996"
"Very important","1990","Not Working","Other degree","8","","",""
"Very important","1990","Not Working","no degree/no degree yet","27","","",""
"Important","1990","Full Time","lower secondary degree","702","0.423391967603643","0.399694523545679","0.447089411661607"
"Important","1990","Full Time","secondary school degree","338","0.398250072978661","0.365046042147642","0.431454103809681"
"Important","1990","Full Time","college entrance qualification","219","0.365339106161504","0.326015277082432","0.404662935240576"
"Important","1990","Full Time","Other degree","10","","",""
"Important","1990","Full Time","no degree/no degree yet","4","","",""
"Important","1990","Part Time","lower secondary degree","271","0.40563402737357","0.368970635659082","0.442297419088058"
"Important","1990","Part Time","secondary school degree","114","0.372445088912111","0.318800269662868","0.426089908161355"
"Important","1990","Part Time","college entrance qualification","90","0.319060093519971","0.26386970554471","0.374250481495231"
"Important","1990","Part Time","Other degree","4","","",""
"Important","1990","Part Time","no degree/no degree yet","7","","",""
"Important","1990","Not Working","lower secondary degree","699","0.423847000263533","0.400216826198111","0.447477174328954"
"Important","1990","Not Working","secondary school degree","153","0.383583522482829","0.336856456004831","0.430310588960826"
"Important","1990","Not Working","college entrance qualification","106","0.361495798733814","0.306105631494594","0.416885965973034"
"Important","1990","Not Working","Other degree","3","","",""
"Important","1990","Not Working","no degree/no degree yet","45","0.333080629578391","0.250124476823443","0.41603678233334"
"Less important","1990","Full Time","lower secondary degree","239","0.15881678358774","0.141286725586143","0.176346841589337"
"Less important","1990","Full Time","secondary school degree","166","0.216786904918802","0.188838222049021","0.244735587788582"
"Less important","1990","Full Time","college entrance qualification","111","0.216614176843648","0.18297323535734","0.250255118329956"
"Less important","1990","Full Time","Other degree","2","","",""
"Less important","1990","Full Time","no degree/no degree yet","7","","",""
"Less important","1990","Part Time","lower secondary degree","65","0.104790248519157","0.0819205037734083","0.127659993264905"
"Less important","1990","Part Time","secondary school degree","47","0.157140007548645","0.116757628701022","0.197522386396269"
"Less important","1990","Part Time","college entrance qualification","70","0.286418415952815","0.232888680689226","0.339948151216403"
"Less important","1990","Part Time","Other degree","4","","",""
"Less important","1990","Part Time","no degree/no degree yet","5","","",""
"Less important","1990","Not Working","lower secondary degree","135","0.0818797872868547","0.0687689152896678","0.0949906592840416"
"Less important","1990","Not Working","secondary school degree","46","0.115706598273153","0.0849683806665488","0.146444815879758"
"Less important","1990","Not Working","college entrance qualification","63","0.221271772208972","0.173413707175168","0.269129837242776"
"Less important","1990","Not Working","Other degree","1","","",""
"Less important","1990","Not Working","no degree/no degree yet","37","0.3035839376582","0.222653659527006","0.384514215789394"
"Quite unimportant","1990","Full Time","lower secondary degree","88","0.0622777127352554","0.0506874494509249","0.0738679760195859"
"Quite unimportant","1990","Full Time","secondary school degree","52","0.0711256828084728","0.0536917023384361","0.0885596632785095"
"Quite unimportant","1990","Full Time","college entrance qualification","45","0.0947332232482314","0.0708178976808254","0.118648548815637"
"Quite unimportant","1990","Full Time","Other degree","2","","",""
"Quite unimportant","1990","Full Time","no degree/no degree yet","2","","",""
"Quite unimportant","1990","Part Time","lower secondary degree","26","","",""
"Quite unimportant","1990","Part Time","secondary school degree","14","","",""
"Quite unimportant","1990","Part Time","college entrance qualification","20","","",""
"Quite unimportant","1990","Part Time","Other degree","2","","",""
"Quite unimportant","1990","Part Time","no degree/no degree yet","3","","",""
"Quite unimportant","1990","Not Working","lower secondary degree","110","0.0838280771851942","0.0705762216878949","0.0970799326824934"
"Quite unimportant","1990","Not Working","secondary school degree","30","0.0966190046314387","0.068228822397645","0.125009186865232"
"Quite unimportant","1990","Not Working","college entrance qualification","34","0.121615630333544","0.0839334375791826","0.159297823087905"
"Quite unimportant","1990","Not Working","Other degree","3","","",""
"Quite unimportant","1990","Not Working","no degree/no degree yet","15","","",""
"Very important","1991","Full Time","lower secondary degree","","","",""
"Very important","1991","Full Time","secondary school degree","","","",""
"Very important","1991","Full Time","college entrance qualification","","","",""
"Very important","1991","Full Time","Other degree","","","",""
"Very important","1991","Full Time","no degree/no degree yet","","","",""
"Very important","1991","Part Time","lower secondary degree","","","",""
"Very important","1991","Part Time","secondary school degree","","","",""
"Very important","1991","Part Time","college entrance qualification","","","",""
"Very important","1991","Part Time","Other degree","","","",""
"Very important","1991","Part Time","no degree/no degree yet","","","",""
"Very important","1991","Not Working","lower secondary degree","","","",""
"Very important","1991","Not Working","secondary school degree","","","",""
"Very important","1991","Not Working","college entrance qualification","","","",""
"Very important","1991","Not Working","Other degree","","","",""
"Very important","1991","Not Working","no degree/no degree yet","","","",""
"Important","1991","Full Time","lower secondary degree","","","",""
"Important","1991","Full Time","secondary school degree","","","",""
