"plh0110","year","age_gr","education","n","percent","lower_confidence","upper_confidence"
"Very important","1990","16-34 y.","lower secondary degree","440","0.416717921674121","0.38594490734113","0.447490936007113"
"Very important","1990","16-34 y.","secondary school degree","289","0.351963657021329","0.318765565435756","0.385161748606901"
"Very important","1990","16-34 y.","college entrance qualification","142","0.229245924856852","0.194707646544687","0.263784203169018"
"Very important","1990","16-34 y.","Other degree","11","","",""
"Very important","1990","16-34 y.","no degree/no degree yet","34","0.245072057352953","0.173822245516478","0.316321869189428"
"Very important","1990","35-65 y.","lower secondary degree","984","0.399945797683103","0.379968446194348","0.419923149171858"
"Very important","1990","35-65 y.","secondary school degree","263","0.390597572983804","0.352007041007882","0.429188104959726"
"Very important","1990","35-65 y.","college entrance qualification","209","0.405302050651566","0.361472986971523","0.449131114331609"
"Very important","1990","35-65 y.","Other degree","12","","",""
"Very important","1990","35-65 y.","no degree/no degree yet","5","","",""
"Very important","1990","66 and older","lower secondary degree","280","0.359545048415888","0.325040636163615","0.39404946066816"
"Very important","1990","66 and older","secondary school degree","51","0.310637798876839","0.237551054969988","0.383724542783691"
"Very important","1990","66 and older","college entrance qualification","30","0.3430432143299","0.243857397813054","0.442229030846747"
"Very important","1990","66 and older","Other degree","","","",""
"Very important","1990","66 and older","no degree/no degree yet","1","","",""
"Important","1990","16-34 y.","lower secondary degree","321","0.332867691775126","0.303453870956587","0.362281512593665"
"Important","1990","16-34 y.","secondary school degree","281","0.346306481714406","0.313232846948677","0.379380116480134"
"Important","1990","16-34 y.","college entrance qualification","206","0.343627907599269","0.304605754780666","0.382650060417871"
"Important","1990","16-34 y.","Other degree","10","","",""
"Important","1990","16-34 y.","no degree/no degree yet","45","0.297608330668468","0.221873389723765","0.37334327161317"
"Important","1990","35-65 y.","lower secondary degree","1021","0.446056770618183","0.42578602151644","0.466327519719927"
"Important","1990","35-65 y.","secondary school degree","255","0.420186195421492","0.381144463855174","0.459227926987811"
"Important","1990","35-65 y.","college entrance qualification","172","0.35219648637544","0.309554371968271","0.394838600782609"
"Important","1990","35-65 y.","Other degree","6","","",""
"Important","1990","35-65 y.","no degree/no degree yet","8","","",""
"Important","1990","66 and older","lower secondary degree","330","0.436687073783952","0.401024415600564","0.47234973196734"
"Important","1990","66 and older","secondary school degree","69","0.433623717000049","0.355353457440375","0.511893976559723"
"Important","1990","66 and older","college entrance qualification","37","0.41263153214871","0.30977230062766","0.515490763669761"
"Important","1990","66 and older","Other degree","1","","",""
"Important","1990","66 and older","no degree/no degree yet","3","","",""
"Less important","1990","16-34 y.","lower secondary degree","171","0.195036064414884","0.170304288229037","0.219767840600731"
"Less important","1990","16-34 y.","secondary school degree","173","0.232259077099685","0.202905690134666","0.261612464064704"
"Less important","1990","16-34 y.","college entrance qualification","174","0.335205996589699","0.296418531820418","0.373993461358979"
"Less important","1990","16-34 y.","Other degree","5","","",""
"Less important","1990","16-34 y.","no degree/no degree yet","48","0.364611024441398","0.284881566994149","0.444340481888646"
"Less important","1990","35-65 y.","lower secondary degree","212","0.101466243795899","0.0891530676738259","0.113779419917973"
"Less important","1990","35-65 y.","secondary school degree","71","0.13700736248412","0.109809210037807","0.164205514930432"
"Less important","1990","35-65 y.","college entrance qualification","64","0.157655106875326","0.12512214777879","0.190188065971862"
"Less important","1990","35-65 y.","Other degree","2","","",""
"Less important","1990","35-65 y.","no degree/no degree yet","","","",""
"Less important","1990","66 and older","lower secondary degree","56","0.0781950655023563","0.0588903737092583","0.0974997572954543"
"Less important","1990","66 and older","secondary school degree","15","","",""
"Less important","1990","66 and older","college entrance qualification","6","","",""
"Less important","1990","66 and older","Other degree","","","",""
"Less important","1990","66 and older","no degree/no degree yet","1","","",""
"Quite unimportant","1990","16-34 y.","lower secondary degree","54","0.0553783221358685","0.0411022582059354","0.0696543860658016"
"Quite unimportant","1990","16-34 y.","secondary school degree","52","0.0694707841645804","0.0517969557705586","0.0871446125586022"
"Quite unimportant","1990","16-34 y.","college entrance qualification","47","0.0919201709541804","0.0681813369307186","0.115659004977642"
"Quite unimportant","1990","16-34 y.","Other degree","5","","",""
"Quite unimportant","1990","16-34 y.","no degree/no degree yet","13","","",""
"Quite unimportant","1990","35-65 y.","lower secondary degree","93","0.0525311879028143","0.0434334551854041","0.0616289206202246"
"Quite unimportant","1990","35-65 y.","secondary school degree","25","","",""
"Quite unimportant","1990","35-65 y.","college entrance qualification","37","0.084846356097668","0.0599699191631924","0.109722793032144"
"Quite unimportant","1990","35-65 y.","Other degree","1","","",""
"Quite unimportant","1990","35-65 y.","no degree/no degree yet","4","","",""
"Quite unimportant","1990","66 and older","lower secondary degree","77","0.125572812297805","0.101746143902764","0.149399480692845"
"Quite unimportant","1990","66 and older","secondary school degree","19","","",""
"Quite unimportant","1990","66 and older","college entrance qualification","15","","",""
"Quite unimportant","1990","66 and older","Other degree","1","","",""
"Quite unimportant","1990","66 and older","no degree/no degree yet","3","","",""
"Very important","1991","16-34 y.","lower secondary degree","","","",""
"Very important","1991","16-34 y.","secondary school degree","","","",""
"Very important","1991","16-34 y.","college entrance qualification","","","",""
"Very important","1991","16-34 y.","Other degree","","","",""
"Very important","1991","16-34 y.","no degree/no degree yet","","","",""
"Very important","1991","35-65 y.","lower secondary degree","","","",""
"Very important","1991","35-65 y.","secondary school degree","","","",""
"Very important","1991","35-65 y.","college entrance qualification","","","",""
"Very important","1991","35-65 y.","Other degree","","","",""
"Very important","1991","35-65 y.","no degree/no degree yet","","","",""
"Very important","1991","66 and older","lower secondary degree","","","",""
"Very important","1991","66 and older","secondary school degree","","","",""
"Very important","1991","66 and older","college entrance qualification","","","",""
"Very important","1991","66 and older","Other degree","","","",""
"Very important","1991","66 and older","no degree/no degree yet","","","",""
"Important","1991","16-34 y.","lower secondary degree","","","",""
"Important","1991","16-34 y.","secondary school degree","","","",""
"Important","1991","16-34 y.","college entrance qualification","","","",""
"Important","1991","16-34 y.","Other degree","","","",""
"Important","1991","16-34 y.","no degree/no degree yet","","","",""
"Important","1991","35-65 y.","lower secondary degree","","","",""
"Important","1991","35-65 y.","secondary school degree","","","",""
"Important","1991","35-65 y.","college entrance qualification","","","",""
"Important","1991","35-65 y.","Other degree","","","",""
"Important","1991","35-65 y.","no degree/no degree yet","","","",""
"Important","1991","66 and older","lower secondary degree","","","",""
"Important","1991","66 and older","secondary school degree","","","",""
"Important","1991","66 and older","college entrance qualification","","","",""
"Important","1991","66 and older","Other degree","","","",""
"Important","1991","66 and older","no degree/no degree yet","","","",""
"Less important","1991","16-34 y.","lower secondary degree","","","",""
"Less important","1991","16-34 y.","secondary school degree","","","",""
"Less important","1991","16-34 y.","college entrance qualification","","","",""
"Less important","1991","16-34 y.","Other degree","","","",""
"Less important","1991","16-34 y.","no degree/no degree yet","","","",""
"Less important","1991","35-65 y.","lower secondary degree","","","",""
"Less important","1991","35-65 y.","secondary school degree","","","",""
"Less important","1991","35-65 y.","college entrance qualification","","","",""
"Less important","1991","35-65 y.","Other degree","","","",""
"Less important","1991","35-65 y.","no degree/no degree yet","","","",""
"Less important","1991","66 and older","lower secondary degree","","","",""
"Less important","1991","66 and older","secondary school degree","","","",""
"Less important","1991","66 and older","college entrance qualification","","","",""
"Less important","1991","66 and older","Other degree","","","",""
