"plh0110","year","migback","sex","n","percent","lower_confidence","upper_confidence","value"
"Important","1990","no migration background","Male","1337","0.422138067475941","0.40492853170895","0.439347603242932","2"
"Important","1990","no migration background","Female","1287","0.380496908899099","0.364201389528187","0.396792428270012","2"
"Important","1990","direct migration background","Female","95","0.440737019373178","0.377125178491052","0.504348860255305","2"
"Important","1990","direct migration background","Male","71","0.375790808184008","0.309165653797125","0.442415962570892","2"
"Important","1990","indirect migration background","Male","8","","","","2"
"Important","1990","indirect migration background","Female","9","","","","2"
"Less important","1990","direct migration background","Female","18","","","","3"
"Less important","1990","no migration background","Female","418","0.131513715925921","0.120170455368888","0.142856976482954","3"
"Less important","1990","no migration background","Male","545","0.180464976199643","0.16706481332548","0.193865139073805","3"
"Less important","1990","direct migration background","Male","36","0.199175944618215","0.144236145150238","0.254115744086191","3"
"Less important","1990","indirect migration background","Male","6","","","","3"
"Less important","1990","indirect migration background","Female","5","","","","3"
"Quite unimportant","1990","no migration background","Male","216","0.0797761240351937","0.0703352311932271","0.0892170168771604","4"
"Quite unimportant","1990","no migration background","Female","206","0.0747168370364216","0.0658917810209128","0.0835418930519303","4"
"Quite unimportant","1990","direct migration background","Male","11","","","","4"
"Quite unimportant","1990","direct migration background","Female","10","","","","4"
"Quite unimportant","1990","indirect migration background","Male","3","","","","4"
"Quite unimportant","1990","indirect migration background","Female","5","","","","4"
"Very important","1990","no migration background","Male","1066","0.317620832289223","0.301399100247651","0.333842564330794","1"
"Very important","1990","no migration background","Female","1499","0.413272538138558","0.39674502986587","0.429800046411246","1"
"Very important","1990","direct migration background","Male","85","0.36774343033257","0.30141202343119","0.43407483723395","1"
"Very important","1990","direct migration background","Female","111","0.417044060401603","0.353868515242721","0.480219605560484","1"
"Very important","1990","indirect migration background","Male","7","","","","1"
"Very important","1990","indirect migration background","Female","12","","","","1"
"Important","1991","no migration background","Female","","","","","2"
"Important","1991","no migration background","Male","","","","","2"
"Important","1991","direct migration background","Male","","","","","2"
"Important","1991","direct migration background","Female","","","","","2"
"Important","1991","indirect migration background","Male","","","","","2"
"Important","1991","indirect migration background","Female","","","","","2"
"Less important","1991","no migration background","Male","","","","","3"
"Less important","1991","no migration background","Female","","","","","3"
"Less important","1991","direct migration background","Male","","","","","3"
"Less important","1991","direct migration background","Female","","","","","3"
"Less important","1991","indirect migration background","Male","","","","","3"
"Less important","1991","indirect migration background","Female","","","","","3"
"Quite unimportant","1991","no migration background","Female","","","","","4"
"Quite unimportant","1991","no migration background","Male","","","","","4"
"Quite unimportant","1991","direct migration background","Male","","","","","4"
"Quite unimportant","1991","direct migration background","Female","","","","","4"
"Quite unimportant","1991","indirect migration background","Male","","","","","4"
"Quite unimportant","1991","indirect migration background","Female","","","","","4"
"Very important","1991","no migration background","Male","","","","","1"
"Very important","1991","no migration background","Female","","","","","1"
"Very important","1991","direct migration background","Male","","","","","1"
"Very important","1991","direct migration background","Female","","","","","1"
"Very important","1991","indirect migration background","Male","","","","","1"
"Very important","1991","indirect migration background","Female","","","","","1"
"Important","1992","no migration background","Female","1733","0.350284274852353","0.337510515031479","0.363058034673226","2"
"Important","1992","no migration background","Male","1772","0.382029838272517","0.368393300853999","0.395666375691035","2"
"Important","1992","direct migration background","Male","88","0.345444136268787","0.287533214128272","0.403355058409302","2"
"Important","1992","direct migration background","Female","104","0.340655128152189","0.288067379812434","0.393242876491945","2"
"Important","1992","indirect migration background","Male","12","","","","2"
"Important","1992","indirect migration background","Female","14","","","","2"
"Less important","1992","no migration background","Male","751","0.170404307883378","0.159852053743852","0.180956562022904","3"
"Less important","1992","no migration background","Female","522","0.10666018824923","0.0983949333117228","0.114925443186737","3"
"Less important","1992","direct migration background","Male","36","0.152099252750188","0.1083637364072","0.195834769093176","3"
"Less important","1992","direct migration background","Female","24","","","","3"
"Less important","1992","indirect migration background","Male","13","","","","3"
"Less important","1992","indirect migration background","Female","9","","","","3"
"Quite unimportant","1992","no migration background","Male","335","0.0829417918525929","0.0752015082905289","0.0906820754146569","4"
"Quite unimportant","1992","no migration background","Female","339","0.0852798906801212","0.0778013963754099","0.0927583849848325","4"
"Quite unimportant","1992","direct migration background","Male","19","","","","4"
"Quite unimportant","1992","direct migration background","Female","20","","","","4"
"Quite unimportant","1992","indirect migration background","Male","5","","","","4"
"Quite unimportant","1992","indirect migration background","Female","2","","","","4"
"Very important","1992","no migration background","Male","2019","0.364624061991512","0.351115480171528","0.378132643811495","1"
"Very important","1992","no migration background","Female","2764","0.457775646218296","0.444435438606703","0.471115853829889","1"
"Very important","1992","direct migration background","Male","116","0.434874313033091","0.374499943192922","0.49524868287326","1"
"Very important","1992","direct migration background","Female","164","0.500470721010004","0.444990190410449","0.555951251609558","1"
"Very important","1992","indirect migration background","Male","9","","","","1"
"Very important","1992","indirect migration background","Female","16","","","","1"
"Important","1993","no migration background","Male","","","","","2"
"Important","1993","no migration background","Female","","","","","2"
"Important","1993","direct migration background","Male","","","","","2"
"Important","1993","direct migration background","Female","","","","","2"
"Important","1993","indirect migration background","Male","","","","","2"
"Important","1993","indirect migration background","Female","","","","","2"
"Less important","1993","no migration background","Female","","","","","3"
"Less important","1993","no migration background","Male","","","","","3"
"Less important","1993","direct migration background","Male","","","","","3"
"Less important","1993","direct migration background","Female","","","","","3"
"Less important","1993","indirect migration background","Male","","","","","3"
"Less important","1993","indirect migration background","Female","","","","","3"
"Quite unimportant","1993","no migration background","Male","","","","","4"
"Quite unimportant","1993","no migration background","Female","","","","","4"
"Quite unimportant","1993","direct migration background","Male","","","","","4"
"Quite unimportant","1993","direct migration background","Female","","","","","4"
"Quite unimportant","1993","indirect migration background","Male","","","","","4"
"Quite unimportant","1993","indirect migration background","Female","","","","","4"
"Very important","1993","no migration background","Male","","","","","1"
"Very important","1993","no migration background","Female","","","","","1"
"Very important","1993","direct migration background","Male","","","","","1"
"Very important","1993","direct migration background","Female","","","","","1"
"Very important","1993","indirect migration background","Male","","","","","1"
"Very important","1993","indirect migration background","Female","","","","","1"
"Important","1994","no migration background","Male","","","","","2"
"Important","1994","no migration background","Female","","","","","2"
"Important","1994","direct migration background","Male","","","","","2"
"Important","1994","direct migration background","Female","","","","","2"
"Important","1994","indirect migration background","Male","","","","","2"
"Important","1994","indirect migration background","Female","","","","","2"
"Less important","1994","no migration background","Male","","","","","3"
"Less important","1994","no migration background","Female","","","","","3"
"Less important","1994","direct migration background","Female","","","","","3"
"Less important","1994","direct migration background","Male","","","","","3"
"Less important","1994","indirect migration background","Male","","","","","3"
"Less important","1994","indirect migration background","Female","","","","","3"
"Quite unimportant","1994","no migration background","Male","","","","","4"
"Quite unimportant","1994","no migration background","Female","","","","","4"
"Quite unimportant","1994","direct migration background","Male","","","","","4"
"Quite unimportant","1994","direct migration background","Female","","","","","4"
"Quite unimportant","1994","indirect migration background","Male","","","","","4"
"Quite unimportant","1994","indirect migration background","Female","","","","","4"
"Very important","1994","no migration background","Male","","","","","1"
"Very important","1994","no migration background","Female","","","","","1"
"Very important","1994","direct migration background","Male","","","","","1"
"Very important","1994","direct migration background","Female","","","","","1"
"Very important","1994","indirect migration background","Male","","","","","1"
"Very important","1994","indirect migration background","Female","","","","","1"
"Important","1995","no migration background","Male","1756","0.382307722132363","0.368403019339042","0.396212424925684","2"
"Important","1995","no migration background","Female","1655","0.338451285720389","0.325550509631328","0.351352061809449","2"
"Important","1995","direct migration background","Female","173","0.286390823257354","0.250127242306298","0.322654404208409","2"
"Important","1995","direct migration background","Male","187","0.336817633674251","0.296955080982879","0.376680186365623","2"
"Important","1995","indirect migration background","Male","23","","","","2"
"Important","1995","indirect migration background","Female","24","","","","2"
"Less important","1995","no migration background","Male","732","0.167373691782595","0.156692056342926","0.178055327222264","3"
"Less important","1995","no migration background","Female","515","0.106248114643533","0.0978466318911434","0.114649597395923","3"
"Less important","1995","direct migration background","Male","65","0.14876972961427","0.118755166413789","0.178784292814751","3"
"Less important","1995","direct migration background","Female","41","0.0795357723330401","0.0578314797985995","0.101240064867481","3"
"Less important","1995","indirect migration background","Male","22","","","","3"
"Less important","1995","indirect migration background","Female","12","","","","3"
"Quite unimportant","1995","no migration background","Male","288","0.0747240010411602","0.0672002434120132","0.0822477586703073","4"
"Quite unimportant","1995","no migration background","Female","313","0.0785866811986164","0.0712501873872417","0.085923175009991","4"
"Quite unimportant","1995","direct migration background","Male","26","","","","4"
"Quite unimportant","1995","direct migration background","Female","27","","","","4"
"Quite unimportant","1995","indirect migration background","Male","9","","","","4"
"Quite unimportant","1995","indirect migration background","Female","6","","","","4"
"Very important","1995","no migration background","Male","1916","0.375594585043882","0.361737812733693","0.389451357354071","1"
"Very important","1995","no migration background","Female","2685","0.476713918437462","0.463096795878583","0.49033104099634","1"
"Very important","1995","direct migration background","Male","262","0.451156466188178","0.409186455461277","0.49312647691508","1"
"Very important","1995","direct migration background","Female","356","0.581248841062266","0.541673926454591","0.620823755669942","1"
"Very important","1995","indirect migration background","Male","13","","","","1"
"Very important","1995","indirect migration background","Female","30","0.377019284860082","0.265075257587919","0.488963312132244","1"
"Important","1996","no migration background","Female","","","","","2"
"Important","1996","no migration background","Male","","","","","2"
"Important","1996","direct migration background","Female","","","","","2"
"Important","1996","direct migration background","Male","","","","","2"
"Important","1996","indirect migration background","Male","","","","","2"
"Important","1996","indirect migration background","Female","","","","","2"
"Less important","1996","no migration background","Female","","","","","3"
"Less important","1996","no migration background","Male","","","","","3"
"Less important","1996","direct migration background","Female","","","","","3"
"Less important","1996","direct migration background","Male","","","","","3"
"Less important","1996","indirect migration background","Male","","","","","3"
"Less important","1996","indirect migration background","Female","","","","","3"
"Quite unimportant","1996","no migration background","Male","","","","","4"
"Quite unimportant","1996","no migration background","Female","","","","","4"
"Quite unimportant","1996","direct migration background","Male","","","","","4"
"Quite unimportant","1996","direct migration background","Female","","","","","4"
"Quite unimportant","1996","indirect migration background","Male","","","","","4"
"Quite unimportant","1996","indirect migration background","Female","","","","","4"
"Very important","1996","no migration background","Male","","","","","1"
"Very important","1996","no migration background","Female","","","","","1"
"Very important","1996","direct migration background","Male","","","","","1"
"Very important","1996","direct migration background","Female","","","","","1"
"Very important","1996","indirect migration background","Male","","","","","1"
"Very important","1996","indirect migration background","Female","","","","","1"
"Important","1997","no migration background","Male","","","","","2"
"Important","1997","no migration background","Female","","","","","2"
"Important","1997","direct migration background","Female","","","","","2"
"Important","1997","direct migration background","Male","","","","","2"
"Important","1997","indirect migration background","Male","","","","","2"
"Important","1997","indirect migration background","Female","","","","","2"
"Less important","1997","no migration background","Male","","","","","3"
"Less important","1997","no migration background","Female","","","","","3"
"Less important","1997","direct migration background","Male","","","","","3"
"Less important","1997","direct migration background","Female","","","","","3"
"Less important","1997","indirect migration background","Male","","","","","3"
"Less important","1997","indirect migration background","Female","","","","","3"
"Quite unimportant","1997","no migration background","Male","","","","","4"
"Quite unimportant","1997","no migration background","Female","","","","","4"
"Quite unimportant","1997","direct migration background","Male","","","","","4"
"Quite unimportant","1997","direct migration background","Female","","","","","4"
"Quite unimportant","1997","indirect migration background","Male","","","","","4"
"Quite unimportant","1997","indirect migration background","Female","","","","","4"
"Very important","1997","no migration background","Male","","","","","1"
"Very important","1997","no migration background","Female","","","","","1"
"Very important","1997","direct migration background","Male","","","","","1"
"Very important","1997","direct migration background","Female","","","","","1"
"Very important","1997","indirect migration background","Male","","","","","1"
"Very important","1997","indirect migration background","Female","","","","","1"
"Important","1998","no migration background","Male","","","","","2"
"Important","1998","no migration background","Female","","","","","2"
"Important","1998","direct migration background","Female","","","","","2"
"Important","1998","direct migration background","Male","","","","","2"
"Important","1998","indirect migration background","Male","","","","","2"
"Important","1998","indirect migration background","Female","","","","","2"
"Less important","1998","no migration background","Male","","","","","3"
"Less important","1998","no migration background","Female","","","","","3"
"Less important","1998","direct migration background","Female","","","","","3"
"Less important","1998","direct migration background","Male","","","","","3"
"Less important","1998","indirect migration background","Male","","","","","3"
"Less important","1998","indirect migration background","Female","","","","","3"
"Quite unimportant","1998","no migration background","Male","","","","","4"
"Quite unimportant","1998","no migration background","Female","","","","","4"
"Quite unimportant","1998","direct migration background","Male","","","","","4"
"Quite unimportant","1998","direct migration background","Female","","","","","4"
"Quite unimportant","1998","indirect migration background","Male","","","","","4"
"Quite unimportant","1998","indirect migration background","Female","","","","","4"
"Very important","1998","no migration background","Male","","","","","1"
"Very important","1998","no migration background","Female","","","","","1"
"Very important","1998","direct migration background","Male","","","","","1"
"Very important","1998","direct migration background","Female","","","","","1"
"Very important","1998","indirect migration background","Male","","","","","1"
"Very important","1998","indirect migration background","Female","","","","","1"
"Important","1999","no migration background","Male","","","","","2"
"Important","1999","no migration background","Female","","","","","2"
"Important","1999","direct migration background","Male","","","","","2"
"Important","1999","direct migration background","Female","","","","","2"
"Important","1999","indirect migration background","Male","","","","","2"
"Important","1999","indirect migration background","Female","","","","","2"
"Less important","1999","no migration background","Male","","","","","3"
"Less important","1999","no migration background","Female","","","","","3"
"Less important","1999","direct migration background","Female","","","","","3"
"Less important","1999","direct migration background","Male","","","","","3"
"Less important","1999","indirect migration background","Male","","","","","3"
"Less important","1999","indirect migration background","Female","","","","","3"
"Quite unimportant","1999","no migration background","Female","","","","","4"
"Quite unimportant","1999","no migration background","Male","","","","","4"
"Quite unimportant","1999","direct migration background","Male","","","","","4"
"Quite unimportant","1999","direct migration background","Female","","","","","4"
"Quite unimportant","1999","indirect migration background","Male","","","","","4"
"Quite unimportant","1999","indirect migration background","Female","","","","","4"
"Very important","1999","no migration background","Male","","","","","1"
"Very important","1999","no migration background","Female","","","","","1"
"Very important","1999","direct migration background","Male","","","","","1"
"Very important","1999","direct migration background","Female","","","","","1"
"Very important","1999","indirect migration background","Male","","","","","1"
"Very important","1999","indirect migration background","Female","","","","","1"
"Important","2000","no migration background","Female","","","","","2"
"Important","2000","no migration background","Male","","","","","2"
"Important","2000","direct migration background","Male","","","","","2"
"Important","2000","direct migration background","Female","","","","","2"
"Important","2000","indirect migration background","Male","","","","","2"
"Important","2000","indirect migration background","Female","","","","","2"
"Less important","2000","no migration background","Female","","","","","3"
"Less important","2000","no migration background","Male","","","","","3"
"Less important","2000","direct migration background","Female","","","","","3"
"Less important","2000","direct migration background","Male","","","","","3"
"Less important","2000","indirect migration background","Male","","","","","3"
"Less important","2000","indirect migration background","Female","","","","","3"
"Quite unimportant","2000","no migration background","Female","","","","","4"
"Quite unimportant","2000","no migration background","Male","","","","","4"
"Quite unimportant","2000","direct migration background","Male","","","","","4"
"Quite unimportant","2000","direct migration background","Female","","","","","4"
"Quite unimportant","2000","indirect migration background","Male","","","","","4"
"Quite unimportant","2000","indirect migration background","Female","","","","","4"
"Very important","2000","no migration background","Male","","","","","1"
"Very important","2000","no migration background","Female","","","","","1"
"Very important","2000","direct migration background","Male","","","","","1"
"Very important","2000","direct migration background","Female","","","","","1"
"Very important","2000","indirect migration background","Male","","","","","1"
"Very important","2000","indirect migration background","Female","","","","","1"
"Important","2001","no migration background","Male","","","","","2"
"Important","2001","no migration background","Female","","","","","2"
"Important","2001","direct migration background","Female","","","","","2"
"Important","2001","direct migration background","Male","","","","","2"
"Important","2001","indirect migration background","Male","","","","","2"
"Important","2001","indirect migration background","Female","","","","","2"
"Less important","2001","no migration background","Male","","","","","3"
"Less important","2001","no migration background","Female","","","","","3"
"Less important","2001","direct migration background","Female","","","","","3"
"Less important","2001","direct migration background","Male","","","","","3"
"Less important","2001","indirect migration background","Male","","","","","3"
"Less important","2001","indirect migration background","Female","","","","","3"
"Quite unimportant","2001","no migration background","Female","","","","","4"
"Quite unimportant","2001","no migration background","Male","","","","","4"
"Quite unimportant","2001","direct migration background","Female","","","","","4"
"Quite unimportant","2001","direct migration background","Male","","","","","4"
