"plh0110","year","education","migback","n","percent","lower_confidence","upper_confidence"
"Very important","1990","lower secondary degree","no migration background","1592","0.396290199296087","0.380680913653374","0.4118994849388"
"Very important","1990","lower secondary degree","direct migration background","102","0.368968574127901","0.307794229763702","0.4301429184921"
"Very important","1990","lower secondary degree","indirect migration background","10","","",""
"Very important","1990","secondary school degree","no migration background","560","0.360633380797526","0.336036190931881","0.385230570663171"
"Very important","1990","secondary school degree","direct migration background","39","0.382201023226852","0.282362784730153","0.482039261723551"
"Very important","1990","secondary school degree","indirect migration background","4","","",""
"Very important","1990","college entrance qualification","no migration background","339","0.303432629251014","0.275624860377327","0.331240398124701"
"Very important","1990","college entrance qualification","direct migration background","40","0.458013038719917","0.349510744352185","0.566515333087649"
"Very important","1990","college entrance qualification","indirect migration background","2","","",""
"Very important","1990","Other degree","no migration background","14","","",""
"Very important","1990","Other degree","direct migration background","8","","",""
"Very important","1990","Other degree","indirect migration background","1","","",""
"Very important","1990","no degree/no degree yet","no migration background","34","0.225483880436836","0.159048522750277","0.291919238123395"
"Very important","1990","no degree/no degree yet","direct migration background","4","","",""
"Very important","1990","no degree/no degree yet","indirect migration background","2","","",""
"Important","1990","lower secondary degree","no migration background","1560","0.418158827545566","0.402417726435581","0.433899928655552"
"Important","1990","lower secondary degree","direct migration background","102","0.460864926156026","0.397669628692725","0.524060223619326"
"Important","1990","lower secondary degree","indirect migration background","10","","",""
"Important","1990","secondary school degree","no migration background","568","0.389947462624595","0.36496333320303","0.41493159204616"
"Important","1990","secondary school degree","direct migration background","36","0.407110401015192","0.30616874863868","0.508052053391703"
"Important","1990","secondary school degree","indirect migration background","1","","",""
"Important","1990","college entrance qualification","no migration background","390","0.360256050062509","0.331218352560132","0.389293747564886"
"Important","1990","college entrance qualification","direct migration background","23","","",""
"Important","1990","college entrance qualification","indirect migration background","2","","",""
"Important","1990","Other degree","no migration background","14","","",""
"Important","1990","Other degree","direct migration background","2","","",""
"Important","1990","Other degree","indirect migration background","1","","",""
"Important","1990","no degree/no degree yet","no migration background","52","0.321213158996688","0.246981414217243","0.395444903776134"
"Important","1990","no degree/no degree yet","direct migration background","2","","",""
"Important","1990","no degree/no degree yet","indirect migration background","2","","",""
"Less important","1990","lower secondary degree","no migration background","410","0.115055668004218","0.104872703401708","0.125238632606729"
"Less important","1990","lower secondary degree","direct migration background","24","","",""
"Less important","1990","lower secondary degree","indirect migration background","5","","",""
"Less important","1990","secondary school degree","no migration background","246","0.176921298261211","0.157373930067607","0.196468666454815"
"Less important","1990","secondary school degree","direct migration background","12","","",""
"Less important","1990","secondary school degree","indirect migration background","1","","",""
"Less important","1990","college entrance qualification","no migration background","227","0.236524363936144","0.210821058659875","0.262227669212413"
"Less important","1990","college entrance qualification","direct migration background","14","","",""
"Less important","1990","college entrance qualification","indirect migration background","3","","",""
"Less important","1990","Other degree","no migration background","5","","",""
"Less important","1990","Other degree","direct migration background","2","","",""
"Less important","1990","Other degree","indirect migration background","","","",""
"Less important","1990","no degree/no degree yet","no migration background","48","0.324824015700907","0.250375017922816","0.399273013478998"
