"plh0110","year","e11103","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Important","1990","Full Time","Urban Area","989","0.398824149050248","0.379470613539918","0.418177684560578","2"
"Important","1990","Full Time","Rural Area","306","0.423153921799548","0.387116090365831","0.459191753233265","2"
"Important","1990","Part Time","Rural Area","116","0.380961080299629","0.327075808716795","0.434846351882463","2"
"Important","1990","Part Time","Urban Area","380","0.378360304173948","0.348583152599632","0.408137455748264","2"
"Important","1990","Not Working","Urban Area","781","0.40417945851602","0.382481860023112","0.425877057008928","2"
"Important","1990","Not Working","Rural Area","235","0.408474311063715","0.368777134118086","0.448171488009344","2"
"Less important","1990","Part Time","Rural Area","42","0.157835583486916","0.117380630780405","0.198290536193426","3"
"Less important","1990","Full Time","Rural Area","99","0.15428683894106","0.127938364347517","0.180635313534604","3"
"Less important","1990","Full Time","Urban Area","440","0.195627434841479","0.179948652482175","0.211306217200782","3"
"Less important","1990","Part Time","Urban Area","158","0.168039888378194","0.145082713449531","0.190997063306856","3"
"Less important","1990","Not Working","Urban Area","224","0.115081163594393","0.10097137016341","0.129190957025376","3"
"Less important","1990","Not Working","Rural Area","65","0.108868106192285","0.0837138331080436","0.134022379276526","3"
"Quite unimportant","1990","Full Time","Urban Area","157","0.0767359235996742","0.0662155501182489","0.0872562970810996","4"
"Quite unimportant","1990","Full Time","Rural Area","35","0.0514858375492065","0.0353665703951685","0.0676051047032444","4"
"Quite unimportant","1990","Part Time","Urban Area","53","0.0584589874552448","0.0440542195710922","0.0728637553393974","4"
"Quite unimportant","1990","Part Time","Rural Area","12","","","","4"
"Quite unimportant","1990","Not Working","Urban Area","152","0.0952995981278153","0.0823169065509672","0.108282289704663","4"
"Quite unimportant","1990","Not Working","Rural Area","42","0.0843471128805287","0.0619035919934855","0.106790633767572","4"
"Very important","1990","Full Time","Urban Area","873","0.328812492508599","0.31024450165329","0.347380483363909","1"
"Very important","1990","Full Time","Rural Area","282","0.371073401710185","0.335835553047028","0.406311250373342","1"
"Very important","1990","Part Time","Urban Area","428","0.395140819992614","0.365124041140768","0.425157598844459","1"
"Very important","1990","Part Time","Rural Area","142","0.417088807004477","0.362376344878628","0.471801269130326","1"
"Very important","1990","Not Working","Urban Area","808","0.385439779761772","0.363920521207425","0.406959038316118","1"
"Very important","1990","Not Working","Rural Area","247","0.398310469863471","0.358774942882087","0.437845996844856","1"
"Important","1991","Full Time","Rural Area","","","","","2"
"Important","1991","Full Time","Urban Area","","","","","2"
"Important","1991","Part Time","Urban Area","","","","","2"
"Important","1991","Part Time","Rural Area","","","","","2"
"Important","1991","Not Working","Urban Area","","","","","2"
"Important","1991","Not Working","Rural Area","","","","","2"
"Less important","1991","Full Time","Urban Area","","","","","3"
"Less important","1991","Full Time","Rural Area","","","","","3"
"Less important","1991","Part Time","Urban Area","","","","","3"
"Less important","1991","Part Time","Rural Area","","","","","3"
"Less important","1991","Not Working","Urban Area","","","","","3"
"Less important","1991","Not Working","Rural Area","","","","","3"
"Quite unimportant","1991","Full Time","Rural Area","","","","","4"
