"plh0110","year","e11102","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Very important","1990","Not Employed","(0) in school","17","","",""
"Very important","1990","Not Employed","(1a) inadequately completed","10","","",""
"Very important","1990","Not Employed","(1b) general elementary school","310","0.394075167399208","0.359150033417779","0.429000301380637"
"Very important","1990","Not Employed","(1c) basic vocational qualification","430","0.422633108284692","0.390987178312884","0.4542790382565"
"Very important","1990","Not Employed","(2b) intermediate general qualification","31","0.331255727569019","0.236610651594103","0.425900803543935"
"Very important","1990","Not Employed","(2a) intermediate vocational","150","0.424558214249732","0.369268006120803","0.47984842237866"
"Very important","1990","Not Employed","(2c_gen) general maturity certificate","19","","",""
"Very important","1990","Not Employed","(2c_voc) vocational maturity certificate","29","","",""
"Very important","1990","Not Employed","(3a) lower tertiary education","19","","",""
"Very important","1990","Not Employed","(3b) higher tertiary education","29","","",""
"Very important","1990","Employed","(0) in school","3","","",""
"Very important","1990","Employed","(1a) inadequately completed","10","","",""
"Very important","1990","Employed","(1b) general elementary school","228","0.354127144917897","0.31537254274144","0.392881747094354"
"Very important","1990","Employed","(1c) basic vocational qualification","752","0.388231270899118","0.365736109087234","0.410726432711002"
"Very important","1990","Employed","(2b) intermediate general qualification","55","0.260185641792395","0.199532527716892","0.320838755867899"
"Very important","1990","Employed","(2a) intermediate vocational","339","0.356594693346854","0.325404810074191","0.387784576619516"
"Very important","1990","Employed","(2c_gen) general maturity certificate","35","0.204211566461313","0.137907082635223","0.270516050287403"
"Very important","1990","Employed","(2c_voc) vocational maturity certificate","74","0.291700684292457","0.233336386381101","0.350064982203813"
"Very important","1990","Employed","(3a) lower tertiary education","69","0.355956355859825","0.286585257387887","0.425327454331763"
"Very important","1990","Employed","(3b) higher tertiary education","142","0.384384902323863","0.333128533814375","0.43564127083335"
"Important","1990","Not Employed","(0) in school","31","0.316681686069179","0.221105345233354","0.412258026905004"
"Important","1990","Not Employed","(1a) inadequately completed","14","","",""
"Important","1990","Not Employed","(1b) general elementary school","314","0.416825088557931","0.381586742817263","0.452063434298598"
"Important","1990","Not Employed","(1c) basic vocational qualification","385","0.426945577072963","0.395257611285848","0.458633542860079"
"Important","1990","Not Employed","(2b) intermediate general qualification","37","0.401238175400422","0.30267505068107","0.499801300119775"
"Important","1990","Not Employed","(2a) intermediate vocational","109","0.374493559328423","0.320353718738984","0.428633399917862"
"Important","1990","Not Employed","(2c_gen) general maturity certificate","42","0.341851162678286","0.252393653195776","0.431308672160795"
"Important","1990","Not Employed","(2c_voc) vocational maturity certificate","31","0.390581281402158","0.285621564026249","0.495540998778067"
"Important","1990","Not Employed","(3a) lower tertiary education","18","","",""
"Important","1990","Not Employed","(3b) higher tertiary education","25","","",""
"Important","1990","Employed","(0) in school","4","","",""
"Important","1990","Employed","(1a) inadequately completed","7","","",""
"Important","1990","Employed","(1b) general elementary school","250","0.444492799655341","0.404225976315497","0.484759622995185"
