"plh0110","year","e11102","migback","n","percent","lower_confidence","upper_confidence","value"
"Important","1990","Not Employed","no migration background","941","0.406147661329351","0.386325207972135","0.425970114686567","2"
"Important","1990","Not Employed","direct migration background","69","0.409904884896672","0.336617774885042","0.483191994908301","2"
"Important","1990","Employed","no migration background","1683","0.396388413545944","0.381623291216022","0.411153535875867","2"
"Important","1990","Not Employed","indirect migration background","6","","","","2"
"Important","1990","Employed","direct migration background","97","0.409848812815044","0.350523558194877","0.469174067435211","2"
"Important","1990","Employed","indirect migration background","11","","","","2"
"Less important","1990","Employed","no migration background","695","0.181632663771704","0.169994916827594","0.193270410715813","3"
"Less important","1990","Not Employed","direct migration background","15","","","","3"
"Less important","1990","Not Employed","no migration background","268","0.11353684378072","0.100731980549981","0.126341707011459","3"
"Less important","1990","Not Employed","indirect migration background","6","","","","3"
"Less important","1990","Employed","direct migration background","39","0.163225128617869","0.118644729511221","0.207805527724517","3"
"Less important","1990","Employed","indirect migration background","5","","","","3"
"Quite unimportant","1990","Not Employed","no migration background","178","0.0916627001897775","0.0800161825698294","0.103309217809726","4"
"Quite unimportant","1990","Not Employed","direct migration background","11","","","","4"
"Quite unimportant","1990","Not Employed","indirect migration background","5","","","","4"
"Quite unimportant","1990","Employed","no migration background","244","0.067614620929655","0.0600355525384326","0.0751936893208774","4"
"Quite unimportant","1990","Employed","direct migration background","10","","","","4"
"Quite unimportant","1990","Employed","indirect migration background","3","","","","4"
"Very important","1990","Not Employed","no migration background","971","0.388652794700152","0.368978414771281","0.408327174629023","1"
"Very important","1990","Not Employed","direct migration background","78","0.409936147729115","0.336648184471673","0.483224110986558","1"
"Very important","1990","Not Employed","indirect migration background","6","","","","1"
"Very important","1990","Employed","no migration background","1594","0.354364301752697","0.33992598583785","0.368802617667544","1"
"Very important","1990","Employed","direct migration background","118","0.381167963595563","0.322582385745803","0.439753541445323","1"
"Very important","1990","Employed","indirect migration background","13","","","","1"
"Important","1991","Not Employed","direct migration background","","","","","2"
"Important","1991","Not Employed","no migration background","","","","","2"
"Important","1991","Not Employed","indirect migration background","","","","","2"
"Important","1991","Employed","no migration background","","","","","2"
"Important","1991","Employed","direct migration background","","","","","2"
"Important","1991","Employed","indirect migration background","","","","","2"
"Less important","1991","Not Employed","no migration background","","","","","3"
"Less important","1991","Not Employed","direct migration background","","","","","3"
"Less important","1991","Not Employed","indirect migration background","","","","","3"
"Less important","1991","Employed","no migration background","","","","","3"
"Less important","1991","Employed","direct migration background","","","","","3"
"Less important","1991","Employed","indirect migration background","","","","","3"
"Quite unimportant","1991","Not Employed","direct migration background","","","","","4"
"Quite unimportant","1991","Not Employed","no migration background","","","","","4"
"Quite unimportant","1991","Not Employed","indirect migration background","","","","","4"
"Quite unimportant","1991","Employed","no migration background","","","","","4"
"Quite unimportant","1991","Employed","direct migration background","","","","","4"
"Quite unimportant","1991","Employed","indirect migration background","","","","","4"
"Very important","1991","Not Employed","no migration background","","","","","1"
"Very important","1991","Not Employed","direct migration background","","","","","1"
"Very important","1991","Not Employed","indirect migration background","","","","","1"
"Very important","1991","Employed","no migration background","","","","","1"
"Very important","1991","Employed","direct migration background","","","","","1"
"Very important","1991","Employed","indirect migration background","","","","","1"
"Important","1992","Not Employed","direct migration background","79","0.355579448460196","0.293580636575404","0.417578260344988","2"
"Important","1992","Not Employed","no migration background","1192","0.394119271522026","0.377201565295037","0.411036977749015","2"
"Important","1992","Not Employed","indirect migration background","7","","","","2"
"Important","1992","Employed","no migration background","2313","0.348084874356792","0.336949404843063","0.359220343870521","2"
"Important","1992","Employed","direct migration background","113","0.333908585460494","0.283926341625995","0.383890829294992","2"
"Important","1992","Employed","indirect migration background","19","","","","2"
"Less important","1992","Not Employed","no migration background","322","0.0999114828723965","0.0895294024890263","0.110293563255767","3"
"Less important","1992","Not Employed","direct migration background","18","","","","3"
"Less important","1992","Not Employed","indirect migration background","9","","","","3"
"Less important","1992","Employed","no migration background","951","0.159525922749936","0.150966426170227","0.168085419329644","3"
"Less important","1992","Employed","direct migration background","42","0.147335756589118","0.109771210762657","0.18490030241558","3"
"Less important","1992","Employed","indirect migration background","13","","","","3"
"Quite unimportant","1992","Not Employed","no migration background","334","0.121411842378369","0.110104585166829","0.132719099589909","4"
"Quite unimportant","1992","Not Employed","direct migration background","22","","","","4"
"Quite unimportant","1992","Not Employed","indirect migration background","4","","","","4"
