"plh0110","year","e11103","migback","n","percent","lower_confidence","upper_confidence","value"
"Important","1990","Full Time","no migration background","1227","0.405712860497395","0.38810077672197","0.42332494427282","2"
"Important","1990","Full Time","direct migration background","64","0.389392262915439","0.318355426183727","0.46042909964715","2"
"Important","1990","Full Time","indirect migration background","4","","","","2"
"Important","1990","Part Time","indirect migration background","7","","","","2"
"Important","1990","Not Working","direct migration background","69","0.409904884896672","0.336617774885042","0.483191994908301","2"
"Important","1990","Part Time","direct migration background","33","0.458646595567021","0.351448130213477","0.565845060920565","2"
"Important","1990","Part Time","no migration background","456","0.37344818868608","0.346415502124024","0.400480875248137","2"
"Important","1990","Not Working","no migration background","941","0.406147661329351","0.386325207972135","0.425970114686567","2"
"Important","1990","Not Working","indirect migration background","6","","","","2"
"Less important","1990","Full Time","direct migration background","29","","","","3"
"Less important","1990","Part Time","direct migration background","10","","","","3"
"Less important","1990","Full Time","no migration background","507","0.186793817748807","0.172814538694534","0.20077309680308","3"
"Less important","1990","Part Time","no migration background","188","0.168935070725424","0.147995251789223","0.189874889661626","3"
"Less important","1990","Full Time","indirect migration background","3","","","","3"
"Less important","1990","Not Working","direct migration background","15","","","","3"
"Less important","1990","Not Working","indirect migration background","6","","","","3"
"Less important","1990","Part Time","indirect migration background","2","","","","3"
"Less important","1990","Not Working","no migration background","268","0.11353684378072","0.100731980549981","0.126341707011459","3"
"Quite unimportant","1990","Full Time","direct migration background","7","","","","4"
"Quite unimportant","1990","Full Time","indirect migration background","2","","","","4"
"Quite unimportant","1990","Part Time","no migration background","61","0.0570611481248494","0.0440980874623824","0.0700242087873164","4"
"Quite unimportant","1990","Part Time","direct migration background","3","","","","4"
"Quite unimportant","1990","Not Working","direct migration background","11","","","","4"
"Quite unimportant","1990","Full Time","no migration background","183","0.0719042605440494","0.0626385892121966","0.0811699318759022","4"
"Quite unimportant","1990","Part Time","indirect migration background","1","","","","4"
"Quite unimportant","1990","Not Working","indirect migration background","5","","","","4"
"Quite unimportant","1990","Not Working","no migration background","178","0.0916627001897775","0.0800161825698294","0.103309217809726","4"
"Very important","1990","Full Time","no migration background","1069","0.335589061209749","0.318652490702377","0.352525631717121","1"
"Very important","1990","Full Time","direct migration background","81","0.376579006736485","0.305991544603625","0.447166468869345","1"
"Very important","1990","Full Time","indirect migration background","5","","","","1"
"Very important","1990","Part Time","no migration background","525","0.400555592463646","0.37317130837828","0.427939876549011","1"
"Very important","1990","Part Time","direct migration background","37","0.392114624736688","0.287081469358778","0.497147780114598","1"
"Very important","1990","Part Time","indirect migration background","8","","","","1"
"Very important","1990","Not Working","no migration background","971","0.388652794700152","0.368978414771281","0.408327174629023","1"
"Very important","1990","Not Working","direct migration background","78","0.409936147729115","0.336648184471673","0.483224110986558","1"
"Very important","1990","Not Working","indirect migration background","6","","","","1"
"Important","1991","Not Working","direct migration background","","","","","2"
"Important","1991","Full Time","no migration background","","","","","2"
"Important","1991","Full Time","direct migration background","","","","","2"
"Important","1991","Full Time","indirect migration background","","","","","2"
"Important","1991","Part Time","no migration background","","","","","2"
"Important","1991","Part Time","direct migration background","","","","","2"
"Important","1991","Part Time","indirect migration background","","","","","2"
"Important","1991","Not Working","no migration background","","","","","2"
"Important","1991","Not Working","indirect migration background","","","","","2"
"Less important","1991","Full Time","direct migration background","","","","","3"
"Less important","1991","Full Time","no migration background","","","","","3"
"Less important","1991","Part Time","no migration background","","","","","3"
"Less important","1991","Part Time","direct migration background","","","","","3"
"Less important","1991","Not Working","direct migration background","","","","","3"
"Less important","1991","Not Working","indirect migration background","","","","","3"
"Less important","1991","Full Time","indirect migration background","","","","","3"
"Less important","1991","Part Time","indirect migration background","","","","","3"
"Less important","1991","Not Working","no migration background","","","","","3"
"Quite unimportant","1991","Full Time","no migration background","","","","","4"
"Quite unimportant","1991","Full Time","indirect migration background","","","","","4"
"Quite unimportant","1991","Full Time","direct migration background","","","","","4"
"Quite unimportant","1991","Part Time","no migration background","","","","","4"
"Quite unimportant","1991","Part Time","direct migration background","","","","","4"
"Quite unimportant","1991","Not Working","direct migration background","","","","","4"
"Quite unimportant","1991","Not Working","indirect migration background","","","","","4"
"Quite unimportant","1991","Part Time","indirect migration background","","","","","4"
"Quite unimportant","1991","Not Working","no migration background","","","","","4"
"Very important","1991","Full Time","no migration background","","","","","1"
"Very important","1991","Full Time","direct migration background","","","","","1"
"Very important","1991","Full Time","indirect migration background","","","","","1"
"Very important","1991","Part Time","no migration background","","","","","1"
"Very important","1991","Part Time","direct migration background","","","","","1"
"Very important","1991","Part Time","indirect migration background","","","","","1"
"Very important","1991","Not Working","no migration background","","","","","1"
"Very important","1991","Not Working","direct migration background","","","","","1"
"Very important","1991","Not Working","indirect migration background","","","","","1"
"Important","1992","Full Time","no migration background","1688","0.356688829181352","0.343460121612749","0.369917536749956","2"
"Important","1992","Not Working","direct migration background","79","0.355579448460196","0.293580636575404","0.417578260344988","2"
"Important","1992","Full Time","direct migration background","81","0.337887382300629","0.278294783215776","0.397479981385481","2"
"Important","1992","Full Time","indirect migration background","5","","","","2"
"Important","1992","Part Time","no migration background","625","0.327047338384953","0.306450905606571","0.347643771163335","2"
"Important","1992","Part Time","direct migration background","32","0.323772551734514","0.232063014392571","0.415482089076458","2"
"Important","1992","Part Time","indirect migration background","14","","","","2"
"Important","1992","Not Working","no migration background","1192","0.394119271522026","0.377201565295037","0.411036977749015","2"
"Important","1992","Not Working","indirect migration background","7","","","","2"
"Less important","1992","Full Time","no migration background","711","0.168630560889159","0.158290400248785","0.178970721529533","3"
"Less important","1992","Full Time","direct migration background","33","0.177607876941785","0.1294562472433","0.225759506640271","3"
"Less important","1992","Full Time","indirect migration background","7","","","","3"
"Less important","1992","Part Time","no migration background","240","0.137264165654496","0.122155992711617","0.152372338597375","3"
"Less important","1992","Part Time","direct migration background","9","","","","3"
"Less important","1992","Not Working","direct migration background","18","","","","3"
"Less important","1992","Not Working","indirect migration background","9","","","","3"
"Less important","1992","Part Time","indirect migration background","6","","","","3"
"Less important","1992","Not Working","no migration background","322","0.0999114828723965","0.0895294024890263","0.110293563255767","3"
"Quite unimportant","1992","Full Time","no migration background","255","0.0656211489619492","0.0587828901993169","0.0724594077245815","4"
"Quite unimportant","1992","Full Time","direct migration background","16","","","","4"
"Quite unimportant","1992","Full Time","indirect migration background","2","","","","4"
"Quite unimportant","1992","Part Time","no migration background","85","0.0519423871248091","0.0421998345300639","0.0616849397195543","4"
"Quite unimportant","1992","Part Time","direct migration background","1","","","","4"
"Quite unimportant","1992","Part Time","indirect migration background","1","","","","4"
"Quite unimportant","1992","Not Working","direct migration background","22","","","","4"
"Quite unimportant","1992","Not Working","indirect migration background","4","","","","4"
"Quite unimportant","1992","Not Working","no migration background","334","0.121411842378369","0.110104585166829","0.132719099589909","4"
"Very important","1992","Full Time","no migration background","2383","0.40905946096754","0.395481729085868","0.422637192849211","1"
