"plh0110","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Important","1990","no migration background","higher vocational","176","0.370364084726791","0.325992844110922","0.414735325342659","2"
"Important","1990","no migration background","middle vocational","1470","0.411690599592938","0.395636614354774","0.427744584831102","2"
"Important","1990","no migration background","higher education","213","0.355877673582999","0.317504117528337","0.394251229637661","2"
"Important","1990","no migration background","general elemantary","614","0.416681317228192","0.391631671805094","0.44173096265129","2"
"Important","1990","no migration background","vocational + Abi","70","0.359149500861926","0.291112148574624","0.427186853149228","2"
"Important","1990","no migration background","inadequately","19","","","","2"
"Important","1990","no migration background","in school","33","0.31928235439146","0.226024925576882","0.412539783206038","2"
"Important","1990","direct migration background","in school","1","","","","2"
"Important","1990","direct migration background","inadequately","1","","","","2"
"Important","1990","direct migration background","general elemantary","55","0.505713741290594","0.412282225599162","0.599145256982027","2"
"Important","1990","direct migration background","middle vocational","75","0.389588648394093","0.32455536768432","0.454621929103866","2"
"Important","1990","direct migration background","vocational + Abi","2","","","","2"
"Important","1990","direct migration background","higher vocational","15","","","","2"
"Important","1990","direct migration background","higher education","16","","","","2"
"Important","1990","indirect migration background","in school","1","","","","2"
"Important","1990","indirect migration background","inadequately","1","","","","2"
"Important","1990","indirect migration background","general elemantary","4","","","","2"
"Important","1990","indirect migration background","middle vocational","9","","","","2"
"Important","1990","indirect migration background","vocational + Abi","","","","","2"
"Important","1990","indirect migration background","higher vocational","1","","","","2"
"Important","1990","indirect migration background","higher education","","","","","2"
"Less important","1990","direct migration background","vocational + Abi","2","","","","3"
"Less important","1990","direct migration background","higher vocational","3","","","","3"
"Less important","1990","no migration background","general elemantary","196","0.134330398329723","0.117003937528487","0.151656859130959","3"
"Less important","1990","no migration background","middle vocational","502","0.145641428293013","0.134134562568577","0.15714829401745","3"
"Less important","1990","direct migration background","higher education","7","","","","3"
"Less important","1990","no migration background","inadequately","11","","","","3"
"Less important","1990","no migration background","vocational + Abi","47","0.273654664168995","0.210427397032565","0.336881931305425","3"
"Less important","1990","no migration background","higher vocational","54","0.134103267442525","0.102792398315902","0.165414136569148","3"
"Less important","1990","direct migration background","middle vocational","33","0.164684785104807","0.11522261688525","0.214146953324364","3"
"Less important","1990","no migration background","in school","37","0.397552141091149","0.299655169895288","0.495449112287011","3"
"Less important","1990","no migration background","higher education","97","0.181125830199624","0.150258698165303","0.211992962233944","3"
"Less important","1990","direct migration background","in school","","","","","3"
"Less important","1990","direct migration background","inadequately","","","","","3"
"Less important","1990","direct migration background","general elemantary","7","","","","3"
"Less important","1990","indirect migration background","in school","1","","","","3"
"Less important","1990","indirect migration background","inadequately","","","","","3"
"Less important","1990","indirect migration background","general elemantary","2","","","","3"
"Less important","1990","indirect migration background","middle vocational","5","","","","3"
"Less important","1990","indirect migration background","vocational + Abi","2","","","","3"
"Less important","1990","indirect migration background","higher vocational","","","","","3"
"Less important","1990","indirect migration background","higher education","","","","","3"
"Quite unimportant","1990","indirect migration background","higher vocational","1","","","","4"
"Quite unimportant","1990","indirect migration background","higher education","1","","","","4"
"Quite unimportant","1990","direct migration background","vocational + Abi","","","","","4"
"Quite unimportant","1990","no migration background","general elemantary","108","0.0831163666626803","0.0690899411155227","0.0971427922098379","4"
"Quite unimportant","1990","no migration background","inadequately","12","","","","4"
"Quite unimportant","1990","no migration background","middle vocational","198","0.0688563229955502","0.0605964236912032","0.0771162222998972","4"
"Quite unimportant","1990","direct migration background","middle vocational","8","","","","4"
"Quite unimportant","1990","direct migration background","higher vocational","1","","","","4"
"Quite unimportant","1990","no migration background","in school","10","","","","4"
"Quite unimportant","1990","no migration background","vocational + Abi","20","","","","4"
"Quite unimportant","1990","no migration background","higher vocational","17","","","","4"
"Quite unimportant","1990","no migration background","higher education","53","0.0977377012454378","0.0739367143877776","0.121538688103098","4"
"Quite unimportant","1990","direct migration background","in school","","","","","4"
"Quite unimportant","1990","direct migration background","inadequately","2","","","","4"
"Quite unimportant","1990","direct migration background","general elemantary","7","","","","4"
"Quite unimportant","1990","direct migration background","higher education","3","","","","4"
"Quite unimportant","1990","indirect migration background","in school","1","","","","4"
"Quite unimportant","1990","indirect migration background","inadequately","","","","","4"
"Quite unimportant","1990","indirect migration background","general elemantary","1","","","","4"
