"plh0105","year","education","sampreg","n","percent","lower_confidence","upper_confidence"
"Very important","1990","lower secondary degree","West Germany","872","0.210746761682637","0.198229390764666","0.223264132600607"
"Very important","1990","lower secondary degree","East Germany","","","",""
"Very important","1990","secondary school degree","West Germany","384","0.22998362626628","0.209246752199913","0.250720500332647"
"Very important","1990","secondary school degree","East Germany","","","",""
"Very important","1990","college entrance qualification","West Germany","242","0.208049475505415","0.184568859568891","0.231530091441939"
"Very important","1990","college entrance qualification","East Germany","","","",""
"Very important","1990","Other degree","West Germany","9","","",""
"Very important","1990","Other degree","East Germany","","","",""
"Very important","1990","no degree/no degree yet","West Germany","40","0.22967162397237","0.166993403450661","0.292349844494078"
"Very important","1990","no degree/no degree yet","East Germany","","","",""
"Important","1990","lower secondary degree","West Germany","2776","0.673715163066148","0.659325153349892","0.688105172782403"
"Important","1990","lower secondary degree","East Germany","","","",""
"Important","1990","secondary school degree","West Germany","1048","0.666026712029736","0.642786154554558","0.689267269504913"
"Important","1990","secondary school degree","East Germany","","","",""
"Important","1990","college entrance qualification","West Germany","769","0.6723960818069","0.645246429153853","0.699545734459947"
"Important","1990","college entrance qualification","East Germany","","","",""
"Important","1990","Other degree","West Germany","38","0.627992123567942","0.49907684925195","0.756907397883935"
"Important","1990","Other degree","East Germany","","","",""
"Important","1990","no degree/no degree yet","West Germany","109","0.62684694445567","0.554777811507554","0.698916077403786"
"Important","1990","no degree/no degree yet","East Germany","","","",""
"Less important","1990","lower secondary degree","West Germany","388","0.101746541803321","0.09246791391963","0.111025169687013"
"Less important","1990","lower secondary degree","East Germany","","","",""
"Less important","1990","secondary school degree","West Germany","144","0.100883397471181","0.0860424130282874","0.115724381914074"
"Less important","1990","secondary school degree","East Germany","","","",""
"Less important","1990","college entrance qualification","West Germany","129","0.112103584326081","0.0938533666949616","0.1303538019572"
"Less important","1990","college entrance qualification","East Germany","","","",""
"Less important","1990","Other degree","West Germany","6","","",""
"Less important","1990","Other degree","East Germany","","","",""
"Less important","1990","no degree/no degree yet","West Germany","20","","",""
"Less important","1990","no degree/no degree yet","East Germany","","","",""
"Quite unimportant","1990","lower secondary degree","West Germany","42","0.0137915334478942","0.0102120931584152","0.0173709737373731"
"Quite unimportant","1990","lower secondary degree","East Germany","","","",""
"Quite unimportant","1990","secondary school degree","West Germany","6","","",""
"Quite unimportant","1990","secondary school degree","East Germany","","","",""
"Quite unimportant","1990","college entrance qualification","West Germany","8","","",""
"Quite unimportant","1990","college entrance qualification","East Germany","","","",""
"Quite unimportant","1990","Other degree","West Germany","1","","",""
"Quite unimportant","1990","Other degree","East Germany","","","",""
"Quite unimportant","1990","no degree/no degree yet","West Germany","4","","",""
"Quite unimportant","1990","no degree/no degree yet","East Germany","","","",""
"Very important","1991","lower secondary degree","West Germany","","","",""
"Very important","1991","lower secondary degree","East Germany","","","",""
"Very important","1991","secondary school degree","West Germany","","","",""
"Very important","1991","secondary school degree","East Germany","","","",""
"Very important","1991","college entrance qualification","West Germany","","","",""
"Very important","1991","college entrance qualification","East Germany","","","",""
"Very important","1991","Other degree","West Germany","","","",""
"Very important","1991","Other degree","East Germany","","","",""
"Very important","1991","no degree/no degree yet","West Germany","","","",""
"Very important","1991","no degree/no degree yet","East Germany","","","",""
"Important","1991","lower secondary degree","West Germany","","","",""
"Important","1991","lower secondary degree","East Germany","","","",""
"Important","1991","secondary school degree","West Germany","","","",""
"Important","1991","secondary school degree","East Germany","","","",""
"Important","1991","college entrance qualification","West Germany","","","",""
"Important","1991","college entrance qualification","East Germany","","","",""
"Important","1991","Other degree","West Germany","","","",""
"Important","1991","Other degree","East Germany","","","",""
"Important","1991","no degree/no degree yet","West Germany","","","",""
"Important","1991","no degree/no degree yet","East Germany","","","",""
"Less important","1991","lower secondary degree","West Germany","","","",""
"Less important","1991","lower secondary degree","East Germany","","","",""
"Less important","1991","secondary school degree","West Germany","","","",""
"Less important","1991","secondary school degree","East Germany","","","",""
"Less important","1991","college entrance qualification","West Germany","","","",""
"Less important","1991","college entrance qualification","East Germany","","","",""
"Less important","1991","Other degree","West Germany","","","",""
"Less important","1991","Other degree","East Germany","","","",""
"Less important","1991","no degree/no degree yet","West Germany","","","",""
"Less important","1991","no degree/no degree yet","East Germany","","","",""
"Quite unimportant","1991","lower secondary degree","West Germany","","","",""
"Quite unimportant","1991","lower secondary degree","East Germany","","","",""
"Quite unimportant","1991","secondary school degree","West Germany","","","",""
"Quite unimportant","1991","secondary school degree","East Germany","","","",""
"Quite unimportant","1991","college entrance qualification","West Germany","","","",""
"Quite unimportant","1991","college entrance qualification","East Germany","","","",""
"Quite unimportant","1991","Other degree","West Germany","","","",""
"Quite unimportant","1991","Other degree","East Germany","","","",""
"Quite unimportant","1991","no degree/no degree yet","West Germany","","","",""
"Quite unimportant","1991","no degree/no degree yet","East Germany","","","",""
"Very important","1992","lower secondary degree","West Germany","841","0.210022458331024","0.197195947740374","0.222848968921674"
"Very important","1992","lower secondary degree","East Germany","356","0.228182853905746","0.206917088961684","0.249448618849808"
"Very important","1992","secondary school degree","West Germany","446","0.258551024546441","0.237256456018075","0.279845593074807"
"Very important","1992","secondary school degree","East Germany","449","0.253428807092237","0.233639859019716","0.273217755164759"
"Very important","1992","college entrance qualification","West Germany","302","0.252566416453455","0.227849355049844","0.277283477857066"
"Very important","1992","college entrance qualification","East Germany","121","0.234549758433091","0.196762054598495","0.272337462267686"
"Very important","1992","Other degree","West Germany","16","","",""
"Very important","1992","Other degree","East Germany","10","","",""
"Very important","1992","no degree/no degree yet","West Germany","44","0.233867034037264","0.170049309122836","0.297684758951691"
"Very important","1992","no degree/no degree yet","East Germany","21","","",""
"Important","1992","lower secondary degree","West Germany","2552","0.657392900058783","0.642448483419804","0.672337316697763"
"Important","1992","lower secondary degree","East Germany","937","0.621713590966297","0.597138912507736","0.646288269424857"
"Important","1992","secondary school degree","West Germany","1033","0.643917127126825","0.620628407655795","0.667205846597855"
"Important","1992","secondary school degree","East Germany","1238","0.652762684007774","0.631103107541423","0.674422260474125"
"Important","1992","college entrance qualification","West Germany","757","0.630471215581378","0.60301254543996","0.657929885722795"
"Important","1992","college entrance qualification","East Germany","332","0.700318401448937","0.659462731828653","0.741174071069221"
"Important","1992","Other degree","West Germany","28","","",""
"Important","1992","Other degree","East Germany","31","0.625120983989502","0.486723955202764","0.763518012776239"
"Important","1992","no degree/no degree yet","West Germany","100","0.61576361295737","0.542428663907255","0.689098562007485"
"Important","1992","no degree/no degree yet","East Germany","35","0.541532161602137","0.415454242949551","0.667610080254722"
"Less important","1992","lower secondary degree","West Germany","433","0.118206682745347","0.108040153850462","0.128373211640232"
"Less important","1992","lower secondary degree","East Germany","179","0.13068391720924","0.113604139136303","0.147763695282176"
"Less important","1992","secondary school degree","West Germany","135","0.0887959117880194","0.0749615415585141","0.102630282017525"
"Less important","1992","secondary school degree","East Germany","165","0.0918092433842653","0.0786724052751817","0.104946081493349"
"Less important","1992","college entrance qualification","West Germany","125","0.110482637178995","0.0926487110889857","0.128316563269005"
"Less important","1992","college entrance qualification","East Germany","30","0.0651318401179724","0.043125572807673","0.0871381074282717"
"Less important","1992","Other degree","West Germany","5","","",""
"Less important","1992","Other degree","East Germany","6","","",""
"Less important","1992","no degree/no degree yet","West Germany","19","","",""
"Less important","1992","no degree/no degree yet","East Germany","4","","",""
"Quite unimportant","1992","lower secondary degree","West Germany","48","0.014377958864846","0.0106293329373806","0.0181265847923114"
"Quite unimportant","1992","lower secondary degree","East Germany","24","","",""
"Quite unimportant","1992","secondary school degree","West Germany","10","","",""
"Quite unimportant","1992","secondary school degree","East Germany","4","","",""
"Quite unimportant","1992","college entrance qualification","West Germany","3","","",""
"Quite unimportant","1992","college entrance qualification","East Germany","","","",""
"Quite unimportant","1992","Other degree","West Germany","","","",""
"Quite unimportant","1992","Other degree","East Germany","","","",""
"Quite unimportant","1992","no degree/no degree yet","West Germany","6","","",""
"Quite unimportant","1992","no degree/no degree yet","East Germany","","","",""
"Very important","1993","lower secondary degree","West Germany","","","",""
"Very important","1993","lower secondary degree","East Germany","","","",""
"Very important","1993","secondary school degree","West Germany","","","",""
"Very important","1993","secondary school degree","East Germany","","","",""
"Very important","1993","college entrance qualification","West Germany","","","",""
"Very important","1993","college entrance qualification","East Germany","","","",""
"Very important","1993","Other degree","West Germany","","","",""
"Very important","1993","Other degree","East Germany","","","",""
"Very important","1993","no degree/no degree yet","West Germany","","","",""
"Very important","1993","no degree/no degree yet","East Germany","","","",""
"Important","1993","lower secondary degree","West Germany","","","",""
"Important","1993","lower secondary degree","East Germany","","","",""
"Important","1993","secondary school degree","West Germany","","","",""
"Important","1993","secondary school degree","East Germany","","","",""
"Important","1993","college entrance qualification","West Germany","","","",""
"Important","1993","college entrance qualification","East Germany","","","",""
"Important","1993","Other degree","West Germany","","","",""
"Important","1993","Other degree","East Germany","","","",""
"Important","1993","no degree/no degree yet","West Germany","","","",""
"Important","1993","no degree/no degree yet","East Germany","","","",""
"Less important","1993","lower secondary degree","West Germany","","","",""
"Less important","1993","lower secondary degree","East Germany","","","",""
"Less important","1993","secondary school degree","West Germany","","","",""
"Less important","1993","secondary school degree","East Germany","","","",""
"Less important","1993","college entrance qualification","West Germany","","","",""
"Less important","1993","college entrance qualification","East Germany","","","",""
"Less important","1993","Other degree","West Germany","","","",""
"Less important","1993","Other degree","East Germany","","","",""
"Less important","1993","no degree/no degree yet","West Germany","","","",""
"Less important","1993","no degree/no degree yet","East Germany","","","",""
"Quite unimportant","1993","lower secondary degree","West Germany","","","",""
"Quite unimportant","1993","lower secondary degree","East Germany","","","",""
"Quite unimportant","1993","secondary school degree","West Germany","","","",""
"Quite unimportant","1993","secondary school degree","East Germany","","","",""
"Quite unimportant","1993","college entrance qualification","West Germany","","","",""
"Quite unimportant","1993","college entrance qualification","East Germany","","","",""
"Quite unimportant","1993","Other degree","West Germany","","","",""
"Quite unimportant","1993","Other degree","East Germany","","","",""
"Quite unimportant","1993","no degree/no degree yet","West Germany","","","",""
"Quite unimportant","1993","no degree/no degree yet","East Germany","","","",""
"Very important","1994","lower secondary degree","West Germany","","","",""
"Very important","1994","lower secondary degree","East Germany","","","",""
"Very important","1994","secondary school degree","West Germany","","","",""
"Very important","1994","secondary school degree","East Germany","","","",""
"Very important","1994","college entrance qualification","West Germany","","","",""
"Very important","1994","college entrance qualification","East Germany","","","",""
"Very important","1994","Other degree","West Germany","","","",""
"Very important","1994","Other degree","East Germany","","","",""
"Very important","1994","no degree/no degree yet","West Germany","","","",""
"Very important","1994","no degree/no degree yet","East Germany","","","",""
"Important","1994","lower secondary degree","West Germany","","","",""
"Important","1994","lower secondary degree","East Germany","","","",""
"Important","1994","secondary school degree","West Germany","","","",""
"Important","1994","secondary school degree","East Germany","","","",""
"Important","1994","college entrance qualification","West Germany","","","",""
"Important","1994","college entrance qualification","East Germany","","","",""
"Important","1994","Other degree","West Germany","","","",""
"Important","1994","Other degree","East Germany","","","",""
"Important","1994","no degree/no degree yet","West Germany","","","",""
"Important","1994","no degree/no degree yet","East Germany","","","",""
"Less important","1994","lower secondary degree","West Germany","","","",""
"Less important","1994","lower secondary degree","East Germany","","","",""
"Less important","1994","secondary school degree","West Germany","","","",""
"Less important","1994","secondary school degree","East Germany","","","",""
"Less important","1994","college entrance qualification","West Germany","","","",""
"Less important","1994","college entrance qualification","East Germany","","","",""
"Less important","1994","Other degree","West Germany","","","",""
"Less important","1994","Other degree","East Germany","","","",""
"Less important","1994","no degree/no degree yet","West Germany","","","",""
"Less important","1994","no degree/no degree yet","East Germany","","","",""
"Quite unimportant","1994","lower secondary degree","West Germany","","","",""
"Quite unimportant","1994","lower secondary degree","East Germany","","","",""
"Quite unimportant","1994","secondary school degree","West Germany","","","",""
"Quite unimportant","1994","secondary school degree","East Germany","","","",""
"Quite unimportant","1994","college entrance qualification","West Germany","","","",""
"Quite unimportant","1994","college entrance qualification","East Germany","","","",""
"Quite unimportant","1994","Other degree","West Germany","","","",""
"Quite unimportant","1994","Other degree","East Germany","","","",""
"Quite unimportant","1994","no degree/no degree yet","West Germany","","","",""
"Quite unimportant","1994","no degree/no degree yet","East Germany","","","",""
"Very important","1995","lower secondary degree","West Germany","899","0.228467991758096","0.214910544098134","0.242025439418057"
"Very important","1995","lower secondary degree","East Germany","300","0.227896582212585","0.205155195637561","0.25063796878761"
"Very important","1995","secondary school degree","West Germany","541","0.274514849632818","0.253624085879332","0.295405613386304"
"Very important","1995","secondary school degree","East Germany","468","0.275853790762837","0.254563959422274","0.2971436221034"
"Very important","1995","college entrance qualification","West Germany","352","0.25509915864572","0.231600876777877","0.278597440513562"
"Very important","1995","college entrance qualification","East Germany","131","0.239464071402594","0.202280347521007","0.27664779528418"
"Very important","1995","Other degree","West Germany","151","0.3777054411394","0.330430387431048","0.424980494847752"
"Very important","1995","Other degree","East Germany","10","","",""
"Very important","1995","no degree/no degree yet","West Germany","76","0.296969088982109","0.239281497993174","0.354656679971045"
"Very important","1995","no degree/no degree yet","East Germany","29","","",""
"Important","1995","lower secondary degree","West Germany","2425","0.662556264096653","0.647287624371533","0.677824903821773"
"Important","1995","lower secondary degree","East Germany","851","0.640281274206425","0.614263075827902","0.666299472584947"
"Important","1995","secondary school degree","West Germany","1106","0.667022142932358","0.644960648109932","0.689083637754784"
"Important","1995","secondary school degree","East Germany","1093","0.647421599934987","0.624663235078186","0.670179964791788"
"Important","1995","college entrance qualification","West Germany","865","0.644698396214328","0.618899017819314","0.670497774609342"
"Important","1995","college entrance qualification","East Germany","349","0.71128117758705","0.671796277847821","0.750766077326279"
"Important","1995","Other degree","West Germany","223","0.522909197394051","0.474204475154414","0.571613919633687"
"Important","1995","Other degree","East Germany","18","","",""
"Important","1995","no degree/no degree yet","West Germany","137","0.586010645189696","0.523825463244929","0.648195827134463"
"Important","1995","no degree/no degree yet","East Germany","63","0.650172086198135","0.555749380018979","0.744594792377291"
"Less important","1995","lower secondary degree","West Germany","326","0.0950748231100302","0.0856031352162229","0.104546511003838"
"Less important","1995","lower secondary degree","East Germany","139","0.112448161738794","0.0953210811508283","0.129575242326759"
"Less important","1995","secondary school degree","West Germany","101","0.0559398798510109","0.0451822220913097","0.0666975376107121"
"Less important","1995","secondary school degree","East Germany","121","0.066441421253424","0.0545780026186467","0.0783048398882013"
"Less important","1995","college entrance qualification","West Germany","100","0.0942015164856569","0.0784552678331423","0.109947765138171"
"Less important","1995","college entrance qualification","East Germany","24","","",""
"Less important","1995","Other degree","West Germany","23","","",""
"Less important","1995","Other degree","East Germany","4","","",""
"Less important","1995","no degree/no degree yet","West Germany","23","","",""
"Less important","1995","no degree/no degree yet","East Germany","6","","",""
"Quite unimportant","1995","lower secondary degree","West Germany","34","0.0139009210352216","0.0101202373342632","0.01768160473618"
"Quite unimportant","1995","lower secondary degree","East Germany","17","","",""
"Quite unimportant","1995","secondary school degree","West Germany","5","","",""
"Quite unimportant","1995","secondary school degree","East Germany","11","","",""
"Quite unimportant","1995","college entrance qualification","West Germany","5","","",""
"Quite unimportant","1995","college entrance qualification","East Germany","2","","",""
"Quite unimportant","1995","Other degree","West Germany","7","","",""
"Quite unimportant","1995","Other degree","East Germany","1","","",""
"Quite unimportant","1995","no degree/no degree yet","West Germany","5","","",""
"Quite unimportant","1995","no degree/no degree yet","East Germany","","","",""
"Very important","1996","lower secondary degree","West Germany","","","",""
"Very important","1996","lower secondary degree","East Germany","","","",""
"Very important","1996","secondary school degree","West Germany","","","",""
"Very important","1996","secondary school degree","East Germany","","","",""
"Very important","1996","college entrance qualification","West Germany","","","",""
"Very important","1996","college entrance qualification","East Germany","","","",""
"Very important","1996","Other degree","West Germany","","","",""
"Very important","1996","Other degree","East Germany","","","",""
"Very important","1996","no degree/no degree yet","West Germany","","","",""
"Very important","1996","no degree/no degree yet","East Germany","","","",""
"Important","1996","lower secondary degree","West Germany","","","",""
"Important","1996","lower secondary degree","East Germany","","","",""
"Important","1996","secondary school degree","West Germany","","","",""
"Important","1996","secondary school degree","East Germany","","","",""
"Important","1996","college entrance qualification","West Germany","","","",""
"Important","1996","college entrance qualification","East Germany","","","",""
"Important","1996","Other degree","West Germany","","","",""
"Important","1996","Other degree","East Germany","","","",""
"Important","1996","no degree/no degree yet","West Germany","","","",""
"Important","1996","no degree/no degree yet","East Germany","","","",""
"Less important","1996","lower secondary degree","West Germany","","","",""
"Less important","1996","lower secondary degree","East Germany","","","",""
"Less important","1996","secondary school degree","West Germany","","","",""
"Less important","1996","secondary school degree","East Germany","","","",""
"Less important","1996","college entrance qualification","West Germany","","","",""
"Less important","1996","college entrance qualification","East Germany","","","",""
"Less important","1996","Other degree","West Germany","","","",""
"Less important","1996","Other degree","East Germany","","","",""
"Less important","1996","no degree/no degree yet","West Germany","","","",""
"Less important","1996","no degree/no degree yet","East Germany","","","",""
"Quite unimportant","1996","lower secondary degree","West Germany","","","",""
"Quite unimportant","1996","lower secondary degree","East Germany","","","",""
"Quite unimportant","1996","secondary school degree","West Germany","","","",""
"Quite unimportant","1996","secondary school degree","East Germany","","","",""
"Quite unimportant","1996","college entrance qualification","West Germany","","","",""
"Quite unimportant","1996","college entrance qualification","East Germany","","","",""
"Quite unimportant","1996","Other degree","West Germany","","","",""
"Quite unimportant","1996","Other degree","East Germany","","","",""
"Quite unimportant","1996","no degree/no degree yet","West Germany","","","",""
"Quite unimportant","1996","no degree/no degree yet","East Germany","","","",""
"Very important","1997","lower secondary degree","West Germany","","","",""
"Very important","1997","lower secondary degree","East Germany","","","",""
"Very important","1997","secondary school degree","West Germany","","","",""
"Very important","1997","secondary school degree","East Germany","","","",""
"Very important","1997","college entrance qualification","West Germany","","","",""
"Very important","1997","college entrance qualification","East Germany","","","",""
"Very important","1997","Other degree","West Germany","","","",""
"Very important","1997","Other degree","East Germany","","","",""
"Very important","1997","no degree/no degree yet","West Germany","","","",""
"Very important","1997","no degree/no degree yet","East Germany","","","",""
"Important","1997","lower secondary degree","West Germany","","","",""
"Important","1997","lower secondary degree","East Germany","","","",""
"Important","1997","secondary school degree","West Germany","","","",""
"Important","1997","secondary school degree","East Germany","","","",""
"Important","1997","college entrance qualification","West Germany","","","",""
"Important","1997","college entrance qualification","East Germany","","","",""
"Important","1997","Other degree","West Germany","","","",""
"Important","1997","Other degree","East Germany","","","",""
"Important","1997","no degree/no degree yet","West Germany","","","",""
"Important","1997","no degree/no degree yet","East Germany","","","",""
"Less important","1997","lower secondary degree","West Germany","","","",""
"Less important","1997","lower secondary degree","East Germany","","","",""
"Less important","1997","secondary school degree","West Germany","","","",""
"Less important","1997","secondary school degree","East Germany","","","",""
"Less important","1997","college entrance qualification","West Germany","","","",""
"Less important","1997","college entrance qualification","East Germany","","","",""
"Less important","1997","Other degree","West Germany","","","",""
"Less important","1997","Other degree","East Germany","","","",""
"Less important","1997","no degree/no degree yet","West Germany","","","",""
"Less important","1997","no degree/no degree yet","East Germany","","","",""
"Quite unimportant","1997","lower secondary degree","West Germany","","","",""
"Quite unimportant","1997","lower secondary degree","East Germany","","","",""
"Quite unimportant","1997","secondary school degree","West Germany","","","",""
"Quite unimportant","1997","secondary school degree","East Germany","","","",""
"Quite unimportant","1997","college entrance qualification","West Germany","","","",""
"Quite unimportant","1997","college entrance qualification","East Germany","","","",""
"Quite unimportant","1997","Other degree","West Germany","","","",""
"Quite unimportant","1997","Other degree","East Germany","","","",""
"Quite unimportant","1997","no degree/no degree yet","West Germany","","","",""
"Quite unimportant","1997","no degree/no degree yet","East Germany","","","",""
"Very important","1998","lower secondary degree","West Germany","","","",""
"Very important","1998","lower secondary degree","East Germany","","","",""
"Very important","1998","secondary school degree","West Germany","","","",""
"Very important","1998","secondary school degree","East Germany","","","",""
"Very important","1998","college entrance qualification","West Germany","","","",""
"Very important","1998","college entrance qualification","East Germany","","","",""
"Very important","1998","Other degree","West Germany","","","",""
"Very important","1998","Other degree","East Germany","","","",""
"Very important","1998","no degree/no degree yet","West Germany","","","",""
"Very important","1998","no degree/no degree yet","East Germany","","","",""
"Important","1998","lower secondary degree","West Germany","","","",""
"Important","1998","lower secondary degree","East Germany","","","",""
"Important","1998","secondary school degree","West Germany","","","",""
"Important","1998","secondary school degree","East Germany","","","",""
"Important","1998","college entrance qualification","West Germany","","","",""
"Important","1998","college entrance qualification","East Germany","","","",""
"Important","1998","Other degree","West Germany","","","",""
"Important","1998","Other degree","East Germany","","","",""
"Important","1998","no degree/no degree yet","West Germany","","","",""
"Important","1998","no degree/no degree yet","East Germany","","","",""
"Less important","1998","lower secondary degree","West Germany","","","",""
"Less important","1998","lower secondary degree","East Germany","","","",""
"Less important","1998","secondary school degree","West Germany","","","",""
"Less important","1998","secondary school degree","East Germany","","","",""
"Less important","1998","college entrance qualification","West Germany","","","",""
"Less important","1998","college entrance qualification","East Germany","","","",""
"Less important","1998","Other degree","West Germany","","","",""
"Less important","1998","Other degree","East Germany","","","",""
"Less important","1998","no degree/no degree yet","West Germany","","","",""
"Less important","1998","no degree/no degree yet","East Germany","","","",""
"Quite unimportant","1998","lower secondary degree","West Germany","","","",""
"Quite unimportant","1998","lower secondary degree","East Germany","","","",""
"Quite unimportant","1998","secondary school degree","West Germany","","","",""
"Quite unimportant","1998","secondary school degree","East Germany","","","",""
"Quite unimportant","1998","college entrance qualification","West Germany","","","",""
"Quite unimportant","1998","college entrance qualification","East Germany","","","",""
"Quite unimportant","1998","Other degree","West Germany","","","",""
"Quite unimportant","1998","Other degree","East Germany","","","",""
"Quite unimportant","1998","no degree/no degree yet","West Germany","","","",""
"Quite unimportant","1998","no degree/no degree yet","East Germany","","","",""
"Very important","1999","lower secondary degree","West Germany","","","",""
"Very important","1999","lower secondary degree","East Germany","","","",""
"Very important","1999","secondary school degree","West Germany","","","",""
"Very important","1999","secondary school degree","East Germany","","","",""
"Very important","1999","college entrance qualification","West Germany","","","",""
"Very important","1999","college entrance qualification","East Germany","","","",""
"Very important","1999","Other degree","West Germany","","","",""
"Very important","1999","Other degree","East Germany","","","",""
"Very important","1999","no degree/no degree yet","West Germany","","","",""
"Very important","1999","no degree/no degree yet","East Germany","","","",""
"Important","1999","lower secondary degree","West Germany","","","",""
"Important","1999","lower secondary degree","East Germany","","","",""
"Important","1999","secondary school degree","West Germany","","","",""
"Important","1999","secondary school degree","East Germany","","","",""
"Important","1999","college entrance qualification","West Germany","","","",""
"Important","1999","college entrance qualification","East Germany","","","",""
"Important","1999","Other degree","West Germany","","","",""
"Important","1999","Other degree","East Germany","","","",""
"Important","1999","no degree/no degree yet","West Germany","","","",""
"Important","1999","no degree/no degree yet","East Germany","","","",""
"Less important","1999","lower secondary degree","West Germany","","","",""
"Less important","1999","lower secondary degree","East Germany","","","",""
"Less important","1999","secondary school degree","West Germany","","","",""
"Less important","1999","secondary school degree","East Germany","","","",""
"Less important","1999","college entrance qualification","West Germany","","","",""
"Less important","1999","college entrance qualification","East Germany","","","",""
"Less important","1999","Other degree","West Germany","","","",""
"Less important","1999","Other degree","East Germany","","","",""
"Less important","1999","no degree/no degree yet","West Germany","","","",""
"Less important","1999","no degree/no degree yet","East Germany","","","",""
"Quite unimportant","1999","lower secondary degree","West Germany","","","",""
"Quite unimportant","1999","lower secondary degree","East Germany","","","",""
"Quite unimportant","1999","secondary school degree","West Germany","","","",""
"Quite unimportant","1999","secondary school degree","East Germany","","","",""
"Quite unimportant","1999","college entrance qualification","West Germany","","","",""
"Quite unimportant","1999","college entrance qualification","East Germany","","","",""
"Quite unimportant","1999","Other degree","West Germany","","","",""
"Quite unimportant","1999","Other degree","East Germany","","","",""
"Quite unimportant","1999","no degree/no degree yet","West Germany","","","",""
"Quite unimportant","1999","no degree/no degree yet","East Germany","","","",""
"Very important","2000","lower secondary degree","West Germany","","","",""
"Very important","2000","lower secondary degree","East Germany","","","",""
"Very important","2000","secondary school degree","West Germany","","","",""
"Very important","2000","secondary school degree","East Germany","","","",""
"Very important","2000","college entrance qualification","West Germany","","","",""
"Very important","2000","college entrance qualification","East Germany","","","",""
"Very important","2000","Other degree","West Germany","","","",""
"Very important","2000","Other degree","East Germany","","","",""
"Very important","2000","no degree/no degree yet","West Germany","","","",""
"Very important","2000","no degree/no degree yet","East Germany","","","",""
"Important","2000","lower secondary degree","West Germany","","","",""
"Important","2000","lower secondary degree","East Germany","","","",""
"Important","2000","secondary school degree","West Germany","","","",""
"Important","2000","secondary school degree","East Germany","","","",""
"Important","2000","college entrance qualification","West Germany","","","",""
"Important","2000","college entrance qualification","East Germany","","","",""
"Important","2000","Other degree","West Germany","","","",""
"Important","2000","Other degree","East Germany","","","",""
"Important","2000","no degree/no degree yet","West Germany","","","",""
"Important","2000","no degree/no degree yet","East Germany","","","",""
"Less important","2000","lower secondary degree","West Germany","","","",""
"Less important","2000","lower secondary degree","East Germany","","","",""
"Less important","2000","secondary school degree","West Germany","","","",""
"Less important","2000","secondary school degree","East Germany","","","",""
"Less important","2000","college entrance qualification","West Germany","","","",""
"Less important","2000","college entrance qualification","East Germany","","","",""
"Less important","2000","Other degree","West Germany","","","",""
"Less important","2000","Other degree","East Germany","","","",""
"Less important","2000","no degree/no degree yet","West Germany","","","",""
"Less important","2000","no degree/no degree yet","East Germany","","","",""
"Quite unimportant","2000","lower secondary degree","West Germany","","","",""
"Quite unimportant","2000","lower secondary degree","East Germany","","","",""
"Quite unimportant","2000","secondary school degree","West Germany","","","",""
"Quite unimportant","2000","secondary school degree","East Germany","","","",""
"Quite unimportant","2000","college entrance qualification","West Germany","","","",""
"Quite unimportant","2000","college entrance qualification","East Germany","","","",""
"Quite unimportant","2000","Other degree","West Germany","","","",""
"Quite unimportant","2000","Other degree","East Germany","","","",""
