"plh0105","year","age_gr","migback","n","percent","lower_confidence","upper_confidence","value"
"Important","1990","16-34 y.","no migration background","1632","0.667172123980762","0.648569747819926","0.685774500141598","2"
"Important","1990","16-34 y.","direct migration background","75","0.660791582387436","0.577795298792126","0.743787865982746","2"
"Important","1990","16-34 y.","indirect migration background","17","","","","2"
"Important","1990","35-65 y.","indirect migration background","10","","","","2"
"Important","1990","66 and older","direct migration background","36","0.596955647255158","0.475833023757516","0.718078270752801","2"
"Important","1990","35-65 y.","direct migration background","178","0.674095167180448","0.616679010883348","0.731511323477547","2"
"Important","1990","35-65 y.","no migration background","2233","0.690201048081193","0.674202115372341","0.706199980790045","2"
"Important","1990","66 and older","no migration background","616","0.625686993164815","0.59521630762792","0.65615767870171","2"
"Important","1990","66 and older","indirect migration background","5","","","","2"
"Less important","1990","16-34 y.","direct migration background","17","","","","3"
"Less important","1990","35-65 y.","direct migration background","15","","","","3"
"Less important","1990","16-34 y.","no migration background","244","0.104164784702075","0.0921057052992884","0.116223864104861","3"
"Less important","1990","35-65 y.","no migration background","309","0.101723110099549","0.0912643991423863","0.112181821056712","3"
"Less important","1990","16-34 y.","indirect migration background","4","","","","3"
"Less important","1990","66 and older","direct migration background","7","","","","3"
"Less important","1990","66 and older","indirect migration background","","","","","3"
"Less important","1990","35-65 y.","indirect migration background","1","","","","3"
"Less important","1990","66 and older","no migration background","105","0.116522957911847","0.0963211802495779","0.136724735574116","3"
"Quite unimportant","1990","16-34 y.","direct migration background","","","","","4"
"Quite unimportant","1990","16-34 y.","indirect migration background","","","","","4"
"Quite unimportant","1990","35-65 y.","no migration background","17","","","","4"
"Quite unimportant","1990","35-65 y.","direct migration background","1","","","","4"
"Quite unimportant","1990","66 and older","direct migration background","1","","","","4"
"Quite unimportant","1990","16-34 y.","no migration background","18","","","","4"
"Quite unimportant","1990","35-65 y.","indirect migration background","1","","","","4"
"Quite unimportant","1990","66 and older","indirect migration background","","","","","4"
"Quite unimportant","1990","66 and older","no migration background","24","","","","4"
"Very important","1990","16-34 y.","no migration background","571","0.22245210273981","0.206034056953674","0.238870148525946","1"
"Very important","1990","16-34 y.","direct migration background","33","0.199272109918151","0.129246190137039","0.269298029699263","1"
"Very important","1990","16-34 y.","indirect migration background","10","","","","1"
"Very important","1990","35-65 y.","no migration background","650","0.201435186821621","0.187558493659722","0.21531187998352","1"
"Very important","1990","35-65 y.","direct migration background","62","0.252798066526575","0.199558565577607","0.306037567475542","1"
"Very important","1990","35-65 y.","indirect migration background","6","","","","1"
"Very important","1990","66 and older","no migration background","224","0.227483503763855","0.201088906614934","0.253878100912776","1"
"Very important","1990","66 and older","direct migration background","19","","","","1"
"Very important","1990","66 and older","indirect migration background","","","","","1"
"Important","1991","66 and older","direct migration background","","","","","2"
"Important","1991","16-34 y.","no migration background","","","","","2"
"Important","1991","16-34 y.","direct migration background","","","","","2"
"Important","1991","16-34 y.","indirect migration background","","","","","2"
"Important","1991","35-65 y.","no migration background","","","","","2"
"Important","1991","35-65 y.","direct migration background","","","","","2"
"Important","1991","35-65 y.","indirect migration background","","","","","2"
"Important","1991","66 and older","no migration background","","","","","2"
"Important","1991","66 and older","indirect migration background","","","","","2"
"Less important","1991","16-34 y.","direct migration background","","","","","3"
"Less important","1991","16-34 y.","no migration background","","","","","3"
"Less important","1991","35-65 y.","no migration background","","","","","3"
"Less important","1991","35-65 y.","direct migration background","","","","","3"
"Less important","1991","66 and older","direct migration background","","","","","3"
"Less important","1991","66 and older","indirect migration background","","","","","3"
"Less important","1991","16-34 y.","indirect migration background","","","","","3"
"Less important","1991","35-65 y.","indirect migration background","","","","","3"
"Less important","1991","66 and older","no migration background","","","","","3"
"Quite unimportant","1991","16-34 y.","no migration background","","","","","4"
"Quite unimportant","1991","16-34 y.","indirect migration background","","","","","4"
"Quite unimportant","1991","16-34 y.","direct migration background","","","","","4"
"Quite unimportant","1991","35-65 y.","no migration background","","","","","4"
"Quite unimportant","1991","35-65 y.","direct migration background","","","","","4"
"Quite unimportant","1991","66 and older","direct migration background","","","","","4"
"Quite unimportant","1991","66 and older","indirect migration background","","","","","4"
"Quite unimportant","1991","35-65 y.","indirect migration background","","","","","4"
"Quite unimportant","1991","66 and older","no migration background","","","","","4"
"Very important","1991","16-34 y.","no migration background","","","","","1"
"Very important","1991","16-34 y.","direct migration background","","","","","1"
"Very important","1991","16-34 y.","indirect migration background","","","","","1"
"Very important","1991","35-65 y.","no migration background","","","","","1"
"Very important","1991","35-65 y.","direct migration background","","","","","1"
"Very important","1991","35-65 y.","indirect migration background","","","","","1"
"Very important","1991","66 and older","no migration background","","","","","1"
"Very important","1991","66 and older","direct migration background","","","","","1"
"Very important","1991","66 and older","indirect migration background","","","","","1"
"Important","1992","16-34 y.","no migration background","2342","0.625413757255016","0.609938804569576","0.640888709940456","2"
"Important","1992","66 and older","direct migration background","55","0.505786396608924","0.409232368071168","0.60234042514668","2"
"Important","1992","16-34 y.","direct migration background","82","0.689384904100448","0.608904825024073","0.769864983176823","2"
"Important","1992","16-34 y.","indirect migration background","27","","","","2"
"Important","1992","35-65 y.","no migration background","3533","0.664027960498649","0.65127447939614","0.676781441601159","2"
"Important","1992","35-65 y.","direct migration background","230","0.648170374110529","0.598069400077843","0.698271348143215","2"
"Important","1992","35-65 y.","indirect migration background","16","","","","2"
"Important","1992","66 and older","no migration background","856","0.64778956821932","0.622031412486495","0.673547723952145","2"
"Important","1992","66 and older","indirect migration background","1","","","","2"
"Less important","1992","16-34 y.","no migration background","335","0.0877069673092194","0.0786631052556683","0.0967508293627705","3"
"Less important","1992","16-34 y.","direct migration background","13","","","","3"
"Less important","1992","16-34 y.","indirect migration background","13","","","","3"
"Less important","1992","35-65 y.","no migration background","540","0.109151743400594","0.100731954611671","0.117571532189517","3"
"Less important","1992","35-65 y.","direct migration background","31","0.084565779496873","0.0553749606841882","0.113756598309558","3"
"Less important","1992","66 and older","direct migration background","8","","","","3"
"Less important","1992","66 and older","indirect migration background","1","","","","3"
"Less important","1992","35-65 y.","indirect migration background","1","","","","3"
"Less important","1992","66 and older","no migration background","172","0.147782491977592","0.12864507141228","0.166919912542905","3"
"Quite unimportant","1992","16-34 y.","no migration background","16","","","","4"
"Quite unimportant","1992","16-34 y.","direct migration background","1","","","","4"
"Quite unimportant","1992","16-34 y.","indirect migration background","","","","","4"
"Quite unimportant","1992","35-65 y.","no migration background","36","0.00705123678614996","0.00479190474823364","0.00931056882406628","4"
"Quite unimportant","1992","35-65 y.","direct migration background","1","","","","4"
"Quite unimportant","1992","35-65 y.","indirect migration background","","","","","4"
"Quite unimportant","1992","66 and older","direct migration background","5","","","","4"
"Quite unimportant","1992","66 and older","indirect migration background","","","","","4"
"Quite unimportant","1992","66 and older","no migration background","38","0.0340397545405024","0.0242613158152416","0.0438181932657633","4"
"Very important","1992","16-34 y.","no migration background","1065","0.28290623835076","0.268505693059419","0.2973067836421","1"
"Very important","1992","16-34 y.","direct migration background","31","0.200828395839554","0.131153101454399","0.270503690224709","1"
"Very important","1992","16-34 y.","indirect migration background","17","","","","1"
"Very important","1992","35-65 y.","no migration background","1160","0.219769059314607","0.208588105573592","0.230950013055621","1"
"Very important","1992","35-65 y.","direct migration background","87","0.263376590461501","0.217165446319506","0.309587734603497","1"
"Very important","1992","35-65 y.","indirect migration background","3","","","","1"
"Very important","1992","66 and older","no migration background","255","0.170388185262585","0.150113511017063","0.190662859508107","1"
"Very important","1992","66 and older","direct migration background","35","0.342484403249344","0.250840641531162","0.434128164967527","1"
"Very important","1992","66 and older","indirect migration background","2","","","","1"
"Important","1993","66 and older","direct migration background","","","","","2"
"Important","1993","66 and older","indirect migration background","","","","","2"
"Important","1993","16-34 y.","no migration background","","","","","2"
"Important","1993","16-34 y.","direct migration background","","","","","2"
"Important","1993","16-34 y.","indirect migration background","","","","","2"
"Important","1993","35-65 y.","no migration background","","","","","2"
"Important","1993","35-65 y.","direct migration background","","","","","2"
"Important","1993","35-65 y.","indirect migration background","","","","","2"
"Important","1993","66 and older","no migration background","","","","","2"
"Less important","1993","16-34 y.","direct migration background","","","","","3"
"Less important","1993","35-65 y.","direct migration background","","","","","3"
"Less important","1993","16-34 y.","no migration background","","","","","3"
"Less important","1993","35-65 y.","no migration background","","","","","3"
"Less important","1993","66 and older","direct migration background","","","","","3"
"Less important","1993","66 and older","indirect migration background","","","","","3"
"Less important","1993","16-34 y.","indirect migration background","","","","","3"
"Less important","1993","35-65 y.","indirect migration background","","","","","3"
"Less important","1993","66 and older","no migration background","","","","","3"
"Quite unimportant","1993","16-34 y.","direct migration background","","","","","4"
"Quite unimportant","1993","16-34 y.","indirect migration background","","","","","4"
"Quite unimportant","1993","35-65 y.","direct migration background","","","","","4"
"Quite unimportant","1993","35-65 y.","no migration background","","","","","4"
"Quite unimportant","1993","66 and older","direct migration background","","","","","4"
"Quite unimportant","1993","16-34 y.","no migration background","","","","","4"
"Quite unimportant","1993","66 and older","indirect migration background","","","","","4"
"Quite unimportant","1993","35-65 y.","indirect migration background","","","","","4"
"Quite unimportant","1993","66 and older","no migration background","","","","","4"
"Very important","1993","16-34 y.","no migration background","","","","","1"
"Very important","1993","16-34 y.","direct migration background","","","","","1"
"Very important","1993","16-34 y.","indirect migration background","","","","","1"
"Very important","1993","35-65 y.","no migration background","","","","","1"
"Very important","1993","35-65 y.","direct migration background","","","","","1"
"Very important","1993","35-65 y.","indirect migration background","","","","","1"
"Very important","1993","66 and older","no migration background","","","","","1"
"Very important","1993","66 and older","direct migration background","","","","","1"
"Very important","1993","66 and older","indirect migration background","","","","","1"
"Important","1994","16-34 y.","no migration background","","","","","2"
"Important","1994","35-65 y.","no migration background","","","","","2"
"Important","1994","66 and older","direct migration background","","","","","2"
"Important","1994","66 and older","indirect migration background","","","","","2"
"Important","1994","16-34 y.","direct migration background","","","","","2"
"Important","1994","16-34 y.","indirect migration background","","","","","2"
"Important","1994","35-65 y.","direct migration background","","","","","2"
"Important","1994","35-65 y.","indirect migration background","","","","","2"
"Important","1994","66 and older","no migration background","","","","","2"
"Less important","1994","16-34 y.","direct migration background","","","","","3"
"Less important","1994","16-34 y.","no migration background","","","","","3"
"Less important","1994","35-65 y.","no migration background","","","","","3"
"Less important","1994","35-65 y.","direct migration background","","","","","3"
"Less important","1994","66 and older","direct migration background","","","","","3"
"Less important","1994","66 and older","indirect migration background","","","","","3"
"Less important","1994","16-34 y.","indirect migration background","","","","","3"
"Less important","1994","35-65 y.","indirect migration background","","","","","3"
"Less important","1994","66 and older","no migration background","","","","","3"
"Quite unimportant","1994","16-34 y.","indirect migration background","","","","","4"
"Quite unimportant","1994","16-34 y.","no migration background","","","","","4"
"Quite unimportant","1994","16-34 y.","direct migration background","","","","","4"
"Quite unimportant","1994","35-65 y.","no migration background","","","","","4"
"Quite unimportant","1994","35-65 y.","direct migration background","","","","","4"
"Quite unimportant","1994","66 and older","direct migration background","","","","","4"
"Quite unimportant","1994","66 and older","indirect migration background","","","","","4"
"Quite unimportant","1994","35-65 y.","indirect migration background","","","","","4"
"Quite unimportant","1994","66 and older","no migration background","","","","","4"
"Very important","1994","16-34 y.","no migration background","","","","","1"
"Very important","1994","16-34 y.","direct migration background","","","","","1"
"Very important","1994","16-34 y.","indirect migration background","","","","","1"
"Very important","1994","35-65 y.","no migration background","","","","","1"
"Very important","1994","35-65 y.","direct migration background","","","","","1"
"Very important","1994","35-65 y.","indirect migration background","","","","","1"
"Very important","1994","66 and older","no migration background","","","","","1"
"Very important","1994","66 and older","direct migration background","","","","","1"
"Very important","1994","66 and older","indirect migration background","","","","","1"
"Important","1995","16-34 y.","no migration background","2162","0.632115386461075","0.616150785312017","0.648079987610134","2"
"Important","1995","35-65 y.","no migration background","3525","0.695863368814611","0.683290447950744","0.708436289678479","2"
"Important","1995","66 and older","direct migration background","104","0.619604780275925","0.544143453973846","0.695066106578005","2"
"Important","1995","66 and older","indirect migration background","4","","","","2"
"Important","1995","16-34 y.","direct migration background","202","0.538424899952596","0.487697232812796","0.589152567092396","2"
"Important","1995","16-34 y.","indirect migration background","59","0.462156240698328","0.371034575280966","0.553277906115689","2"
"Important","1995","35-65 y.","direct migration background","378","0.584381763505026","0.545495059535744","0.623268467474309","2"
"Important","1995","35-65 y.","indirect migration background","14","","","","2"
"Important","1995","66 and older","no migration background","799","0.609639391790968","0.5832627250658","0.636016058516137","2"
"Less important","1995","16-34 y.","no migration background","238","0.0703484812226703","0.0618822225341707","0.0788147399111698","3"
"Less important","1995","16-34 y.","direct migration background","21","","","","3"
"Less important","1995","35-65 y.","no migration background","420","0.0824516501541055","0.0749344868671739","0.0899688134410372","3"
"Less important","1995","35-65 y.","direct migration background","34","0.0780346177510657","0.0568701929458956","0.0991990425562359","3"
"Less important","1995","66 and older","direct migration background","12","","","","3"
"Less important","1995","66 and older","indirect migration background","","","","","3"
"Less important","1995","16-34 y.","indirect migration background","14","","","","3"
"Less important","1995","35-65 y.","indirect migration background","1","","","","3"
"Less important","1995","66 and older","no migration background","143","0.121744764967612","0.104064615598188","0.139424914337037","3"
"Quite unimportant","1995","16-34 y.","no migration background","12","","","","4"
"Quite unimportant","1995","16-34 y.","direct migration background","3","","","","4"
"Quite unimportant","1995","16-34 y.","indirect migration background","1","","","","4"
"Quite unimportant","1995","35-65 y.","no migration background","30","0.00633563770614781","0.00416716054041482","0.00850411487188081","4"
"Quite unimportant","1995","35-65 y.","direct migration background","13","","","","4"
"Quite unimportant","1995","35-65 y.","indirect migration background","","","","","4"
"Quite unimportant","1995","66 and older","direct migration background","4","","","","4"
"Quite unimportant","1995","66 and older","indirect migration background","","","","","4"
"Quite unimportant","1995","66 and older","no migration background","27","","","","4"
"Very important","1995","16-34 y.","no migration background","1093","0.293945214104038","0.27886329950608","0.309027128701995","1"
"Very important","1995","16-34 y.","direct migration background","145","0.382264074786715","0.332816578312188","0.431711571261242","1"
"Very important","1995","16-34 y.","indirect migration background","41","0.389541956255197","0.300416000189638","0.478667912320757","1"
"Very important","1995","35-65 y.","no migration background","1168","0.215349343325135","0.204114946088218","0.226583740562052","1"
"Very important","1995","35-65 y.","direct migration background","192","0.304627206889628","0.268311148929143","0.340943264850113","1"
"Very important","1995","35-65 y.","indirect migration background","6","","","","1"
"Very important","1995","66 and older","no migration background","345","0.242661028379623","0.219481981273194","0.265840075486051","1"
"Very important","1995","66 and older","direct migration background","39","0.262308786169953","0.193934429489234","0.330683142850672","1"
"Very important","1995","66 and older","indirect migration background","1","","","","1"
"Important","1996","16-34 y.","no migration background","","","","","2"
"Important","1996","16-34 y.","direct migration background","","","","","2"
"Important","1996","16-34 y.","indirect migration background","","","","","2"
"Important","1996","35-65 y.","no migration background","","","","","2"
"Important","1996","66 and older","direct migration background","","","","","2"
"Important","1996","66 and older","indirect migration background","","","","","2"
"Important","1996","35-65 y.","direct migration background","","","","","2"
"Important","1996","35-65 y.","indirect migration background","","","","","2"
"Important","1996","66 and older","no migration background","","","","","2"
"Less important","1996","16-34 y.","no migration background","","","","","3"
"Less important","1996","16-34 y.","direct migration background","","","","","3"
"Less important","1996","16-34 y.","indirect migration background","","","","","3"
