"plh0105","year","age_gr","e11102","n","percent","lower_confidence","upper_confidence","value"
"Important","1990","16-34 y.","Not Employed","361","0.622930750950034","0.583454195380951","0.662407306519117","2"
"Important","1990","16-34 y.","Employed","1363","0.678645119496068","0.658390036024254","0.698900202967881","2"
"Important","1990","35-65 y.","Employed","1720","0.694535777390962","0.676259797796146","0.712811756985778","2"
"Important","1990","35-65 y.","Not Employed","701","0.67528990320511","0.646871546478322","0.703708259931898","2"
"Important","1990","66 and older","Not Employed","630","0.626780096551388","0.596712764388688","0.656847428714089","2"
"Important","1990","66 and older","Employed","27","","","","2"
"Less important","1990","35-65 y.","Employed","262","0.11612678311839","0.103414769112069","0.128838797124712","3"
"Less important","1990","16-34 y.","Employed","200","0.102082856739454","0.0889513439398227","0.115214369539086","3"
"Less important","1990","16-34 y.","Not Employed","65","0.121388577259871","0.094787688785197","0.147989465734544","3"
"Less important","1990","35-65 y.","Not Employed","63","0.0609080467640108","0.0463937054131617","0.0754223881148598","3"
"Less important","1990","66 and older","Not Employed","106","0.114637806546506","0.0948326025912871","0.134443010501724","3"
"Less important","1990","66 and older","Employed","6","","","","3"
"Quite unimportant","1990","16-34 y.","Not Employed","5","","","","4"
"Quite unimportant","1990","16-34 y.","Employed","13","","","","4"
"Quite unimportant","1990","35-65 y.","Not Employed","6","","","","4"
"Quite unimportant","1990","35-65 y.","Employed","13","","","","4"
"Quite unimportant","1990","66 and older","Not Employed","25","","","","4"
"Quite unimportant","1990","66 and older","Employed","","","","","4"
"Very important","1990","16-34 y.","Not Employed","148","0.249824453489052","0.21456238912324","0.285086517854863","1"
"Very important","1990","16-34 y.","Employed","466","0.21338814003559","0.195618214570673","0.231158065500508","1"
"Very important","1990","35-65 y.","Not Employed","273","0.257879964407064","0.231330741370266","0.284429187443863","1"
"Very important","1990","35-65 y.","Employed","445","0.182720978442356","0.167387786947185","0.198054169937527","1"
"Very important","1990","66 and older","Not Employed","233","0.228524830531625","0.202422302377962","0.254627358685288","1"
"Very important","1990","66 and older","Employed","10","","","","1"
"Important","1991","16-34 y.","Employed","","","","","2"
"Important","1991","16-34 y.","Not Employed","","","","","2"
"Important","1991","35-65 y.","Not Employed","","","","","2"
"Important","1991","35-65 y.","Employed","","","","","2"
"Important","1991","66 and older","Not Employed","","","","","2"
"Important","1991","66 and older","Employed","","","","","2"
"Less important","1991","16-34 y.","Not Employed","","","","","3"
"Less important","1991","16-34 y.","Employed","","","","","3"
"Less important","1991","35-65 y.","Not Employed","","","","","3"
"Less important","1991","35-65 y.","Employed","","","","","3"
"Less important","1991","66 and older","Not Employed","","","","","3"
"Less important","1991","66 and older","Employed","","","","","3"
"Quite unimportant","1991","16-34 y.","Employed","","","","","4"
"Quite unimportant","1991","16-34 y.","Not Employed","","","","","4"
"Quite unimportant","1991","35-65 y.","Not Employed","","","","","4"
"Quite unimportant","1991","35-65 y.","Employed","","","","","4"
"Quite unimportant","1991","66 and older","Not Employed","","","","","4"
"Quite unimportant","1991","66 and older","Employed","","","","","4"
"Very important","1991","16-34 y.","Not Employed","","","","","1"
"Very important","1991","16-34 y.","Employed","","","","","1"
"Very important","1991","35-65 y.","Not Employed","","","","","1"
"Very important","1991","35-65 y.","Employed","","","","","1"
"Very important","1991","66 and older","Not Employed","","","","","1"
"Very important","1991","66 and older","Employed","","","","","1"
"Important","1992","16-34 y.","Employed","1964","0.630067783020701","0.613157095228591","0.646978470812811","2"
"Important","1992","16-34 y.","Not Employed","487","0.616074236635716","0.582602533124445","0.649545940146987","2"
"Important","1992","35-65 y.","Not Employed","864","0.645671021432659","0.620080400909924","0.671261641955395","2"
"Important","1992","35-65 y.","Employed","2915","0.669818253118575","0.655755479866611","0.683881026370539","2"
"Important","1992","66 and older","Not Employed","885","0.633111232496318","0.607801954852044","0.658420510140591","2"
"Important","1992","66 and older","Employed","27","","","","2"
"Less important","1992","16-34 y.","Not Employed","69","0.0771796725316368","0.0588122716074057","0.0955470734558679","3"
"Less important","1992","16-34 y.","Employed","292","0.0929491679365556","0.0827786019127983","0.103119733960313","3"
"Less important","1992","35-65 y.","Not Employed","119","0.0956754031078042","0.0799379606494036","0.111412845566205","3"
"Less important","1992","35-65 y.","Employed","453","0.111285306249078","0.101881232037282","0.120689380460873","3"
"Less important","1992","66 and older","Not Employed","178","0.146143782687572","0.127593305857135","0.164694259518009","3"
"Less important","1992","66 and older","Employed","3","","","","3"
"Quite unimportant","1992","16-34 y.","Not Employed","7","","","","4"
"Quite unimportant","1992","16-34 y.","Employed","10","","","","4"
"Quite unimportant","1992","35-65 y.","Not Employed","19","","","","4"
"Quite unimportant","1992","35-65 y.","Employed","18","","","","4"
"Quite unimportant","1992","66 and older","Not Employed","43","0.0363111707438499","0.026487787876577","0.0461345536111227","4"
"Quite unimportant","1992","66 and older","Employed","","","","","4"
"Very important","1992","16-34 y.","Not Employed","248","0.298136970106966","0.26665428510295","0.329619655110983","1"
"Very important","1992","16-34 y.","Employed","865","0.274014593822956","0.258391848635699","0.289637339010212","1"
"Very important","1992","35-65 y.","Not Employed","340","0.243875844005706","0.220900988844083","0.26685069916733","1"
"Very important","1992","35-65 y.","Employed","910","0.214993152675643","0.202708440340331","0.227277865010955","1"
"Very important","1992","66 and older","Not Employed","287","0.18443381407226","0.164067032197263","0.204800595947257","1"
"Very important","1992","66 and older","Employed","5","","","","1"
"Important","1993","16-34 y.","Not Employed","","","","","2"
"Important","1993","16-34 y.","Employed","","","","","2"
"Important","1993","35-65 y.","Not Employed","","","","","2"
"Important","1993","35-65 y.","Employed","","","","","2"
"Important","1993","66 and older","Not Employed","","","","","2"
"Important","1993","66 and older","Employed","","","","","2"
"Less important","1993","16-34 y.","Employed","","","","","3"
"Less important","1993","16-34 y.","Not Employed","","","","","3"
"Less important","1993","35-65 y.","Not Employed","","","","","3"
"Less important","1993","35-65 y.","Employed","","","","","3"
"Less important","1993","66 and older","Not Employed","","","","","3"
"Less important","1993","66 and older","Employed","","","","","3"
