"plh0105","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Important","1990","(Married) couple without C. ","general elemantary","313","0.710426253201381","0.668237596286611","0.752614910116152","2"
"Important","1990","Couple + C. GT 16 ","inadequately","13","","","","2"
"Important","1990","1-pers.-HH","general elemantary","150","0.563051615091342","0.502991436556819","0.623111793625864","2"
"Important","1990","Couple + C. GT 16 ","in school","32","0.61246686886773","0.480050358601934","0.744883379133526","2"
"Important","1990","1-pers.-HH","inadequately","3","","","","2"
"Important","1990","(Married) couple without C. ","middle vocational","794","0.692555587008657","0.665851544953243","0.71925962906407","2"
"Important","1990","Couple + C. LE 16 ","higher education","124","0.712217391148968","0.645895006160294","0.778539776137642","2"
"Important","1990","Couple + C. LE and GT 16","middle vocational","137","0.676014909331976","0.612106923460147","0.739922895203805","2"
"Important","1990","1-pers.-HH","in school","1","","","","2"
"Important","1990","1-pers.-HH","middle vocational","298","0.651129615745668","0.60684693928977","0.695412292201566","2"
"Important","1990","1-pers.-HH","vocational + Abi","19","","","","2"
"Important","1990","1-pers.-HH","higher vocational","32","0.579563903077965","0.447904502583012","0.711223303572918","2"
"Important","1990","1-pers.-HH","higher education","77","0.718784674996677","0.633597326895871","0.803972023097483","2"
"Important","1990","Couple + C. GT 16 ","general elemantary","268","0.705872958119254","0.660299369407047","0.75144654683146","2"
"Important","1990","Couple + C. GT 16 ","middle vocational","567","0.693126436047397","0.661769505119869","0.724483366974925","2"
"Important","1990","Couple + C. GT 16 ","vocational + Abi","27","","","","2"
"Important","1990","Couple + C. GT 16 ","higher vocational","52","0.644923395296754","0.538725506094962","0.751121284498545","2"
"Important","1990","(Married) couple without C. ","in school","","","","","2"
"Important","1990","(Married) couple without C. ","inadequately","4","","","","2"
"Important","1990","(Married) couple without C. ","vocational + Abi","47","0.73606293598539","0.628077354921719","0.844048517049061","2"
"Important","1990","(Married) couple without C. ","higher vocational","106","0.689199967410962","0.61586425291905","0.762535681902874","2"
"Important","1990","(Married) couple without C. ","higher education","127","0.676494363718812","0.610322937731596","0.742665789706029","2"
"Important","1990","Couple + C. LE 16 ","higher vocational","99","0.673241410372555","0.596634885459939","0.749847935285172","2"
"Important","1990","Couple + C. GT 16 ","higher education","70","0.650851512159402","0.558790547676261","0.742912476642542","2"
"Important","1990","Couple + C. LE and GT 16","in school","21","","","","2"
"Important","1990","Couple + C. LE and GT 16","inadequately","3","","","","2"
"Important","1990","Couple + C. LE and GT 16","general elemantary","77","0.624268409860196","0.537252403971989","0.711284415748403","2"
"Important","1990","Single parent ","in school","7","","","","2"
"Important","1990","Single parent ","inadequately","7","","","","2"
"Important","1990","Single parent ","general elemantary","79","0.67685986408745","0.590246698339201","0.7634730298357","2"
"Important","1990","Single parent ","middle vocational","115","0.616281764746144","0.546396197129516","0.686167332362771","2"
"Important","1990","Single parent ","vocational + Abi","8","","","","2"
"Important","1990","Single parent ","higher vocational","16","","","","2"
"Important","1990","Single parent ","higher education","16","","","","2"
"Important","1990","Couple + C. LE 16 ","in school","","","","","2"
"Important","1990","Couple + C. LE 16 ","inadequately","17","","","","2"
"Important","1990","Couple + C. LE 16 ","general elemantary","111","0.632048376731618","0.560393791142105","0.703702962321131","2"
"Important","1990","Couple + C. LE 16 ","middle vocational","611","0.700114272032907","0.670027776565753","0.730200767500061","2"
"Important","1990","Couple + C. LE 16 ","vocational + Abi","27","","","","2"
"Important","1990","Couple + C. LE and GT 16","vocational + Abi","3","","","","2"
"Important","1990","Couple + C. LE and GT 16","higher vocational","22","","","","2"
"Important","1990","Couple + C. LE and GT 16","higher education","20","","","","2"
"Less important","1990","1-pers.-HH","inadequately","","","","","3"
"Less important","1990","1-pers.-HH","general elemantary","34","0.137842796766628","0.0960998874924606","0.179585706040795","3"
"Less important","1990","(Married) couple without C. ","in school","","","","","3"
"Less important","1990","(Married) couple without C. ","inadequately","","","","","3"
"Less important","1990","1-pers.-HH","in school","","","","","3"
"Less important","1990","Single parent ","in school","1","","","","3"
"Less important","1990","Single parent ","inadequately","1","","","","3"
"Less important","1990","1-pers.-HH","middle vocational","61","0.148503453017377","0.115464383547819","0.181542522486934","3"
"Less important","1990","Single parent ","middle vocational","25","","","","3"
"Less important","1990","1-pers.-HH","higher vocational","4","","","","3"
"Less important","1990","Single parent ","higher vocational","2","","","","3"
"Less important","1990","Single parent ","higher education","2","","","","3"
"Less important","1990","Couple + C. LE 16 ","in school","","","","","3"
"Less important","1990","(Married) couple without C. ","general elemantary","26","","","","3"
"Less important","1990","(Married) couple without C. ","middle vocational","91","0.0854987541336022","0.0693165220314566","0.101680986235748","3"
"Less important","1990","(Married) couple without C. ","higher vocational","16","","","","3"
"Less important","1990","Couple + C. LE 16 ","higher vocational","15","","","","3"
"Less important","1990","Couple + C. LE 16 ","higher education","15","","","","3"
"Less important","1990","Couple + C. GT 16 ","in school","7","","","","3"
"Less important","1990","Couple + C. GT 16 ","general elemantary","30","0.0877298777325859","0.0594343390291612","0.116025416436011","3"
"Less important","1990","Couple + C. GT 16 ","vocational + Abi","6","","","","3"
"Less important","1990","Couple + C. GT 16 ","higher vocational","10","","","","3"
"Less important","1990","Couple + C. GT 16 ","higher education","16","","","","3"
"Less important","1990","Couple + C. LE 16 ","inadequately","1","","","","3"
"Less important","1990","Couple + C. LE and GT 16","inadequately","","","","","3"
"Less important","1990","Couple + C. LE 16 ","middle vocational","76","0.0866804453300198","0.0682055841386504","0.105155306521389","3"
"Less important","1990","Couple + C. LE and GT 16","middle vocational","17","","","","3"
"Less important","1990","Couple + C. LE and GT 16","vocational + Abi","","","","","3"
"Less important","1990","Couple + C. LE and GT 16","higher vocational","1","","","","3"
"Less important","1990","Couple + C. LE and GT 16","higher education","3","","","","3"
"Less important","1990","1-pers.-HH","vocational + Abi","5","","","","3"
"Less important","1990","1-pers.-HH","higher education","11","","","","3"
"Less important","1990","(Married) couple without C. ","vocational + Abi","4","","","","3"
"Less important","1990","(Married) couple without C. ","higher education","33","0.154815350659245","0.103649489578505","0.205981211739986","3"
"Less important","1990","Couple + C. LE 16 ","general elemantary","17","","","","3"
"Less important","1990","Couple + C. LE 16 ","vocational + Abi","","","","","3"
"Less important","1990","Couple + C. GT 16 ","inadequately","3","","","","3"
"Less important","1990","Couple + C. GT 16 ","middle vocational","87","0.103311608486614","0.0826176814038633","0.124005535569366","3"
"Less important","1990","Single parent ","general elemantary","10","","","","3"
"Less important","1990","Single parent ","vocational + Abi","","","","","3"
"Less important","1990","Couple + C. LE and GT 16","in school","6","","","","3"
"Less important","1990","Couple + C. LE and GT 16","general elemantary","14","","","","3"
"Quite unimportant","1990","Couple + C. GT 16 ","inadequately","1","","","","4"
"Quite unimportant","1990","(Married) couple without C. ","middle vocational","1","","","","4"
"Quite unimportant","1990","(Married) couple without C. ","vocational + Abi","","","","","4"
"Quite unimportant","1990","Couple + C. GT 16 ","general elemantary","2","","","","4"
"Quite unimportant","1990","1-pers.-HH","middle vocational","7","","","","4"
"Quite unimportant","1990","Couple + C. GT 16 ","in school","","","","","4"
"Quite unimportant","1990","(Married) couple without C. ","general elemantary","2","","","","4"
"Quite unimportant","1990","1-pers.-HH","inadequately","1","","","","4"
"Quite unimportant","1990","Couple + C. LE 16 ","higher education","3","","","","4"
"Quite unimportant","1990","Couple + C. GT 16 ","higher education","","","","","4"
"Quite unimportant","1990","Couple + C. LE and GT 16","middle vocational","1","","","","4"
"Quite unimportant","1990","Couple + C. LE and GT 16","vocational + Abi","","","","","4"
"Quite unimportant","1990","1-pers.-HH","in school","","","","","4"
"Quite unimportant","1990","1-pers.-HH","general elemantary","10","","","","4"
"Quite unimportant","1990","1-pers.-HH","vocational + Abi","","","","","4"
"Quite unimportant","1990","1-pers.-HH","higher vocational","1","","","","4"
"Quite unimportant","1990","Couple + C. GT 16 ","vocational + Abi","","","","","4"
"Quite unimportant","1990","Couple + C. GT 16 ","higher vocational","","","","","4"
"Quite unimportant","1990","Couple + C. GT 16 ","middle vocational","4","","","","4"
"Quite unimportant","1990","1-pers.-HH","higher education","","","","","4"
"Quite unimportant","1990","(Married) couple without C. ","in school","","","","","4"
"Quite unimportant","1990","(Married) couple without C. ","inadequately","","","","","4"
"Quite unimportant","1990","(Married) couple without C. ","higher vocational","1","","","","4"
"Quite unimportant","1990","(Married) couple without C. ","higher education","2","","","","4"
"Quite unimportant","1990","Single parent ","in school","","","","","4"
