"plh0105","year","hgtyp1hh","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Important","1990","1-pers.-HH","Urban Area","488","0.639123212506038","0.60486644463994","0.673379980372135","2"
"Important","1990","1-pers.-HH","Rural Area","96","0.555449924312065","0.479165286423557","0.631734562200574","2"
"Important","1990","(Married) couple without C. ","Urban Area","1108","0.695795908790508","0.673266992786252","0.718324824794764","2"
"Important","1990","(Married) couple without C. ","Rural Area","291","0.689987628378243","0.645755930503593","0.734219326252893","2"
"Important","1990","Single parent ","Urban Area","202","0.656378231649248","0.602726683017999","0.710029780280497","2"
"Important","1990","Couple + C. LE 16 ","Rural Area","256","0.765088601611745","0.719690927964032","0.810486275259458","2"
"Important","1990","Single parent ","Rural Area","52","0.600726104315956","0.49781501493226","0.703637193699651","2"
"Important","1990","Couple + C. LE 16 ","Urban Area","740","0.669170558864139","0.641737176444883","0.696603941283394","2"
"Important","1990","Couple + C. GT 16 ","Rural Area","282","0.737290721283941","0.69349927200214","0.781082170565741","2"
"Important","1990","Couple + C. LE and GT 16","Rural Area","74","0.597998346093903","0.510636999992153","0.685359692195652","2"
"Important","1990","Couple + C. GT 16 ","Urban Area","759","0.667376624063229","0.640002587758973","0.694750660367485","2"
"Important","1990","Couple + C. LE and GT 16","Urban Area","217","0.693136348862523","0.642367125354481","0.743905572370564","2"
"Less important","1990","Couple + C. LE and GT 16","Urban Area","33","0.108060830735591","0.0738849095863772","0.142236751884804","3"
"Less important","1990","Couple + C. GT 16 ","Rural Area","32","0.0885418396070451","0.0602751553705155","0.116808523843575","3"
"Less important","1990","1-pers.-HH","Rural Area","29","","","","3"
"Less important","1990","(Married) couple without C. ","Urban Area","134","0.0823792696271911","0.0689157870734307","0.0958427521809515","3"
"Less important","1990","1-pers.-HH","Urban Area","87","0.12391527013259","0.100412985343964","0.147417554921215","3"
"Less important","1990","(Married) couple without C. ","Rural Area","39","0.0963331639255152","0.0681158590786651","0.124550468772365","3"
"Less important","1990","Single parent ","Urban Area","30","0.109344685053313","0.0740898640366215","0.144599506070005","3"
"Less important","1990","Single parent ","Rural Area","14","","","","3"
"Less important","1990","Couple + C. LE 16 ","Urban Area","95","0.0904780154317664","0.0737522114454908","0.107203819418042","3"
"Less important","1990","Couple + C. LE 16 ","Rural Area","29","","","","3"
"Less important","1990","Couple + C. GT 16 ","Urban Area","129","0.118167988392935","0.0994128699427987","0.136923106843071","3"
"Less important","1990","Couple + C. LE and GT 16","Rural Area","9","","","","3"
"Quite unimportant","1990","(Married) couple without C. ","Rural Area","3","","","","4"
"Quite unimportant","1990","1-pers.-HH","Urban Area","11","","","","4"
"Quite unimportant","1990","1-pers.-HH","Rural Area","8","","","","4"
"Quite unimportant","1990","(Married) couple without C. ","Urban Area","3","","","","4"
"Quite unimportant","1990","Single parent ","Rural Area","","","","","4"
"Quite unimportant","1990","Couple + C. LE 16 ","Urban Area","7","","","","4"
"Quite unimportant","1990","Single parent ","Urban Area","4","","","","4"
"Quite unimportant","1990","Couple + C. LE 16 ","Rural Area","2","","","","4"
"Quite unimportant","1990","Couple + C. GT 16 ","Urban Area","7","","","","4"
"Quite unimportant","1990","Couple + C. GT 16 ","Rural Area","","","","","4"
"Quite unimportant","1990","Couple + C. LE and GT 16","Urban Area","4","","","","4"
"Quite unimportant","1990","Couple + C. LE and GT 16","Rural Area","1","","","","4"
"Very important","1990","1-pers.-HH","Urban Area","169","0.21877968368683","0.189290355772934","0.248269011600726","1"
"Very important","1990","1-pers.-HH","Rural Area","30","0.189346509342602","0.129201365349468","0.249491653335735","1"
"Very important","1990","(Married) couple without C. ","Urban Area","357","0.219750962866059","0.199474189401692","0.240027736330426","1"
"Very important","1990","(Married) couple without C. ","Rural Area","87","0.205660824333281","0.167006131826779","0.244315516839784","1"
"Very important","1990","Single parent ","Urban Area","65","0.225916085245547","0.178673632030436","0.273158538460659","1"
"Very important","1990","Single parent ","Rural Area","21","","","","1"
"Very important","1990","Couple + C. LE 16 ","Urban Area","288","0.233600704337601","0.208930457678089","0.258270950997113","1"
"Very important","1990","Couple + C. LE 16 ","Rural Area","48","0.143848327758113","0.106268615459037","0.181428040057189","1"
"Very important","1990","Couple + C. GT 16 ","Urban Area","243","0.207880947472855","0.184304436606012","0.231457458339699","1"
"Very important","1990","Couple + C. GT 16 ","Rural Area","74","0.174167439109014","0.136430930867445","0.211903947350583","1"
"Very important","1990","Couple + C. LE and GT 16","Urban Area","63","0.18996046500461","0.146778422578474","0.233142507430746","1"
"Very important","1990","Couple + C. LE and GT 16","Rural Area","37","0.32225722006847","0.238987101339649","0.405527338797291","1"
"Important","1991","1-pers.-HH","Urban Area","","","","","2"
"Important","1991","1-pers.-HH","Rural Area","","","","","2"
"Important","1991","(Married) couple without C. ","Urban Area","","","","","2"
"Important","1991","(Married) couple without C. ","Rural Area","","","","","2"
"Important","1991","Single parent ","Rural Area","","","","","2"
"Important","1991","Couple + C. LE 16 ","Urban Area","","","","","2"
"Important","1991","Couple + C. LE 16 ","Rural Area","","","","","2"
"Important","1991","Single parent ","Urban Area","","","","","2"
