"plh0105","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"Very important","1990","lower secondary degree","in school","","","",""
"Very important","1990","lower secondary degree","inadequately","","","",""
"Very important","1990","lower secondary degree","general elemantary","313","0.233369989832691","0.210620876980674","0.256119102684708"
"Very important","1990","lower secondary degree","middle vocational","509","0.197280358029794","0.181743196196237","0.212817519863352"
"Very important","1990","lower secondary degree","vocational + Abi","","","",""
"Very important","1990","lower secondary degree","higher vocational","47","0.224379492368462","0.169128223542776","0.279630761194147"
"Very important","1990","lower secondary degree","higher education","3","","",""
"Very important","1990","secondary school degree","in school","","","",""
"Very important","1990","secondary school degree","inadequately","","","",""
"Very important","1990","secondary school degree","general elemantary","75","0.272410106588217","0.221947760958622","0.322872452217813"
"Very important","1990","secondary school degree","middle vocational","260","0.223598840083874","0.198563405306259","0.248634274861489"
"Very important","1990","secondary school degree","vocational + Abi","","","",""
"Very important","1990","secondary school degree","higher vocational","34","0.190381369749561","0.130476988171119","0.250285751328003"
"Very important","1990","secondary school degree","higher education","15","","",""
"Very important","1990","college entrance qualification","in school","","","",""
"Very important","1990","college entrance qualification","inadequately","","","",""
"Very important","1990","college entrance qualification","general elemantary","","","",""
"Very important","1990","college entrance qualification","middle vocational","64","0.234438911423587","0.18192397302201","0.286953849825165"
"Very important","1990","college entrance qualification","vocational + Abi","51","0.248950572104411","0.189613811713904","0.308287332494918"
"Very important","1990","college entrance qualification","higher vocational","25","","",""
"Very important","1990","college entrance qualification","higher education","102","0.174165579541763","0.143353979383665","0.20497717969986"
"Very important","1990","Other degree","in school","","","",""
"Very important","1990","Other degree","inadequately","4","","",""
"Very important","1990","Other degree","general elemantary","","","",""
"Very important","1990","Other degree","middle vocational","4","","",""
"Very important","1990","Other degree","vocational + Abi","1","","",""
"Very important","1990","Other degree","higher vocational","","","",""
"Very important","1990","Other degree","higher education","","","",""
"Very important","1990","no degree/no degree yet","in school","29","","",""
"Very important","1990","no degree/no degree yet","inadequately","11","","",""
"Very important","1990","no degree/no degree yet","general elemantary","","","",""
"Very important","1990","no degree/no degree yet","middle vocational","","","",""
"Very important","1990","no degree/no degree yet","vocational + Abi","","","",""
"Very important","1990","no degree/no degree yet","higher vocational","","","",""
"Very important","1990","no degree/no degree yet","higher education","","","",""
"Important","1990","lower secondary degree","in school","","","",""
"Important","1990","lower secondary degree","inadequately","","","",""
"Important","1990","lower secondary degree","general elemantary","877","0.654588771849818","0.62901460143752","0.680162942262115"
"Important","1990","lower secondary degree","middle vocational","1744","0.686381768493623","0.66826706035821","0.704496476629036"
"Important","1990","lower secondary degree","vocational + Abi","","","",""
"Important","1990","lower secondary degree","higher vocational","150","0.656076368977107","0.593164260611391","0.718988477342823"
"Important","1990","lower secondary degree","higher education","5","","",""
"Important","1990","secondary school degree","in school","","","",""
"Important","1990","secondary school degree","inadequately","","","",""
"Important","1990","secondary school degree","general elemantary","195","0.631484739839211","0.576805601111684","0.686163878566738"
"Important","1990","secondary school degree","middle vocational","705","0.673781877012888","0.645611608798445","0.701952145227332"
"Important","1990","secondary school degree","vocational + Abi","","","",""
"Important","1990","secondary school degree","higher vocational","113","0.68236752796647","0.611331651701825","0.753403404231114"
"Important","1990","secondary school degree","higher education","35","0.655144656550574","0.5283682923522","0.781921020748947"
"Important","1990","college entrance qualification","in school","","","",""
"Important","1990","college entrance qualification","inadequately","","","",""
"Important","1990","college entrance qualification","general elemantary","","","",""
"Important","1990","college entrance qualification","middle vocational","157","0.656796758490534","0.597943667438189","0.715649849542879"
