"plh0105","year","bula_h","e11103","n","percent","lower_confidence","upper_confidence","value"
"Important","1990","Schleswig-Holstein","Full Time","82","0.762902859917103","0.680366410112905","0.845439309721302","2"
"Important","1990","Hamburg","Full Time","37","0.707375964425331","0.587136538663902","0.827615390186759","2"
"Important","1990","Hamburg","Part Time","16","","","","2"
"Important","1990","Lower Saxony","Part Time","105","0.668928550322015","0.595316486120148","0.742540614523881","2"
"Important","1990","Schleswig-Holstein","Part Time","41","0.735351676117511","0.620828659161677","0.849874693073345","2"
"Important","1990","Hamburg","Not Working","37","0.770281068931633","0.653684413086083","0.886877724777183","2"
"Important","1990","Schleswig-Holstein","Not Working","60","0.595554875662931","0.49686400446457","0.694245746861291","2"
"Important","1990","Bremen","Part Time","5","","","","2"
"Important","1990","Lower Saxony","Full Time","260","0.719219380042469","0.673306087650096","0.765132672434841","2"
"Important","1990","Lower Saxony","Not Working","217","0.676989494622291","0.625673584259744","0.728305404984839","2"
"Important","1990","Bremen","Not Working","30","0.616020373362953","0.479844026367453","0.752196720358453","2"
"Important","1990","North Rhine-Westphalia","Full Time","576","0.686318712956641","0.655034375465461","0.717603050447821","2"
"Important","1990","Hesse","Not Working","160","0.640484133672847","0.581237860143694","0.699730407202","2"
"Important","1990","Rhineland-Palatinate,Saarland","Full Time","169","0.712504595483453","0.654761324999388","0.770247865967519","2"
"Important","1990","Rhineland-Palatinate,Saarland","Not Working","160","0.669050101496559","0.608759362256639","0.729340840736479","2"
"Important","1990","Saxony-Anhalt","Not Working","","","","","2"
"Important","1990","Bremen","Full Time","23","","","","2"
"Important","1990","North Rhine-Westphalia","Part Time","235","0.724047013962314","0.676181070904587","0.77191295702004","2"
"Important","1990","North Rhine-Westphalia","Not Working","499","0.663461880451078","0.629644296343171","0.697279464558985","2"
"Important","1990","Hesse","Full Time","181","0.626616540588891","0.570161593885285","0.683071487292498","2"
"Important","1990","Hesse","Part Time","101","0.73404921975463","0.660062966875291","0.808035472633969","2"
"Important","1990","Thuringia","Full Time","","","","","2"
"Important","1990","Thuringia","Part Time","","","","","2"
"Important","1990","Thuringia","Not Working","","","","","2"
"Important","1990","Rhineland-Palatinate,Saarland","Part Time","51","0.579873945363902","0.477330077794496","0.682417812933308","2"
"Important","1990","Baden-Württemberg","Full Time","366","0.652844266695745","0.613130093960551","0.69255843943094","2"
"Important","1990","Baden-Württemberg","Part Time","154","0.656452667766473","0.59534452317073","0.717560812362216","2"
"Important","1990","Bavaria","Part Time","172","0.671061888103184","0.612822544501144","0.729301231705225","2"
"Important","1990","Bavaria","Not Working","272","0.633718123282011","0.587750966231077","0.679685280332944","2"
"Important","1990","Mecklenburg-Western Pomerania","Not Working","","","","","2"
"Important","1990","Saxony","Full Time","","","","","2"
"Important","1990","Saxony","Part Time","","","","","2"
"Important","1990","Saxony","Not Working","","","","","2"
"Important","1990","Saxony-Anhalt","Full Time","","","","","2"
"Important","1990","Saxony-Anhalt","Part Time","","","","","2"
"Important","1990","Baden-Württemberg","Not Working","211","0.572750721453968","0.522481736888783","0.623019706019154","2"
"Important","1990","Bavaria","Full Time","427","0.70558866740119","0.669240486429558","0.741936848372822","2"
"Important","1990","Berlin","Not Working","46","0.63691559623061","0.526601401289058","0.747229791172161","2"
"Important","1990","Brandenburg","Full Time","","","","","2"
"Important","1990","Brandenburg","Part Time","","","","","2"
"Important","1990","Brandenburg","Not Working","","","","","2"
"Important","1990","Mecklenburg-Western Pomerania","Full Time","","","","","2"
"Important","1990","Mecklenburg-Western Pomerania","Part Time","","","","","2"
"Important","1990","Berlin","Full Time","82","0.722314030160314","0.640813752100465","0.803814308220163","2"
"Important","1990","Berlin","Part Time","27","","","","2"
"Less important","1990","Schleswig-Holstein","Not Working","8","","","","3"
"Less important","1990","Lower Saxony","Not Working","31","0.109642518474319","0.0753559156181731","0.143929121330464","3"
"Less important","1990","Hamburg","Full Time","7","","","","3"
"Less important","1990","Lower Saxony","Part Time","10","","","","3"
"Less important","1990","Mecklenburg-Western Pomerania","Not Working","","","","","3"
"Less important","1990","Saxony","Full Time","","","","","3"
"Less important","1990","Saxony","Part Time","","","","","3"
"Less important","1990","Schleswig-Holstein","Full Time","9","","","","3"
"Less important","1990","Schleswig-Holstein","Part Time","4","","","","3"
"Less important","1990","Saxony-Anhalt","Not Working","","","","","3"
"Less important","1990","Brandenburg","Not Working","","","","","3"
"Less important","1990","Lower Saxony","Full Time","40","0.10309781246502","0.0720292292867128","0.134166395643328","3"
"Less important","1990","Thuringia","Not Working","","","","","3"
"Less important","1990","Bremen","Full Time","1","","","","3"
"Less important","1990","Saxony-Anhalt","Part Time","","","","","3"
"Less important","1990","Hamburg","Part Time","2","","","","3"
"Less important","1990","Hamburg","Not Working","1","","","","3"
"Less important","1990","Bremen","Part Time","1","","","","3"
"Less important","1990","Bremen","Not Working","2","","","","3"
"Less important","1990","North Rhine-Westphalia","Full Time","96","0.120054995992123","0.0981401905046144","0.141969801479631","3"
"Less important","1990","North Rhine-Westphalia","Part Time","29","","","","3"
"Less important","1990","North Rhine-Westphalia","Not Working","62","0.0865417025035579","0.0664195452246944","0.106663859782421","3"
"Less important","1990","Hesse","Full Time","34","0.123508089752453","0.0851068544381246","0.161909325066782","3"
"Less important","1990","Bavaria","Not Working","44","0.112865655970544","0.082675353312168","0.14305595862892","3"
"Less important","1990","Berlin","Not Working","8","","","","3"
"Less important","1990","Brandenburg","Full Time","","","","","3"
"Less important","1990","Brandenburg","Part Time","","","","","3"
"Less important","1990","Mecklenburg-Western Pomerania","Full Time","","","","","3"
"Less important","1990","Mecklenburg-Western Pomerania","Part Time","","","","","3"
"Less important","1990","Saxony-Anhalt","Full Time","","","","","3"
"Less important","1990","Thuringia","Full Time","","","","","3"
"Less important","1990","Thuringia","Part Time","","","","","3"
"Less important","1990","Saxony","Not Working","","","","","3"
"Less important","1990","Hesse","Part Time","6","","","","3"
"Less important","1990","Hesse","Not Working","19","","","","3"
"Less important","1990","Rhineland-Palatinate,Saarland","Full Time","20","","","","3"
"Less important","1990","Rhineland-Palatinate,Saarland","Part Time","15","","","","3"
"Less important","1990","Rhineland-Palatinate,Saarland","Not Working","20","","","","3"
"Less important","1990","Baden-Württemberg","Not Working","39","0.118942119286128","0.0860458477839761","0.151838390788279","3"
"Less important","1990","Bavaria","Full Time","86","0.144375615893895","0.116345936964308","0.172405294823482","3"
"Less important","1990","Bavaria","Part Time","28","","","","3"
"Less important","1990","Berlin","Full Time","12","","","","3"
"Less important","1990","Berlin","Part Time","4","","","","3"
"Less important","1990","Baden-Württemberg","Full Time","52","0.106113819181873","0.0804213622833385","0.131806276080407","3"
"Less important","1990","Baden-Württemberg","Part Time","12","","","","3"
"Quite unimportant","1990","Schleswig-Holstein","Not Working","2","","","","4"
"Quite unimportant","1990","Hamburg","Not Working","","","","","4"
"Quite unimportant","1990","Schleswig-Holstein","Full Time","1","","","","4"
"Quite unimportant","1990","Schleswig-Holstein","Part Time","1","","","","4"
"Quite unimportant","1990","Hamburg","Full Time","","","","","4"
"Quite unimportant","1990","Hamburg","Part Time","1","","","","4"
"Quite unimportant","1990","Rhineland-Palatinate,Saarland","Full Time","1","","","","4"
"Quite unimportant","1990","Hesse","Full Time","2","","","","4"
"Quite unimportant","1990","Hesse","Part Time","1","","","","4"
"Quite unimportant","1990","Hesse","Not Working","3","","","","4"
"Quite unimportant","1990","Rhineland-Palatinate,Saarland","Not Working","6","","","","4"
"Quite unimportant","1990","Baden-Württemberg","Full Time","4","","","","4"
"Quite unimportant","1990","Baden-Württemberg","Part Time","","","","","4"
"Quite unimportant","1990","Baden-Württemberg","Not Working","8","","","","4"
"Quite unimportant","1990","Bavaria","Full Time","4","","","","4"
"Quite unimportant","1990","Bavaria","Part Time","3","","","","4"
"Quite unimportant","1990","Bavaria","Not Working","8","","","","4"
"Quite unimportant","1990","Berlin","Full Time","1","","","","4"
"Quite unimportant","1990","Brandenburg","Full Time","","","","","4"
"Quite unimportant","1990","Brandenburg","Part Time","","","","","4"
"Quite unimportant","1990","Berlin","Part Time","","","","","4"
"Quite unimportant","1990","Berlin","Not Working","","","","","4"
"Quite unimportant","1990","Lower Saxony","Full Time","2","","","","4"
"Quite unimportant","1990","Lower Saxony","Part Time","1","","","","4"
"Quite unimportant","1990","Lower Saxony","Not Working","2","","","","4"
"Quite unimportant","1990","Bremen","Full Time","1","","","","4"
"Quite unimportant","1990","Bremen","Part Time","","","","","4"
"Quite unimportant","1990","Bremen","Not Working","1","","","","4"
"Quite unimportant","1990","North Rhine-Westphalia","Full Time","1","","","","4"
"Quite unimportant","1990","North Rhine-Westphalia","Part Time","2","","","","4"
"Quite unimportant","1990","North Rhine-Westphalia","Not Working","6","","","","4"
"Quite unimportant","1990","Rhineland-Palatinate,Saarland","Part Time","","","","","4"
"Quite unimportant","1990","Brandenburg","Not Working","","","","","4"
"Quite unimportant","1990","Mecklenburg-Western Pomerania","Full Time","","","","","4"
"Quite unimportant","1990","Mecklenburg-Western Pomerania","Part Time","","","","","4"
"Quite unimportant","1990","Mecklenburg-Western Pomerania","Not Working","","","","","4"
"Quite unimportant","1990","Saxony","Full Time","","","","","4"
"Quite unimportant","1990","Saxony","Part Time","","","","","4"
"Quite unimportant","1990","Saxony","Not Working","","","","","4"
"Quite unimportant","1990","Saxony-Anhalt","Full Time","","","","","4"
"Quite unimportant","1990","Saxony-Anhalt","Part Time","","","","","4"
"Quite unimportant","1990","Saxony-Anhalt","Not Working","","","","","4"
"Quite unimportant","1990","Thuringia","Full Time","","","","","4"
"Quite unimportant","1990","Thuringia","Part Time","","","","","4"
"Quite unimportant","1990","Thuringia","Not Working","","","","","4"
"Very important","1990","Schleswig-Holstein","Full Time","10","","","","1"
"Very important","1990","Schleswig-Holstein","Part Time","11","","","","1"
"Very important","1990","Schleswig-Holstein","Not Working","25","","","","1"
"Very important","1990","Hamburg","Full Time","11","","","","1"
"Very important","1990","Hamburg","Part Time","5","","","","1"
"Very important","1990","Hamburg","Not Working","12","","","","1"
"Very important","1990","Lower Saxony","Full Time","66","0.17263771566184","0.134024152253515","0.211251279070164","1"
"Very important","1990","Lower Saxony","Part Time","41","0.243255049877367","0.176142465500767","0.310367634253968","1"
"Very important","1990","Lower Saxony","Not Working","69","0.205866482954308","0.161496186021136","0.250236779887479","1"
"Very important","1990","Bremen","Full Time","4","","","","1"
"Very important","1990","Bremen","Part Time","3","","","","1"
