"plh0105","year","e11102","education","n","percent","lower_confidence","upper_confidence"
"Very important","1990","Not Employed","lower secondary degree","412","0.236779550943054","0.216636735131091","0.256922366755016"
"Very important","1990","Not Employed","secondary school degree","128","0.275229199773005","0.233161211849224","0.317297187696786"
"Very important","1990","Not Employed","college entrance qualification","67","0.215025232365366","0.168300972824648","0.261749491906084"
"Very important","1990","Not Employed","Other degree","3","","",""
"Very important","1990","Not Employed","no degree/no degree yet","34","0.266901581479825","0.190863153487282","0.342940009472368"
"Very important","1990","Employed","lower secondary degree","460","0.188441062759005","0.172686847801775","0.204195277716234"
"Very important","1990","Employed","secondary school degree","256","0.209592216814123","0.186057918383273","0.233126515244974"
"Very important","1990","Employed","college entrance qualification","175","0.205396989146058","0.178254138893303","0.232539839398813"
"Very important","1990","Employed","Other degree","6","","",""
"Very important","1990","Employed","no degree/no degree yet","6","","",""
"Important","1990","Not Employed","lower secondary degree","1130","0.653103805294795","0.630550304611645","0.675657305977944"
"Important","1990","Not Employed","secondary school degree","265","0.620904726556072","0.57520739816272","0.666602054949424"
"Important","1990","Not Employed","college entrance qualification","194","0.659557105458635","0.605665861896443","0.713448349020827"
"Important","1990","Not Employed","Other degree","11","","",""
"Important","1990","Not Employed","no degree/no degree yet","77","0.573724559386781","0.488713918283272","0.65873520049029"
"Important","1990","Employed","lower secondary degree","1646","0.691375611827746","0.672766694308829","0.709984529346662"
"Important","1990","Employed","secondary school degree","783","0.686362422460083","0.659535004757748","0.713189840162419"
"Important","1990","Employed","college entrance qualification","575","0.677278019396697","0.645867069169698","0.708688969623695"
"Important","1990","Employed","Other degree","27","","",""
"Important","1990","Employed","no degree/no degree yet","32","0.825929954379031","0.712599274698764","0.939260634059298"
"Less important","1990","Not Employed","lower secondary degree","140","0.0881422620201511","0.0747090853649415","0.101575438675361"
"Less important","1990","Not Employed","secondary school degree","38","0.100986489304569","0.0726060646545142","0.129366913954623"
"Less important","1990","Not Employed","college entrance qualification","34","0.118540165524422","0.0817777622527029","0.155302568796142"
"Less important","1990","Not Employed","Other degree","1","","",""
"Less important","1990","Not Employed","no degree/no degree yet","17","","",""
"Less important","1990","Employed","lower secondary degree","248","0.113403109445025","0.100629179049715","0.126177039840334"
"Less important","1990","Employed","secondary school degree","106","0.100836935737516","0.0834261999159008","0.118247671559131"
"Less important","1990","Employed","college entrance qualification","95","0.10965611601945","0.0886629166373512","0.130649315401549"
"Less important","1990","Employed","Other degree","5","","",""
"Less important","1990","Employed","no degree/no degree yet","3","","",""
"Quite unimportant","1990","Not Employed","lower secondary degree","29","","",""
"Quite unimportant","1990","Not Employed","secondary school degree","2","","",""
"Quite unimportant","1990","Not Employed","college entrance qualification","2","","",""
"Quite unimportant","1990","Not Employed","Other degree","","","",""
"Quite unimportant","1990","Not Employed","no degree/no degree yet","2","","",""
"Quite unimportant","1990","Employed","lower secondary degree","13","","",""
"Quite unimportant","1990","Employed","secondary school degree","4","","",""
"Quite unimportant","1990","Employed","college entrance qualification","6","","",""
"Quite unimportant","1990","Employed","Other degree","1","","",""
"Quite unimportant","1990","Employed","no degree/no degree yet","2","","",""
"Very important","1991","Not Employed","lower secondary degree","","","",""
"Very important","1991","Not Employed","secondary school degree","","","",""
"Very important","1991","Not Employed","college entrance qualification","","","",""
"Very important","1991","Not Employed","Other degree","","","",""
"Very important","1991","Not Employed","no degree/no degree yet","","","",""
"Very important","1991","Employed","lower secondary degree","","","",""
"Very important","1991","Employed","secondary school degree","","","",""
"Very important","1991","Employed","college entrance qualification","","","",""
"Very important","1991","Employed","Other degree","","","",""
"Very important","1991","Employed","no degree/no degree yet","","","",""
"Important","1991","Not Employed","lower secondary degree","","","",""
"Important","1991","Not Employed","secondary school degree","","","",""
"Important","1991","Not Employed","college entrance qualification","","","",""
"Important","1991","Not Employed","Other degree","","","",""
"Important","1991","Not Employed","no degree/no degree yet","","","",""
"Important","1991","Employed","lower secondary degree","","","",""
"Important","1991","Employed","secondary school degree","","","",""
"Important","1991","Employed","college entrance qualification","","","",""
"Important","1991","Employed","Other degree","","","",""
"Important","1991","Employed","no degree/no degree yet","","","",""
"Less important","1991","Not Employed","lower secondary degree","","","",""
"Less important","1991","Not Employed","secondary school degree","","","",""
"Less important","1991","Not Employed","college entrance qualification","","","",""
"Less important","1991","Not Employed","Other degree","","","",""
"Less important","1991","Not Employed","no degree/no degree yet","","","",""
"Less important","1991","Employed","lower secondary degree","","","",""
"Less important","1991","Employed","secondary school degree","","","",""
"Less important","1991","Employed","college entrance qualification","","","",""
"Less important","1991","Employed","Other degree","","","",""
"Less important","1991","Employed","no degree/no degree yet","","","",""
"Quite unimportant","1991","Not Employed","lower secondary degree","","","",""
"Quite unimportant","1991","Not Employed","secondary school degree","","","",""
"Quite unimportant","1991","Not Employed","college entrance qualification","","","",""
"Quite unimportant","1991","Not Employed","Other degree","","","",""
"Quite unimportant","1991","Not Employed","no degree/no degree yet","","","",""
"Quite unimportant","1991","Employed","lower secondary degree","","","",""
"Quite unimportant","1991","Employed","secondary school degree","","","",""
"Quite unimportant","1991","Employed","college entrance qualification","","","",""
"Quite unimportant","1991","Employed","Other degree","","","",""
"Quite unimportant","1991","Employed","no degree/no degree yet","","","",""
"Very important","1992","Not Employed","lower secondary degree","512","0.208762151278102","0.191889922121326","0.225634380434877"
"Very important","1992","Not Employed","secondary school degree","188","0.250712946141796","0.218536046452289","0.282889845831303"
"Very important","1992","Not Employed","college entrance qualification","106","0.258138836236497","0.213906267538085","0.302371404934909"
"Very important","1992","Not Employed","Other degree","9","","",""
"Very important","1992","Not Employed","no degree/no degree yet","51","0.273466447828758","0.205659544760332","0.341273350897184"
"Very important","1992","Employed","lower secondary degree","685","0.217138662393536","0.202719994969033","0.231557329818039"
"Very important","1992","Employed","secondary school degree","707","0.259064902666048","0.242787471721874","0.275342333610221"
"Very important","1992","Employed","college entrance qualification","317","0.247153072884921","0.223650397558886","0.270655748210956"
"Very important","1992","Employed","Other degree","17","","",""
"Very important","1992","Employed","no degree/no degree yet","14","","",""
"Important","1992","Not Employed","lower secondary degree","1414","0.634791715904179","0.614803271704402","0.654780160103956"
"Important","1992","Not Employed","secondary school degree","443","0.640889108918169","0.605273740931343","0.676504476904995"
"Important","1992","Not Employed","college entrance qualification","236","0.634225505934467","0.585541901000339","0.682909110868596"
"Important","1992","Not Employed","Other degree","21","","",""
"Important","1992","Not Employed","no degree/no degree yet","93","0.581793448932125","0.506756723016814","0.656830174847436"
"Important","1992","Employed","lower secondary degree","2075","0.665714531315536","0.649217078670114","0.682211983960958"
