"plh0105","year","e11102","migback","n","percent","lower_confidence","upper_confidence","value"
"Important","1990","Not Employed","no migration background","1567","0.645479134219633","0.626392408414636","0.664565860024629","2"
"Important","1990","Not Employed","direct migration background","109","0.617276324526453","0.546270444739879","0.688282204313027","2"
"Important","1990","Employed","no migration background","2914","0.687039092359837","0.673065319547279","0.701012865172395","2"
"Important","1990","Not Employed","indirect migration background","16","","","","2"
"Important","1990","Employed","direct migration background","180","0.689998605449149","0.634209158287988","0.745788052610311","2"
"Important","1990","Employed","indirect migration background","16","","","","2"
"Less important","1990","Employed","no migration background","442","0.111909140257536","0.102408795030444","0.121409485484628","3"
"Less important","1990","Not Employed","direct migration background","15","","","","3"
"Less important","1990","Not Employed","no migration background","216","0.0955527682581191","0.083823182259695","0.107282354256543","3"
"Less important","1990","Not Employed","indirect migration background","3","","","","3"
"Less important","1990","Employed","direct migration background","24","","","","3"
"Less important","1990","Employed","indirect migration background","2","","","","3"
"Quite unimportant","1990","Not Employed","no migration background","33","0.0175585121607258","0.0123180856683532","0.0227989386530985","4"
"Quite unimportant","1990","Not Employed","direct migration background","2","","","","4"
"Quite unimportant","1990","Not Employed","indirect migration background","1","","","","4"
"Quite unimportant","1990","Employed","no migration background","26","","","","4"
"Quite unimportant","1990","Employed","direct migration background","","","","","4"
"Quite unimportant","1990","Employed","indirect migration background","","","","","4"
"Very important","1990","Not Employed","no migration background","597","0.241409585361523","0.224334992356583","0.258484178366462","1"
"Very important","1990","Not Employed","direct migration background","54","0.278521348950413","0.213034691220234","0.344008006680592","1"
"Very important","1990","Not Employed","indirect migration background","3","","","","1"
"Very important","1990","Employed","no migration background","848","0.194400225861084","0.182474468808291","0.206325982913877","1"
"Very important","1990","Employed","direct migration background","60","0.213545339183682","0.164111081011084","0.262979597356279","1"
"Very important","1990","Employed","indirect migration background","13","","","","1"
"Important","1991","Not Employed","direct migration background","","","","","2"
"Important","1991","Not Employed","no migration background","","","","","2"
"Important","1991","Not Employed","indirect migration background","","","","","2"
"Important","1991","Employed","no migration background","","","","","2"
"Important","1991","Employed","direct migration background","","","","","2"
"Important","1991","Employed","indirect migration background","","","","","2"
"Less important","1991","Not Employed","no migration background","","","","","3"
"Less important","1991","Not Employed","direct migration background","","","","","3"
"Less important","1991","Not Employed","indirect migration background","","","","","3"
"Less important","1991","Employed","no migration background","","","","","3"
"Less important","1991","Employed","direct migration background","","","","","3"
"Less important","1991","Employed","indirect migration background","","","","","3"
"Quite unimportant","1991","Not Employed","direct migration background","","","","","4"
"Quite unimportant","1991","Not Employed","no migration background","","","","","4"
"Quite unimportant","1991","Not Employed","indirect migration background","","","","","4"
"Quite unimportant","1991","Employed","no migration background","","","","","4"
"Quite unimportant","1991","Employed","direct migration background","","","","","4"
"Quite unimportant","1991","Employed","indirect migration background","","","","","4"
"Very important","1991","Not Employed","no migration background","","","","","1"
"Very important","1991","Not Employed","direct migration background","","","","","1"
"Very important","1991","Not Employed","indirect migration background","","","","","1"
"Very important","1991","Employed","no migration background","","","","","1"
"Very important","1991","Employed","direct migration background","","","","","1"
"Very important","1991","Employed","indirect migration background","","","","","1"
"Important","1992","Not Employed","direct migration background","135","0.568621334022477","0.505299269439524","0.631943398605431","2"
"Important","1992","Not Employed","no migration background","2084","0.640826651751959","0.624408150758424","0.657245152745495","2"
"Important","1992","Not Employed","indirect migration background","17","","","","2"
"Important","1992","Employed","no migration background","4647","0.653782105526685","0.642690584910589","0.664873626142781","2"
"Important","1992","Employed","direct migration background","232","0.669160856046305","0.619439544263913","0.718882167828697","2"
"Important","1992","Employed","indirect migration background","27","","","","2"
"Less important","1992","Not Employed","no migration background","339","0.117464911110921","0.106446188829037","0.128483633392805","3"
"Less important","1992","Not Employed","direct migration background","21","","","","3"
"Less important","1992","Not Employed","indirect migration background","6","","","","3"
"Less important","1992","Employed","no migration background","708","0.105044953121616","0.0978968957900949","0.112193010453137","3"
"Less important","1992","Employed","direct migration background","31","0.0857680970670385","0.0561770765470593","0.115359117587018","3"
"Less important","1992","Employed","indirect migration background","9","","","","3"
"Quite unimportant","1992","Not Employed","no migration background","62","0.0233683145696464","0.0181983178279186","0.0285383113113742","4"
"Quite unimportant","1992","Not Employed","direct migration background","7","","","","4"
"Quite unimportant","1992","Not Employed","indirect migration background","","","","","4"
"Quite unimportant","1992","Employed","no migration background","28","","","","4"
"Quite unimportant","1992","Employed","direct migration background","","","","","4"
"Quite unimportant","1992","Employed","indirect migration background","","","","","4"
"Very important","1992","Not Employed","no migration background","795","0.218340122567473","0.204202159131108","0.232478086003838","1"
"Very important","1992","Not Employed","direct migration background","72","0.297196669344846","0.238764362195849","0.355628976493842","1"
"Very important","1992","Not Employed","indirect migration background","8","","","","1"
"Very important","1992","Employed","no migration background","1685","0.237440414996543","0.227520361045916","0.24736046894717","1"
"Very important","1992","Employed","direct migration background","81","0.245071046886657","0.19961748583417","0.290524607939143","1"
"Very important","1992","Employed","indirect migration background","14","","","","1"
"Important","1993","Not Employed","no migration background","","","","","2"
"Important","1993","Not Employed","direct migration background","","","","","2"
"Important","1993","Not Employed","indirect migration background","","","","","2"
"Important","1993","Employed","no migration background","","","","","2"
"Important","1993","Employed","direct migration background","","","","","2"
"Important","1993","Employed","indirect migration background","","","","","2"
"Less important","1993","Not Employed","direct migration background","","","","","3"
"Less important","1993","Not Employed","no migration background","","","","","3"
"Less important","1993","Not Employed","indirect migration background","","","","","3"
"Less important","1993","Employed","no migration background","","","","","3"
"Less important","1993","Employed","direct migration background","","","","","3"
"Less important","1993","Employed","indirect migration background","","","","","3"
"Quite unimportant","1993","Not Employed","no migration background","","","","","4"
"Quite unimportant","1993","Not Employed","direct migration background","","","","","4"
"Quite unimportant","1993","Not Employed","indirect migration background","","","","","4"
"Quite unimportant","1993","Employed","no migration background","","","","","4"
"Quite unimportant","1993","Employed","direct migration background","","","","","4"
"Quite unimportant","1993","Employed","indirect migration background","","","","","4"
"Very important","1993","Not Employed","no migration background","","","","","1"
"Very important","1993","Not Employed","direct migration background","","","","","1"
"Very important","1993","Not Employed","indirect migration background","","","","","1"
"Very important","1993","Employed","no migration background","","","","","1"
"Very important","1993","Employed","direct migration background","","","","","1"
"Very important","1993","Employed","indirect migration background","","","","","1"
"Important","1994","Not Employed","no migration background","","","","","2"
"Important","1994","Not Employed","direct migration background","","","","","2"
"Important","1994","Not Employed","indirect migration background","","","","","2"
"Important","1994","Employed","no migration background","","","","","2"
"Important","1994","Employed","direct migration background","","","","","2"
"Important","1994","Employed","indirect migration background","","","","","2"
"Less important","1994","Not Employed","no migration background","","","","","3"
"Less important","1994","Not Employed","direct migration background","","","","","3"
"Less important","1994","Employed","no migration background","","","","","3"
"Less important","1994","Not Employed","indirect migration background","","","","","3"
"Less important","1994","Employed","direct migration background","","","","","3"
"Less important","1994","Employed","indirect migration background","","","","","3"
"Quite unimportant","1994","Not Employed","no migration background","","","","","4"
"Quite unimportant","1994","Not Employed","direct migration background","","","","","4"
"Quite unimportant","1994","Not Employed","indirect migration background","","","","","4"
"Quite unimportant","1994","Employed","no migration background","","","","","4"
"Quite unimportant","1994","Employed","direct migration background","","","","","4"
"Quite unimportant","1994","Employed","indirect migration background","","","","","4"
"Very important","1994","Not Employed","no migration background","","","","","1"
"Very important","1994","Not Employed","direct migration background","","","","","1"
"Very important","1994","Not Employed","indirect migration background","","","","","1"
"Very important","1994","Employed","no migration background","","","","","1"
"Very important","1994","Employed","direct migration background","","","","","1"
"Very important","1994","Employed","indirect migration background","","","","","1"
"Important","1995","Not Employed","no migration background","2185","0.6269438747389","0.610956143250457","0.642931606227343","2"
"Important","1995","Not Employed","direct migration background","304","0.572114024456762","0.529465094189174","0.61476295472435","2"
"Important","1995","Employed","no migration background","4301","0.683940818654722","0.672591684667843","0.695289952641602","2"
"Important","1995","Not Employed","indirect migration background","23","","","","2"
"Important","1995","Employed","direct migration background","380","0.582278331934735","0.543767169059923","0.620789494809548","2"
"Important","1995","Employed","indirect migration background","54","0.533849487667536","0.431913701802995","0.635785273532078","2"
"Less important","1995","Not Employed","no migration background","287","0.092587751920183","0.0830055677338441","0.102169936106522","3"
"Less important","1995","Not Employed","direct migration background","38","0.0942461571987779","0.0690612857894871","0.119431028608069","3"
"Less important","1995","Not Employed","indirect migration background","4","","","","3"
