"plh0105","year","e11102","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Important","1990","Not Employed","West Germany","1692","0.644047454471656","0.625699645629504","0.662395263313808","2"
"Important","1990","Employed","West Germany","3110","0.686979019869644","0.673467716050821","0.700490323688467","2"
"Important","1990","Not Employed","East Germany","","","","","2"
"Important","1990","Employed","East Germany","","","","","2"
"Less important","1990","Employed","East Germany","","","","","3"
"Less important","1990","Not Employed","West Germany","234","0.0959500370196829","0.0846638300329308","0.107236244006435","3"
"Less important","1990","Not Employed","East Germany","","","","","3"
"Less important","1990","Employed","West Germany","468","0.110791652503604","0.101646434033292","0.119936870973917","3"
"Quite unimportant","1990","Not Employed","West Germany","36","0.0168706634824279","0.0119355103790808","0.021805816585775","4"
"Quite unimportant","1990","Not Employed","East Germany","","","","","4"
"Quite unimportant","1990","Employed","West Germany","26","","","","4"
"Quite unimportant","1990","Employed","East Germany","","","","","4"
"Very important","1990","Not Employed","West Germany","654","0.243131845026233","0.226693417908511","0.259570272143956","1"
"Very important","1990","Not Employed","East Germany","","","","","1"
"Very important","1990","Employed","West Germany","921","0.195990413797717","0.184424316867546","0.207556510727887","1"
"Very important","1990","Employed","East Germany","","","","","1"
"Important","1991","Not Employed","West Germany","","","","","2"
"Important","1991","Not Employed","East Germany","","","","","2"
"Important","1991","Employed","West Germany","","","","","2"
"Important","1991","Employed","East Germany","","","","","2"
"Less important","1991","Not Employed","West Germany","","","","","3"
"Less important","1991","Employed","East Germany","","","","","3"
"Less important","1991","Not Employed","East Germany","","","","","3"
"Less important","1991","Employed","West Germany","","","","","3"
"Quite unimportant","1991","Not Employed","West Germany","","","","","4"
"Quite unimportant","1991","Not Employed","East Germany","","","","","4"
"Quite unimportant","1991","Employed","East Germany","","","","","4"
"Quite unimportant","1991","Employed","West Germany","","","","","4"
"Very important","1991","Not Employed","East Germany","","","","","1"
"Very important","1991","Not Employed","West Germany","","","","","1"
"Very important","1991","Employed","West Germany","","","","","1"
"Very important","1991","Employed","East Germany","","","","","1"
"Important","1992","Not Employed","West Germany","1607","0.643146331291141","0.624397063750289","0.661895598831993","2"
"Important","1992","Not Employed","East Germany","629","0.596366580069416","0.566519653160787","0.626213506978045","2"
"Important","1992","Employed","West Germany","2939","0.65162226276039","0.637736876959881","0.6655076485609","2"
"Important","1992","Employed","East Germany","1967","0.665171069343297","0.64810920589307","0.682232932793523","2"
"Less important","1992","Employed","East Germany","276","0.0952218141888014","0.0846100501545969","0.105833578223006","3"
"Less important","1992","Not Employed","West Germany","254","0.114192694801897","0.101745453333576","0.126639936270219","3"
"Less important","1992","Not Employed","East Germany","112","0.130635521963237","0.110134240778243","0.151136803148231","3"
"Less important","1992","Employed","West Germany","472","0.10671913082746","0.0977210486859188","0.115717212969002","3"
"Quite unimportant","1992","Not Employed","West Germany","52","0.0250145629554517","0.0189026121623339","0.0311265137485696","4"
"Quite unimportant","1992","Not Employed","East Germany","17","","","","4"
"Quite unimportant","1992","Employed","West Germany","17","","","","4"
"Quite unimportant","1992","Employed","East Germany","11","","","","4"
"Very important","1992","Not Employed","East Germany","280","0.252284787271899","0.225862947514076","0.278706627029722","1"
"Very important","1992","Not Employed","West Germany","595","0.21764641095151","0.201496816547929","0.23379600535509","1"
"Very important","1992","Employed","West Germany","1095","0.238258032655753","0.225842581248746","0.250673484062761","1"
"Very important","1992","Employed","East Germany","685","0.235766058410666","0.22041981436301","0.251112302458323","1"
"Important","1993","Not Employed","West Germany","","","","","2"
"Important","1993","Not Employed","East Germany","","","","","2"
"Important","1993","Employed","West Germany","","","","","2"
"Important","1993","Employed","East Germany","","","","","2"
"Less important","1993","Employed","East Germany","","","","","3"
"Less important","1993","Not Employed","West Germany","","","","","3"
"Less important","1993","Not Employed","East Germany","","","","","3"
"Less important","1993","Employed","West Germany","","","","","3"
"Quite unimportant","1993","Not Employed","East Germany","","","","","4"
"Quite unimportant","1993","Not Employed","West Germany","","","","","4"
"Quite unimportant","1993","Employed","West Germany","","","","","4"
"Quite unimportant","1993","Employed","East Germany","","","","","4"
"Very important","1993","Employed","East Germany","","","","","1"
"Very important","1993","Not Employed","East Germany","","","","","1"
"Very important","1993","Not Employed","West Germany","","","","","1"
"Very important","1993","Employed","West Germany","","","","","1"
"Important","1994","Not Employed","East Germany","","","","","2"
"Important","1994","Not Employed","West Germany","","","","","2"
"Important","1994","Employed","West Germany","","","","","2"
"Important","1994","Employed","East Germany","","","","","2"
"Less important","1994","Not Employed","West Germany","","","","","3"
"Less important","1994","Not Employed","East Germany","","","","","3"
"Less important","1994","Employed","West Germany","","","","","3"
"Less important","1994","Employed","East Germany","","","","","3"
"Quite unimportant","1994","Not Employed","East Germany","","","","","4"
"Quite unimportant","1994","Not Employed","West Germany","","","","","4"
"Quite unimportant","1994","Employed","West Germany","","","","","4"
"Quite unimportant","1994","Employed","East Germany","","","","","4"
"Very important","1994","Employed","East Germany","","","","","1"
"Very important","1994","Not Employed","West Germany","","","","","1"
"Very important","1994","Not Employed","East Germany","","","","","1"
"Very important","1994","Employed","West Germany","","","","","1"
"Important","1995","Not Employed","East Germany","833","0.635732031362947","0.609552716065262","0.661911346660632","2"
"Important","1995","Employed","West Germany","3169","0.675056350771325","0.661790195975349","0.6883225055673","2"
"Important","1995","Not Employed","West Germany","1679","0.615129709065977","0.59705247283743","0.633206945294524","2"
"Important","1995","Employed","East Germany","1566","0.66353752729632","0.644558696475353","0.682516358117287","2"
"Less important","1995","Employed","West Germany","366","0.0828951133326026","0.0750852220427051","0.0907050046225001","3"
"Less important","1995","Not Employed","East Germany","109","0.0959432172416129","0.0799212537441962","0.11196518073903","3"
"Less important","1995","Employed","East Germany","188","0.0754696129431012","0.0648596211099879","0.0860796047762145","3"
"Less important","1995","Not Employed","West Germany","220","0.0918604838034609","0.0811296828568868","0.102591284750035","3"
"Quite unimportant","1995","Not Employed","East Germany","15","","","","4"
"Quite unimportant","1995","Not Employed","West Germany","35","0.0166795510763823","0.0119214769679014","0.0214376251848631","4"
"Quite unimportant","1995","Employed","West Germany","23","","","","4"
"Quite unimportant","1995","Employed","East Germany","17","","","","4"
"Very important","1995","Employed","East Germany","610","0.252065214202078","0.234624803117345","0.269505625286811","1"
"Very important","1995","Not Employed","West Germany","849","0.27633025605418","0.259716190668365","0.292944321439994","1"
"Very important","1995","Not Employed","East Germany","341","0.24886547985517","0.225344688177726","0.272386271532614","1"
"Very important","1995","Employed","West Germany","1230","0.236007045471578","0.223979467500695","0.248034623442462","1"
"Important","1996","Not Employed","East Germany","","","","","2"
"Important","1996","Not Employed","West Germany","","","","","2"
"Important","1996","Employed","West Germany","","","","","2"
"Important","1996","Employed","East Germany","","","","","2"
"Less important","1996","Employed","West Germany","","","","","3"
"Less important","1996","Not Employed","East Germany","","","","","3"
"Less important","1996","Employed","East Germany","","","","","3"
"Less important","1996","Not Employed","West Germany","","","","","3"
"Quite unimportant","1996","Not Employed","East Germany","","","","","4"
"Quite unimportant","1996","Not Employed","West Germany","","","","","4"
"Quite unimportant","1996","Employed","West Germany","","","","","4"
"Quite unimportant","1996","Employed","East Germany","","","","","4"
"Very important","1996","Employed","East Germany","","","","","1"
"Very important","1996","Not Employed","West Germany","","","","","1"
"Very important","1996","Not Employed","East Germany","","","","","1"
"Very important","1996","Employed","West Germany","","","","","1"
"Important","1997","Employed","West Germany","","","","","2"
"Important","1997","Not Employed","West Germany","","","","","2"
"Important","1997","Not Employed","East Germany","","","","","2"
"Important","1997","Employed","East Germany","","","","","2"
"Less important","1997","Employed","West Germany","","","","","3"
"Less important","1997","Not Employed","East Germany","","","","","3"
