"plh0105","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence"
"Very important","1990","16-34 y.","in school","29","","",""
"Very important","1990","16-34 y.","inadequately","10","","",""
"Very important","1990","16-34 y.","general elemantary","124","0.255581860601543","0.217425256171856","0.29373846503123"
"Very important","1990","16-34 y.","middle vocational","333","0.209072519613912","0.187929458691214","0.23021558053661"
"Very important","1990","16-34 y.","vocational + Abi","35","0.271908247304229","0.195422474176517","0.348394020431941"
"Very important","1990","16-34 y.","higher vocational","37","0.24124879223397","0.174537121218038","0.307960463249903"
"Very important","1990","16-34 y.","higher education","31","0.162050343743987","0.108660765757435","0.215439921730538"
"Very important","1990","35-65 y.","in school","","","",""
"Very important","1990","35-65 y.","inadequately","3","","",""
"Very important","1990","35-65 y.","general elemantary","166","0.218264755144538","0.188603357761004","0.247926152528072"
"Very important","1990","35-65 y.","middle vocational","403","0.204004467857521","0.186227828108221","0.221781107606821"
"Very important","1990","35-65 y.","vocational + Abi","14","","",""
"Very important","1990","35-65 y.","higher vocational","53","0.207944105100111","0.159625468928672","0.25626274127155"
"Very important","1990","35-65 y.","higher education","75","0.178898579433157","0.141845097265924","0.21595206160039"
"Very important","1990","66 and older","in school","","","",""
"Very important","1990","66 and older","inadequately","2","","",""
"Very important","1990","66 and older","general elemantary","98","0.26019128376377","0.216194340607183","0.304188226920356"
"Very important","1990","66 and older","middle vocational","108","0.209762567821389","0.173859842970437","0.24566529267234"
"Very important","1990","66 and older","vocational + Abi","3","","",""
"Very important","1990","66 and older","higher vocational","16","","",""
"Very important","1990","66 and older","higher education","15","","",""
"Important","1990","16-34 y.","in school","65","0.570844831960299","0.478349895443394","0.663339768477204"
"Important","1990","16-34 y.","inadequately","33","0.676956991888868","0.54985360268946","0.804060381088277"
"Important","1990","16-34 y.","general elemantary","322","0.626117010699807","0.583792510613076","0.668441510786539"
"Important","1990","16-34 y.","middle vocational","947","0.689594278313919","0.665538869845839","0.713649686781998"
"Important","1990","16-34 y.","vocational + Abi","87","0.649573679237051","0.567559492301934","0.731587866172168"
"Important","1990","16-34 y.","higher vocational","109","0.656832717611665","0.58280406004725","0.73086137517608"
"Important","1990","16-34 y.","higher education","123","0.697037127038836","0.630456909943781","0.76361734413389"
"Important","1990","35-65 y.","in school","","","",""
"Important","1990","35-65 y.","inadequately","12","","",""
"Important","1990","35-65 y.","general elemantary","516","0.692984770829407","0.659863136411916","0.726106405246897"
"Important","1990","35-65 y.","middle vocational","1380","0.690909268537344","0.670523456415","0.711295080659688"
"Important","1990","35-65 y.","vocational + Abi","37","0.684609320192124","0.559509701061106","0.809708939323142"
"Important","1990","35-65 y.","higher vocational","188","0.676565918057682","0.620871535354064","0.7322603007613"
"Important","1990","35-65 y.","higher education","281","0.678755932592707","0.633611774580525","0.723900090604889"
"Important","1990","66 and older","in school","","","",""
"Important","1990","66 and older","inadequately","3","","",""
"Important","1990","66 and older","general elemantary","236","0.606918417976306","0.55793795163045","0.655898884322162"
"Important","1990","66 and older","middle vocational","318","0.634686784565987","0.592225117966132","0.677148451165843"
"Important","1990","66 and older","vocational + Abi","13","","",""
"Important","1990","66 and older","higher vocational","44","0.622491739802536","0.508930768914681","0.73605271069039"
"Important","1990","66 and older","higher education","43","0.726282008978508","0.615298983129938","0.837265034827078"
"Less important","1990","16-34 y.","in school","16","","",""
"Less important","1990","16-34 y.","inadequately","5","","",""
"Less important","1990","16-34 y.","general elemantary","50","0.108177551449337","0.0810066525787057","0.135348450319967"
"Less important","1990","16-34 y.","middle vocational","135","0.0966259258407554","0.0812644940259513","0.111987357655559"
"Less important","1990","16-34 y.","vocational + Abi","8","","",""
"Less important","1990","16-34 y.","higher vocational","12","","",""
"Less important","1990","16-34 y.","higher education","28","","",""
"Less important","1990","35-65 y.","in school","","","",""
"Less important","1990","35-65 y.","inadequately","1","","",""
"Less important","1990","35-65 y.","general elemantary","57","0.0816051083670022","0.0619469261083828","0.101263290625622"
"Less important","1990","35-65 y.","middle vocational","182","0.0986925085476698","0.0855356228644373","0.111849394230902"
"Less important","1990","35-65 y.","vocational + Abi","2","","",""
"Less important","1990","35-65 y.","higher vocational","29","","",""
"Less important","1990","35-65 y.","higher education","52","0.133688284235946","0.100787144044194","0.166589424427699"
"Less important","1990","66 and older","in school","","","",""
"Less important","1990","66 and older","inadequately","","","",""
"Less important","1990","66 and older","general elemantary","37","0.0995171237968829","0.0694976519785605","0.129536595615205"
"Less important","1990","66 and older","middle vocational","58","0.133315793859128","0.103341023865642","0.163290563852613"
"Less important","1990","66 and older","vocational + Abi","6","","",""
"Less important","1990","66 and older","higher vocational","8","","",""
"Less important","1990","66 and older","higher education","3","","",""
"Quite unimportant","1990","16-34 y.","in school","","","",""
"Quite unimportant","1990","16-34 y.","inadequately","4","","",""
"Quite unimportant","1990","16-34 y.","general elemantary","6","","",""
"Quite unimportant","1990","16-34 y.","middle vocational","6","","",""
"Quite unimportant","1990","16-34 y.","vocational + Abi","","","",""
"Quite unimportant","1990","16-34 y.","higher vocational","","","",""
"Quite unimportant","1990","16-34 y.","higher education","1","","",""
"Quite unimportant","1990","35-65 y.","in school","","","",""
"Quite unimportant","1990","35-65 y.","inadequately","","","",""
"Quite unimportant","1990","35-65 y.","general elemantary","6","","",""
"Quite unimportant","1990","35-65 y.","middle vocational","9","","",""
"Quite unimportant","1990","35-65 y.","vocational + Abi","","","",""
"Quite unimportant","1990","35-65 y.","higher vocational","1","","",""
"Quite unimportant","1990","35-65 y.","higher education","3","","",""
"Quite unimportant","1990","66 and older","in school","","","",""
"Quite unimportant","1990","66 and older","inadequately","1","","",""
"Quite unimportant","1990","66 and older","general elemantary","11","","",""
"Quite unimportant","1990","66 and older","middle vocational","10","","",""
"Quite unimportant","1990","66 and older","vocational + Abi","","","",""
"Quite unimportant","1990","66 and older","higher vocational","2","","",""
"Quite unimportant","1990","66 and older","higher education","1","","",""
"Very important","1991","16-34 y.","in school","","","",""
"Very important","1991","16-34 y.","inadequately","","","",""
"Very important","1991","16-34 y.","general elemantary","","","",""
"Very important","1991","16-34 y.","middle vocational","","","",""
"Very important","1991","16-34 y.","vocational + Abi","","","",""
"Very important","1991","16-34 y.","higher vocational","","","",""
"Very important","1991","16-34 y.","higher education","","","",""
"Very important","1991","35-65 y.","in school","","","",""
"Very important","1991","35-65 y.","inadequately","","","",""
"Very important","1991","35-65 y.","general elemantary","","","",""
"Very important","1991","35-65 y.","middle vocational","","","",""
"Very important","1991","35-65 y.","vocational + Abi","","","",""
"Very important","1991","35-65 y.","higher vocational","","","",""
"Very important","1991","35-65 y.","higher education","","","",""
"Very important","1991","66 and older","in school","","","",""
"Very important","1991","66 and older","inadequately","","","",""
"Very important","1991","66 and older","general elemantary","","","",""
"Very important","1991","66 and older","middle vocational","","","",""
"Very important","1991","66 and older","vocational + Abi","","","",""
"Very important","1991","66 and older","higher vocational","","","",""
"Very important","1991","66 and older","higher education","","","",""
"Important","1991","16-34 y.","in school","","","",""
"Important","1991","16-34 y.","inadequately","","","",""
"Important","1991","16-34 y.","general elemantary","","","",""
"Important","1991","16-34 y.","middle vocational","","","",""
"Important","1991","16-34 y.","vocational + Abi","","","",""
"Important","1991","16-34 y.","higher vocational","","","",""
"Important","1991","16-34 y.","higher education","","","",""
"Important","1991","35-65 y.","in school","","","",""
"Important","1991","35-65 y.","inadequately","","","",""
"Important","1991","35-65 y.","general elemantary","","","",""
"Important","1991","35-65 y.","middle vocational","","","",""
"Important","1991","35-65 y.","vocational + Abi","","","",""
"Important","1991","35-65 y.","higher vocational","","","",""
"Important","1991","35-65 y.","higher education","","","",""
"Important","1991","66 and older","in school","","","",""
"Important","1991","66 and older","inadequately","","","",""
"Important","1991","66 and older","general elemantary","","","",""
"Important","1991","66 and older","middle vocational","","","",""
"Important","1991","66 and older","vocational + Abi","","","",""
"Important","1991","66 and older","higher vocational","","","",""
"Important","1991","66 and older","higher education","","","",""
"Less important","1991","16-34 y.","in school","","","",""
"Less important","1991","16-34 y.","inadequately","","","",""
"Less important","1991","16-34 y.","general elemantary","","","",""
"Less important","1991","16-34 y.","middle vocational","","","",""
"Less important","1991","16-34 y.","vocational + Abi","","","",""
"Less important","1991","16-34 y.","higher vocational","","","",""
"Less important","1991","16-34 y.","higher education","","","",""
"Less important","1991","35-65 y.","in school","","","",""
"Less important","1991","35-65 y.","inadequately","","","",""
"Less important","1991","35-65 y.","general elemantary","","","",""
"Less important","1991","35-65 y.","middle vocational","","","",""
"Less important","1991","35-65 y.","vocational + Abi","","","",""
"Less important","1991","35-65 y.","higher vocational","","","",""
"Less important","1991","35-65 y.","higher education","","","",""
"Less important","1991","66 and older","in school","","","",""
"Less important","1991","66 and older","inadequately","","","",""
"Less important","1991","66 and older","general elemantary","","","",""
"Less important","1991","66 and older","middle vocational","","","",""
"Less important","1991","66 and older","vocational + Abi","","","",""
"Less important","1991","66 and older","higher vocational","","","",""
"Less important","1991","66 and older","higher education","","","",""
"Quite unimportant","1991","16-34 y.","in school","","","",""
"Quite unimportant","1991","16-34 y.","inadequately","","","",""
"Quite unimportant","1991","16-34 y.","general elemantary","","","",""
"Quite unimportant","1991","16-34 y.","middle vocational","","","",""
"Quite unimportant","1991","16-34 y.","vocational + Abi","","","",""
"Quite unimportant","1991","16-34 y.","higher vocational","","","",""
"Quite unimportant","1991","16-34 y.","higher education","","","",""
"Quite unimportant","1991","35-65 y.","in school","","","",""
"Quite unimportant","1991","35-65 y.","inadequately","","","",""
"Quite unimportant","1991","35-65 y.","general elemantary","","","",""
"Quite unimportant","1991","35-65 y.","middle vocational","","","",""
"Quite unimportant","1991","35-65 y.","vocational + Abi","","","",""
"Quite unimportant","1991","35-65 y.","higher vocational","","","",""
"Quite unimportant","1991","35-65 y.","higher education","","","",""
"Quite unimportant","1991","66 and older","in school","","","",""
"Quite unimportant","1991","66 and older","inadequately","","","",""
"Quite unimportant","1991","66 and older","general elemantary","","","",""
"Quite unimportant","1991","66 and older","middle vocational","","","",""
"Quite unimportant","1991","66 and older","vocational + Abi","","","",""
"Quite unimportant","1991","66 and older","higher vocational","","","",""
"Quite unimportant","1991","66 and older","higher education","","","",""
"Very important","1992","16-34 y.","in school","45","0.266926483700818","0.194169695937926","0.33968327146371"
"Very important","1992","16-34 y.","inadequately","18","","",""
"Very important","1992","16-34 y.","general elemantary","186","0.303892022463932","0.268369556032661","0.339414488895203"
"Very important","1992","16-34 y.","middle vocational","589","0.263847742897297","0.245419090508137","0.282276395286456"
"Very important","1992","16-34 y.","vocational + Abi","59","0.329093724659962","0.26119995743565","0.396987491884274"
"Very important","1992","16-34 y.","higher vocational","57","0.239125474380364","0.180735188068047","0.297515760692681"
