"plh0105","year","pgisced97","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Important","1990","higher vocational","Rural Area","83","0.706079820486679","0.621332065257802","0.790827575715555","2"
"Important","1990","higher education","Urban Area","375","0.688050981010507","0.649576513778259","0.726525448242755","2"
"Important","1990","inadequately","Urban Area","30","0.595829528289279","0.461148536852229","0.73051051972633","2"
"Important","1990","inadequately","Rural Area","18","","","","2"
"Important","1990","higher education","Rural Area","72","0.693759969040922","0.602964099510084","0.784555838571759","2"
"Important","1990","in school","Rural Area","9","","","","2"
"Important","1990","general elemantary","Urban Area","787","0.64592473897964","0.618911690454183","0.672937787505097","2"
"Important","1990","general elemantary","Rural Area","287","0.664106548776726","0.61920376401248","0.709009333540973","2"
"Important","1990","higher vocational","Urban Area","258","0.649602279731194","0.602130377518754","0.697074181943633","2"
"Important","1990","in school","Urban Area","56","0.68273204887453","0.582605950835006","0.782858146914053","2"
"Important","1990","middle vocational","Urban Area","2013","0.67904895374295","0.6622875688448","0.695810338641101","2"
"Important","1990","middle vocational","Rural Area","632","0.686530020451775","0.656372620649496","0.716687420254055","2"
"Important","1990","vocational + Abi","Urban Area","118","0.674166172655883","0.604123061029761","0.744209284282005","2"
"Important","1990","vocational + Abi","Rural Area","19","","","","2"
"Less important","1990","in school","Urban Area","10","","","","3"
"Less important","1990","in school","Rural Area","6","","","","3"
"Less important","1990","inadequately","Urban Area","5","","","","3"
"Less important","1990","inadequately","Rural Area","1","","","","3"
"Less important","1990","general elemantary","Urban Area","104","0.0907797714539012","0.0745518112203592","0.107007731687443","3"
"Less important","1990","general elemantary","Rural Area","40","0.101842512937963","0.0730887672900681","0.130596258585858","3"
"Less important","1990","middle vocational","Urban Area","277","0.100322895068386","0.0895363261792203","0.111109463957552","3"
"Less important","1990","middle vocational","Rural Area","98","0.116054740235264","0.0952333234809901","0.136876156989537","3"
"Less important","1990","vocational + Abi","Urban Area","11","","","","3"
"Less important","1990","vocational + Abi","Rural Area","5","","","","3"
"Less important","1990","higher vocational","Urban Area","39","0.110379301528773","0.0791991308287157","0.141559472228831","3"
"Less important","1990","higher vocational","Rural Area","10","","","","3"
"Less important","1990","higher education","Urban Area","75","0.129917445145014","0.101996220698643","0.157838669591386","3"
"Less important","1990","higher education","Rural Area","8","","","","3"
"Quite unimportant","1990","higher vocational","Rural Area","1","","","","4"
"Quite unimportant","1990","higher education","Urban Area","3","","","","4"
"Quite unimportant","1990","inadequately","Urban Area","4","","","","4"
"Quite unimportant","1990","inadequately","Rural Area","1","","","","4"
"Quite unimportant","1990","higher education","Rural Area","2","","","","4"
"Quite unimportant","1990","in school","Rural Area","","","","","4"
"Quite unimportant","1990","general elemantary","Urban Area","17","","","","4"
"Quite unimportant","1990","general elemantary","Rural Area","6","","","","4"
"Quite unimportant","1990","higher vocational","Urban Area","2","","","","4"
"Quite unimportant","1990","in school","Urban Area","","","","","4"
"Quite unimportant","1990","middle vocational","Urban Area","18","","","","4"
"Quite unimportant","1990","middle vocational","Rural Area","7","","","","4"
"Quite unimportant","1990","vocational + Abi","Urban Area","","","","","4"
"Quite unimportant","1990","vocational + Abi","Rural Area","","","","","4"
"Very important","1990","in school","Urban Area","17","","","","1"
"Very important","1990","in school","Rural Area","12","","","","1"
"Very important","1990","inadequately","Urban Area","12","","","","1"
"Very important","1990","inadequately","Rural Area","3","","","","1"
"Very important","1990","general elemantary","Urban Area","296","0.248585118646571","0.224172615816742","0.2729976214764","1"
"Very important","1990","general elemantary","Rural Area","92","0.215896402172344","0.176779626286706","0.255013178057982","1"
"Very important","1990","middle vocational","Urban Area","672","0.212823161712252","0.198127621418512","0.227518702005993","1"
"Very important","1990","middle vocational","Rural Area","172","0.18626222602371","0.160953470996009","0.21157098105141","1"
"Very important","1990","vocational + Abi","Urban Area","43","0.24701845436183","0.182565810966231","0.311471097757429","1"
"Very important","1990","vocational + Abi","Rural Area","9","","","","1"
"Very important","1990","higher vocational","Urban Area","89","0.235852537957413","0.193610866666775","0.278094209248051","1"
"Very important","1990","higher vocational","Rural Area","17","","","","1"
"Very important","1990","higher education","Urban Area","104","0.175609311198337","0.144011223353732","0.207207399042941","1"
"Very important","1990","higher education","Rural Area","17","","","","1"
"Important","1991","higher education","Rural Area","","","","","2"
"Important","1991","in school","Rural Area","","","","","2"
"Important","1991","higher vocational","Rural Area","","","","","2"
"Important","1991","inadequately","Urban Area","","","","","2"
"Important","1991","general elemantary","Urban Area","","","","","2"
"Important","1991","inadequately","Rural Area","","","","","2"
"Important","1991","higher education","Urban Area","","","","","2"
"Important","1991","in school","Urban Area","","","","","2"
"Important","1991","higher vocational","Urban Area","","","","","2"
"Important","1991","general elemantary","Rural Area","","","","","2"
"Important","1991","middle vocational","Urban Area","","","","","2"
"Important","1991","middle vocational","Rural Area","","","","","2"
"Important","1991","vocational + Abi","Urban Area","","","","","2"
"Important","1991","vocational + Abi","Rural Area","","","","","2"
"Less important","1991","in school","Urban Area","","","","","3"
"Less important","1991","in school","Rural Area","","","","","3"
"Less important","1991","inadequately","Urban Area","","","","","3"
"Less important","1991","inadequately","Rural Area","","","","","3"
"Less important","1991","general elemantary","Urban Area","","","","","3"
"Less important","1991","general elemantary","Rural Area","","","","","3"
"Less important","1991","middle vocational","Urban Area","","","","","3"
"Less important","1991","middle vocational","Rural Area","","","","","3"
"Less important","1991","vocational + Abi","Urban Area","","","","","3"
"Less important","1991","vocational + Abi","Rural Area","","","","","3"
"Less important","1991","higher vocational","Urban Area","","","","","3"
"Less important","1991","higher vocational","Rural Area","","","","","3"
"Less important","1991","higher education","Urban Area","","","","","3"
"Less important","1991","higher education","Rural Area","","","","","3"
"Quite unimportant","1991","higher education","Rural Area","","","","","4"
"Quite unimportant","1991","in school","Rural Area","","","","","4"
"Quite unimportant","1991","higher vocational","Rural Area","","","","","4"
"Quite unimportant","1991","inadequately","Urban Area","","","","","4"
"Quite unimportant","1991","general elemantary","Urban Area","","","","","4"
"Quite unimportant","1991","inadequately","Rural Area","","","","","4"
"Quite unimportant","1991","higher education","Urban Area","","","","","4"
"Quite unimportant","1991","in school","Urban Area","","","","","4"
"Quite unimportant","1991","higher vocational","Urban Area","","","","","4"
"Quite unimportant","1991","general elemantary","Rural Area","","","","","4"
"Quite unimportant","1991","middle vocational","Urban Area","","","","","4"
"Quite unimportant","1991","middle vocational","Rural Area","","","","","4"
"Quite unimportant","1991","vocational + Abi","Urban Area","","","","","4"
"Quite unimportant","1991","vocational + Abi","Rural Area","","","","","4"
"Very important","1991","in school","Urban Area","","","","","1"
"Very important","1991","in school","Rural Area","","","","","1"
"Very important","1991","inadequately","Urban Area","","","","","1"
"Very important","1991","inadequately","Rural Area","","","","","1"
"Very important","1991","general elemantary","Urban Area","","","","","1"
"Very important","1991","general elemantary","Rural Area","","","","","1"
"Very important","1991","middle vocational","Urban Area","","","","","1"
"Very important","1991","middle vocational","Rural Area","","","","","1"
"Very important","1991","vocational + Abi","Urban Area","","","","","1"
"Very important","1991","vocational + Abi","Rural Area","","","","","1"
"Very important","1991","higher vocational","Urban Area","","","","","1"
"Very important","1991","higher vocational","Rural Area","","","","","1"
"Very important","1991","higher education","Urban Area","","","","","1"
"Very important","1991","higher education","Rural Area","","","","","1"
"Important","1992","in school","Rural Area","28","","","","2"
"Important","1992","inadequately","Urban Area","29","","","","2"
"Important","1992","general elemantary","Urban Area","759","0.624534721819692","0.59737324098492","0.651696202654463","2"
"Important","1992","higher vocational","Rural Area","195","0.674830161327311","0.620253464949214","0.729406857705407","2"
"Important","1992","higher education","Rural Area","434","0.674349203892405","0.637402784977516","0.711295622807294","2"
"Important","1992","inadequately","Rural Area","24","","","","2"
"Important","1992","higher education","Urban Area","640","0.646954587397204","0.616816775875514","0.677092398918893","2"
"Important","1992","in school","Urban Area","54","0.651099857394945","0.55151779223804","0.750681922551851","2"
"Important","1992","general elemantary","Rural Area","459","0.634640167913554","0.599369331597472","0.669911004229637","2"
"Important","1992","higher vocational","Urban Area","319","0.707569543487425","0.666269453373248","0.748869633601603","2"
"Important","1992","middle vocational","Urban Area","2376","0.648962498292457","0.633474074110233","0.664450922474682","2"
"Important","1992","middle vocational","Rural Area","1505","0.654087648481708","0.634790254035214","0.673385042928202","2"
"Important","1992","vocational + Abi","Urban Area","142","0.636786252106116","0.572650647377578","0.700921856834655","2"
"Important","1992","vocational + Abi","Rural Area","39","0.498918913906063","0.385760605006273","0.612077222805852","2"
