"plh0105","year","e11103","migback","n","percent","lower_confidence","upper_confidence"
"Very important","1990","Full Time","no migration background","566","0.18436225968719","0.170472112087331","0.19825240728705"
"Very important","1990","Full Time","direct migration background","42","0.2091105716687","0.149865165193509","0.26835597814389"
"Very important","1990","Full Time","indirect migration background","4","","",""
"Very important","1990","Part Time","no migration background","282","0.218965535665764","0.195910710309944","0.242020361021585"
"Very important","1990","Part Time","direct migration background","18","","",""
"Very important","1990","Part Time","indirect migration background","9","","",""
"Very important","1990","Not Working","no migration background","597","0.241409585361523","0.224334992356583","0.258484178366462"
"Very important","1990","Not Working","direct migration background","54","0.278521348950413","0.213034691220234","0.344008006680592"
"Very important","1990","Not Working","indirect migration background","3","","",""
"Important","1990","Full Time","no migration background","2072","0.690476274408521","0.673916914506218","0.707035634310824"
"Important","1990","Full Time","direct migration background","122","0.68838635257847","0.620912864108601","0.755859841048339"
"Important","1990","Full Time","indirect migration background","9","","",""
"Important","1990","Part Time","no migration background","842","0.67862748383095","0.652592402165055","0.704662565496845"
"Important","1990","Part Time","direct migration background","58","0.69383845900012","0.594683703762609","0.792993214237631"
"Important","1990","Part Time","indirect migration background","7","","",""
"Important","1990","Not Working","no migration background","1567","0.645479134219633","0.626392408414636","0.664565860024629"
"Important","1990","Not Working","direct migration background","109","0.617276324526453","0.546270444739879","0.688282204313027"
"Important","1990","Not Working","indirect migration background","16","","",""
"Less important","1990","Full Time","no migration background","339","0.119775828064934","0.108145192992882","0.131406463136986"
"Less important","1990","Full Time","direct migration background","17","","",""
"Less important","1990","Full Time","indirect migration background","1","","",""
"Less important","1990","Part Time","no migration background","103","0.0926574691742032","0.0764928786832837","0.108822059665123"
"Less important","1990","Part Time","direct migration background","7","","",""
"Less important","1990","Part Time","indirect migration background","1","","",""
"Less important","1990","Not Working","no migration background","216","0.0955527682581191","0.083823182259695","0.107282354256543"
"Less important","1990","Not Working","direct migration background","15","","",""
"Less important","1990","Not Working","indirect migration background","3","","",""
"Quite unimportant","1990","Full Time","no migration background","17","","",""
"Quite unimportant","1990","Full Time","direct migration background","","","",""
"Quite unimportant","1990","Full Time","indirect migration background","","","",""
"Quite unimportant","1990","Part Time","no migration background","9","","",""
"Quite unimportant","1990","Part Time","direct migration background","","","",""
"Quite unimportant","1990","Part Time","indirect migration background","","","",""
"Quite unimportant","1990","Not Working","no migration background","33","0.0175585121607258","0.0123180856683532","0.0227989386530985"
"Quite unimportant","1990","Not Working","direct migration background","2","","",""
"Quite unimportant","1990","Not Working","indirect migration background","1","","",""
"Very important","1991","Full Time","no migration background","","","",""
"Very important","1991","Full Time","direct migration background","","","",""
"Very important","1991","Full Time","indirect migration background","","","",""
"Very important","1991","Part Time","no migration background","","","",""
"Very important","1991","Part Time","direct migration background","","","",""
"Very important","1991","Part Time","indirect migration background","","","",""
"Very important","1991","Not Working","no migration background","","","",""
"Very important","1991","Not Working","direct migration background","","","",""
"Very important","1991","Not Working","indirect migration background","","","",""
"Important","1991","Full Time","no migration background","","","",""
"Important","1991","Full Time","direct migration background","","","",""
"Important","1991","Full Time","indirect migration background","","","",""
"Important","1991","Part Time","no migration background","","","",""
"Important","1991","Part Time","direct migration background","","","",""
"Important","1991","Part Time","indirect migration background","","","",""
"Important","1991","Not Working","no migration background","","","",""
"Important","1991","Not Working","direct migration background","","","",""
"Important","1991","Not Working","indirect migration background","","","",""
"Less important","1991","Full Time","no migration background","","","",""
"Less important","1991","Full Time","direct migration background","","","",""
"Less important","1991","Full Time","indirect migration background","","","",""
"Less important","1991","Part Time","no migration background","","","",""
"Less important","1991","Part Time","direct migration background","","","",""
"Less important","1991","Part Time","indirect migration background","","","",""
"Less important","1991","Not Working","no migration background","","","",""
"Less important","1991","Not Working","direct migration background","","","",""
"Less important","1991","Not Working","indirect migration background","","","",""
"Quite unimportant","1991","Full Time","no migration background","","","",""
"Quite unimportant","1991","Full Time","direct migration background","","","",""
"Quite unimportant","1991","Full Time","indirect migration background","","","",""
"Quite unimportant","1991","Part Time","no migration background","","","",""
"Quite unimportant","1991","Part Time","direct migration background","","","",""
"Quite unimportant","1991","Part Time","indirect migration background","","","",""
"Quite unimportant","1991","Not Working","no migration background","","","",""
"Quite unimportant","1991","Not Working","direct migration background","","","",""
"Quite unimportant","1991","Not Working","indirect migration background","","","",""
"Very important","1992","Full Time","no migration background","1138","0.221083751994864","0.209658821078153","0.232508682911574"
"Very important","1992","Full Time","direct migration background","54","0.224336181008866","0.171995471420481","0.276676890597252"
"Very important","1992","Full Time","indirect migration background","8","","",""
"Very important","1992","Part Time","no migration background","547","0.277622296756151","0.257995816085056","0.297248777427245"
"Very important","1992","Part Time","direct migration background","27","","",""
"Very important","1992","Part Time","indirect migration background","6","","",""
"Very important","1992","Not Working","no migration background","795","0.218340122567473","0.204202159131108","0.232478086003838"
"Very important","1992","Not Working","direct migration background","72","0.297196669344846","0.238764362195849","0.355628976493842"
"Very important","1992","Not Working","indirect migration background","8","","",""
"Important","1992","Full Time","no migration background","3383","0.663191822902719","0.650179923928374","0.676203721877064"
"Important","1992","Full Time","direct migration background","169","0.702104192311826","0.644720808194276","0.759487576429376"
"Important","1992","Full Time","indirect migration background","13","","",""
"Important","1992","Part Time","no migration background","1264","0.630666134319336","0.609514573793578","0.651817694845094"
"Important","1992","Part Time","direct migration background","63","0.583598671650471","0.486979949017876","0.680217394283066"
"Important","1992","Part Time","indirect migration background","14","","",""
"Important","1992","Not Working","no migration background","2084","0.640826651751959","0.624408150758424","0.657245152745495"
"Important","1992","Not Working","direct migration background","135","0.568621334022477","0.505299269439524","0.631943398605431"
"Important","1992","Not Working","indirect migration background","17","","",""
"Less important","1992","Full Time","no migration background","523","0.11134559454839","0.102685298143273","0.120005890953506"
"Less important","1992","Full Time","direct migration background","21","","",""
"Less important","1992","Full Time","indirect migration background","4","","",""
"Less important","1992","Part Time","no migration background","185","0.0895667575511429","0.0770517656555216","0.102081749446764"
"Less important","1992","Part Time","direct migration background","10","","",""
"Less important","1992","Part Time","indirect migration background","5","","",""
"Less important","1992","Not Working","no migration background","339","0.117464911110921","0.106446188829037","0.128483633392805"
"Less important","1992","Not Working","direct migration background","21","","",""
"Less important","1992","Not Working","indirect migration background","6","","",""
"Quite unimportant","1992","Full Time","no migration background","24","","",""
"Quite unimportant","1992","Full Time","direct migration background","","","",""
"Quite unimportant","1992","Full Time","indirect migration background","","","",""
"Quite unimportant","1992","Part Time","no migration background","4","","",""
"Quite unimportant","1992","Part Time","direct migration background","","","",""
"Quite unimportant","1992","Part Time","indirect migration background","","","",""
"Quite unimportant","1992","Not Working","no migration background","62","0.0233683145696464","0.0181983178279186","0.0285383113113742"
"Quite unimportant","1992","Not Working","direct migration background","7","","",""
"Quite unimportant","1992","Not Working","indirect migration background","","","",""
"Very important","1993","Full Time","no migration background","","","",""
"Very important","1993","Full Time","direct migration background","","","",""
"Very important","1993","Full Time","indirect migration background","","","",""
"Very important","1993","Part Time","no migration background","","","",""
"Very important","1993","Part Time","direct migration background","","","",""
"Very important","1993","Part Time","indirect migration background","","","",""
"Very important","1993","Not Working","no migration background","","","",""
"Very important","1993","Not Working","direct migration background","","","",""
"Very important","1993","Not Working","indirect migration background","","","",""
"Important","1993","Full Time","no migration background","","","",""
"Important","1993","Full Time","direct migration background","","","",""
"Important","1993","Full Time","indirect migration background","","","",""
"Important","1993","Part Time","no migration background","","","",""
"Important","1993","Part Time","direct migration background","","","",""
"Important","1993","Part Time","indirect migration background","","","",""
"Important","1993","Not Working","no migration background","","","",""
"Important","1993","Not Working","direct migration background","","","",""
"Important","1993","Not Working","indirect migration background","","","",""
"Less important","1993","Full Time","no migration background","","","",""
"Less important","1993","Full Time","direct migration background","","","",""
"Less important","1993","Full Time","indirect migration background","","","",""
"Less important","1993","Part Time","no migration background","","","",""
"Less important","1993","Part Time","direct migration background","","","",""
"Less important","1993","Part Time","indirect migration background","","","",""
"Less important","1993","Not Working","no migration background","","","",""
"Less important","1993","Not Working","direct migration background","","","",""
"Less important","1993","Not Working","indirect migration background","","","",""
"Quite unimportant","1993","Full Time","no migration background","","","",""
"Quite unimportant","1993","Full Time","direct migration background","","","",""
"Quite unimportant","1993","Full Time","indirect migration background","","","",""
"Quite unimportant","1993","Part Time","no migration background","","","",""
"Quite unimportant","1993","Part Time","direct migration background","","","",""
"Quite unimportant","1993","Part Time","indirect migration background","","","",""
"Quite unimportant","1993","Not Working","no migration background","","","",""
"Quite unimportant","1993","Not Working","direct migration background","","","",""
"Quite unimportant","1993","Not Working","indirect migration background","","","",""
"Very important","1994","Full Time","no migration background","","","",""
"Very important","1994","Full Time","direct migration background","","","",""
"Very important","1994","Full Time","indirect migration background","","","",""
"Very important","1994","Part Time","no migration background","","","",""
"Very important","1994","Part Time","direct migration background","","","",""
"Very important","1994","Part Time","indirect migration background","","","",""
"Very important","1994","Not Working","no migration background","","","",""
"Very important","1994","Not Working","direct migration background","","","",""
"Very important","1994","Not Working","indirect migration background","","","",""
"Important","1994","Full Time","no migration background","","","",""
"Important","1994","Full Time","direct migration background","","","",""
"Important","1994","Full Time","indirect migration background","","","",""
"Important","1994","Part Time","no migration background","","","",""
"Important","1994","Part Time","direct migration background","","","",""
"Important","1994","Part Time","indirect migration background","","","",""
"Important","1994","Not Working","no migration background","","","",""
"Important","1994","Not Working","direct migration background","","","",""
"Important","1994","Not Working","indirect migration background","","","",""
"Less important","1994","Full Time","no migration background","","","",""
"Less important","1994","Full Time","direct migration background","","","",""
"Less important","1994","Full Time","indirect migration background","","","",""
"Less important","1994","Part Time","no migration background","","","",""
"Less important","1994","Part Time","direct migration background","","","",""
"Less important","1994","Part Time","indirect migration background","","","",""
"Less important","1994","Not Working","no migration background","","","",""
"Less important","1994","Not Working","direct migration background","","","",""
"Less important","1994","Not Working","indirect migration background","","","",""
"Quite unimportant","1994","Full Time","no migration background","","","",""
"Quite unimportant","1994","Full Time","direct migration background","","","",""
"Quite unimportant","1994","Full Time","indirect migration background","","","",""
"Quite unimportant","1994","Part Time","no migration background","","","",""
"Quite unimportant","1994","Part Time","direct migration background","","","",""
"Quite unimportant","1994","Part Time","indirect migration background","","","",""
