"plh0193","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence"
"Fully agree","2003","in school","Male","12","","",""
"Fully agree","2003","in school","Female","15","","",""
"Fully agree","2003","inadequately","Male","17","","",""
"Fully agree","2003","inadequately","Female","25","","",""
"Fully agree","2003","general elemantary","Male","125","0.14714292130352","0.124139273020172","0.170146569586868"
"Fully agree","2003","general elemantary","Female","239","0.128952821689649","0.113589106090804","0.144316537288495"
"Fully agree","2003","middle vocational","Male","542","0.101078953809257","0.0929759368423437","0.10918197077617"
"Fully agree","2003","middle vocational","Female","492","0.0932059461936747","0.0857189095956047","0.100692982791745"
"Fully agree","2003","vocational + Abi","Male","30","0.0519828696787246","0.0322261226261625","0.0717396167312867"
"Fully agree","2003","vocational + Abi","Female","29","","",""
"Fully agree","2003","higher vocational","Male","64","0.0670844469049809","0.0513976997083277","0.0827711941016341"
"Fully agree","2003","higher vocational","Female","55","0.0828188074020038","0.0625461363658296","0.103091478438178"
"Fully agree","2003","higher education","Male","101","0.054672727669003","0.0456853370824874","0.0636601182555185"
"Fully agree","2003","higher education","Female","64","0.043130134393521","0.0339665804538392","0.0522936883332029"
"Rather agree","2003","in school","Male","74","0.236836733924857","0.188808335591803","0.284865132257911"
"Rather agree","2003","in school","Female","72","0.223785073874644","0.177759483583605","0.269810664165684"
"Rather agree","2003","inadequately","Male","40","0.460588877746835","0.366145203641551","0.555032551852118"
"Rather agree","2003","inadequately","Female","56","0.362388277216666","0.285718388279463","0.439058166153869"
"Rather agree","2003","general elemantary","Male","330","0.354668329898291","0.323601882173191","0.385734777623392"
"Rather agree","2003","general elemantary","Female","659","0.355490639282527","0.333548008540681","0.377433270024373"
"Rather agree","2003","middle vocational","Male","1910","0.363199230096595","0.350271274421572","0.376127185771618"
"Rather agree","2003","middle vocational","Female","2096","0.366047337596422","0.35364136391005","0.378453311282795"
"Rather agree","2003","vocational + Abi","Male","159","0.311510768402651","0.270295101661877","0.352726435143425"
"Rather agree","2003","vocational + Abi","Female","201","0.299268616577129","0.264747795620708","0.333789437533551"
"Rather agree","2003","higher vocational","Male","363","0.362098260419182","0.331961891646337","0.392234629192028"
"Rather agree","2003","higher vocational","Female","228","0.320259008022661","0.285939478609431","0.354578537435892"
"Rather agree","2003","higher education","Male","609","0.269797635773476","0.252250839289953","0.287344432256999"
"Rather agree","2003","higher education","Female","503","0.278633162281737","0.258410348412275","0.298855976151198"
"Rather disagree","2003","in school","Male","166","0.565289860897701","0.50928827497545","0.621291446819952"
"Rather disagree","2003","in school","Female","173","0.576187604529849","0.521616644137599","0.630758564922099"
"Rather disagree","2003","inadequately","Male","38","0.283566491189891","0.198163791008588","0.368969191371194"
"Rather disagree","2003","inadequately","Female","59","0.384517021387537","0.306923506458502","0.462110536316571"
"Rather disagree","2003","general elemantary","Male","381","0.403085173404784","0.371232675365616","0.434937671443952"
"Rather disagree","2003","general elemantary","Female","774","0.431206641696946","0.408503812888162","0.453909470505729"
"Rather disagree","2003","middle vocational","Male","2452","0.45627424648026","0.442884926051882","0.469663566908638"
"Rather disagree","2003","middle vocational","Female","2727","0.457336619081874","0.444506902547409","0.470166335616338"
"Rather disagree","2003","vocational + Abi","Male","247","0.540621750829217","0.496270160901176","0.584973340757258"
"Rather disagree","2003","vocational + Abi","Female","375","0.531023232215037","0.493404238996074","0.568642225433999"
"Rather disagree","2003","higher vocational","Male","463","0.486238213537604","0.454897689646367","0.517578737428841"
"Rather disagree","2003","higher vocational","Female","367","0.506691220203945","0.469916444829333","0.543465995578558"
"Rather disagree","2003","higher education","Male","1392","0.539382187138181","0.519677215407421","0.559087158868941"
"Rather disagree","2003","higher education","Female","1080","0.544101354729454","0.521635592895406","0.566567116563502"
"Disagree fully","2003","in school","Male","49","0.164557967155273","0.122670658113913","0.206445276196633"
"Disagree fully","2003","in school","Female","55","0.136142461444437","0.0982711210044313","0.174013801884443"
"Disagree fully","2003","inadequately","Male","12","","",""
"Disagree fully","2003","inadequately","Female","11","","",""
"Disagree fully","2003","general elemantary","Male","75","0.0951035753934049","0.0760539359163486","0.114153214870461"
"Disagree fully","2003","general elemantary","Female","156","0.0843498973308779","0.0716099671274068","0.0970898275343491"
"Disagree fully","2003","middle vocational","Male","412","0.0794475696138889","0.0721778078741272","0.0867173313536506"
"Disagree fully","2003","middle vocational","Female","477","0.0834100971280295","0.0762892663975474","0.0905309278585116"
"Disagree fully","2003","vocational + Abi","Male","49","0.0958846110894074","0.0696808513979262","0.122088370780889"
"Disagree fully","2003","vocational + Abi","Female","71","0.13819000566325","0.112175305574007","0.164204705752492"
