"plh0193","year","age_gr","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Disagree fully","2003","16-34 y.","East Germany","88","0.0636696162374209","0.0511581962678097","0.0761810362070321","4"
"Disagree fully","2003","35-65 y.","East Germany","141","0.0493008570369381","0.0415200186532948","0.0570816954205813","4"
"Disagree fully","2003","16-34 y.","West Germany","517","0.11028919193452","0.101033419607514","0.119544964261525","4"
"Disagree fully","2003","35-65 y.","West Germany","1021","0.100445350885195","0.094445772884666","0.106444928885724","4"
"Disagree fully","2003","66 and older","West Germany","322","0.109287047888842","0.0976324252425546","0.120941670535129","4"
"Disagree fully","2003","66 and older","East Germany","53","0.0590574634981218","0.0437916729227929","0.0743232540734507","4"
"Fully agree","2003","16-34 y.","West Germany","313","0.0710024226252714","0.0634137533318764","0.0785910919186665","1"
"Fully agree","2003","16-34 y.","East Germany","106","0.0778786690176168","0.0641468135874906","0.0916105244477431","1"
"Fully agree","2003","35-65 y.","West Germany","745","0.084158544428181","0.0786173771062915","0.0896997117500705","1"
"Fully agree","2003","35-65 y.","East Germany","274","0.11533789531827","0.103857619239616","0.126818171396925","1"
"Fully agree","2003","66 and older","West Germany","276","0.100600787995127","0.089364524166021","0.111837051824234","1"
"Fully agree","2003","66 and older","East Germany","115","0.139922932648894","0.117457567203829","0.16238829809396","1"
"Rather agree","2003","35-65 y.","East Germany","1167","0.398372694200014","0.380777820249671","0.415967568150356","2"
"Rather agree","2003","16-34 y.","East Germany","526","0.358986129396988","0.334405190016983","0.383567068776992","2"
"Rather agree","2003","16-34 y.","West Germany","1363","0.312488566192274","0.298793038164117","0.326184094220432","2"
"Rather agree","2003","35-65 y.","West Germany","3095","0.343467379297694","0.333989462092917","0.352945296502472","2"
"Rather agree","2003","66 and older","West Germany","856","0.319324070576962","0.301908768567242","0.336739372586682","2"
"Rather agree","2003","66 and older","East Germany","365","0.389163661833834","0.357589711077431","0.420737612590237","2"
"Rather disagree","2003","16-34 y.","West Germany","2207","0.506219819247934","0.491447177966316","0.520992460529553","3"
"Rather disagree","2003","16-34 y.","East Germany","743","0.499465585347974","0.473844608487837","0.525086562208112","3"
"Rather disagree","2003","35-65 y.","East Germany","1392","0.436988553444778","0.419161841301504","0.454815265588051","3"
"Rather disagree","2003","35-65 y.","West Germany","4782","0.47192872538893","0.461964891330951","0.481892559446908","3"
"Rather disagree","2003","66 and older","West Germany","1299","0.470788093539069","0.452142658364724","0.489433528713413","3"
"Rather disagree","2003","66 and older","East Germany","383","0.41185594201915","0.379983533806815","0.443728350231485","3"
"Disagree fully","2004","16-34 y.","East Germany","","","","","4"
"Disagree fully","2004","35-65 y.","East Germany","","","","","4"
"Disagree fully","2004","16-34 y.","West Germany","","","","","4"
"Disagree fully","2004","35-65 y.","West Germany","","","","","4"
"Disagree fully","2004","66 and older","West Germany","","","","","4"
"Disagree fully","2004","66 and older","East Germany","","","","","4"
"Fully agree","2004","16-34 y.","West Germany","","","","","1"
"Fully agree","2004","16-34 y.","East Germany","","","","","1"
"Fully agree","2004","35-65 y.","West Germany","","","","","1"
"Fully agree","2004","35-65 y.","East Germany","","","","","1"
"Fully agree","2004","66 and older","West Germany","","","","","1"
"Fully agree","2004","66 and older","East Germany","","","","","1"
"Rather agree","2004","16-34 y.","East Germany","","","","","2"
"Rather agree","2004","16-34 y.","West Germany","","","","","2"
"Rather agree","2004","35-65 y.","East Germany","","","","","2"
"Rather agree","2004","35-65 y.","West Germany","","","","","2"
"Rather agree","2004","66 and older","West Germany","","","","","2"
"Rather agree","2004","66 and older","East Germany","","","","","2"
"Rather disagree","2004","16-34 y.","East Germany","","","","","3"
"Rather disagree","2004","16-34 y.","West Germany","","","","","3"
"Rather disagree","2004","35-65 y.","East Germany","","","","","3"
"Rather disagree","2004","35-65 y.","West Germany","","","","","3"
"Rather disagree","2004","66 and older","West Germany","","","","","3"
"Rather disagree","2004","66 and older","East Germany","","","","","3"
"Disagree fully","2005","16-34 y.","East Germany","","","","","4"
"Disagree fully","2005","16-34 y.","West Germany","","","","","4"
"Disagree fully","2005","35-65 y.","East Germany","","","","","4"
"Disagree fully","2005","35-65 y.","West Germany","","","","","4"
"Disagree fully","2005","66 and older","West Germany","","","","","4"
"Disagree fully","2005","66 and older","East Germany","","","","","4"
"Fully agree","2005","16-34 y.","West Germany","","","","","1"
"Fully agree","2005","16-34 y.","East Germany","","","","","1"
"Fully agree","2005","35-65 y.","West Germany","","","","","1"
"Fully agree","2005","35-65 y.","East Germany","","","","","1"
"Fully agree","2005","66 and older","West Germany","","","","","1"
"Fully agree","2005","66 and older","East Germany","","","","","1"
"Rather agree","2005","16-34 y.","East Germany","","","","","2"
"Rather agree","2005","16-34 y.","West Germany","","","","","2"
"Rather agree","2005","35-65 y.","East Germany","","","","","2"
"Rather agree","2005","35-65 y.","West Germany","","","","","2"
"Rather agree","2005","66 and older","West Germany","","","","","2"
"Rather agree","2005","66 and older","East Germany","","","","","2"
"Rather disagree","2005","16-34 y.","East Germany","","","","","3"
"Rather disagree","2005","16-34 y.","West Germany","","","","","3"
"Rather disagree","2005","35-65 y.","East Germany","","","","","3"
"Rather disagree","2005","35-65 y.","West Germany","","","","","3"
"Rather disagree","2005","66 and older","West Germany","","","","","3"
"Rather disagree","2005","66 and older","East Germany","","","","","3"
"Disagree fully","2006","35-65 y.","East Germany","","","","","4"
"Disagree fully","2006","16-34 y.","West Germany","","","","","4"
"Disagree fully","2006","16-34 y.","East Germany","","","","","4"
"Disagree fully","2006","35-65 y.","West Germany","","","","","4"
"Disagree fully","2006","66 and older","West Germany","","","","","4"
"Disagree fully","2006","66 and older","East Germany","","","","","4"
"Fully agree","2006","16-34 y.","West Germany","","","","","1"
"Fully agree","2006","16-34 y.","East Germany","","","","","1"
"Fully agree","2006","35-65 y.","West Germany","","","","","1"
"Fully agree","2006","35-65 y.","East Germany","","","","","1"
"Fully agree","2006","66 and older","West Germany","","","","","1"
"Fully agree","2006","66 and older","East Germany","","","","","1"
