"plh0193","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence"
"Fully agree","2003","1-pers.-HH","no migration background","225","0.0842949663187427","0.073718956419296","0.0948709762181895"
"Fully agree","2003","1-pers.-HH","direct migration background","28","","",""
"Fully agree","2003","1-pers.-HH","indirect migration background","10","","",""
"Fully agree","2003","(Married) couple without C. ","no migration background","531","0.09242953293879","0.0853519189576816","0.0995071469198983"
"Fully agree","2003","(Married) couple without C. ","direct migration background","96","0.135408752896534","0.110655695579071","0.160161810213997"
"Fully agree","2003","(Married) couple without C. ","indirect migration background","13","","",""
"Fully agree","2003","Single parent ","no migration background","79","0.098174657467968","0.0788315134889655","0.117517801446971"
"Fully agree","2003","Single parent ","direct migration background","17","","",""
"Fully agree","2003","Single parent ","indirect migration background","6","","",""
"Fully agree","2003","Couple + C. LE 16 ","no migration background","231","0.0797012371815926","0.0707644636336832","0.0886380107295019"
"Fully agree","2003","Couple + C. LE 16 ","direct migration background","89","0.108785154722324","0.0851375586052762","0.132432750839372"
"Fully agree","2003","Couple + C. LE 16 ","indirect migration background","24","","",""
"Fully agree","2003","Couple + C. GT 16 ","no migration background","211","0.0678483854976249","0.0593016550813791","0.0763951159138707"
"Fully agree","2003","Couple + C. GT 16 ","direct migration background","53","0.115137598617149","0.084898234035124","0.145376963199175"
"Fully agree","2003","Couple + C. GT 16 ","indirect migration background","17","","",""
"Fully agree","2003","Couple + C. LE and GT 16","no migration background","87","0.0659112048753239","0.0529919676610576","0.0788304420895902"
"Fully agree","2003","Couple + C. LE and GT 16","direct migration background","29","","",""
"Fully agree","2003","Couple + C. LE and GT 16","indirect migration background","12","","",""
"Rather agree","2003","1-pers.-HH","no migration background","838","0.311731568889559","0.294099123604057","0.32936401417506"
"Rather agree","2003","1-pers.-HH","direct migration background","71","0.302726213002376","0.243606708967295","0.361845717037458"
"Rather agree","2003","1-pers.-HH","indirect migration background","24","","",""
"Rather agree","2003","(Married) couple without C. ","no migration background","2196","0.355064535228099","0.343370804395965","0.366758266060233"
"Rather agree","2003","(Married) couple without C. ","direct migration background","242","0.342179956917482","0.30785730028402","0.376502613550944"
"Rather agree","2003","(Married) couple without C. ","indirect migration background","41","0.375485672047868","0.289557402911787","0.461413941183948"
"Rather agree","2003","Single parent ","no migration background","326","0.347842264964344","0.316879933943864","0.378804595984825"
"Rather agree","2003","Single parent ","direct migration background","56","0.418492097287057","0.33706668318334","0.499917511390774"
"Rather agree","2003","Single parent ","indirect migration background","26","","",""
"Rather agree","2003","Couple + C. LE 16 ","no migration background","1128","0.33026730599153","0.314748176931013","0.345786435052047"
"Rather agree","2003","Couple + C. LE 16 ","direct migration background","225","0.335174812891939","0.299323885335358","0.37102574044852"
"Rather agree","2003","Couple + C. LE 16 ","indirect migration background","73","0.500893229494866","0.426813672251847","0.574972786737885"
"Rather agree","2003","Couple + C. GT 16 ","no migration background","1124","0.348853068556795","0.332655577775777","0.365050559337813"
"Rather agree","2003","Couple + C. GT 16 ","direct migration background","140","0.31446603175179","0.270478705320669","0.35845335818291"
"Rather agree","2003","Couple + C. GT 16 ","indirect migration background","60","0.352497568492164","0.283839689400084","0.421155447584244"
"Rather agree","2003","Couple + C. LE and GT 16","no migration background","444","0.345564337081085","0.320803740586033","0.370324933576138"
"Rather agree","2003","Couple + C. LE and GT 16","direct migration background","104","0.373320084295903","0.31784215648991","0.428798012101897"
"Rather agree","2003","Couple + C. LE and GT 16","indirect migration background","44","0.293511958717515","0.214930779145309","0.372093138289721"
"Rather disagree","2003","1-pers.-HH","no migration background","1313","0.497596450611171","0.478563408278341","0.516629492944"
"Rather disagree","2003","1-pers.-HH","direct migration background","103","0.463752232893157","0.399582555808909","0.527921909977405"
"Rather disagree","2003","1-pers.-HH","indirect migration background","42","0.426320196167676","0.319280738783523","0.53335965355183"
"Rather disagree","2003","(Married) couple without C. ","no migration background","3120","0.46249258592077","0.450308696959112","0.474676474882429"
"Rather disagree","2003","(Married) couple without C. ","direct migration background","309","0.411106349724131","0.375510809441785","0.446701890006476"
"Rather disagree","2003","(Married) couple without C. ","indirect migration background","53","0.382386936684134","0.296153054934005","0.468620818434264"
"Rather disagree","2003","Single parent ","no migration background","426","0.45989552176059","0.427496296240167","0.492294747281014"
"Rather disagree","2003","Single parent ","direct migration background","50","0.346288465707643","0.26775574894501","0.424821182470276"
"Rather disagree","2003","Single parent ","indirect migration background","26","","",""
"Rather disagree","2003","Couple + C. LE 16 ","no migration background","1851","0.509114316411407","0.492618202732349","0.525610430090465"
"Rather disagree","2003","Couple + C. LE 16 ","direct migration background","276","0.433742876480686","0.396104230355568","0.471381522605805"
"Rather disagree","2003","Couple + C. LE 16 ","indirect migration background","64","0.354306428940377","0.283441425229411","0.425171432651344"
"Rather disagree","2003","Couple + C. GT 16 ","no migration background","1705","0.500026588045091","0.48303410002935","0.517019076060832"
"Rather disagree","2003","Couple + C. GT 16 ","direct migration background","186","0.437963432483469","0.390960233305052","0.484966631661886"
"Rather disagree","2003","Couple + C. GT 16 ","indirect migration background","84","0.439638116419423","0.368307893480581","0.510968339358265"
"Rather disagree","2003","Couple + C. LE and GT 16","no migration background","725","0.480488403438029","0.454474696441246","0.506502110434813"
"Rather disagree","2003","Couple + C. LE and GT 16","direct migration background","128","0.457574291566584","0.400432006197102","0.514716576936065"
"Rather disagree","2003","Couple + C. LE and GT 16","indirect migration background","63","0.513629981443205","0.427379442615293","0.599880520271118"
"Disagree fully","2003","1-pers.-HH","no migration background","275","0.106377014180528","0.0946403604713505","0.118113667889706"
"Disagree fully","2003","1-pers.-HH","direct migration background","30","0.113694407188347","0.0728469153878237","0.15454189898887"
"Disagree fully","2003","1-pers.-HH","indirect migration background","6","","",""
"Disagree fully","2003","(Married) couple without C. ","no migration background","586","0.0900133459123412","0.083019560877315","0.0970071309473674"
"Disagree fully","2003","(Married) couple without C. ","direct migration background","87","0.111304940461854","0.088552202519004","0.134057678404703"
"Disagree fully","2003","(Married) couple without C. ","indirect migration background","15","","",""
"Disagree fully","2003","Single parent ","no migration background","78","0.0940875558070975","0.0751084671094727","0.113066644504722"
"Disagree fully","2003","Single parent ","direct migration background","18","","",""
"Disagree fully","2003","Single parent ","indirect migration background","6","","",""
"Disagree fully","2003","Couple + C. LE 16 ","no migration background","318","0.0809171404154703","0.0719184067244805","0.08991587410646"
"Disagree fully","2003","Couple + C. LE 16 ","direct migration background","76","0.122297155905051","0.097414719203524","0.147179592606578"
"Disagree fully","2003","Couple + C. LE 16 ","indirect migration background","14","","",""
"Disagree fully","2003","Couple + C. GT 16 ","no migration background","286","0.0832719579004894","0.0738821520043366","0.0926617637966422"
"Disagree fully","2003","Couple + C. GT 16 ","direct migration background","49","0.132432937147592","0.100320317167031","0.164545557128153"
"Disagree fully","2003","Couple + C. GT 16 ","indirect migration background","25","","",""
"Disagree fully","2003","Couple + C. LE and GT 16","no migration background","161","0.108036054605562","0.0918730843512216","0.124199024859901"
"Disagree fully","2003","Couple + C. LE and GT 16","direct migration background","31","0.0840256260716698","0.0522053307741394","0.1158459213692"
"Disagree fully","2003","Couple + C. LE and GT 16","indirect migration background","10","","",""
"Fully agree","2004","1-pers.-HH","no migration background","","","",""
"Fully agree","2004","1-pers.-HH","direct migration background","","","",""
"Fully agree","2004","1-pers.-HH","indirect migration background","","","",""
"Fully agree","2004","(Married) couple without C. ","no migration background","","","",""
"Fully agree","2004","(Married) couple without C. ","direct migration background","","","",""
"Fully agree","2004","(Married) couple without C. ","indirect migration background","","","",""
"Fully agree","2004","Single parent ","no migration background","","","",""
"Fully agree","2004","Single parent ","direct migration background","","","",""
"Fully agree","2004","Single parent ","indirect migration background","","","",""
"Fully agree","2004","Couple + C. LE 16 ","no migration background","","","",""
"Fully agree","2004","Couple + C. LE 16 ","direct migration background","","","",""
"Fully agree","2004","Couple + C. LE 16 ","indirect migration background","","","",""
"Fully agree","2004","Couple + C. GT 16 ","no migration background","","","",""
"Fully agree","2004","Couple + C. GT 16 ","direct migration background","","","",""
"Fully agree","2004","Couple + C. GT 16 ","indirect migration background","","","",""
"Fully agree","2004","Couple + C. LE and GT 16","no migration background","","","",""
"Fully agree","2004","Couple + C. LE and GT 16","direct migration background","","","",""
"Fully agree","2004","Couple + C. LE and GT 16","indirect migration background","","","",""
"Rather agree","2004","1-pers.-HH","no migration background","","","",""
"Rather agree","2004","1-pers.-HH","direct migration background","","","",""
"Rather agree","2004","1-pers.-HH","indirect migration background","","","",""
"Rather agree","2004","(Married) couple without C. ","no migration background","","","",""
"Rather agree","2004","(Married) couple without C. ","direct migration background","","","",""
"Rather agree","2004","(Married) couple without C. ","indirect migration background","","","",""
"Rather agree","2004","Single parent ","no migration background","","","",""
"Rather agree","2004","Single parent ","direct migration background","","","",""
"Rather agree","2004","Single parent ","indirect migration background","","","",""
"Rather agree","2004","Couple + C. LE 16 ","no migration background","","","",""
"Rather agree","2004","Couple + C. LE 16 ","direct migration background","","","",""
"Rather agree","2004","Couple + C. LE 16 ","indirect migration background","","","",""
"Rather agree","2004","Couple + C. GT 16 ","no migration background","","","",""
