"plh0193","year","e11102","sampreg","n","percent","lower_confidence","upper_confidence"
"Fully agree","2003","Not Employed","West Germany","598","0.102913587200482","0.0952355948533825","0.110591579547582"
"Fully agree","2003","Not Employed","East Germany","258","0.141779396958163","0.126962191912222","0.156596602004105"
"Fully agree","2003","Employed","West Germany","736","0.0720699130831561","0.0671881877787886","0.0769516383875237"
"Fully agree","2003","Employed","East Germany","237","0.0865843994964017","0.0768769618088249","0.0962918371839786"
"Rather agree","2003","Not Employed","West Germany","1936","0.327688044855155","0.315827356553481","0.33954873315683"
"Rather agree","2003","Not Employed","East Germany","843","0.393899546519593","0.373144423819366","0.41465466921982"
"Rather agree","2003","Employed","West Germany","3378","0.332657453474433","0.323763154024309","0.341551752924557"
"Rather agree","2003","Employed","East Germany","1215","0.380423625697221","0.363665257074353","0.397181994320088"
"Rather disagree","2003","Not Employed","West Germany","2797","0.462459668726849","0.449860652467185","0.475058684986512"
"Rather disagree","2003","Not Employed","East Germany","919","0.416292795164567","0.395353732599773","0.437231857729361"
"Rather disagree","2003","Employed","West Germany","5491","0.491962627719563","0.482525222622086","0.501400032817039"
"Rather disagree","2003","Employed","East Germany","1599","0.471994318174781","0.454762216129573","0.48922642021999"
"Disagree fully","2003","Not Employed","West Germany","685","0.106938699217514","0.0991295762604014","0.114747822174626"
"Disagree fully","2003","Not Employed","East Germany","109","0.0480282613576769","0.0389454410824652","0.0571110816328886"
"Disagree fully","2003","Employed","West Germany","1175","0.103310005722848","0.0975644629085101","0.109055548537186"
"Disagree fully","2003","Employed","East Germany","173","0.0609976566315961","0.0527365070100835","0.0692588062531086"
"Fully agree","2004","Not Employed","West Germany","","","",""
"Fully agree","2004","Not Employed","East Germany","","","",""
"Fully agree","2004","Employed","West Germany","","","",""
"Fully agree","2004","Employed","East Germany","","","",""
"Rather agree","2004","Not Employed","West Germany","","","",""
"Rather agree","2004","Not Employed","East Germany","","","",""
"Rather agree","2004","Employed","West Germany","","","",""
"Rather agree","2004","Employed","East Germany","","","",""
"Rather disagree","2004","Not Employed","West Germany","","","",""
"Rather disagree","2004","Not Employed","East Germany","","","",""
"Rather disagree","2004","Employed","West Germany","","","",""
"Rather disagree","2004","Employed","East Germany","","","",""
"Disagree fully","2004","Not Employed","West Germany","","","",""
"Disagree fully","2004","Not Employed","East Germany","","","",""
"Disagree fully","2004","Employed","West Germany","","","",""
"Disagree fully","2004","Employed","East Germany","","","",""
"Fully agree","2005","Not Employed","West Germany","","","",""
"Fully agree","2005","Not Employed","East Germany","","","",""
"Fully agree","2005","Employed","West Germany","","","",""
"Fully agree","2005","Employed","East Germany","","","",""
"Rather agree","2005","Not Employed","West Germany","","","",""
"Rather agree","2005","Not Employed","East Germany","","","",""
"Rather agree","2005","Employed","West Germany","","","",""
"Rather agree","2005","Employed","East Germany","","","",""
"Rather disagree","2005","Not Employed","West Germany","","","",""
"Rather disagree","2005","Not Employed","East Germany","","","",""
"Rather disagree","2005","Employed","West Germany","","","",""
"Rather disagree","2005","Employed","East Germany","","","",""
"Disagree fully","2005","Not Employed","West Germany","","","",""
"Disagree fully","2005","Not Employed","East Germany","","","",""
"Disagree fully","2005","Employed","West Germany","","","",""
"Disagree fully","2005","Employed","East Germany","","","",""
"Fully agree","2006","Not Employed","West Germany","","","",""
"Fully agree","2006","Not Employed","East Germany","","","",""
"Fully agree","2006","Employed","West Germany","","","",""
"Fully agree","2006","Employed","East Germany","","","",""
"Rather agree","2006","Not Employed","West Germany","","","",""
"Rather agree","2006","Not Employed","East Germany","","","",""
"Rather agree","2006","Employed","West Germany","","","",""
"Rather agree","2006","Employed","East Germany","","","",""
"Rather disagree","2006","Not Employed","West Germany","","","",""
"Rather disagree","2006","Not Employed","East Germany","","","",""
"Rather disagree","2006","Employed","West Germany","","","",""
"Rather disagree","2006","Employed","East Germany","","","",""
"Disagree fully","2006","Not Employed","West Germany","","","",""
"Disagree fully","2006","Not Employed","East Germany","","","",""
"Disagree fully","2006","Employed","West Germany","","","",""
"Disagree fully","2006","Employed","East Germany","","","",""
"Fully agree","2007","Not Employed","West Germany","","","",""
"Fully agree","2007","Not Employed","East Germany","","","",""
"Fully agree","2007","Employed","West Germany","","","",""
"Fully agree","2007","Employed","East Germany","","","",""
"Rather agree","2007","Not Employed","West Germany","","","",""
"Rather agree","2007","Not Employed","East Germany","","","",""
"Rather agree","2007","Employed","West Germany","","","",""
"Rather agree","2007","Employed","East Germany","","","",""
"Rather disagree","2007","Not Employed","West Germany","","","",""
"Rather disagree","2007","Not Employed","East Germany","","","",""
"Rather disagree","2007","Employed","West Germany","","","",""
"Rather disagree","2007","Employed","East Germany","","","",""
"Disagree fully","2007","Not Employed","West Germany","","","",""
"Disagree fully","2007","Not Employed","East Germany","","","",""
"Disagree fully","2007","Employed","West Germany","","","",""
"Disagree fully","2007","Employed","East Germany","","","",""
"Fully agree","2008","Not Employed","West Germany","436","0.0869106773911392","0.0794412734706772","0.0943800813116011"
"Fully agree","2008","Not Employed","East Germany","226","0.109854509273699","0.0961014944461582","0.123607524101239"
"Fully agree","2008","Employed","West Germany","565","0.0721414638159189","0.0668240069581939","0.0774589206736439"
"Fully agree","2008","Employed","East Germany","166","0.0792581762921213","0.0692557583180494","0.0892605942661933"
"Rather agree","2008","Not Employed","West Germany","1768","0.344855525925905","0.332252353395782","0.357458698456028"
"Rather agree","2008","Not Employed","East Germany","716","0.367364933037273","0.346162585515331","0.388567280559214"
"Rather agree","2008","Employed","West Germany","2823","0.332561686292104","0.322878633724459","0.342244738859748"
"Rather agree","2008","Employed","East Germany","1061","0.401090675022863","0.382943215112946","0.419238134932781"
"Rather disagree","2008","Not Employed","West Germany","2595","0.463903696908268","0.450680755650817","0.477126638165719"
"Rather disagree","2008","Not Employed","East Germany","914","0.445671908364159","0.423811939295626","0.467531877432693"
"Rather disagree","2008","Employed","West Germany","4607","0.49058367282991","0.480309104342113","0.500858241317707"
"Rather disagree","2008","Employed","East Germany","1410","0.463096021462874","0.444633208862215","0.481558834063532"
"Disagree fully","2008","Not Employed","West Germany","665","0.104330099774688","0.0962247539957119","0.112435445553664"
"Disagree fully","2008","Not Employed","East Germany","130","0.0771086493248693","0.0653762913722706","0.088841007277468"
"Disagree fully","2008","Employed","West Germany","1099","0.104713177062067","0.0984202546005762","0.111006099523558"
"Disagree fully","2008","Employed","East Germany","165","0.0565551272221418","0.0480023279083748","0.0651079265359087"
"Fully agree","2009","Not Employed","West Germany","","","",""
"Fully agree","2009","Not Employed","East Germany","","","",""
"Fully agree","2009","Employed","West Germany","","","",""
"Fully agree","2009","Employed","East Germany","","","",""
"Rather agree","2009","Not Employed","West Germany","","","",""
"Rather agree","2009","Not Employed","East Germany","","","",""
"Rather agree","2009","Employed","West Germany","","","",""
"Rather agree","2009","Employed","East Germany","","","",""
"Rather disagree","2009","Not Employed","West Germany","","","",""
"Rather disagree","2009","Not Employed","East Germany","","","",""
"Rather disagree","2009","Employed","West Germany","","","",""
"Rather disagree","2009","Employed","East Germany","","","",""
"Disagree fully","2009","Not Employed","West Germany","","","",""
"Disagree fully","2009","Not Employed","East Germany","","","",""
"Disagree fully","2009","Employed","West Germany","","","",""
"Disagree fully","2009","Employed","East Germany","","","",""
"Fully agree","2010","Not Employed","West Germany","","","",""
"Fully agree","2010","Not Employed","East Germany","","","",""
"Fully agree","2010","Employed","West Germany","","","",""
"Fully agree","2010","Employed","East Germany","","","",""
"Rather agree","2010","Not Employed","West Germany","","","",""
"Rather agree","2010","Not Employed","East Germany","","","",""
"Rather agree","2010","Employed","West Germany","","","",""
"Rather agree","2010","Employed","East Germany","","","",""
"Rather disagree","2010","Not Employed","West Germany","","","",""
"Rather disagree","2010","Not Employed","East Germany","","","",""
"Rather disagree","2010","Employed","West Germany","","","",""
"Rather disagree","2010","Employed","East Germany","","","",""
"Disagree fully","2010","Not Employed","West Germany","","","",""
"Disagree fully","2010","Not Employed","East Germany","","","",""
"Disagree fully","2010","Employed","West Germany","","","",""
"Disagree fully","2010","Employed","East Germany","","","",""
"Fully agree","2011","Not Employed","West Germany","","","",""
"Fully agree","2011","Not Employed","East Germany","","","",""
"Fully agree","2011","Employed","West Germany","","","",""
"Fully agree","2011","Employed","East Germany","","","",""
"Rather agree","2011","Not Employed","West Germany","","","",""
"Rather agree","2011","Not Employed","East Germany","","","",""
"Rather agree","2011","Employed","West Germany","","","",""
"Rather agree","2011","Employed","East Germany","","","",""
"Rather disagree","2011","Not Employed","West Germany","","","",""
"Rather disagree","2011","Not Employed","East Germany","","","",""
"Rather disagree","2011","Employed","West Germany","","","",""
"Rather disagree","2011","Employed","East Germany","","","",""
"Disagree fully","2011","Not Employed","West Germany","","","",""
"Disagree fully","2011","Not Employed","East Germany","","","",""
"Disagree fully","2011","Employed","West Germany","","","",""
"Disagree fully","2011","Employed","East Germany","","","",""
"Fully agree","2012","Not Employed","West Germany","","","",""
"Fully agree","2012","Not Employed","East Germany","","","",""
"Fully agree","2012","Employed","West Germany","","","",""
"Fully agree","2012","Employed","East Germany","","","",""
"Rather agree","2012","Not Employed","West Germany","","","",""
"Rather agree","2012","Not Employed","East Germany","","","",""
"Rather agree","2012","Employed","West Germany","","","",""
"Rather agree","2012","Employed","East Germany","","","",""
"Rather disagree","2012","Not Employed","West Germany","","","",""
"Rather disagree","2012","Not Employed","East Germany","","","",""
"Rather disagree","2012","Employed","West Germany","","","",""
"Rather disagree","2012","Employed","East Germany","","","",""
"Disagree fully","2012","Not Employed","West Germany","","","",""
"Disagree fully","2012","Not Employed","East Germany","","","",""
"Disagree fully","2012","Employed","West Germany","","","",""
"Disagree fully","2012","Employed","East Germany","","","",""
"Fully agree","2013","Not Employed","West Germany","515","0.0872700057411906","0.0804682714965041","0.094071739985877"
"Fully agree","2013","Not Employed","East Germany","240","0.118549788304903","0.104911129796122","0.132188446813685"
"Fully agree","2013","Employed","West Germany","676","0.0518847369973498","0.0480953363479087","0.0556741376467908"
"Fully agree","2013","Employed","East Germany","258","0.0633307791916318","0.0553436095921377","0.071317948791126"
"Rather agree","2013","Not Employed","West Germany","2047","0.324572146739559","0.313288198047463","0.335856095431656"
"Rather agree","2013","Not Employed","East Germany","788","0.368206135836743","0.347856549590767","0.388555722082719"
"Rather agree","2013","Employed","West Germany","3617","0.292248368095806","0.284478088727439","0.300018647464172"
"Rather agree","2013","Employed","East Germany","1204","0.363507678357344","0.347733536403293","0.379281820311394"
"Rather disagree","2013","Not Employed","West Germany","3272","0.479423960270827","0.467384196914737","0.491463723626917"
"Rather disagree","2013","Not Employed","East Germany","1000","0.450154300848557","0.429163766763507","0.471144834933607"
"Rather disagree","2013","Employed","West Germany","7181","0.5362459071484","0.527725781109358","0.544766033187441"
"Rather disagree","2013","Employed","East Germany","1847","0.511896187182059","0.495503905308601","0.528288469055517"
"Disagree fully","2013","Not Employed","West Germany","780","0.108733887248423","0.101231453826743","0.116236320670104"
"Disagree fully","2013","Not Employed","East Germany","130","0.063089775009797","0.0528320547895361","0.0733474952300579"
"Disagree fully","2013","Employed","West Germany","1686","0.119620987758445","0.114076535109642","0.125165440407248"
"Disagree fully","2013","Employed","East Germany","263","0.0612653552689656","0.0534008525464365","0.0691298579914947"
"Fully agree","2014","Not Employed","West Germany","","","",""
"Fully agree","2014","Not Employed","East Germany","","","",""
"Fully agree","2014","Employed","West Germany","","","",""
"Fully agree","2014","Employed","East Germany","","","",""
"Rather agree","2014","Not Employed","West Germany","","","",""
"Rather agree","2014","Not Employed","East Germany","","","",""
"Rather agree","2014","Employed","West Germany","","","",""
"Rather agree","2014","Employed","East Germany","","","",""
"Rather disagree","2014","Not Employed","West Germany","","","",""
"Rather disagree","2014","Not Employed","East Germany","","","",""
"Rather disagree","2014","Employed","West Germany","","","",""
"Rather disagree","2014","Employed","East Germany","","","",""
"Disagree fully","2014","Not Employed","West Germany","","","",""
"Disagree fully","2014","Not Employed","East Germany","","","",""
"Disagree fully","2014","Employed","West Germany","","","",""
"Disagree fully","2014","Employed","East Germany","","","",""
"Fully agree","2015","Not Employed","West Germany","","","",""
"Fully agree","2015","Not Employed","East Germany","","","",""
"Fully agree","2015","Employed","West Germany","","","",""
"Fully agree","2015","Employed","East Germany","","","",""
"Rather agree","2015","Not Employed","West Germany","","","",""
"Rather agree","2015","Not Employed","East Germany","","","",""
"Rather agree","2015","Employed","West Germany","","","",""
"Rather agree","2015","Employed","East Germany","","","",""
"Rather disagree","2015","Not Employed","West Germany","","","",""
"Rather disagree","2015","Not Employed","East Germany","","","",""
"Rather disagree","2015","Employed","West Germany","","","",""
"Rather disagree","2015","Employed","East Germany","","","",""
"Disagree fully","2015","Not Employed","West Germany","","","",""
"Disagree fully","2015","Not Employed","East Germany","","","",""
"Disagree fully","2015","Employed","West Germany","","","",""
"Disagree fully","2015","Employed","East Germany","","","",""
"Fully agree","2016","Not Employed","West Germany","","","",""
"Fully agree","2016","Not Employed","East Germany","","","",""
"Fully agree","2016","Employed","West Germany","","","",""
"Fully agree","2016","Employed","East Germany","","","",""
"Rather agree","2016","Not Employed","West Germany","","","",""
"Rather agree","2016","Not Employed","East Germany","","","",""
"Rather agree","2016","Employed","West Germany","","","",""
"Rather agree","2016","Employed","East Germany","","","",""
"Rather disagree","2016","Not Employed","West Germany","","","",""
"Rather disagree","2016","Not Employed","East Germany","","","",""
"Rather disagree","2016","Employed","West Germany","","","",""
"Rather disagree","2016","Employed","East Germany","","","",""
"Disagree fully","2016","Not Employed","West Germany","","","",""
"Disagree fully","2016","Not Employed","East Germany","","","",""
"Disagree fully","2016","Employed","West Germany","","","",""
"Disagree fully","2016","Employed","East Germany","","","",""
"Fully agree","2017","Not Employed","West Germany","","","",""
"Fully agree","2017","Not Employed","East Germany","","","",""
"Fully agree","2017","Employed","West Germany","","","",""
"Fully agree","2017","Employed","East Germany","","","",""
"Rather agree","2017","Not Employed","West Germany","","","",""
"Rather agree","2017","Not Employed","East Germany","","","",""
"Rather agree","2017","Employed","West Germany","","","",""
"Rather agree","2017","Employed","East Germany","","","",""
"Rather disagree","2017","Not Employed","West Germany","","","",""
"Rather disagree","2017","Not Employed","East Germany","","","",""
"Rather disagree","2017","Employed","West Germany","","","",""
"Rather disagree","2017","Employed","East Germany","","","",""
"Disagree fully","2017","Not Employed","West Germany","","","",""
"Disagree fully","2017","Not Employed","East Germany","","","",""
"Disagree fully","2017","Employed","West Germany","","","",""
"Disagree fully","2017","Employed","East Germany","","","",""
"Fully agree","2018","Not Employed","West Germany","1194","0.0824543251845216","0.0767839934832026","0.0881246568858406"
"Fully agree","2018","Not Employed","East Germany","289","0.089228933743194","0.0779591750761273","0.100498692410261"
"Fully agree","2018","Employed","West Germany","774","0.053509601549432","0.0498262134532245","0.0571929896456396"
"Fully agree","2018","Employed","East Germany","231","0.0630039048414011","0.0550559847750697","0.0709518249077325"
"Rather agree","2018","Not Employed","West Germany","2815","0.295249434318312","0.285845704311166","0.304653164325458"
"Rather agree","2018","Not Employed","East Germany","899","0.364393080318994","0.345367560972512","0.383418599665477"
"Rather agree","2018","Employed","West Germany","3937","0.280584653909389","0.273231133174207","0.28793817464457"
"Rather agree","2018","Employed","East Germany","1104","0.309149303814367","0.294031903868017","0.324266703760718"
"Rather disagree","2018","Not Employed","West Germany","3784","0.49907447646765","0.48876688593058","0.509382067004721"
"Rather disagree","2018","Not Employed","East Germany","1081","0.464154688228846","0.444439168048209","0.483870208409482"
"Rather disagree","2018","Employed","West Germany","7543","0.528240585163599","0.520070065376835","0.536411104950363"
"Rather disagree","2018","Employed","East Germany","1929","0.536605452200411","0.520293577863367","0.552917326537455"
"Disagree fully","2018","Not Employed","West Germany","1246","0.123221764029516","0.116445715789194","0.129997812269837"
"Disagree fully","2018","Not Employed","East Germany","189","0.082223297708966","0.0713634655875149","0.0930831298304171"
"Disagree fully","2018","Employed","West Germany","2086","0.13766515937758","0.132025881399856","0.143304437355304"
"Disagree fully","2018","Employed","East Germany","326","0.0912413391438205","0.0818219882969714","0.10066068999067"
