"plh0193","year","e11103","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Disagree fully","2003","Full Time","East Germany","117","0.0584387924614995","0.048632402887391","0.0682451820356079","4"
"Disagree fully","2003","Part Time","East Germany","56","0.0658487005615367","0.0506727247269488","0.0810246763961247","4"
"Disagree fully","2003","Full Time","West Germany","704","0.100095878638484","0.0929034806398825","0.107288276637086","4"
"Disagree fully","2003","Part Time","West Germany","471","0.108705554353537","0.0991672798068408","0.118243828900234","4"
"Disagree fully","2003","Not Working","West Germany","685","0.106938699217514","0.0991295762604014","0.114747822174626","4"
"Disagree fully","2003","Not Working","East Germany","109","0.0480282613576769","0.0389454410824652","0.0571110816328886","4"
"Fully agree","2003","Full Time","West Germany","457","0.0714265729792584","0.0652548627748727","0.0775982831836441","1"
"Fully agree","2003","Full Time","East Germany","157","0.0839393904798834","0.0723468330230717","0.0955319479366951","1"
"Fully agree","2003","Part Time","West Germany","279","0.0731498868133608","0.0651709516842285","0.0811288219424931","1"
"Fully agree","2003","Part Time","East Germany","80","0.0915987551172141","0.0739482126802902","0.109249297554138","1"
"Fully agree","2003","Not Working","West Germany","598","0.102913587200482","0.0952355948533825","0.110591579547582","1"
"Fully agree","2003","Not Working","East Germany","258","0.141779396958163","0.126962191912222","0.156596602004105","1"
"Rather agree","2003","Part Time","East Germany","394","0.378135001917633","0.348463064322855","0.40780693951241","2"
"Rather agree","2003","Full Time","East Germany","821","0.381630845725115","0.361322250168019","0.401939441282211","2"
"Rather agree","2003","Full Time","West Germany","2137","0.339176638778565","0.327831151508087","0.350522126049043","2"
"Rather agree","2003","Part Time","West Germany","1241","0.321713710300111","0.307399260649223","0.336028159950999","2"
"Rather agree","2003","Not Working","West Germany","1936","0.327688044855155","0.315827356553481","0.33954873315683","2"
"Rather agree","2003","Not Working","East Germany","843","0.393899546519593","0.373144423819366","0.41465466921982","2"
"Rather disagree","2003","Full Time","West Germany","3391","0.489300909603693","0.477321427397885","0.501280391809501","3"
"Rather disagree","2003","Full Time","East Germany","1103","0.475990971333502","0.455112293670028","0.496869648996977","3"
"Rather disagree","2003","Part Time","East Germany","496","0.464417542403617","0.43390053869428","0.494934546112953","3"
"Rather disagree","2003","Part Time","West Germany","2100","0.496430848532991","0.481109665865299","0.511752031200683","3"
"Rather disagree","2003","Not Working","West Germany","2797","0.462459668726849","0.449860652467185","0.475058684986512","3"
"Rather disagree","2003","Not Working","East Germany","919","0.416292795164567","0.395353732599773","0.437231857729361","3"
"Disagree fully","2004","Full Time","East Germany","","","","","4"
"Disagree fully","2004","Part Time","East Germany","","","","","4"
"Disagree fully","2004","Full Time","West Germany","","","","","4"
"Disagree fully","2004","Part Time","West Germany","","","","","4"
"Disagree fully","2004","Not Working","West Germany","","","","","4"
"Disagree fully","2004","Not Working","East Germany","","","","","4"
"Fully agree","2004","Full Time","West Germany","","","","","1"
"Fully agree","2004","Full Time","East Germany","","","","","1"
