"plh0193","year","migback","sex","n","percent","lower_confidence","upper_confidence","value"
"Disagree fully","2003","no migration background","Female","884","0.0932088216429331","0.0874268506815468","0.0989907926043194","4"
"Disagree fully","2003","direct migration background","Female","151","0.107604475501496","0.0910988260189939","0.124110124983998","4"
"Disagree fully","2003","no migration background","Male","874","0.0918379529393531","0.085886642968036","0.0977892629106702","4"
"Disagree fully","2003","direct migration background","Male","155","0.121760279593245","0.10366110878265","0.13985945040384","4"
"Disagree fully","2003","indirect migration background","Male","32","0.107223675704869","0.0757828966312095","0.138664454778529","4"
"Disagree fully","2003","indirect migration background","Female","46","0.0826536628922821","0.0560326302483872","0.109274695536177","4"
"Fully agree","2003","no migration background","Male","695","0.0839261391340791","0.0782122255588402","0.089640052709318","1"
"Fully agree","2003","no migration background","Female","721","0.0852599586562963","0.079705839943495","0.0908140773690977","1"
"Fully agree","2003","direct migration background","Male","165","0.124113102797976","0.105864393452004","0.142361812143948","1"
"Fully agree","2003","direct migration background","Female","165","0.112540065070208","0.0957068637452933","0.129373266395123","1"
"Fully agree","2003","indirect migration background","Male","42","0.101819136910715","0.0710883822414735","0.132549891579956","1"
"Fully agree","2003","indirect migration background","Female","41","0.107227093938298","0.0773147842202185","0.137139403656377","1"
"Rather agree","2003","direct migration background","Female","450","0.340249263565813","0.315012869654755","0.36548565747687","2"
"Rather agree","2003","no migration background","Female","3269","0.342385555625978","0.332948486344952","0.351822624907005","2"
"Rather agree","2003","no migration background","Male","2946","0.335603812786914","0.325873051735376","0.345334573838452","2"
"Rather agree","2003","direct migration background","Male","429","0.344878967909726","0.31857062772119","0.371187308098262","2"
"Rather agree","2003","indirect migration background","Male","144","0.422101626041804","0.371912357085683","0.472290894997925","2"
"Rather agree","2003","indirect migration background","Female","134","0.365472089591125","0.318915661477603","0.412028517704646","2"
"Rather disagree","2003","no migration background","Male","4531","0.488632095139654","0.478331139248493","0.498933051030815","3"
"Rather disagree","2003","no migration background","Female","4838","0.479145664074792","0.469210256736293","0.489081071413292","3"
"Rather disagree","2003","direct migration background","Female","588","0.439606195862483","0.41316888219861","0.466043509526356","3"
"Rather disagree","2003","direct migration background","Male","505","0.409247649699053","0.382033476225601","0.436461823172504","3"
"Rather disagree","2003","indirect migration background","Male","154","0.368855561342612","0.319824739947669","0.417886382737556","3"
"Rather disagree","2003","indirect migration background","Female","190","0.444647153578295","0.396605334938016","0.492688972218575","3"
"Disagree fully","2004","no migration background","Female","","","","","4"
"Disagree fully","2004","direct migration background","Female","","","","","4"
"Disagree fully","2004","no migration background","Male","","","","","4"
"Disagree fully","2004","direct migration background","Male","","","","","4"
"Disagree fully","2004","indirect migration background","Male","","","","","4"
"Disagree fully","2004","indirect migration background","Female","","","","","4"
"Fully agree","2004","no migration background","Male","","","","","1"
"Fully agree","2004","no migration background","Female","","","","","1"
"Fully agree","2004","direct migration background","Male","","","","","1"
"Fully agree","2004","direct migration background","Female","","","","","1"
"Fully agree","2004","indirect migration background","Male","","","","","1"
"Fully agree","2004","indirect migration background","Female","","","","","1"
"Rather agree","2004","no migration background","Female","","","","","2"
"Rather agree","2004","no migration background","Male","","","","","2"
"Rather agree","2004","direct migration background","Female","","","","","2"
"Rather agree","2004","direct migration background","Male","","","","","2"
