"plh0193","year","e11103","migback","n","percent","lower_confidence","upper_confidence","value"
"Disagree fully","2003","Full Time","no migration background","671","0.0873587131901623","0.0810338621941139","0.0936835641862107","4"
"Disagree fully","2003","Part Time","indirect migration background","12","","","","4"
"Disagree fully","2003","Part Time","no migration background","441","0.104257550202763","0.0950710968403935","0.113444003565132","4"
"Disagree fully","2003","Full Time","direct migration background","115","0.120539948100572","0.0995008200941133","0.141579076107032","4"
"Disagree fully","2003","Full Time","indirect migration background","35","0.13078352691426","0.0933113957817311","0.16825565804679","4"
"Disagree fully","2003","Part Time","direct migration background","74","0.103370811078563","0.0797843109885756","0.126957311168551","4"
"Disagree fully","2003","Not Working","no migration background","646","0.0912925038458729","0.084472247131014","0.0981127605607318","4"
"Disagree fully","2003","Not Working","direct migration background","117","0.11606998850309","0.0966773741902815","0.135462602815899","4"
"Disagree fully","2003","Not Working","indirect migration background","31","0.0937671573047696","0.0573399555522125","0.130194359057327","4"
"Fully agree","2003","Full Time","no migration background","471","0.0682372985167832","0.0625890902522209","0.0738855067813456","1"
"Fully agree","2003","Full Time","direct migration background","108","0.110350736523045","0.0901041782778336","0.130597294768256","1"
"Fully agree","2003","Full Time","indirect migration background","35","0.0852683803881549","0.0542293068892993","0.11630745388701","1"
"Fully agree","2003","Part Time","no migration background","258","0.0680319401440754","0.0604625745634408","0.07560130572471","1"
"Fully agree","2003","Part Time","direct migration background","76","0.101328054288633","0.0779491825751072","0.124706926002158","1"
"Fully agree","2003","Part Time","indirect migration background","25","","","","1"
"Fully agree","2003","Not Working","no migration background","687","0.108109364492165","0.100756466068306","0.115462262916024","1"
"Fully agree","2003","Not Working","direct migration background","146","0.134216729705336","0.113578360811681","0.154855098598991","1"
"Fully agree","2003","Not Working","indirect migration background","23","","","","1"
"Rather agree","2003","Part Time","indirect migration background","83","0.382946008563694","0.319570095688554","0.446321921438834","2"
"Rather agree","2003","Full Time","no migration background","2526","0.342784420140331","0.332152502809739","0.353416337470923","2"
