"plh0193","year","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Fully agree","2003","(0) in school","27","","",""
"Fully agree","2003","(1a) inadequately completed","45","0.164678377330946","0.120520458503303","0.208836296158588"
"Fully agree","2003","(1b) general elementary school","320","0.141117265248084","0.126373942600755","0.155860587895414"
"Fully agree","2003","(1c) basic vocational qualification","738","0.117714749498976","0.10975180506977","0.125677693928181"
"Fully agree","2003","(2b) intermediate general qualification","48","0.104156435863956","0.0803226762058515","0.127990195522061"
"Fully agree","2003","(2a) intermediate vocational","354","0.072087719313332","0.0650254501141689","0.0791499885124952"
"Fully agree","2003","(2c_gen) general maturity certificate","34","0.0374603605769701","0.0247988212477121","0.0501218999062282"
"Fully agree","2003","(2c_voc) vocational maturity certificate","74","0.0390169389962224","0.0294418137795493","0.0485920642128955"
"Fully agree","2003","(3a) lower tertiary education","81","0.0598709143399728","0.0486653635777161","0.0710764651022294"
"Fully agree","2003","(3b) higher tertiary education","84","0.0421790500228707","0.0344885117344716","0.0498695883112697"
"Rather agree","2003","(0) in school","146","0.230651914686497","0.197386135099057","0.263917694273937"
"Rather agree","2003","(1a) inadequately completed","102","0.419473094041598","0.360720549990198","0.478225638092997"
"Rather agree","2003","(1b) general elementary school","773","0.352318836501029","0.332089253871213","0.372548419130845"
"Rather agree","2003","(1c) basic vocational qualification","2343","0.372876681262621","0.360928196854417","0.384825165670825"
"Rather agree","2003","(2b) intermediate general qualification","226","0.372261010741377","0.334543177212316","0.409978844270439"
"Rather agree","2003","(2a) intermediate vocational","1891","0.364500935764666","0.351358769860416","0.377643101668915"
"Rather agree","2003","(2c_gen) general maturity certificate","211","0.253622070516778","0.224610974526665","0.282633166506891"
"Rather agree","2003","(2c_voc) vocational maturity certificate","487","0.310057550912847","0.287186422745655","0.332928679080039"
"Rather agree","2003","(3a) lower tertiary education","536","0.329495300939874","0.307295092962859","0.35169550891689"
"Rather agree","2003","(3b) higher tertiary education","576","0.231338035021438","0.215203465126397","0.24747260491648"
"Rather disagree","2003","(0) in school","339","0.570453998962247","0.531363349180836","0.609544648743658"
"Rather disagree","2003","(1a) inadequately completed","99","0.32272529143726","0.267062834077171","0.378387748797349"
"Rather disagree","2003","(1b) general elementary school","871","0.420271553616487","0.399368214749117","0.441174892483856"
"Rather disagree","2003","(1c) basic vocational qualification","2730","0.432085289618197","0.419845328630513","0.444325250605881"
"Rather disagree","2003","(2b) intermediate general qualification","301","0.428034792115558","0.389428530174005","0.466641054057112"
"Rather disagree","2003","(2a) intermediate vocational","2546","0.486248055658104","0.472600155335338","0.499895955980869"
"Rather disagree","2003","(2c_gen) general maturity certificate","483","0.574753663274693","0.541788716086456","0.60771861046293"
"Rather disagree","2003","(2c_voc) vocational maturity certificate","839","0.529856712647512","0.505176190773575","0.55453723452145"
"Rather disagree","2003","(3a) lower tertiary education","921","0.495569857868722","0.471955046869207","0.519184668868238"
"Rather disagree","2003","(3b) higher tertiary education","1551","0.575929384226704","0.557020326633895","0.594838441819513"
"Disagree fully","2003","(0) in school","104","0.151092648129802","0.122810685193601","0.179374611066004"
"Disagree fully","2003","(1a) inadequately completed","25","","",""
"Disagree fully","2003","(1b) general elementary school","178","0.0862923446344001","0.0744010778100361","0.0981836114587641"
"Disagree fully","2003","(1c) basic vocational qualification","481","0.0773232796202067","0.0707234359477831","0.0839231232926303"
"Disagree fully","2003","(2b) intermediate general qualification","56","0.0955477612791081","0.0726107679461906","0.118484754612026"
"Disagree fully","2003","(2a) intermediate vocational","361","0.0771632892638989","0.0698766383968871","0.0844499401309106"
"Disagree fully","2003","(2c_gen) general maturity certificate","136","0.134163905631559","0.111437701188754","0.156890110074364"
