"plh0193","year","bula_h","migback","n","percent","lower_confidence","upper_confidence","value"
"Disagree fully","2003","Schleswig-Holstein","no migration background","76","0.122083985873345","0.0956224368561693","0.148545534890521","4"
"Disagree fully","2003","Lower Saxony","indirect migration background","6","","","","4"
"Disagree fully","2003","Hamburg","direct migration background","8","","","","4"
"Disagree fully","2003","North Rhine-Westphalia","direct migration background","92","0.133900076594239","0.108708581239379","0.159091571949099","4"
"Disagree fully","2003","Hamburg","no migration background","49","0.181613795947952","0.135108790958495","0.228118800937409","4"
"Disagree fully","2003","Hamburg","indirect migration background","1","","","","4"
"Disagree fully","2003","Schleswig-Holstein","indirect migration background","3","","","","4"
"Disagree fully","2003","Lower Saxony","direct migration background","31","0.135796696841024","0.0890159614207195","0.182577432261329","4"
"Disagree fully","2003","Bremen","no migration background","41","0.230315849579665","0.161548065595954","0.299083633563377","4"
"Disagree fully","2003","Bremen","direct migration background","2","","","","4"
"Disagree fully","2003","Bremen","indirect migration background","2","","","","4"
"Disagree fully","2003","North Rhine-Westphalia","no migration background","383","0.099484511527734","0.0898790772569683","0.1090899457985","4"
"Disagree fully","2003","Hesse","no migration background","125","0.0946275581318788","0.0779341275924712","0.111320988671286","4"
"Disagree fully","2003","Hesse","direct migration background","27","","","","4"
"Disagree fully","2003","Schleswig-Holstein","direct migration background","4","","","","4"
"Disagree fully","2003","Lower Saxony","no migration background","192","0.125835896675369","0.109837615964642","0.141834177386096","4"
"Disagree fully","2003","North Rhine-Westphalia","indirect migration background","22","","","","4"
"Disagree fully","2003","Hesse","indirect migration background","5","","","","4"
"Disagree fully","2003","Rhineland-Palatinate,Saarland","no migration background","122","0.0948241936080822","0.0775735914777531","0.112074795738411","4"
"Disagree fully","2003","Rhineland-Palatinate,Saarland","direct migration background","16","","","","4"
"Disagree fully","2003","Rhineland-Palatinate,Saarland","indirect migration background","3","","","","4"
"Disagree fully","2003","Baden-Württemberg","direct migration background","66","0.1020307498951","0.0776479536514346","0.126413546138765","4"
"Disagree fully","2003","Baden-Württemberg","indirect migration background","20","","","","4"
"Disagree fully","2003","Baden-Württemberg","no migration background","216","0.0912649315966527","0.0783361602974844","0.104193702895821","4"
"Disagree fully","2003","Bavaria","no migration background","227","0.0751445035404278","0.0650249086715052","0.0852640984093505","4"
"Disagree fully","2003","Bavaria","direct migration background","44","0.129132389852395","0.0959776610930635","0.162287118611726","4"
"Disagree fully","2003","Bavaria","indirect migration background","14","","","","4"
"Disagree fully","2003","Berlin","no migration background","88","0.122189247078781","0.0983662321281339","0.146012262029427","4"
"Disagree fully","2003","Berlin","direct migration background","9","","","","4"
"Disagree fully","2003","Saxony","no migration background","80","0.0570623058465464","0.0456246847637504","0.0684999269293424","4"
"Disagree fully","2003","Berlin","indirect migration background","2","","","","4"
"Disagree fully","2003","Brandenburg","no migration background","36","0.0434656727531091","0.0303467677882721","0.0565845777179461","4"
"Disagree fully","2003","Brandenburg","direct migration background","2","","","","4"
"Disagree fully","2003","Brandenburg","indirect migration background","","","","","4"
"Disagree fully","2003","Mecklenburg-Western Pomerania","no migration background","29","","","","4"
"Disagree fully","2003","Mecklenburg-Western Pomerania","direct migration background","","","","","4"
"Disagree fully","2003","Mecklenburg-Western Pomerania","indirect migration background","","","","","4"
"Disagree fully","2003","Saxony","direct migration background","1","","","","4"
"Disagree fully","2003","Saxony","indirect migration background","","","","","4"
"Disagree fully","2003","Saxony-Anhalt","no migration background","45","0.0496940884759317","0.0355123686199683","0.0638758083318952","4"
"Disagree fully","2003","Saxony-Anhalt","direct migration background","3","","","","4"
"Disagree fully","2003","Saxony-Anhalt","indirect migration background","","","","","4"
"Disagree fully","2003","Thuringia","no migration background","49","0.0485782451417091","0.0347982287092623","0.0623582615741559","4"
"Disagree fully","2003","Thuringia","direct migration background","1","","","","4"
"Disagree fully","2003","Thuringia","indirect migration background","","","","","4"
"Fully agree","2003","Schleswig-Holstein","no migration background","39","0.0787285158716199","0.0569604784868622","0.100496553256378","1"
"Fully agree","2003","Schleswig-Holstein","direct migration background","6","","","","1"
"Fully agree","2003","Schleswig-Holstein","indirect migration background","","","","","1"
"Fully agree","2003","Hamburg","no migration background","15","","","","1"
"Fully agree","2003","Hamburg","direct migration background","2","","","","1"
"Fully agree","2003","Hamburg","indirect migration background","1","","","","1"
"Fully agree","2003","Lower Saxony","no migration background","116","0.072159366706594","0.0596781304263232","0.0846406029868648","1"
"Fully agree","2003","Lower Saxony","direct migration background","12","","","","1"
"Fully agree","2003","Lower Saxony","indirect migration background","6","","","","1"
"Fully agree","2003","Bremen","no migration background","7","","","","1"
"Fully agree","2003","Bremen","direct migration background","1","","","","1"
"Fully agree","2003","Bremen","indirect migration background","1","","","","1"
"Fully agree","2003","North Rhine-Westphalia","no migration background","267","0.0849188542200782","0.0759729232714988","0.0938647851686575","1"
"Fully agree","2003","North Rhine-Westphalia","direct migration background","94","0.113595643149256","0.0901222261834877","0.137069060115025","1"
"Fully agree","2003","North Rhine-Westphalia","indirect migration background","29","","","","1"
"Fully agree","2003","Hesse","no migration background","100","0.0844859887769435","0.0686243525524457","0.100347625001441","1"
"Fully agree","2003","Hesse","direct migration background","48","0.196807732457835","0.147424529369714","0.246190935545956","1"
"Fully agree","2003","Hesse","indirect migration background","7","","","","1"
"Fully agree","2003","Rhineland-Palatinate,Saarland","no migration background","98","0.0964509707385878","0.0790686654140695","0.113833276063106","1"
"Fully agree","2003","Rhineland-Palatinate,Saarland","direct migration background","23","","","","1"
"Fully agree","2003","Rhineland-Palatinate,Saarland","indirect migration background","5","","","","1"
"Fully agree","2003","Baden-Württemberg","no migration background","132","0.0670204763490866","0.0557944397404979","0.0782465129576752","1"
"Fully agree","2003","Baden-Württemberg","direct migration background","88","0.146636865794296","0.118141399966402","0.17513233162219","1"
"Fully agree","2003","Baden-Württemberg","indirect migration background","20","","","","1"
"Fully agree","2003","Bavaria","no migration background","145","0.0700303696712632","0.0602342255023364","0.0798265138401899","1"
"Fully agree","2003","Bavaria","direct migration background","33","0.0744574070677219","0.0485034265286595","0.100411387606784","1"
"Fully agree","2003","Bavaria","indirect migration background","8","","","","1"
"Fully agree","2003","Berlin","no migration background","51","0.0947918153891098","0.0734839748979766","0.116099655880243","1"
"Fully agree","2003","Berlin","direct migration background","6","","","","1"
"Fully agree","2003","Berlin","indirect migration background","3","","","","1"
"Fully agree","2003","Brandenburg","no migration background","84","0.106055489142818","0.0862449653005785","0.125866012985057","1"
"Fully agree","2003","Brandenburg","direct migration background","1","","","","1"
"Fully agree","2003","Brandenburg","indirect migration background","1","","","","1"
"Fully agree","2003","Mecklenburg-Western Pomerania","no migration background","48","0.136397401870147","0.106552080895341","0.166242722844954","1"
"Fully agree","2003","Mecklenburg-Western Pomerania","direct migration background","3","","","","1"
"Fully agree","2003","Mecklenburg-Western Pomerania","indirect migration background","","","","","1"
"Fully agree","2003","Saxony","no migration background","96","0.0661158284843817","0.053863495900691","0.0783681610680724","1"
"Fully agree","2003","Saxony","direct migration background","3","","","","1"
"Fully agree","2003","Saxony","indirect migration background","","","","","1"
"Fully agree","2003","Saxony-Anhalt","no migration background","112","0.148457045642491","0.125253812217795","0.171660279067188","1"
"Fully agree","2003","Saxony-Anhalt","direct migration background","8","","","","1"
"Fully agree","2003","Saxony-Anhalt","indirect migration background","1","","","","1"
"Fully agree","2003","Thuringia","no migration background","106","0.150362902342351","0.127452676574913","0.173273128109788","1"
"Fully agree","2003","Thuringia","direct migration background","2","","","","1"
"Fully agree","2003","Thuringia","indirect migration background","1","","","","1"
