"plh0193","year","e11102","migback","n","percent","lower_confidence","upper_confidence","value"
"Disagree fully","2003","Not Employed","direct migration background","117","0.11606998850309","0.0966773741902815","0.135462602815899","4"
"Disagree fully","2003","Employed","no migration background","1112","0.0934173691596322","0.0881902256039334","0.0986445127153309","4"
"Disagree fully","2003","Not Employed","no migration background","646","0.0912925038458729","0.084472247131014","0.0981127605607318","4"
"Disagree fully","2003","Not Employed","indirect migration background","31","0.0937671573047696","0.0573399555522125","0.130194359057327","4"
"Disagree fully","2003","Employed","direct migration background","189","0.113303547062239","0.0975747673346518","0.129032326789827","4"
"Disagree fully","2003","Employed","indirect migration background","47","0.094906074389283","0.0701173157858816","0.119694832992684","4"
"Fully agree","2003","Not Employed","no migration background","687","0.108109364492165","0.100756466068306","0.115462262916024","1"
"Fully agree","2003","Not Employed","direct migration background","146","0.134216729705336","0.113578360811681","0.154855098598991","1"
"Fully agree","2003","Not Employed","indirect migration background","23","","","","1"
"Fully agree","2003","Employed","no migration background","729","0.0681636724009885","0.0636368524302895","0.0726904923716874","1"
"Fully agree","2003","Employed","direct migration background","184","0.106547881026816","0.0912372235070346","0.121858538546598","1"
"Fully agree","2003","Employed","indirect migration background","60","0.112587544837863","0.0858532408191914","0.139321848856535","1"
"Rather agree","2003","Employed","no migration background","3869","0.336619113578834","0.328131261987875","0.345106965169794","2"
"Rather agree","2003","Not Employed","direct migration background","355","0.331184649065845","0.302690501756275","0.359678796375415","2"
"Rather agree","2003","Not Employed","no migration background","2346","0.34261738749366","0.331379493959246","0.353855281028075","2"
"Rather agree","2003","Not Employed","indirect migration background","78","0.360316562332028","0.300322923629465","0.420310201034591","2"
"Rather agree","2003","Employed","direct migration background","524","0.350655053349403","0.326976041471282","0.374334065227523","2"
"Rather agree","2003","Employed","indirect migration background","200","0.408532210145896","0.366956502555783","0.450107917736009","2"
"Rather disagree","2003","Not Employed","no migration background","3172","0.457980744168302","0.446182915788924","0.469778572547679","3"
"Rather disagree","2003","Not Employed","direct migration background","430","0.418528632725729","0.388661453772844","0.448395811678614","3"
"Rather disagree","2003","Employed","no migration background","6197","0.501799844860545","0.492819063887205","0.510780625833885","3"
"Rather disagree","2003","Not Employed","indirect migration background","114","0.457863724572428","0.395604617204138","0.520122831940718","3"
"Rather disagree","2003","Employed","direct migration background","663","0.429493518561542","0.404929784301232","0.454057252821852","3"
"Rather disagree","2003","Employed","indirect migration background","230","0.383974170626957","0.342839178859815","0.4251091623941","3"
"Disagree fully","2004","Not Employed","direct migration background","","","","","4"
"Disagree fully","2004","Employed","no migration background","","","","","4"
"Disagree fully","2004","Not Employed","no migration background","","","","","4"
"Disagree fully","2004","Not Employed","indirect migration background","","","","","4"
"Disagree fully","2004","Employed","direct migration background","","","","","4"
"Disagree fully","2004","Employed","indirect migration background","","","","","4"
"Fully agree","2004","Not Employed","no migration background","","","","","1"
"Fully agree","2004","Not Employed","direct migration background","","","","","1"
"Fully agree","2004","Not Employed","indirect migration background","","","","","1"
"Fully agree","2004","Employed","no migration background","","","","","1"
"Fully agree","2004","Employed","direct migration background","","","","","1"
"Fully agree","2004","Employed","indirect migration background","","","","","1"
"Rather agree","2004","Not Employed","direct migration background","","","","","2"
"Rather agree","2004","Not Employed","no migration background","","","","","2"
"Rather agree","2004","Employed","no migration background","","","","","2"
"Rather agree","2004","Not Employed","indirect migration background","","","","","2"
"Rather agree","2004","Employed","direct migration background","","","","","2"
"Rather agree","2004","Employed","indirect migration background","","","","","2"
"Rather disagree","2004","Not Employed","direct migration background","","","","","3"
"Rather disagree","2004","Not Employed","no migration background","","","","","3"
"Rather disagree","2004","Employed","no migration background","","","","","3"
"Rather disagree","2004","Not Employed","indirect migration background","","","","","3"
"Rather disagree","2004","Employed","direct migration background","","","","","3"
"Rather disagree","2004","Employed","indirect migration background","","","","","3"
"Disagree fully","2005","Not Employed","direct migration background","","","","","4"
"Disagree fully","2005","Not Employed","no migration background","","","","","4"
"Disagree fully","2005","Employed","no migration background","","","","","4"
"Disagree fully","2005","Not Employed","indirect migration background","","","","","4"
"Disagree fully","2005","Employed","direct migration background","","","","","4"
"Disagree fully","2005","Employed","indirect migration background","","","","","4"
"Fully agree","2005","Not Employed","no migration background","","","","","1"
"Fully agree","2005","Not Employed","direct migration background","","","","","1"
"Fully agree","2005","Not Employed","indirect migration background","","","","","1"
"Fully agree","2005","Employed","no migration background","","","","","1"
"Fully agree","2005","Employed","direct migration background","","","","","1"
"Fully agree","2005","Employed","indirect migration background","","","","","1"
"Rather agree","2005","Not Employed","direct migration background","","","","","2"
"Rather agree","2005","Not Employed","no migration background","","","","","2"
"Rather agree","2005","Employed","no migration background","","","","","2"
"Rather agree","2005","Not Employed","indirect migration background","","","","","2"
"Rather agree","2005","Employed","direct migration background","","","","","2"
"Rather agree","2005","Employed","indirect migration background","","","","","2"
"Rather disagree","2005","Not Employed","direct migration background","","","","","3"
"Rather disagree","2005","Not Employed","no migration background","","","","","3"
"Rather disagree","2005","Employed","no migration background","","","","","3"
"Rather disagree","2005","Not Employed","indirect migration background","","","","","3"
"Rather disagree","2005","Employed","direct migration background","","","","","3"
"Rather disagree","2005","Employed","indirect migration background","","","","","3"
"Disagree fully","2006","Employed","no migration background","","","","","4"
"Disagree fully","2006","Not Employed","no migration background","","","","","4"
"Disagree fully","2006","Not Employed","direct migration background","","","","","4"
"Disagree fully","2006","Not Employed","indirect migration background","","","","","4"
"Disagree fully","2006","Employed","direct migration background","","","","","4"
"Disagree fully","2006","Employed","indirect migration background","","","","","4"
"Fully agree","2006","Not Employed","no migration background","","","","","1"
"Fully agree","2006","Not Employed","direct migration background","","","","","1"
"Fully agree","2006","Not Employed","indirect migration background","","","","","1"
"Fully agree","2006","Employed","no migration background","","","","","1"
"Fully agree","2006","Employed","direct migration background","","","","","1"
"Fully agree","2006","Employed","indirect migration background","","","","","1"
"Rather agree","2006","Not Employed","direct migration background","","","","","2"
"Rather agree","2006","Not Employed","no migration background","","","","","2"
"Rather agree","2006","Not Employed","indirect migration background","","","","","2"
"Rather agree","2006","Employed","no migration background","","","","","2"
"Rather agree","2006","Employed","direct migration background","","","","","2"
"Rather agree","2006","Employed","indirect migration background","","","","","2"
"Rather disagree","2006","Not Employed","direct migration background","","","","","3"
"Rather disagree","2006","Not Employed","no migration background","","","","","3"
"Rather disagree","2006","Employed","no migration background","","","","","3"
"Rather disagree","2006","Not Employed","indirect migration background","","","","","3"
"Rather disagree","2006","Employed","direct migration background","","","","","3"
"Rather disagree","2006","Employed","indirect migration background","","","","","3"
"Disagree fully","2007","Not Employed","direct migration background","","","","","4"
"Disagree fully","2007","Employed","no migration background","","","","","4"
"Disagree fully","2007","Not Employed","no migration background","","","","","4"
"Disagree fully","2007","Not Employed","indirect migration background","","","","","4"
"Disagree fully","2007","Employed","direct migration background","","","","","4"
"Disagree fully","2007","Employed","indirect migration background","","","","","4"
"Fully agree","2007","Not Employed","no migration background","","","","","1"
"Fully agree","2007","Not Employed","direct migration background","","","","","1"
"Fully agree","2007","Not Employed","indirect migration background","","","","","1"
"Fully agree","2007","Employed","no migration background","","","","","1"
"Fully agree","2007","Employed","direct migration background","","","","","1"
"Fully agree","2007","Employed","indirect migration background","","","","","1"
"Rather agree","2007","Not Employed","direct migration background","","","","","2"
"Rather agree","2007","Not Employed","no migration background","","","","","2"
"Rather agree","2007","Employed","no migration background","","","","","2"
"Rather agree","2007","Not Employed","indirect migration background","","","","","2"
"Rather agree","2007","Employed","direct migration background","","","","","2"
"Rather agree","2007","Employed","indirect migration background","","","","","2"
"Rather disagree","2007","Not Employed","direct migration background","","","","","3"
"Rather disagree","2007","Not Employed","no migration background","","","","","3"
"Rather disagree","2007","Employed","no migration background","","","","","3"
"Rather disagree","2007","Not Employed","indirect migration background","","","","","3"
"Rather disagree","2007","Employed","direct migration background","","","","","3"
"Rather disagree","2007","Employed","indirect migration background","","","","","3"
"Disagree fully","2008","Employed","no migration background","1109","0.100294483234667","0.0944726109061694","0.106116355563165","4"
"Disagree fully","2008","Not Employed","no migration background","703","0.104495112023702","0.0970286038488447","0.11196162019856","4"
"Disagree fully","2008","Not Employed","direct migration background","67","0.0613099024046941","0.0446339380816951","0.0779858667276931","4"
"Disagree fully","2008","Not Employed","indirect migration background","25","","","","4"
"Disagree fully","2008","Employed","direct migration background","101","0.0785385585448475","0.0626697762936292","0.0944073407960657","4"
"Disagree fully","2008","Employed","indirect migration background","54","0.0784539158660981","0.0562826898709122","0.100625141861284","4"
"Fully agree","2008","Not Employed","no migration background","548","0.0856978558556794","0.078865579513073","0.0925301321982857","1"
"Fully agree","2008","Not Employed","direct migration background","97","0.135502950424412","0.111711514189753","0.159294386659072","1"
"Fully agree","2008","Not Employed","indirect migration background","17","","","","1"
"Fully agree","2008","Employed","no migration background","554","0.0619875877430562","0.0573142128217609","0.0666609626643515","1"
"Fully agree","2008","Employed","direct migration background","129","0.141057218233706","0.120524647435505","0.161589789031907","1"
"Fully agree","2008","Employed","indirect migration background","48","0.0924030131452347","0.0685241604514812","0.116281865838988","1"
"Rather agree","2008","Not Employed","direct migration background","270","0.337165397383233","0.304303804454583","0.370026990311883","2"
"Rather agree","2008","Not Employed","no migration background","2157","0.353825003183505","0.342154088053244","0.365495918313765","2"
"Rather agree","2008","Not Employed","indirect migration background","57","0.286665673924858","0.225063317375014","0.348268030474702","2"
"Rather agree","2008","Employed","no migration background","3305","0.339786839416412","0.330607333024724","0.3489663458081","2"
"Rather agree","2008","Employed","direct migration background","376","0.357709728404428","0.329435249991578","0.385984206817278","2"
"Rather agree","2008","Employed","indirect migration background","203","0.382385049376573","0.34231376902219","0.422456329730956","2"
"Rather disagree","2008","Not Employed","direct migration background","361","0.466021749787661","0.431345717095068","0.500697782480253","3"
"Rather disagree","2008","Not Employed","no migration background","3040","0.455982028937114","0.443825318755271","0.468138739118956","3"
