"plh0193","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Fully agree","2003","Not Employed","1-pers.-HH","167","0.114586863884045","0.0981637855388517","0.131009942229238"
"Fully agree","2003","Not Employed","(Married) couple without C. ","406","0.122841853061424","0.112051381642395","0.133632324480453"
"Fully agree","2003","Not Employed","Single parent ","35","0.0942322994613438","0.0650495614936781","0.12341503742901"
"Fully agree","2003","Not Employed","Couple + C. LE 16 ","69","0.0838804972507634","0.0646832748831676","0.103077719618359"
"Fully agree","2003","Not Employed","Couple + C. GT 16 ","101","0.0887881847990779","0.0725315110536058","0.10504485854455"
"Fully agree","2003","Not Employed","Couple + C. LE and GT 16","39","0.0840399984743504","0.0597453566533297","0.108334640295371"
"Fully agree","2003","Employed","1-pers.-HH","96","0.0611262684536471","0.0490830148035497","0.0731695221037445"
"Fully agree","2003","Employed","(Married) couple without C. ","234","0.0671093457799078","0.0590839250778266","0.0751347664819891"
"Fully agree","2003","Employed","Single parent ","67","0.103757209498359","0.081620844557402","0.125893574439316"
"Fully agree","2003","Employed","Couple + C. LE 16 ","275","0.0849135421230309","0.0757670363848755","0.0940600478611863"
"Fully agree","2003","Employed","Couple + C. GT 16 ","180","0.0706583385739866","0.0611051470275387","0.0802115301204345"
"Fully agree","2003","Employed","Couple + C. LE and GT 16","89","0.0730920735549897","0.0591400941437425","0.087044052966237"
"Rather agree","2003","Not Employed","1-pers.-HH","463","0.320020220185465","0.295968237829826","0.344072202541104"
"Rather agree","2003","Not Employed","(Married) couple without C. ","1263","0.356653211931061","0.340907078518233","0.37239934534389"
"Rather agree","2003","Not Employed","Single parent ","139","0.345140189303204","0.297651556999621","0.392628821606786"
"Rather agree","2003","Not Employed","Couple + C. LE 16 ","272","0.342870380623865","0.309998667415578","0.375742093832151"
"Rather agree","2003","Not Employed","Couple + C. GT 16 ","392","0.331696004569106","0.304786755464613","0.358605253673599"
"Rather agree","2003","Not Employed","Couple + C. LE and GT 16","158","0.314798547203077","0.274130368303827","0.355466726102328"
"Rather agree","2003","Employed","1-pers.-HH","470","0.302919911961729","0.279818871185296","0.326020952738162"
"Rather agree","2003","Employed","(Married) couple without C. ","1216","0.35078812733327","0.335481602375895","0.366094652290646"
"Rather agree","2003","Employed","Single parent ","269","0.372521012128018","0.337424875857886","0.40761714839815"
"Rather agree","2003","Employed","Couple + C. LE 16 ","1154","0.335846177793142","0.320349442619756","0.351342912966527"
"Rather agree","2003","Employed","Couple + C. GT 16 ","932","0.350403482692335","0.332617202786654","0.368189762598016"
"Rather agree","2003","Employed","Couple + C. LE and GT 16","434","0.359876838015265","0.334149721920073","0.385603954110456"
"Rather disagree","2003","Not Employed","1-pers.-HH","668","0.465674825950389","0.439955572046508","0.49139407985427"
"Rather disagree","2003","Not Employed","(Married) couple without C. ","1561","0.431478402300543","0.415197393787598","0.447759410813489"
"Rather disagree","2003","Not Employed","Single parent ","174","0.464109578570572","0.414293907010217","0.513925250130927"
"Rather disagree","2003","Not Employed","Couple + C. LE 16 ","394","0.488437048858742","0.453820348064716","0.523053749652769"
"Rather disagree","2003","Not Employed","Couple + C. GT 16 ","562","0.478255782755417","0.449705963229883","0.506805602280952"
"Rather disagree","2003","Not Employed","Couple + C. LE and GT 16","245","0.495861910833207","0.452081043766663","0.539642777899751"
"Rather disagree","2003","Employed","1-pers.-HH","790","0.522204085930925","0.497092875606117","0.547315296255734"
"Rather disagree","2003","Employed","(Married) couple without C. ","1921","0.483764629372658","0.467735797677248","0.499793461068068"
"Rather disagree","2003","Employed","Single parent ","328","0.419466795519725","0.383645057491897","0.455288533547554"
"Rather disagree","2003","Employed","Couple + C. LE 16 ","1797","0.490787516306552","0.474384189293886","0.507190843319218"
"Rather disagree","2003","Employed","Couple + C. GT 16 ","1413","0.493762225448508","0.475123540102955","0.51240091079406"
"Rather disagree","2003","Employed","Couple + C. LE and GT 16","671","0.471341716877787","0.444584690443602","0.498098743311972"
"Disagree fully","2003","Not Employed","1-pers.-HH","147","0.0997180899801003","0.0842694445711644","0.115166735389036"
"Disagree fully","2003","Not Employed","(Married) couple without C. ","325","0.0890265327069719","0.0796651309884127","0.0983879344255311"
"Disagree fully","2003","Not Employed","Single parent ","37","0.0965179326648803","0.0670206846159681","0.126015180713793"
"Disagree fully","2003","Not Employed","Couple + C. LE 16 ","66","0.0848120732666296","0.0655183602646858","0.104105786268573"
"Disagree fully","2003","Not Employed","Couple + C. GT 16 ","121","0.101260027876399","0.0840183121526311","0.118501743600166"
"Disagree fully","2003","Not Employed","Couple + C. LE and GT 16","59","0.105299543489365","0.0784225119006072","0.132176575078123"
"Disagree fully","2003","Employed","1-pers.-HH","164","0.113749733653698","0.0977880139309455","0.129711453376451"
"Disagree fully","2003","Employed","(Married) couple without C. ","363","0.0983378975141635","0.0887870194217506","0.107888775606576"
"Disagree fully","2003","Employed","Single parent ","65","0.104254982853898","0.0820717448929852","0.12643822081481"
"Disagree fully","2003","Employed","Couple + C. LE 16 ","342","0.088452763777275","0.0791356593926297","0.0977698681619203"
"Disagree fully","2003","Employed","Couple + C. GT 16 ","239","0.0851759532851712","0.0747694132584122","0.0955824933119302"
"Disagree fully","2003","Employed","Couple + C. LE and GT 16","143","0.0956893715519584","0.0799215006281757","0.111457242475741"
"Fully agree","2004","Not Employed","1-pers.-HH","","","",""
"Fully agree","2004","Not Employed","(Married) couple without C. ","","","",""
"Fully agree","2004","Not Employed","Single parent ","","","",""
"Fully agree","2004","Not Employed","Couple + C. LE 16 ","","","",""
"Fully agree","2004","Not Employed","Couple + C. GT 16 ","","","",""
"Fully agree","2004","Not Employed","Couple + C. LE and GT 16","","","",""
"Fully agree","2004","Employed","1-pers.-HH","","","",""
"Fully agree","2004","Employed","(Married) couple without C. ","","","",""
"Fully agree","2004","Employed","Single parent ","","","",""
"Fully agree","2004","Employed","Couple + C. LE 16 ","","","",""
"Fully agree","2004","Employed","Couple + C. GT 16 ","","","",""
"Fully agree","2004","Employed","Couple + C. LE and GT 16","","","",""
"Rather agree","2004","Not Employed","1-pers.-HH","","","",""
"Rather agree","2004","Not Employed","(Married) couple without C. ","","","",""
"Rather agree","2004","Not Employed","Single parent ","","","",""
"Rather agree","2004","Not Employed","Couple + C. LE 16 ","","","",""
"Rather agree","2004","Not Employed","Couple + C. GT 16 ","","","",""
"Rather agree","2004","Not Employed","Couple + C. LE and GT 16","","","",""
"Rather agree","2004","Employed","1-pers.-HH","","","",""
"Rather agree","2004","Employed","(Married) couple without C. ","","","",""
"Rather agree","2004","Employed","Single parent ","","","",""
"Rather agree","2004","Employed","Couple + C. LE 16 ","","","",""
"Rather agree","2004","Employed","Couple + C. GT 16 ","","","",""
"Rather agree","2004","Employed","Couple + C. LE and GT 16","","","",""
"Rather disagree","2004","Not Employed","1-pers.-HH","","","",""
"Rather disagree","2004","Not Employed","(Married) couple without C. ","","","",""
"Rather disagree","2004","Not Employed","Single parent ","","","",""
"Rather disagree","2004","Not Employed","Couple + C. LE 16 ","","","",""
"Rather disagree","2004","Not Employed","Couple + C. GT 16 ","","","",""
"Rather disagree","2004","Not Employed","Couple + C. LE and GT 16","","","",""
"Rather disagree","2004","Employed","1-pers.-HH","","","",""
"Rather disagree","2004","Employed","(Married) couple without C. ","","","",""
"Rather disagree","2004","Employed","Single parent ","","","",""
"Rather disagree","2004","Employed","Couple + C. LE 16 ","","","",""
"Rather disagree","2004","Employed","Couple + C. GT 16 ","","","",""
"Rather disagree","2004","Employed","Couple + C. LE and GT 16","","","",""
"Disagree fully","2004","Not Employed","1-pers.-HH","","","",""
"Disagree fully","2004","Not Employed","(Married) couple without C. ","","","",""
"Disagree fully","2004","Not Employed","Single parent ","","","",""
"Disagree fully","2004","Not Employed","Couple + C. LE 16 ","","","",""
"Disagree fully","2004","Not Employed","Couple + C. GT 16 ","","","",""
"Disagree fully","2004","Not Employed","Couple + C. LE and GT 16","","","",""
"Disagree fully","2004","Employed","1-pers.-HH","","","",""
"Disagree fully","2004","Employed","(Married) couple without C. ","","","",""
"Disagree fully","2004","Employed","Single parent ","","","",""
"Disagree fully","2004","Employed","Couple + C. LE 16 ","","","",""
"Disagree fully","2004","Employed","Couple + C. GT 16 ","","","",""
"Disagree fully","2004","Employed","Couple + C. LE and GT 16","","","",""
"Fully agree","2005","Not Employed","1-pers.-HH","","","",""
"Fully agree","2005","Not Employed","(Married) couple without C. ","","","",""
"Fully agree","2005","Not Employed","Single parent ","","","",""
"Fully agree","2005","Not Employed","Couple + C. LE 16 ","","","",""
"Fully agree","2005","Not Employed","Couple + C. GT 16 ","","","",""
"Fully agree","2005","Not Employed","Couple + C. LE and GT 16","","","",""
"Fully agree","2005","Employed","1-pers.-HH","","","",""
"Fully agree","2005","Employed","(Married) couple without C. ","","","",""
"Fully agree","2005","Employed","Single parent ","","","",""
"Fully agree","2005","Employed","Couple + C. LE 16 ","","","",""
"Fully agree","2005","Employed","Couple + C. GT 16 ","","","",""
"Fully agree","2005","Employed","Couple + C. LE and GT 16","","","",""
"Rather agree","2005","Not Employed","1-pers.-HH","","","",""
"Rather agree","2005","Not Employed","(Married) couple without C. ","","","",""
"Rather agree","2005","Not Employed","Single parent ","","","",""
"Rather agree","2005","Not Employed","Couple + C. LE 16 ","","","",""
"Rather agree","2005","Not Employed","Couple + C. GT 16 ","","","",""
"Rather agree","2005","Not Employed","Couple + C. LE and GT 16","","","",""
"Rather agree","2005","Employed","1-pers.-HH","","","",""
"Rather agree","2005","Employed","(Married) couple without C. ","","","",""
"Rather agree","2005","Employed","Single parent ","","","",""
"Rather agree","2005","Employed","Couple + C. LE 16 ","","","",""
"Rather agree","2005","Employed","Couple + C. GT 16 ","","","",""
"Rather agree","2005","Employed","Couple + C. LE and GT 16","","","",""
"Rather disagree","2005","Not Employed","1-pers.-HH","","","",""
