"plh0193","year","age_gr","e11103","n","percent","lower_confidence","upper_confidence"
"Fully agree","2003","16-34 y.","Full Time","186","0.0727206926225505","0.062549656041733","0.082891729203368"
"Fully agree","2003","16-34 y.","Part Time","119","0.0740245678907073","0.061648068487521","0.0864010672938937"
"Fully agree","2003","16-34 y.","Not Working","114","0.0696783964534252","0.0573560960050387","0.0820006969018117"
"Fully agree","2003","35-65 y.","Full Time","424","0.0736557366709726","0.0672244816024327","0.0800869917395125"
"Fully agree","2003","35-65 y.","Part Time","228","0.0777743399140105","0.0685469132468496","0.0870017665811714"
"Fully agree","2003","35-65 y.","Not Working","367","0.13172911697078","0.119714933053474","0.143743300888086"
"Fully agree","2003","66 and older","Full Time","4","","",""
"Fully agree","2003","66 and older","Part Time","12","","",""
"Fully agree","2003","66 and older","Not Working","375","0.110144776143623","0.0997146653718587","0.120574886915388"
"Rather agree","2003","16-34 y.","Full Time","858","0.335174018928455","0.316684734912918","0.353663302943991"
"Rather agree","2003","16-34 y.","Part Time","544","0.325919800373391","0.303762272173655","0.348077328573126"
"Rather agree","2003","16-34 y.","Not Working","487","0.2924077132094","0.270393046022597","0.314422380396204"
"Rather agree","2003","35-65 y.","Full Time","2088","0.352932470692966","0.341166524740156","0.364698416645775"
"Rather agree","2003","35-65 y.","Part Time","1046","0.337078165007862","0.320791194611788","0.353365135403937"
"Rather agree","2003","35-65 y.","Not Working","1128","0.370778329123054","0.353619613590799","0.387937044655309"
"Rather agree","2003","66 and older","Full Time","12","","",""
"Rather agree","2003","66 and older","Part Time","45","0.276002285373443","0.20716630208513","0.344838268661756"
"Rather agree","2003","66 and older","Not Working","1164","0.337263656006758","0.321512861809556","0.35301445020396"
"Rather disagree","2003","16-34 y.","Full Time","1246","0.502728897490298","0.483145210247486","0.522312584733111"
"Rather disagree","2003","16-34 y.","Part Time","874","0.499343234489702","0.475706918772001","0.522979550207404"
"Rather disagree","2003","16-34 y.","Not Working","830","0.514777432278068","0.490589072900393","0.538965791655743"
"Rather disagree","2003","35-65 y.","Full Time","3223","0.479231951600317","0.466932059955758","0.491531843244877"
"Rather disagree","2003","35-65 y.","Part Time","1646","0.489806146481507","0.472582561151105","0.507029731811908"
"Rather disagree","2003","35-65 y.","Not Working","1305","0.41638088301113","0.398868876401183","0.433892889621077"
"Rather disagree","2003","66 and older","Full Time","25","","",""
"Rather disagree","2003","66 and older","Part Time","76","0.450043435704181","0.37343404741797","0.526652823990392"
"Rather disagree","2003","66 and older","Not Working","1581","0.457886791592274","0.441288196007583","0.474485387176965"
"Disagree fully","2003","16-34 y.","Full Time","214","0.0893763909586962","0.078202310645715","0.100550471271677"
"Disagree fully","2003","16-34 y.","Part Time","182","0.1007123972462","0.0864858037400936","0.114938990752306"
"Disagree fully","2003","16-34 y.","Not Working","209","0.123136458059107","0.107233222113291","0.139039694004923"
"Disagree fully","2003","35-65 y.","Full Time","602","0.0941798410357444","0.0869885609359841","0.101371121135505"
"Disagree fully","2003","35-65 y.","Part Time","316","0.0953413485966206","0.0852225989649565","0.105460098228285"
"Disagree fully","2003","35-65 y.","Not Working","244","0.0811116708950359","0.0714132995561481","0.0908100422339237"
"Disagree fully","2003","66 and older","Full Time","5","","",""
"Disagree fully","2003","66 and older","Part Time","29","","",""
"Disagree fully","2003","66 and older","Not Working","341","0.0947047762573444","0.0849497521475387","0.10445980036715"
"Fully agree","2004","16-34 y.","Full Time","","","",""
"Fully agree","2004","16-34 y.","Part Time","","","",""
"Fully agree","2004","16-34 y.","Not Working","","","",""
"Fully agree","2004","35-65 y.","Full Time","","","",""
"Fully agree","2004","35-65 y.","Part Time","","","",""
"Fully agree","2004","35-65 y.","Not Working","","","",""
"Fully agree","2004","66 and older","Full Time","","","",""
"Fully agree","2004","66 and older","Part Time","","","",""
"Fully agree","2004","66 and older","Not Working","","","",""
"Rather agree","2004","16-34 y.","Full Time","","","",""
"Rather agree","2004","16-34 y.","Part Time","","","",""
"Rather agree","2004","16-34 y.","Not Working","","","",""
"Rather agree","2004","35-65 y.","Full Time","","","",""
"Rather agree","2004","35-65 y.","Part Time","","","",""
"Rather agree","2004","35-65 y.","Not Working","","","",""
"Rather agree","2004","66 and older","Full Time","","","",""
"Rather agree","2004","66 and older","Part Time","","","",""
"Rather agree","2004","66 and older","Not Working","","","",""
"Rather disagree","2004","16-34 y.","Full Time","","","",""
"Rather disagree","2004","16-34 y.","Part Time","","","",""
"Rather disagree","2004","16-34 y.","Not Working","","","",""
"Rather disagree","2004","35-65 y.","Full Time","","","",""
"Rather disagree","2004","35-65 y.","Part Time","","","",""
"Rather disagree","2004","35-65 y.","Not Working","","","",""
"Rather disagree","2004","66 and older","Full Time","","","",""
"Rather disagree","2004","66 and older","Part Time","","","",""
"Rather disagree","2004","66 and older","Not Working","","","",""
"Disagree fully","2004","16-34 y.","Full Time","","","",""
"Disagree fully","2004","16-34 y.","Part Time","","","",""
"Disagree fully","2004","16-34 y.","Not Working","","","",""
"Disagree fully","2004","35-65 y.","Full Time","","","",""
"Disagree fully","2004","35-65 y.","Part Time","","","",""
"Disagree fully","2004","35-65 y.","Not Working","","","",""
"Disagree fully","2004","66 and older","Full Time","","","",""
"Disagree fully","2004","66 and older","Part Time","","","",""
"Disagree fully","2004","66 and older","Not Working","","","",""
"Fully agree","2005","16-34 y.","Full Time","","","",""
"Fully agree","2005","16-34 y.","Part Time","","","",""
"Fully agree","2005","16-34 y.","Not Working","","","",""
"Fully agree","2005","35-65 y.","Full Time","","","",""
"Fully agree","2005","35-65 y.","Part Time","","","",""
"Fully agree","2005","35-65 y.","Not Working","","","",""
"Fully agree","2005","66 and older","Full Time","","","",""
"Fully agree","2005","66 and older","Part Time","","","",""
"Fully agree","2005","66 and older","Not Working","","","",""
"Rather agree","2005","16-34 y.","Full Time","","","",""
"Rather agree","2005","16-34 y.","Part Time","","","",""
"Rather agree","2005","16-34 y.","Not Working","","","",""
"Rather agree","2005","35-65 y.","Full Time","","","",""
"Rather agree","2005","35-65 y.","Part Time","","","",""
"Rather agree","2005","35-65 y.","Not Working","","","",""
"Rather agree","2005","66 and older","Full Time","","","",""
"Rather agree","2005","66 and older","Part Time","","","",""
"Rather agree","2005","66 and older","Not Working","","","",""
"Rather disagree","2005","16-34 y.","Full Time","","","",""
"Rather disagree","2005","16-34 y.","Part Time","","","",""
"Rather disagree","2005","16-34 y.","Not Working","","","",""
"Rather disagree","2005","35-65 y.","Full Time","","","",""
"Rather disagree","2005","35-65 y.","Part Time","","","",""
"Rather disagree","2005","35-65 y.","Not Working","","","",""
"Rather disagree","2005","66 and older","Full Time","","","",""
"Rather disagree","2005","66 and older","Part Time","","","",""
"Rather disagree","2005","66 and older","Not Working","","","",""
"Disagree fully","2005","16-34 y.","Full Time","","","",""
"Disagree fully","2005","16-34 y.","Part Time","","","",""
"Disagree fully","2005","16-34 y.","Not Working","","","",""
"Disagree fully","2005","35-65 y.","Full Time","","","",""
"Disagree fully","2005","35-65 y.","Part Time","","","",""
"Disagree fully","2005","35-65 y.","Not Working","","","",""
"Disagree fully","2005","66 and older","Full Time","","","",""
"Disagree fully","2005","66 and older","Part Time","","","",""
"Disagree fully","2005","66 and older","Not Working","","","",""
"Fully agree","2006","16-34 y.","Full Time","","","",""
"Fully agree","2006","16-34 y.","Part Time","","","",""
"Fully agree","2006","16-34 y.","Not Working","","","",""
"Fully agree","2006","35-65 y.","Full Time","","","",""
"Fully agree","2006","35-65 y.","Part Time","","","",""
"Fully agree","2006","35-65 y.","Not Working","","","",""
"Fully agree","2006","66 and older","Full Time","","","",""
"Fully agree","2006","66 and older","Part Time","","","",""
"Fully agree","2006","66 and older","Not Working","","","",""
"Rather agree","2006","16-34 y.","Full Time","","","",""
"Rather agree","2006","16-34 y.","Part Time","","","",""
"Rather agree","2006","16-34 y.","Not Working","","","",""
"Rather agree","2006","35-65 y.","Full Time","","","",""
"Rather agree","2006","35-65 y.","Part Time","","","",""
"Rather agree","2006","35-65 y.","Not Working","","","",""
"Rather agree","2006","66 and older","Full Time","","","",""
"Rather agree","2006","66 and older","Part Time","","","",""
"Rather agree","2006","66 and older","Not Working","","","",""
"Rather disagree","2006","16-34 y.","Full Time","","","",""
"Rather disagree","2006","16-34 y.","Part Time","","","",""
"Rather disagree","2006","16-34 y.","Not Working","","","",""
"Rather disagree","2006","35-65 y.","Full Time","","","",""
"Rather disagree","2006","35-65 y.","Part Time","","","",""
"Rather disagree","2006","35-65 y.","Not Working","","","",""
"Rather disagree","2006","66 and older","Full Time","","","",""
"Rather disagree","2006","66 and older","Part Time","","","",""
"Rather disagree","2006","66 and older","Not Working","","","",""
"Disagree fully","2006","16-34 y.","Full Time","","","",""
"Disagree fully","2006","16-34 y.","Part Time","","","",""
"Disagree fully","2006","16-34 y.","Not Working","","","",""
"Disagree fully","2006","35-65 y.","Full Time","","","",""
"Disagree fully","2006","35-65 y.","Part Time","","","",""
"Disagree fully","2006","35-65 y.","Not Working","","","",""
"Disagree fully","2006","66 and older","Full Time","","","",""
"Disagree fully","2006","66 and older","Part Time","","","",""
"Disagree fully","2006","66 and older","Not Working","","","",""
"Fully agree","2007","16-34 y.","Full Time","","","",""
