"plh0193","year","e11103","regtyp","n","percent","lower_confidence","upper_confidence"
"Fully agree","2003","Full Time","Urban Area","418","0.0758666312520227","0.0691131007413642","0.0826201617626811"
"Fully agree","2003","Full Time","Rural Area","196","0.0688469216027621","0.0597593661027514","0.0779344771027728"
"Fully agree","2003","Part Time","Urban Area","245","0.0715235472598865","0.0630285478765374","0.0800185466432357"
"Fully agree","2003","Part Time","Rural Area","114","0.0868081230494505","0.0729339836310158","0.100682262467885"
"Fully agree","2003","Not Working","Urban Area","565","0.112055524915557","0.103647003934299","0.120464045896815"
"Fully agree","2003","Not Working","Rural Area","291","0.108809703781109","0.0971477554372744","0.120471652124943"
"Rather agree","2003","Full Time","Urban Area","1869","0.341663516225209","0.329566969568211","0.353760062882207"
"Rather agree","2003","Full Time","Rural Area","1089","0.358080386651693","0.340872606015007","0.375288167288378"
"Rather agree","2003","Part Time","Urban Area","1063","0.312273457534756","0.296996783538257","0.327550131531254"
"Rather agree","2003","Part Time","Rural Area","572","0.373795435529939","0.349954682830489","0.397636188229389"
"Rather agree","2003","Not Working","Urban Area","1760","0.329682943600716","0.31715157671846","0.342214310482972"
"Rather agree","2003","Not Working","Rural Area","1019","0.367947379287453","0.349887221093647","0.386007537481258"
"Rather disagree","2003","Full Time","Urban Area","3011","0.486646842448013","0.473898514890021","0.499395170006004"
"Rather disagree","2003","Full Time","Rural Area","1483","0.487495844754216","0.469555597425494","0.505436092082939"
"Rather disagree","2003","Part Time","Urban Area","1812","0.50288183954602","0.486399601865949","0.519364077226091"
"Rather disagree","2003","Part Time","Rural Area","784","0.464352765709317","0.439776929543078","0.488928601875557"
"Rather disagree","2003","Not Working","Urban Area","2476","0.45385489558065","0.440583316321546","0.467126474839755"
"Rather disagree","2003","Not Working","Rural Area","1240","0.450439514248424","0.43180671671065","0.469072311786198"
"Disagree fully","2003","Full Time","Urban Area","607","0.0958230100747558","0.0883154335104484","0.103330586639063"
"Disagree fully","2003","Full Time","Rural Area","214","0.085576846991329","0.075536562494297","0.0956171314883611"
"Disagree fully","2003","Part Time","Urban Area","415","0.113321155659338","0.102871738853061","0.123770572465616"
"Disagree fully","2003","Part Time","Rural Area","112","0.0750436757112928","0.0620610506882561","0.0880263007343295"
"Disagree fully","2003","Not Working","Urban Area","605","0.104406635903076","0.0962552856406298","0.112557986165523"
"Disagree fully","2003","Not Working","Rural Area","189","0.0728034026830148","0.0630733805450431","0.0825334248209864"
"Fully agree","2004","Full Time","Urban Area","","","",""
"Fully agree","2004","Full Time","Rural Area","","","",""
"Fully agree","2004","Part Time","Urban Area","","","",""
"Fully agree","2004","Part Time","Rural Area","","","",""
"Fully agree","2004","Not Working","Urban Area","","","",""
"Fully agree","2004","Not Working","Rural Area","","","",""
"Rather agree","2004","Full Time","Urban Area","","","",""
"Rather agree","2004","Full Time","Rural Area","","","",""
"Rather agree","2004","Part Time","Urban Area","","","",""
"Rather agree","2004","Part Time","Rural Area","","","",""
"Rather agree","2004","Not Working","Urban Area","","","",""
"Rather agree","2004","Not Working","Rural Area","","","",""
"Rather disagree","2004","Full Time","Urban Area","","","",""
"Rather disagree","2004","Full Time","Rural Area","","","",""
"Rather disagree","2004","Part Time","Urban Area","","","",""
"Rather disagree","2004","Part Time","Rural Area","","","",""
"Rather disagree","2004","Not Working","Urban Area","","","",""
"Rather disagree","2004","Not Working","Rural Area","","","",""
"Disagree fully","2004","Full Time","Urban Area","","","",""
"Disagree fully","2004","Full Time","Rural Area","","","",""
"Disagree fully","2004","Part Time","Urban Area","","","",""
"Disagree fully","2004","Part Time","Rural Area","","","",""
"Disagree fully","2004","Not Working","Urban Area","","","",""
"Disagree fully","2004","Not Working","Rural Area","","","",""
"Fully agree","2005","Full Time","Urban Area","","","",""
"Fully agree","2005","Full Time","Rural Area","","","",""
"Fully agree","2005","Part Time","Urban Area","","","",""
"Fully agree","2005","Part Time","Rural Area","","","",""
"Fully agree","2005","Not Working","Urban Area","","","",""
"Fully agree","2005","Not Working","Rural Area","","","",""
"Rather agree","2005","Full Time","Urban Area","","","",""
"Rather agree","2005","Full Time","Rural Area","","","",""
"Rather agree","2005","Part Time","Urban Area","","","",""
"Rather agree","2005","Part Time","Rural Area","","","",""
"Rather agree","2005","Not Working","Urban Area","","","",""
"Rather agree","2005","Not Working","Rural Area","","","",""
"Rather disagree","2005","Full Time","Urban Area","","","",""
"Rather disagree","2005","Full Time","Rural Area","","","",""
"Rather disagree","2005","Part Time","Urban Area","","","",""
"Rather disagree","2005","Part Time","Rural Area","","","",""
"Rather disagree","2005","Not Working","Urban Area","","","",""
"Rather disagree","2005","Not Working","Rural Area","","","",""
"Disagree fully","2005","Full Time","Urban Area","","","",""
"Disagree fully","2005","Full Time","Rural Area","","","",""
"Disagree fully","2005","Part Time","Urban Area","","","",""
"Disagree fully","2005","Part Time","Rural Area","","","",""
"Disagree fully","2005","Not Working","Urban Area","","","",""
"Disagree fully","2005","Not Working","Rural Area","","","",""
"Fully agree","2006","Full Time","Urban Area","","","",""
"Fully agree","2006","Full Time","Rural Area","","","",""
"Fully agree","2006","Part Time","Urban Area","","","",""
"Fully agree","2006","Part Time","Rural Area","","","",""
"Fully agree","2006","Not Working","Urban Area","","","",""
"Fully agree","2006","Not Working","Rural Area","","","",""
"Rather agree","2006","Full Time","Urban Area","","","",""
"Rather agree","2006","Full Time","Rural Area","","","",""
"Rather agree","2006","Part Time","Urban Area","","","",""
"Rather agree","2006","Part Time","Rural Area","","","",""
"Rather agree","2006","Not Working","Urban Area","","","",""
"Rather agree","2006","Not Working","Rural Area","","","",""
"Rather disagree","2006","Full Time","Urban Area","","","",""
"Rather disagree","2006","Full Time","Rural Area","","","",""
"Rather disagree","2006","Part Time","Urban Area","","","",""
"Rather disagree","2006","Part Time","Rural Area","","","",""
"Rather disagree","2006","Not Working","Urban Area","","","",""
"Rather disagree","2006","Not Working","Rural Area","","","",""
"Disagree fully","2006","Full Time","Urban Area","","","",""
"Disagree fully","2006","Full Time","Rural Area","","","",""
"Disagree fully","2006","Part Time","Urban Area","","","",""
"Disagree fully","2006","Part Time","Rural Area","","","",""
"Disagree fully","2006","Not Working","Urban Area","","","",""
"Disagree fully","2006","Not Working","Rural Area","","","",""
"Fully agree","2007","Full Time","Urban Area","","","",""
"Fully agree","2007","Full Time","Rural Area","","","",""
"Fully agree","2007","Part Time","Urban Area","","","",""
"Fully agree","2007","Part Time","Rural Area","","","",""
"Fully agree","2007","Not Working","Urban Area","","","",""
"Fully agree","2007","Not Working","Rural Area","","","",""
"Rather agree","2007","Full Time","Urban Area","","","",""
"Rather agree","2007","Full Time","Rural Area","","","",""
"Rather agree","2007","Part Time","Urban Area","","","",""
"Rather agree","2007","Part Time","Rural Area","","","",""
"Rather agree","2007","Not Working","Urban Area","","","",""
"Rather agree","2007","Not Working","Rural Area","","","",""
"Rather disagree","2007","Full Time","Urban Area","","","",""
"Rather disagree","2007","Full Time","Rural Area","","","",""
"Rather disagree","2007","Part Time","Urban Area","","","",""
"Rather disagree","2007","Part Time","Rural Area","","","",""
"Rather disagree","2007","Not Working","Urban Area","","","",""
"Rather disagree","2007","Not Working","Rural Area","","","",""
"Disagree fully","2007","Full Time","Urban Area","","","",""
"Disagree fully","2007","Full Time","Rural Area","","","",""
"Disagree fully","2007","Part Time","Urban Area","","","",""
"Disagree fully","2007","Part Time","Rural Area","","","",""
"Disagree fully","2007","Not Working","Urban Area","","","",""
"Disagree fully","2007","Not Working","Rural Area","","","",""
"Fully agree","2008","Full Time","Urban Area","308","0.0712026857204014","0.0640292833740913","0.0783760880667116"
"Fully agree","2008","Full Time","Rural Area","142","0.0768186102933045","0.066476471491545","0.087160749095064"
"Fully agree","2008","Part Time","Urban Area","182","0.0670775638727591","0.0580975188807189","0.0760576088647992"
"Fully agree","2008","Part Time","Rural Area","99","0.089400841209939","0.0746178370483119","0.104183845371566"
"Fully agree","2008","Not Working","Urban Area","421","0.0917608428663585","0.0836620089086401","0.0998596768240768"
"Fully agree","2008","Not Working","Rural Area","241","0.0913024866447155","0.0801642353594014","0.10244073793003"
"Rather agree","2008","Full Time","Urban Area","1546","0.339431346457161","0.326222907868314","0.352639785046008"
"Rather agree","2008","Full Time","Rural Area","953","0.381569300504711","0.362703907728863","0.400434693280559"
"Rather agree","2008","Part Time","Urban Area","877","0.311004216849257","0.294386990952909","0.327621442745606"
"Rather agree","2008","Part Time","Rural Area","508","0.371220079678011","0.346188207289916","0.396251952066106"
"Rather agree","2008","Not Working","Urban Area","1611","0.350393214746892","0.33700887946639","0.363777550027394"
"Rather agree","2008","Not Working","Rural Area","873","0.347480515311548","0.32906736876625","0.365893661856845"
"Rather disagree","2008","Full Time","Urban Area","2497","0.488184342695427","0.474241053522818","0.502127631868035"
"Rather disagree","2008","Full Time","Rural Area","1259","0.46764928256265","0.448272008730306","0.487026556394994"
"Rather disagree","2008","Part Time","Urban Area","1553","0.507277936482786","0.48933096822325","0.525224904742322"
"Rather disagree","2008","Part Time","Rural Area","708","0.461750070852175","0.435920109867868","0.487580031836481"
"Rather disagree","2008","Not Working","Urban Area","2251","0.446897707511325","0.432950075523584","0.460845339499066"
"Rather disagree","2008","Not Working","Rural Area","1258","0.488826231603398","0.469496422275286","0.50815604093151"
"Disagree fully","2008","Full Time","Urban Area","586","0.101181625127011","0.0927695464908441","0.109593703763177"
"Disagree fully","2008","Full Time","Rural Area","193","0.0739628066393348","0.0637990437468924","0.0841265695317772"
"Disagree fully","2008","Part Time","Urban Area","369","0.114640282795198","0.103203717694447","0.126076847895949"
"Disagree fully","2008","Part Time","Rural Area","116","0.0776290082598751","0.0637648626441562","0.0914931538755941"
"Disagree fully","2008","Not Working","Urban Area","598","0.110948234875425","0.102137392941632","0.119759076809218"
"Disagree fully","2008","Not Working","Rural Area","197","0.0723907664403386","0.0623702487800527","0.0824112841006246"
"Fully agree","2009","Full Time","Urban Area","","","",""
"Fully agree","2009","Full Time","Rural Area","","","",""
"Fully agree","2009","Part Time","Urban Area","","","",""
"Fully agree","2009","Part Time","Rural Area","","","",""
"Fully agree","2009","Not Working","Urban Area","","","",""
"Fully agree","2009","Not Working","Rural Area","","","",""
"Rather agree","2009","Full Time","Urban Area","","","",""
"Rather agree","2009","Full Time","Rural Area","","","",""
"Rather agree","2009","Part Time","Urban Area","","","",""
"Rather agree","2009","Part Time","Rural Area","","","",""
"Rather agree","2009","Not Working","Urban Area","","","",""
"Rather agree","2009","Not Working","Rural Area","","","",""
"Rather disagree","2009","Full Time","Urban Area","","","",""
"Rather disagree","2009","Full Time","Rural Area","","","",""
"Rather disagree","2009","Part Time","Urban Area","","","",""
"Rather disagree","2009","Part Time","Rural Area","","","",""
"Rather disagree","2009","Not Working","Urban Area","","","",""
"Rather disagree","2009","Not Working","Rural Area","","","",""
"Disagree fully","2009","Full Time","Urban Area","","","",""
"Disagree fully","2009","Full Time","Rural Area","","","",""
"Disagree fully","2009","Part Time","Urban Area","","","",""
"Disagree fully","2009","Part Time","Rural Area","","","",""
"Disagree fully","2009","Not Working","Urban Area","","","",""
"Disagree fully","2009","Not Working","Rural Area","","","",""
"Fully agree","2010","Full Time","Urban Area","","","",""
"Fully agree","2010","Full Time","Rural Area","","","",""
"Fully agree","2010","Part Time","Urban Area","","","",""
"Fully agree","2010","Part Time","Rural Area","","","",""
"Fully agree","2010","Not Working","Urban Area","","","",""
"Fully agree","2010","Not Working","Rural Area","","","",""
"Rather agree","2010","Full Time","Urban Area","","","",""
"Rather agree","2010","Full Time","Rural Area","","","",""
"Rather agree","2010","Part Time","Urban Area","","","",""
"Rather agree","2010","Part Time","Rural Area","","","",""
"Rather agree","2010","Not Working","Urban Area","","","",""
"Rather agree","2010","Not Working","Rural Area","","","",""
"Rather disagree","2010","Full Time","Urban Area","","","",""
"Rather disagree","2010","Full Time","Rural Area","","","",""
"Rather disagree","2010","Part Time","Urban Area","","","",""
"Rather disagree","2010","Part Time","Rural Area","","","",""
"Rather disagree","2010","Not Working","Urban Area","","","",""
"Rather disagree","2010","Not Working","Rural Area","","","",""
"Disagree fully","2010","Full Time","Urban Area","","","",""
"Disagree fully","2010","Full Time","Rural Area","","","",""
"Disagree fully","2010","Part Time","Urban Area","","","",""
"Disagree fully","2010","Part Time","Rural Area","","","",""
"Disagree fully","2010","Not Working","Urban Area","","","",""
"Disagree fully","2010","Not Working","Rural Area","","","",""
"Fully agree","2011","Full Time","Urban Area","","","",""
"Fully agree","2011","Full Time","Rural Area","","","",""
"Fully agree","2011","Part Time","Urban Area","","","",""
"Fully agree","2011","Part Time","Rural Area","","","",""
"Fully agree","2011","Not Working","Urban Area","","","",""
"Fully agree","2011","Not Working","Rural Area","","","",""
"Rather agree","2011","Full Time","Urban Area","","","",""
"Rather agree","2011","Full Time","Rural Area","","","",""
"Rather agree","2011","Part Time","Urban Area","","","",""
"Rather agree","2011","Part Time","Rural Area","","","",""
"Rather agree","2011","Not Working","Urban Area","","","",""
"Rather agree","2011","Not Working","Rural Area","","","",""
"Rather disagree","2011","Full Time","Urban Area","","","",""
"Rather disagree","2011","Full Time","Rural Area","","","",""
"Rather disagree","2011","Part Time","Urban Area","","","",""
"Rather disagree","2011","Part Time","Rural Area","","","",""
"Rather disagree","2011","Not Working","Urban Area","","","",""
"Rather disagree","2011","Not Working","Rural Area","","","",""
"Disagree fully","2011","Full Time","Urban Area","","","",""
"Disagree fully","2011","Full Time","Rural Area","","","",""
"Disagree fully","2011","Part Time","Urban Area","","","",""
"Disagree fully","2011","Part Time","Rural Area","","","",""
"Disagree fully","2011","Not Working","Urban Area","","","",""
"Disagree fully","2011","Not Working","Rural Area","","","",""
"Fully agree","2012","Full Time","Urban Area","","","",""
"Fully agree","2012","Full Time","Rural Area","","","",""
"Fully agree","2012","Part Time","Urban Area","","","",""
"Fully agree","2012","Part Time","Rural Area","","","",""
"Fully agree","2012","Not Working","Urban Area","","","",""
"Fully agree","2012","Not Working","Rural Area","","","",""
"Rather agree","2012","Full Time","Urban Area","","","",""
"Rather agree","2012","Full Time","Rural Area","","","",""
"Rather agree","2012","Part Time","Urban Area","","","",""
"Rather agree","2012","Part Time","Rural Area","","","",""
"Rather agree","2012","Not Working","Urban Area","","","",""
"Rather agree","2012","Not Working","Rural Area","","","",""
"Rather disagree","2012","Full Time","Urban Area","","","",""
"Rather disagree","2012","Full Time","Rural Area","","","",""
"Rather disagree","2012","Part Time","Urban Area","","","",""
"Rather disagree","2012","Part Time","Rural Area","","","",""
"Rather disagree","2012","Not Working","Urban Area","","","",""
"Rather disagree","2012","Not Working","Rural Area","","","",""
"Disagree fully","2012","Full Time","Urban Area","","","",""
"Disagree fully","2012","Full Time","Rural Area","","","",""
"Disagree fully","2012","Part Time","Urban Area","","","",""
"Disagree fully","2012","Part Time","Rural Area","","","",""
"Disagree fully","2012","Not Working","Urban Area","","","",""
"Disagree fully","2012","Not Working","Rural Area","","","",""
"Fully agree","2013","Full Time","Urban Area","305","0.0476584215167396","0.0423339472426574","0.0529828957908218"
