"plh0193","year","bula_h","e11103","n","percent","lower_confidence","upper_confidence","value"
"Disagree fully","2003","Schleswig-Holstein","Full Time","34","0.132304446547237","0.091587220893406","0.173021672201067","4"
"Disagree fully","2003","Lower Saxony","Not Working","93","0.137485640373517","0.112138042366311","0.162833238380724","4"
"Disagree fully","2003","Hamburg","Part Time","16","","","","4"
"Disagree fully","2003","North Rhine-Westphalia","Part Time","128","0.111266722725048","0.092792385023007","0.129741060427089","4"
"Disagree fully","2003","Hamburg","Full Time","19","","","","4"
"Disagree fully","2003","Hamburg","Not Working","23","","","","4"
"Disagree fully","2003","Schleswig-Holstein","Not Working","27","","","","4"
"Disagree fully","2003","Lower Saxony","Part Time","54","0.118093489764754","0.0889176466757978","0.14726933285371","4"
"Disagree fully","2003","Bremen","Full Time","17","","","","4"
"Disagree fully","2003","Bremen","Part Time","12","","","","4"
"Disagree fully","2003","Bremen","Not Working","16","","","","4"
"Disagree fully","2003","North Rhine-Westphalia","Full Time","168","0.0929304685161304","0.0794767519603298","0.106384185071931","4"
"Disagree fully","2003","Hesse","Full Time","72","0.103142496850564","0.0795236376060184","0.126761356095109","4"
"Disagree fully","2003","Hesse","Part Time","36","0.0821891088166453","0.0544279297320143","0.109950287901276","4"
"Disagree fully","2003","Schleswig-Holstein","Part Time","22","","","","4"
"Disagree fully","2003","Lower Saxony","Full Time","82","0.11771962504596","0.0942607688863196","0.1411784812056","4"
"Disagree fully","2003","North Rhine-Westphalia","Not Working","201","0.112445462574823","0.0976653404485922","0.127225584701053","4"
"Disagree fully","2003","Hesse","Not Working","49","0.0996425348338806","0.0729582677624568","0.126326801905304","4"
"Disagree fully","2003","Rhineland-Palatinate,Saarland","Full Time","47","0.0829129045363863","0.058522236195071","0.107303572877702","4"
"Disagree fully","2003","Rhineland-Palatinate,Saarland","Part Time","31","0.0841769799964361","0.0531688782149446","0.115185081777928","4"
"Disagree fully","2003","Rhineland-Palatinate,Saarland","Not Working","63","0.0898653167204355","0.0657663542440493","0.113964279196822","4"
"Disagree fully","2003","Baden-Württemberg","Part Time","75","0.0880070290539583","0.0668989131852483","0.109115144922668","4"
"Disagree fully","2003","Baden-Württemberg","Not Working","108","0.0985649459845662","0.0791340717371157","0.117995820232017","4"
"Disagree fully","2003","Baden-Württemberg","Full Time","119","0.0908548696187324","0.0738707726146766","0.107838966622788","4"
"Disagree fully","2003","Bavaria","Full Time","121","0.0821087912970614","0.0672538271422527","0.0969637554518701","4"
"Disagree fully","2003","Bavaria","Part Time","81","0.100151455478386","0.0790024011647699","0.121300509792003","4"
"Disagree fully","2003","Bavaria","Not Working","83","0.0812062362091007","0.0645651516828403","0.097847320735361","4"
"Disagree fully","2003","Berlin","Full Time","39","0.142158963681607","0.104651602764355","0.179666324598859","4"
"Disagree fully","2003","Berlin","Part Time","29","","","","4"
"Disagree fully","2003","Saxony","Full Time","36","0.055406726127493","0.0382622701324543","0.0725511821225317","4"
"Disagree fully","2003","Berlin","Not Working","31","0.0909500942641428","0.0586274606773771","0.123272727850909","4"
"Disagree fully","2003","Brandenburg","Full Time","19","","","","4"
"Disagree fully","2003","Brandenburg","Part Time","3","","","","4"
"Disagree fully","2003","Brandenburg","Not Working","16","","","","4"
"Disagree fully","2003","Mecklenburg-Western Pomerania","Full Time","9","","","","4"
"Disagree fully","2003","Mecklenburg-Western Pomerania","Part Time","10","","","","4"
"Disagree fully","2003","Mecklenburg-Western Pomerania","Not Working","10","","","","4"
"Disagree fully","2003","Saxony","Part Time","17","","","","4"
"Disagree fully","2003","Saxony","Not Working","28","","","","4"
"Disagree fully","2003","Saxony-Anhalt","Full Time","21","","","","4"
"Disagree fully","2003","Saxony-Anhalt","Part Time","7","","","","4"
"Disagree fully","2003","Saxony-Anhalt","Not Working","20","","","","4"
"Disagree fully","2003","Thuringia","Full Time","18","","","","4"
"Disagree fully","2003","Thuringia","Part Time","6","","","","4"
"Disagree fully","2003","Thuringia","Not Working","26","","","","4"
"Fully agree","2003","Schleswig-Holstein","Full Time","14","","","","1"
"Fully agree","2003","Schleswig-Holstein","Part Time","12","","","","1"
"Fully agree","2003","Schleswig-Holstein","Not Working","19","","","","1"
"Fully agree","2003","Hamburg","Full Time","8","","","","1"
"Fully agree","2003","Hamburg","Part Time","2","","","","1"
"Fully agree","2003","Hamburg","Not Working","8","","","","1"
"Fully agree","2003","Lower Saxony","Full Time","46","0.067063660813597","0.0488562277951357","0.0852710938320583","1"
"Fully agree","2003","Lower Saxony","Part Time","24","","","","1"
"Fully agree","2003","Lower Saxony","Not Working","64","0.09439617597721","0.0728747374004808","0.115917614553939","1"
"Fully agree","2003","Bremen","Full Time","3","","","","1"
"Fully agree","2003","Bremen","Part Time","","","","","1"
"Fully agree","2003","Bremen","Not Working","6","","","","1"
"Fully agree","2003","North Rhine-Westphalia","Full Time","122","0.0727678988658973","0.0607312090873046","0.08480458864449","1"
"Fully agree","2003","North Rhine-Westphalia","Part Time","78","0.083239016841968","0.0670100063622246","0.0994680273217113","1"
"Fully agree","2003","North Rhine-Westphalia","Not Working","190","0.109174969535224","0.0945845669267639","0.123765372143684","1"
"Fully agree","2003","Hesse","Full Time","50","0.0753890764016819","0.0548863273424953","0.0958918254608685","1"
"Fully agree","2003","Hesse","Part Time","39","0.103114292911302","0.0723758294715714","0.133852756351033","1"
"Fully agree","2003","Hesse","Not Working","66","0.140299493386065","0.109359012956661","0.171239973815468","1"
"Fully agree","2003","Rhineland-Palatinate,Saarland","Full Time","38","0.0843155983209319","0.0597382957465914","0.108892900895272","1"
"Fully agree","2003","Rhineland-Palatinate,Saarland","Part Time","26","","","","1"
"Fully agree","2003","Rhineland-Palatinate,Saarland","Not Working","62","0.125634568581372","0.0977058812233298","0.153563255939414","1"
"Fully agree","2003","Baden-Württemberg","Full Time","86","0.0720729389106346","0.0567904255426787","0.0873554522785905","1"
"Fully agree","2003","Baden-Württemberg","Part Time","56","0.0705842122971973","0.0515008958177074","0.0896675287766872","1"
"Fully agree","2003","Baden-Württemberg","Not Working","98","0.109260812274583","0.0889245390618749","0.129597085487291","1"
"Fully agree","2003","Bavaria","Full Time","83","0.0795612406383024","0.0649182631054621","0.0942042181711428","1"
"Fully agree","2003","Bavaria","Part Time","35","0.0554892850614726","0.0393610954764665","0.0716174746464787","1"
"Fully agree","2003","Bavaria","Not Working","68","0.067156522237029","0.0519080474966039","0.082404996977454","1"
"Fully agree","2003","Berlin","Full Time","20","","","","1"
"Fully agree","2003","Berlin","Part Time","12","","","","1"
"Fully agree","2003","Berlin","Not Working","28","","","","1"
"Fully agree","2003","Brandenburg","Full Time","21","","","","1"
"Fully agree","2003","Brandenburg","Part Time","12","","","","1"
"Fully agree","2003","Brandenburg","Not Working","53","0.139727541833028","0.105665900314452","0.173789183351603","1"
"Fully agree","2003","Mecklenburg-Western Pomerania","Full Time","11","","","","1"
"Fully agree","2003","Mecklenburg-Western Pomerania","Part Time","14","","","","1"
"Fully agree","2003","Mecklenburg-Western Pomerania","Not Working","26","","","","1"
"Fully agree","2003","Saxony","Full Time","37","0.0594775873652417","0.0417527896871599","0.0772023850433235","1"
"Fully agree","2003","Saxony","Part Time","15","","","","1"
"Fully agree","2003","Saxony","Not Working","47","0.0825595383245813","0.0609484498934447","0.104170626755718","1"
"Fully agree","2003","Saxony-Anhalt","Full Time","32","0.0884721773670895","0.0595363735387066","0.117407981195472","1"
"Fully agree","2003","Saxony-Anhalt","Part Time","18","","","","1"
"Fully agree","2003","Saxony-Anhalt","Not Working","71","0.20446881105337","0.164994183054477","0.243943439052263","1"
"Fully agree","2003","Thuringia","Full Time","43","0.14305781433071","0.10826377544119","0.177851853220231","1"
"Fully agree","2003","Thuringia","Part Time","16","","","","1"
"Fully agree","2003","Thuringia","Not Working","50","0.176659562873391","0.138414559097685","0.214904566649097","1"
"Rather agree","2003","Hamburg","Not Working","23","","","","2"
"Rather agree","2003","Schleswig-Holstein","Full Time","85","0.351417951516124","0.294045724771663","0.408790178260585","2"
"Rather agree","2003","Hamburg","Full Time","31","0.346658444282944","0.262210475366866","0.431106413199021","2"
"Rather agree","2003","Hamburg","Part Time","11","","","","2"
"Rather agree","2003","Lower Saxony","Full Time","225","0.339524061817797","0.305053936137715","0.373994187497878","2"
"Rather agree","2003","Lower Saxony","Part Time","139","0.322607204040374","0.280344577949588","0.36486983013116","2"
"Rather agree","2003","Lower Saxony","Not Working","215","0.291151285624136","0.257711683030284","0.324590888217988","2"
"Rather agree","2003","Bremen","Part Time","10","","","","2"
"Rather agree","2003","Bremen","Full Time","19","","","","2"
"Rather agree","2003","Schleswig-Holstein","Part Time","45","0.333250034066086","0.258313621307347","0.408186446824824","2"
"Rather agree","2003","Schleswig-Holstein","Not Working","79","0.372632270964266","0.311840293073259","0.433424248855273","2"
"Rather agree","2003","Thuringia","Not Working","143","0.353927133628595","0.305974320491872","0.401879946765318","2"
"Rather agree","2003","Bremen","Not Working","19","","","","2"
"Rather agree","2003","North Rhine-Westphalia","Full Time","589","0.334295520566545","0.312435581904987","0.356155459228102","2"
"Rather agree","2003","North Rhine-Westphalia","Part Time","326","0.297114435910174","0.27026688358549","0.323961988234858","2"
"Rather agree","2003","North Rhine-Westphalia","Not Working","563","0.310224101720597","0.288581906700448","0.331866296740746","2"
"Rather agree","2003","Hesse","Full Time","213","0.359217919147101","0.321960518633336","0.396475319660865","2"
"Rather agree","2003","Saxony-Anhalt","Not Working","150","0.374846358236712","0.327466262341764","0.42222645413166","2"
"Rather agree","2003","Thuringia","Full Time","140","0.306890120520013","0.261058439266223","0.352721801773803","2"
"Rather agree","2003","Thuringia","Part Time","68","0.381351207334917","0.311547857200826","0.451154557469008","2"
"Rather agree","2003","Hesse","Part Time","113","0.332672364923802","0.285047683194801","0.380297046652803","2"
"Rather agree","2003","Hesse","Not Working","160","0.353105946819908","0.31052704015853","0.395684853481285","2"
"Rather agree","2003","Rhineland-Palatinate,Saarland","Full Time","154","0.342255352125869","0.300288042355174","0.384222661896564","2"
"Rather agree","2003","Rhineland-Palatinate,Saarland","Part Time","92","0.326431865228665","0.274064614667723","0.378799115789607","2"
"Rather agree","2003","Rhineland-Palatinate,Saarland","Not Working","167","0.323129321511101","0.28372076808895","0.362537874933251","2"
"Rather agree","2003","Saxony","Not Working","272","0.432326163411169","0.393425297694944","0.471227029127394","2"
"Rather agree","2003","Saxony-Anhalt","Full Time","156","0.394016881190921","0.344227708900361","0.44380605348148","2"
"Rather agree","2003","Saxony-Anhalt","Part Time","67","0.447136355123402","0.370573240716787","0.523699469530016","2"
