"plh0193","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Disagree fully","2003","35-65 y.","middle vocational","480","0.0763424457471306","0.0698794833571744","0.0828054081370867","4"
"Disagree fully","2003","35-65 y.","vocational + Abi","70","0.127633963659447","0.101261965557978","0.154005961760916","4"
"Disagree fully","2003","66 and older","higher education","82","0.115719194638576","0.0896407328082696","0.141797656468883","4"
"Disagree fully","2003","35-65 y.","higher vocational","98","0.0840220739121609","0.0680985927577272","0.0999455550665947","4"
"Disagree fully","2003","16-34 y.","inadequately","5","","","","4"
"Disagree fully","2003","16-34 y.","in school","104","0.151092648129802","0.122810685193601","0.179374611066004","4"
"Disagree fully","2003","35-65 y.","in school","","","","","4"
"Disagree fully","2003","35-65 y.","inadequately","11","","","","4"
"Disagree fully","2003","35-65 y.","general elemantary","79","0.0822501209976007","0.0650134408427204","0.0994868011524809","4"
"Disagree fully","2003","35-65 y.","higher education","424","0.133503464873055","0.121726550398332","0.145280379347777","4"
"Disagree fully","2003","16-34 y.","general elemantary","87","0.0977549427978649","0.0791422040154266","0.116367681580303","4"
"Disagree fully","2003","66 and older","general elemantary","65","0.0846454628403624","0.0651734981232999","0.104117427557425","4"
"Disagree fully","2003","66 and older","middle vocational","182","0.0968940571021156","0.083599901575213","0.110188212629018","4"
"Disagree fully","2003","66 and older","higher vocational","24","","","","4"
"Disagree fully","2003","66 and older","in school","","","","","4"
"Disagree fully","2003","66 and older","inadequately","7","","","","4"
"Disagree fully","2003","66 and older","vocational + Abi","15","","","","4"
"Disagree fully","2003","16-34 y.","middle vocational","227","0.0796307255243368","0.0694587522054304","0.0898026988432432","4"
"Disagree fully","2003","16-34 y.","vocational + Abi","35","0.0888479122142768","0.0624420889318475","0.115253735496706","4"
"Disagree fully","2003","16-34 y.","higher vocational","25","","","","4"
"Disagree fully","2003","16-34 y.","higher education","91","0.162015803682508","0.131606593323162","0.192425014041853","4"
"Fully agree","2003","16-34 y.","in school","27","","","","1"
"Fully agree","2003","16-34 y.","inadequately","13","","","","1"
"Fully agree","2003","16-34 y.","general elemantary","107","0.117783100257513","0.0975804734777824","0.137985727037244","1"
"Fully agree","2003","16-34 y.","middle vocational","212","0.0761685444292069","0.0662014626634096","0.0861356261950042","1"
"Fully agree","2003","16-34 y.","vocational + Abi","14","","","","1"
"Fully agree","2003","16-34 y.","higher vocational","21","","","","1"
"Fully agree","2003","16-34 y.","higher education","12","","","","1"
"Fully agree","2003","35-65 y.","in school","","","","","1"
"Fully agree","2003","35-65 y.","inadequately","27","","","","1"
"Fully agree","2003","35-65 y.","general elemantary","149","0.1542799608311","0.131618325180135","0.176941596482064","1"
"Fully agree","2003","35-65 y.","middle vocational","615","0.101426844567297","0.0940792314951242","0.10877445763947","1"
"Fully agree","2003","35-65 y.","vocational + Abi","36","0.0424500167328914","0.0265158193537932","0.0583842141119896","1"
"Fully agree","2003","35-65 y.","higher vocational","73","0.0657764756287822","0.0515479626231991","0.0800049886343653","1"
"Fully agree","2003","35-65 y.","higher education","113","0.045268033881298","0.0380695939438127","0.0524664738187833","1"
"Fully agree","2003","66 and older","in school","","","","","1"
"Fully agree","2003","66 and older","inadequately","2","","","","1"
"Fully agree","2003","66 and older","general elemantary","108","0.130347651598588","0.106795114028094","0.153900189169081","1"
"Fully agree","2003","66 and older","middle vocational","207","0.106768153114308","0.0928895486308837","0.120646757597732","1"
"Fully agree","2003","66 and older","vocational + Abi","9","","","","1"
"Fully agree","2003","66 and older","higher vocational","25","","","","1"
