"plh0193","year","education","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Fully agree","2003","lower secondary degree","(0) in school","","","",""
"Fully agree","2003","lower secondary degree","(1a) inadequately completed","","","",""
"Fully agree","2003","lower secondary degree","(1b) general elementary school","261","0.143592539620315","0.127096511439582","0.160088567801049"
"Fully agree","2003","lower secondary degree","(1c) basic vocational qualification","678","0.114896675049554","0.106752611381038","0.12304073871807"
"Fully agree","2003","lower secondary degree","(2b) intermediate general qualification","1","","",""
"Fully agree","2003","lower secondary degree","(2a) intermediate vocational","2","","",""
"Fully agree","2003","lower secondary degree","(2c_gen) general maturity certificate","2","","",""
"Fully agree","2003","lower secondary degree","(2c_voc) vocational maturity certificate","1","","",""
"Fully agree","2003","lower secondary degree","(3a) lower tertiary education","8","","",""
"Fully agree","2003","lower secondary degree","(3b) higher tertiary education","4","","",""
"Fully agree","2003","secondary school degree","(0) in school","","","",""
"Fully agree","2003","secondary school degree","(1a) inadequately completed","","","",""
"Fully agree","2003","secondary school degree","(1b) general elementary school","","","",""
"Fully agree","2003","secondary school degree","(1c) basic vocational qualification","","","",""
"Fully agree","2003","secondary school degree","(2b) intermediate general qualification","47","0.103661905407148","0.0798404501447374","0.127483360669558"
"Fully agree","2003","secondary school degree","(2a) intermediate vocational","352","0.0720167360560176","0.0649425545657832","0.079090917546252"
"Fully agree","2003","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Fully agree","2003","secondary school degree","(2c_voc) vocational maturity certificate","3","","",""
"Fully agree","2003","secondary school degree","(3a) lower tertiary education","29","","",""
"Fully agree","2003","secondary school degree","(3b) higher tertiary education","3","","",""
"Fully agree","2003","college entrance qualification","(0) in school","","","",""
"Fully agree","2003","college entrance qualification","(1a) inadequately completed","","","",""
"Fully agree","2003","college entrance qualification","(1b) general elementary school","","","",""
"Fully agree","2003","college entrance qualification","(1c) basic vocational qualification","","","",""
"Fully agree","2003","college entrance qualification","(2b) intermediate general qualification","","","",""
"Fully agree","2003","college entrance qualification","(2a) intermediate vocational","","","",""
"Fully agree","2003","college entrance qualification","(2c_gen) general maturity certificate","25","","",""
"Fully agree","2003","college entrance qualification","(2c_voc) vocational maturity certificate","54","0.03429647867083","0.024530475753071","0.0440624815885889"
"Fully agree","2003","college entrance qualification","(3a) lower tertiary education","41","0.05152532898809","0.0379119284135147","0.0651387295626652"
"Fully agree","2003","college entrance qualification","(3b) higher tertiary education","56","0.0318954735019471","0.0246968270097037","0.0390941199941905"
"Fully agree","2003","Other degree","(0) in school","","","",""
"Fully agree","2003","Other degree","(1a) inadequately completed","","","",""
