"plh0193","year","e11102","n","percent","lower_confidence","upper_confidence","value"
"Disagree fully","2003","Not Employed","794","0.094607396454012","0.0882514012127044","0.10096339169532","4"
"Disagree fully","2003","Employed","1348","0.0959848636502768","0.0911060832865338","0.10086364401402","4"
"Fully agree","2003","Not Employed","856","0.111049090596517","0.104225720322329","0.117872460870705","1"
"Fully agree","2003","Employed","973","0.074582670643795","0.0702314628960121","0.0789338783915778","1"
"Rather agree","2003","Not Employed","2779","0.341547627352113","0.331248738609888","0.351846516094337","2"
"Rather agree","2003","Employed","4593","0.340926765042085","0.333075865389465","0.348777664694706","2"
"Rather disagree","2003","Not Employed","3716","0.452795885597358","0.441985816754196","0.46360595444052","3"
"Rather disagree","2003","Employed","7090","0.488505700663843","0.480226712590674","0.496784688737012","3"
"Disagree fully","2004","Employed","","","","","4"
"Disagree fully","2004","Not Employed","","","","","4"
"Fully agree","2004","Not Employed","","","","","1"
"Fully agree","2004","Employed","","","","","1"
"Rather agree","2004","Not Employed","","","","","2"
"Rather agree","2004","Employed","","","","","2"
"Rather disagree","2004","Employed","","","","","3"
"Rather disagree","2004","Not Employed","","","","","3"
"Disagree fully","2005","Not Employed","","","","","4"
"Disagree fully","2005","Employed","","","","","4"
"Fully agree","2005","Not Employed","","","","","1"
"Fully agree","2005","Employed","","","","","1"
"Rather agree","2005","Employed","","","","","2"
"Rather agree","2005","Not Employed","","","","","2"
"Rather disagree","2005","Not Employed","","","","","3"
"Rather disagree","2005","Employed","","","","","3"
"Disagree fully","2006","Not Employed","","","","","4"
"Disagree fully","2006","Employed","","","","","4"
"Fully agree","2006","Not Employed","","","","","1"
"Fully agree","2006","Employed","","","","","1"
"Rather agree","2006","Not Employed","","","","","2"
"Rather agree","2006","Employed","","","","","2"
"Rather disagree","2006","Not Employed","","","","","3"
"Rather disagree","2006","Employed","","","","","3"
"Disagree fully","2007","Not Employed","","","","","4"
"Disagree fully","2007","Employed","","","","","4"
"Fully agree","2007","Not Employed","","","","","1"
"Fully agree","2007","Employed","","","","","1"
"Rather agree","2007","Not Employed","","","","","2"
"Rather agree","2007","Employed","","","","","2"
"Rather disagree","2007","Not Employed","","","","","3"
"Rather disagree","2007","Employed","","","","","3"
"Disagree fully","2008","Not Employed","795","0.0987477503680667","0.091973570235961","0.105521930500172","4"
"Disagree fully","2008","Employed","1264","0.0963971720090492","0.0910935990136286","0.10170074500447","4"
"Fully agree","2008","Employed","731","0.0733703885151062","0.0686848327620505","0.0780559442681619","1"
"Fully agree","2008","Not Employed","662","0.0916158082412139","0.0850650745063196","0.0981665419761082","1"
"Rather agree","2008","Employed","3884","0.344395375954735","0.335856567466281","0.352934184443189","2"
"Rather agree","2008","Not Employed","2484","0.349471568545059","0.338644546516709","0.360298590573408","2"
"Rather disagree","2008","Employed","6017","0.48583706352111","0.476855678417153","0.494818448625066","3"
"Rather disagree","2008","Not Employed","3509","0.460164872845661","0.448847196851518","0.471482548839804","3"
"Disagree fully","2009","Not Employed","","","","","4"
"Disagree fully","2009","Employed","","","","","4"
"Fully agree","2009","Employed","","","","","1"
"Fully agree","2009","Not Employed","","","","","1"
"Rather agree","2009","Employed","","","","","2"
"Rather agree","2009","Not Employed","","","","","2"
"Rather disagree","2009","Employed","","","","","3"
"Rather disagree","2009","Not Employed","","","","","3"
"Disagree fully","2010","Employed","","","","","4"
"Disagree fully","2010","Not Employed","","","","","4"
"Fully agree","2010","Employed","","","","","1"
"Fully agree","2010","Not Employed","","","","","1"
"Rather agree","2010","Employed","","","","","2"
"Rather agree","2010","Not Employed","","","","","2"
"Rather disagree","2010","Employed","","","","","3"
"Rather disagree","2010","Not Employed","","","","","3"
"Disagree fully","2011","Employed","","","","","4"
"Disagree fully","2011","Not Employed","","","","","4"
"Fully agree","2011","Employed","","","","","1"
"Fully agree","2011","Not Employed","","","","","1"
"Rather agree","2011","Employed","","","","","2"
"Rather agree","2011","Not Employed","","","","","2"
"Rather disagree","2011","Employed","","","","","3"
"Rather disagree","2011","Not Employed","","","","","3"
"Disagree fully","2012","Employed","","","","","4"
"Disagree fully","2012","Not Employed","","","","","4"
"Fully agree","2012","Not Employed","","","","","1"
"Fully agree","2012","Employed","","","","","1"
"Rather agree","2012","Employed","","","","","2"
"Rather agree","2012","Not Employed","","","","","2"
"Rather disagree","2012","Employed","","","","","3"
"Rather disagree","2012","Not Employed","","","","","3"
"Disagree fully","2013","Employed","1949","0.108777556604477","0.104059785456655","0.113495327752298","4"
"Disagree fully","2013","Not Employed","910","0.0995390769968246","0.0932739768216727","0.105804177171976","4"
"Fully agree","2013","Not Employed","755","0.0935711835115233","0.0874767029987197","0.0996656640243269","1"
"Fully agree","2013","Employed","934","0.054011598882387","0.0505865988047993","0.0574365989599746","1"
"Rather agree","2013","Employed","4821","0.305489513670563","0.298510216019923","0.312468811321203","2"
"Rather agree","2013","Not Employed","2835","0.333362026322964","0.323496917791422","0.343227134854506","2"
"Rather disagree","2013","Employed","9028","0.531721330842573","0.524160519663004","0.539282142022142","3"
"Rather disagree","2013","Not Employed","4272","0.473527713168688","0.463079085883723","0.483976340453654","3"
"Disagree fully","2014","Not Employed","","","","","4"
"Disagree fully","2014","Employed","","","","","4"
"Fully agree","2014","Not Employed","","","","","1"
"Fully agree","2014","Employed","","","","","1"
"Rather agree","2014","Not Employed","","","","","2"
"Rather agree","2014","Employed","","","","","2"
"Rather disagree","2014","Not Employed","","","","","3"
"Rather disagree","2014","Employed","","","","","3"
"Disagree fully","2015","Not Employed","","","","","4"
"Disagree fully","2015","Employed","","","","","4"
"Fully agree","2015","Not Employed","","","","","1"
"Fully agree","2015","Employed","","","","","1"
"Rather agree","2015","Not Employed","","","","","2"
"Rather agree","2015","Employed","","","","","2"
"Rather disagree","2015","Not Employed","","","","","3"
"Rather disagree","2015","Employed","","","","","3"
"Disagree fully","2016","Not Employed","","","","","4"
"Disagree fully","2016","Employed","","","","","4"
"Fully agree","2016","Not Employed","","","","","1"
"Fully agree","2016","Employed","","","","","1"
"Rather agree","2016","Not Employed","","","","","2"
"Rather agree","2016","Employed","","","","","2"
"Rather disagree","2016","Employed","","","","","3"
"Rather disagree","2016","Not Employed","","","","","3"
"Disagree fully","2017","Not Employed","","","","","4"
"Disagree fully","2017","Employed","","","","","4"
"Fully agree","2017","Employed","","","","","1"
"Fully agree","2017","Not Employed","","","","","1"
"Rather agree","2017","Employed","","","","","2"
"Rather agree","2017","Not Employed","","","","","2"
"Rather disagree","2017","Not Employed","","","","","3"
"Rather disagree","2017","Employed","","","","","3"
"Disagree fully","2018","Not Employed","1435","0.115936959849453","0.110084904884573","0.121789014814332","4"
"Disagree fully","2018","Employed","2412","0.129806748378839","0.124887322320277","0.1347261744374","4"
"Fully agree","2018","Not Employed","1483","0.0836580701334337","0.078597044628114","0.0887190956387534","1"
"Fully agree","2018","Employed","1005","0.0551167535898998","0.0517764277335825","0.0584570794462171","1"
"Rather agree","2018","Not Employed","3714","0.30753520904638","0.29909987869172","0.31597053940104","2"
"Rather agree","2018","Employed","5041","0.285419946607366","0.278809579920044","0.292030313294687","2"
"Rather disagree","2018","Not Employed","4865","0.492869760970733","0.483731118941673","0.502008402999793","3"
"Rather disagree","2018","Employed","9472","0.529656551423896","0.522350837367331","0.536962265480461","3"
