"plh0193","year","sampreg","sex","n","percent","lower_confidence","upper_confidence","value"
"Disagree fully","2003","East Germany","Female","143","0.056657057623041","0.0480368156035276","0.0652772996425544","4"
"Disagree fully","2003","West Germany","Male","922","0.10625484070324","0.0995363784492743","0.112973302957206","4"
"Disagree fully","2003","West Germany","Female","938","0.103357311221629","0.0969655635712842","0.109749058871974","4"
"Disagree fully","2003","East Germany","Male","139","0.0534618401780387","0.0447984230727917","0.0621252572832857","4"
"Fully agree","2003","West Germany","Male","650","0.0858684826449132","0.0797603296905661","0.0919766355992603","1"
"Fully agree","2003","West Germany","Female","684","0.0829946369375851","0.0772023473591356","0.0887869265160345","1"
"Fully agree","2003","East Germany","Male","252","0.105474064297475","0.0936445335321016","0.117303595062848","1"
"Fully agree","2003","East Germany","Female","243","0.117979179150668","0.10595100375916","0.130007354542177","1"
"Rather agree","2003","East Germany","Female","1087","0.392541613815656","0.374333759645769","0.410749467985544","2"
"Rather agree","2003","West Germany","Male","2548","0.329717533227131","0.319468365070005","0.339966701384257","2"
"Rather agree","2003","West Germany","Female","2766","0.331568768160158","0.32168427311656","0.341453263203756","2"
"Rather agree","2003","East Germany","Male","971","0.380493369226152","0.361795387329913","0.399191351122392","2"
"Rather disagree","2003","West Germany","Male","3962","0.478159143424716","0.467268740714851","0.489049546134581","3"
"Rather disagree","2003","West Germany","Female","4326","0.482079283680628","0.471587962345629","0.492570605015626","3"
"Rather disagree","2003","East Germany","Male","1228","0.460570726298334","0.441374598616978","0.47976685397969","3"
"Rather disagree","2003","East Germany","Female","1290","0.432822149410635","0.414347678117535","0.451296620703734","3"
"Disagree fully","2004","West Germany","Male","","","","","4"
"Disagree fully","2004","West Germany","Female","","","","","4"
"Disagree fully","2004","East Germany","Male","","","","","4"
"Disagree fully","2004","East Germany","Female","","","","","4"
"Fully agree","2004","West Germany","Female","","","","","1"
"Fully agree","2004","East Germany","Male","","","","","1"
"Fully agree","2004","East Germany","Female","","","","","1"
"Fully agree","2004","West Germany","Male","","","","","1"
"Rather agree","2004","West Germany","Male","","","","","2"
"Rather agree","2004","West Germany","Female","","","","","2"
"Rather agree","2004","East Germany","Male","","","","","2"
"Rather agree","2004","East Germany","Female","","","","","2"
"Rather disagree","2004","West Germany","Female","","","","","3"
"Rather disagree","2004","East Germany","Male","","","","","3"
"Rather disagree","2004","East Germany","Female","","","","","3"
"Rather disagree","2004","West Germany","Male","","","","","3"
"Disagree fully","2005","West Germany","Female","","","","","4"
"Disagree fully","2005","East Germany","Male","","","","","4"
"Disagree fully","2005","East Germany","Female","","","","","4"
"Disagree fully","2005","West Germany","Male","","","","","4"
"Fully agree","2005","West Germany","Female","","","","","1"
"Fully agree","2005","West Germany","Male","","","","","1"
"Fully agree","2005","East Germany","Male","","","","","1"
"Fully agree","2005","East Germany","Female","","","","","1"
"Rather agree","2005","West Germany","Female","","","","","2"
"Rather agree","2005","East Germany","Male","","","","","2"
"Rather agree","2005","East Germany","Female","","","","","2"
"Rather agree","2005","West Germany","Male","","","","","2"
"Rather disagree","2005","West Germany","Female","","","","","3"
"Rather disagree","2005","West Germany","Male","","","","","3"
"Rather disagree","2005","East Germany","Male","","","","","3"
"Rather disagree","2005","East Germany","Female","","","","","3"
"Disagree fully","2006","West Germany","Female","","","","","4"
"Disagree fully","2006","East Germany","Male","","","","","4"
"Disagree fully","2006","East Germany","Female","","","","","4"
"Disagree fully","2006","West Germany","Male","","","","","4"
"Fully agree","2006","West Germany","Male","","","","","1"
"Fully agree","2006","West Germany","Female","","","","","1"
"Fully agree","2006","East Germany","Male","","","","","1"
"Fully agree","2006","East Germany","Female","","","","","1"
"Rather agree","2006","West Germany","Female","","","","","2"
"Rather agree","2006","East Germany","Male","","","","","2"
"Rather agree","2006","East Germany","Female","","","","","2"
"Rather agree","2006","West Germany","Male","","","","","2"
"Rather disagree","2006","West Germany","Male","","","","","3"
"Rather disagree","2006","West Germany","Female","","","","","3"
"Rather disagree","2006","East Germany","Male","","","","","3"
"Rather disagree","2006","East Germany","Female","","","","","3"
"Disagree fully","2007","West Germany","Male","","","","","4"
"Disagree fully","2007","West Germany","Female","","","","","4"
"Disagree fully","2007","East Germany","Male","","","","","4"
"Disagree fully","2007","East Germany","Female","","","","","4"
"Fully agree","2007","West Germany","Female","","","","","1"
"Fully agree","2007","East Germany","Male","","","","","1"
"Fully agree","2007","East Germany","Female","","","","","1"
"Fully agree","2007","West Germany","Male","","","","","1"
"Rather agree","2007","West Germany","Male","","","","","2"
"Rather agree","2007","West Germany","Female","","","","","2"
"Rather agree","2007","East Germany","Male","","","","","2"
"Rather agree","2007","East Germany","Female","","","","","2"
"Rather disagree","2007","West Germany","Female","","","","","3"
"Rather disagree","2007","East Germany","Male","","","","","3"
"Rather disagree","2007","East Germany","Female","","","","","3"
"Rather disagree","2007","West Germany","Male","","","","","3"
"Disagree fully","2008","West Germany","Female","899","0.0987621933787935","0.0920771527009455","0.105447234056641","4"
"Disagree fully","2008","East Germany","Male","136","0.0622880438377668","0.0524282630017148","0.0721478246738188","4"
"Disagree fully","2008","East Germany","Female","159","0.0686763962791817","0.0587228851915329","0.0786299073668306","4"
"Disagree fully","2008","West Germany","Male","865","0.110783649742086","0.103381720704327","0.118185578779845","4"
"Fully agree","2008","West Germany","Female","499","0.0718129604994539","0.0660278966647171","0.0775980243341908","1"
